"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Early vocabulary development in English, Mandarin, and Cantonese : a cross-linguistic study based on Childes","https://scispace.com/paper/early-vocabulary-development-in-english-mandarin-and-2l8oq6rwyf","2007","","","Shuxia Liu","","","Early language development is an exciting topic in the field of child language acquisition. Only a limited amount of cross-linguistic studies has attempted to investigate the similarities and differences in child language development across different languages. In this thesis, I present a study based on English, Mandarin and Cantonese corpora extracted from the Child Language Data Exchange System (CHILDES, MacWhinney, 2000). I investigated the lexical compositions of certain lexical categories (nouns, verbs, and adjectives) in children and their caregivers’ vocabularies across eight different children age groups ranging from 13 to 60 months. ANOVA, frequency analysis, and cluster analysis were used to analyze the data. The development trajectories of lexical diversity and complexity of children’s speech were also analyzed by two novel techniques: Dmeasure and the Mean Length of Utterances. My research clearly shows that (1) in all the cultures, children’s early language development exhibits roughly similar patterns: an increasing diversity in lexicon and increasingly complicated speech patterns emerge as a function of time, and children’s vocabularies become more similar to those of their parents over time; and (2) culture variations in children’s linguistic input have strong influences on their language output, which is reflected in the noun vs. verb ratio and the varying percentages of nouns, verbs, and adjectives in the total words children are able to speak in the three cultures. I certify that I have read this thesis and find that, in scope and quality, it satisfies the requirements for the degree of Master of Arts.","This article investigated the lexical compositions of nouns, verbs, and adjectives in children and their caregivers' vocabularies across eight different children age groups ranging from 13 to 60 months."
"Ap-xgej220011 2437..2447","https://scispace.com/paper/ap-xgej220011-2437-2447-10pm4268","","","","Julian Jara-Ettinger
Roger Levy
Jeanette Sakel
Tomás Huanca
Edward Gibson","","","In the United States, children often generalize the meaning of new words by assuming that objects with the same shape have the same name. We propose that this shape bias is influenced by children’s exposure to objects of different categories (artifacts and natural kinds) and language to talk about them. We present a cross-cultural study between English speakers in the United States and Tsimane’ speakers in the Bolivian Amazon. We found that U.S. children and adults were more likely to generalize novel labels by shape rather than by material or color, relative to Tsimane’ participants. Critically, Tsimane’ children and adults systematically avoided generalizing labels to objects that shared no common features with the novel referent. Our results provide initial evidence that the relative exposure to objects of different kinds and language to talk about them can lead to cross-cultural differences on object name learning.","The authors found that U.S. children and adults were more likely to generalize novel labels by shape rather than by material or color, relative to Tsimane participants, who systematically avoided generalizing labels to objects that shared no common features with the novel referent."
"Keeping up with the monolinguals: An equal pace of vocabulary development between Dutch monolingual and bilingual infants in the first 18 months after birth","https://scispace.com/paper/keeping-up-with-the-monolinguals-an-equal-pace-of-vocabulary-jebpzuqvh0","2017","Journal Article","","Liquan Liu
Mengru Han
René Kager","10.1075/DUJAL.6.1.03LIU","","Previous studies investigating possible differences between monolingual and bilingual infants’ vocabulary development have produced mixed results. The current study examines the size of the total receptive and expressive vocabulary, total conceptual vocabulary, and specific Dutch vocabulary of two hundred 8- to 18-month-old monolingual and bilingual infants born and living in the Netherlands. Families completed a Dutch version of the MacArthur-Bates Communicative Developmental Inventories. Results illustrate that bilingual infants keep up with monolinguals even in Dutch receptive and expressive vocabulary sizes, showing no trace of delay in the development of the socially dominant language. The overall findings constitute an extension of work on vocabulary acquisition and challenge existing theories that suggest a developmental delay among bilingual learners. The equal pace of development between the monolingual and bilingual groups provides new insights into the influence and perhaps advantages of early bilingual language acquisition.","This paper examined the size of the total receptive and expressive vocabulary, total conceptual vocabulary, and specific Dutch vocabulary of two hundred 8- to 18-month-old monolingual and bilingual infants born and living in the Netherlands."
"Beyond WEIRD : an interdisciplinary approach to language acquisition.","https://scispace.com/paper/beyond-weird-an-interdisciplinary-approach-to-language-52hcl2174i","2019","Dissertation","","Camila Scaff","","","Jusqu'a present, la majorite des recherches sur le developpement des jeunes enfants provient de recherches centrees sur des populations dites « Occidentales, Eduquees, Industrialisees, Riches et Democratiques (WEIRD en anglais ; Henrich, Heine, & Norenzayan, 2010). Il est moins documente l'environnement de la petite enfance, les mecanismes d'apprentissage et les reperes d'acquisition du langage des enfants qui grandissent dans des conditions autres que celles des « WEIRD ». J'ai contribue dans cette these a l'etude de l'impact de l'apport linguistique sur les resultats lexicaux en utilisant differentes approches methodologiques ainsi que diverses populations. Ce document comporte : une meta-analyse explorant la relation entre le niveau socio-economique de l’enfant et le developpement lexical precoce ; une etude empirique des effets du SE, du statut langagier et de l'âge sur le traitement lexical et le vocabulaire chez les jeunes enfants francais ; et enfin, une etude utilisant des enregistrements pour analyser la quantite et les sources des apports linguistiques offerts aux enfants issus d’une communaute autochtone en Bolivie, les Tsimanes. Dans la discussion finale, je presente les avantages et les limites de la recherche interculturelle et les dangers de la generalisation a partir d'un seul type de contexte socio-ecologique.","In this article, a meta-analyse explorant the relation entre le niveau socio-economique de l'enfant et le developpement lexical precoce is presented."
"Infants who are rarely spoken to nevertheless understand many words","https://scispace.com/paper/infants-who-are-rarely-spoken-to-nevertheless-understand-nku28s2tfc","2024","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Ruthe Foushee
Mahesh Srinivasan","10.1073/pnas.2311425121","","Theories of language development—informed largely by studies of Western, middleclass infants—have highlighted the language that caregivers direct to children as a key driver of language learning. However, some have argued that language development unfolds similarly across environmental contexts, including those in which childdirected language is scarce. This raises the possibility that children are able to learn from other sources of language in their environments, particularly the language directed to others in their environment. We explore this hypothesis with infants in an indigenous Tseltal-speaking community in Southern Mexico who are rarely spoken to, yet have the opportunity to overhear a great deal of other-directed language by virtue of being carried on their mothers’ backs. Adapting a previously established gaze-tracking method for detecting early word knowledge to our field setting, we find that Tseltal infants exhibit implicit knowledge of common nouns (Exp. 1), analogous to their US peers who are frequently spoken to. Moreover, they exhibit comprehension of Tseltal honorific terms that are exclusively used to greet adults in the community (Exp. 2), representing language that could only have been learned through overhearing. In so doing, Tseltal infants demonstrate an ability to discriminate words with similar meanings and perceptually similar referents at an earlier age than has been shown among Western children. Together, these results suggest that for some infants, learning from overhearing may be an important path toward developing language. ","Infants who are rarely spoken to nevertheless understand many words, demonstrating that language learning can occur through overhearing."
"Toward a Comparative Approach to Language Acquisition","https://scispace.com/paper/toward-a-comparative-approach-to-language-acquisition-1g3ej7nx","2022","Journal Article","Current Directions in Psychological Science","Morten H. Christiansen","10.1177/09637214211049229","","The world’s languages vary in almost every conceivable way, yet children readily learn their native language. Understanding how children can acquire such a diversity of different languages has been a long-standing goal for psychological science, yet current acquisition research is dominated by studies of children learning one particular language: English. In this article, we argue that progress toward this goal will require systematic comparisons between different languages. We propose three levels of comparison: coarse-grained comparisons contrasting unrelated languages to confirm or refute broad theoretical claims, fine-grained comparisons between closely related languages to investigate the impact of specific factors on acquisition outcomes, and within-language comparisons targeting the impact of socio-communicative differences on learning. This three-pronged comparative approach to language acquisition promises to provide new insights into the mechanisms and processes by which children acquire their native tongue under such varied linguistic and socio-communicative conditions.","This article proposed three levels of comparison: coarse-grained comparisons contrasting unrelated languages to confirm or refute broad theoretical claims, fine-graining comparisons between closely related languages to investigate the impact of specific factors on acquisition outcomes, and within-language comparisons targeting the effect of socio-communicative differences on learning."
"Moo‐cow! Mummy! More! How do children learn so many words?","https://scispace.com/paper/moo-cow-mummy-more-how-do-children-learn-so-many-words-1k6rasnr8a","2007","Journal Article","Significance","Bob McMurray","10.1111/J.1740-9713.2007.00258.X","","Learning the words of your language is a huge challenge for children. In particular, it is a challenge of scale. At least 40,000 words have to be learnt. At 18 months a child's vocabulary starts to explode. How do they do it? Bob McMurray says it is all to down to statistics.","McMurray as discussed by the authors showed that at 18 months a child's vocabulary starts to explode and at least 40,000 words have to be learnt at least every day for a year."
"The Limits of Observation: Can the Situations in Which Words Occur Account For Cross-Linguistic Variation in Vocabulary Composition?","https://scispace.com/paper/the-limits-of-observation-can-the-situations-in-which-words-zemfmngzvo","2000","","","Jesse Snedeker
Peggy Li","","","Crosslinguistic variation in vocabulary composition is usually attributed to differences in the structural properties of languages and correlated differences in the frequency and salience of different word classes in the input. Here we explore whether another property of the input, the extralinguistic contexts of word use, can account for the similarities and differences in the early vocabularies of English and Mandarin learners. Early word learning is limited by the child’s initial representation of the input. Since novice language learners know few words and little syntax, they must initially learn words from the extralinguistic contexts in which they appear. By simulating this learning procedure with adults we can determine whether the information in word-to-world pairs is sufficient to account for the composition of early vocabularies in both linguistic environments. We assessed the potency of word-to-world mapping in each language by asking adult native-speakers to identify nouns and verbs from their extralinguistic contexts in maternal speech. We found that verbs were identified more often in Mandarin (p < .001) while nouns were identified more often in English (p < .001). Even after the data were corrected to compensate for potential differences in response bias, there was still a large and persistent difference in verb identification. Subjects in both groups performed well on action verbs and poorly on verbs referring to unobservable relations or mental states. Since Mandarin mothers used more action verbs than the Americans, the Mandarin subjects were better able to identify their target verbs. These results indicate that the information available in extralinguistic contexts can account both for the early acquisition of verbs in Mandarin and for the predominantly nominal initial vocabulary of English learners. Cognitively mature adults, forced to rely on the evidence of their senses, were able to identify only those words that can be learned by children who are similarly impaired.","The authors found that the information available in extralinguistic contexts can account both for the early acquisition of verbs in Mandarin and for the predominantly nominal initial vocabulary of English learners in both linguistic environments."
"Statistical word learning at scale: the baby's view is better","https://scispace.com/paper/statistical-word-learning-at-scale-the-baby-s-view-is-better-d91zptra9y","2013","Journal Article","Developmental Science","Daniel Yurovsky
Linda B. Smith
Chen Yu","10.1111/DESC.12036","","A key question in early word learning is how children cope with the uncertainty in natural naming events. One potential mechanism for uncertainty reduction is cross-situational word learning - tracking word/object co-occurrence statistics across naming events. But empirical and computational analyses of cross-situational learning have made strong assumptions about the nature of naming event ambiguity, assumptions that have been challenged by recent analyses of natural naming events. This paper shows that learning from ambiguous natural naming events depends on perspective. Natural naming events from parent-child interactions were recorded from both a third-person tripod-mounted camera and from a head-mounted camera that produced a 'child's-eye' view. Following the human simulation paradigm, adults were asked to learn artificial language labels by integrating across the most ambiguous of these naming events. Significant learning was found only from the child's perspective, pointing to the importance of considering statistical learning from an embodied perspective.","This paper showed that cross-situational word learning from ambiguous natural naming events depends on perspective and showed that significant learning was found only from the child's perspective, pointing to the importance of considering statistical learning from an embodied perspective."
"A large-scale comparison of cross-situational word learning models","https://scispace.com/paper/a-large-scale-comparison-of-cross-situational-word-learning-4xvpcl9e1r","2021","Posted Content","","George Kachergis
Michael C. Frank","10.31234/OSF.IO/4UM9K","","Author(s): Kachergis, George; Frank, Michael C. | Abstract: One problem language learners face is extracting word meanings from scenes with many possible referents. Despite the ambiguity of individual situations, a large body of empirical work shows that people are able to learn cross-situationally when a word occurs in different situations. Many computational models of cross-situational word learning have been proposed, yet there is little consensus on the main mechanisms supporting learning, in part due to the profusion of disparate studies and models, and lack of systematic model comparisons across a wide range of studies. This study compares the performance of several extant models on a dataset of 44 experimental conditions and a total of 1,696 participants. Using cross-validation, we fit multiple models representing theories of both associative learning and hypothesis-testing theories of word learning, find two best-fitting models, and discuss issues of model and mechanism identifiability. Finally, we test the models' ability to generalize to additional experiments, including developmental data.","This study compares the performance of several extant models on a dataset of 44 experimental conditions and a total of 1,696 participants, and fits multiple models representing theories of both associative learning and hypothesis-testing theories of word learning, find two best-fitting models, and discuss issues of model and mechanism identifiability."
