"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Is There Hope for First Graders at the Lowest Percentiles? The Roles of Self-Efficacy, Task Avoidance, and Support in the Development of Reading Fluency","https://scispace.com/paper/is-there-hope-for-first-graders-at-the-lowest-percentiles-1ppi5pqb","2022","Journal Article","Learning Disability Quarterly","Miia Ronimus
Asko Tolvanen
Ritva Ketonen","10.1177/07319487221086970","","Self-efficacious children are expected to be more task-focused in challenging achievement situations and consequently have better chances of overcoming learning difficulties than children who have lower self-efficacy. The present study investigates this presumption with Finnish-speaking first graders struggling with reading acquisition (N = 285). The development of the children’s reading fluency, self-efficacy, and task avoidance was followed from the middle of Grade 1 to the end of Grade 2, and a 6-week mobile game-based intervention was administered to those who exhibited the greatest risk for reading disabilities (≤ 5th percentile). Exploratory structural equation modeling was used to test the theoretical model. The results suggest that higher self-efficacy in the middle of Grade 1 predicted lower task avoidance and higher reading fluency at the end of Grade 1, but no support for the mediating role of task avoidance was found. The intervention benefited both self-efficacy and reading fluency.","In this article , the authors investigated the development of reading fluency, self-efficacy, and task avoidance in Finnish-speaking first graders with reading acquisition. But no support for the mediating role of task avoidance was found."
"A One-Year Longitudinal Investigation of Chinese Children's Reading Fluency Development","https://scispace.com/paper/a-one-year-longitudinal-investigation-of-chinese-children-s-2tk32lbpn3","2024","Preprint","","Lucy Shih-Ju Hsu
Connie Suk‐Han Ho","10.2139/ssrn.4711174","","Abstract Purpose: The goal of this study is to examine the developmental effect of reading fluency and whether reading fluency plays an additional role in children’s development of reading comprehension in Chinese reading.Method: Chinese primary school children in Grades 2, 3, and 4 (N = 325) were recruited to participate in this one-year longitudinal study. At Time 1, children completed measures of nonverbal intelligence, word and text reading fluency, word decoding, and reading comprehension; children were tested at Time 2 on all measures except for the nonverbal intelligence measure.Results: Two-way mixed ANOVAs showed a significant developmental difference across time among the three cohorts on their performances on measures of reading comprehension and text reading fluency. Hierarchical regression analyses showed that reading fluency measures were significant longitudinal predictors of children’s reading comprehension. Follow-up cross-sectional analyses on word reading accuracy and word reading fluency showed a reciprocal relationship between word reading fluency and word reading accuracy in the younger early readers, and this relationship was not observed in the more advanced readers.Conclusion: The present findings suggested a developmental role for reading fluency in predicting Chinese reading comprehension and its role also experiences developmental changes as children’s proficiency and abilities improved. ","A one-year longitudinal investigation of Chinese children's reading fluency development found that reading fluency plays a significant role in children's reading comprehension and experiences developmental changes as children's proficiency and abilities improve."
"Reading Comprehension Development in At-Risk vs. Not At-Risk First Grade Readers: The Differential Roles of Listening Comprehension, Decoding, and Fluency.","https://scispace.com/paper/reading-comprehension-development-in-at-risk-vs-not-at-risk-ss7n5apalh","2018","","","Emily J. Solari
Ryan P. Grimm
Nancy S. McIntyre
Carolyn A. Denton","","","This study examined the relations between and predictive power of three important subcomponents skills of reading comprehension: decoding, listening comprehension , and reading fluency . Through a series of structural equation models, we examine the relations within a full sample of first grade students at the beginning of the year ( N = 290). Next, we conducted analyses to determine if differential relations exist between the variables in students who are identified as at-risk for reading failure, and potentially reading disability (n = 141) and those who are not (n = 149). Results indicate that in early first grade, the relations between the subcomponent skills are different dependent upon risk status. For the full sample, fluency was the strongest predictor of reading comprehension, followed by decoding and listening comprehension. When the sample was split based on early reading skills at the beginning of first grade, for the not at-risk students, fluency, decoding, and listening comprehension each made individual contributions to reading comprehension. For the at-risk students, decoding was only significantly related to reading comprehension via fluency; listening comprehension did not significantly predict reading comprehension for this subsample. The findings are discussed and related to implications for the development and implementation of early reading interventions for students who are identified as having reading difficulties and potentially reading disability.","This paper examined the relation between and predictive power of three important subcomponents skills of reading comprehension: decoding, listening comprehension, and reading fluency through a series of structural equation models, examined the relations within a full sample of first grade students at the beginning of the year."
"Longitudinal Predictors of Word Reading Development","https://scispace.com/paper/longitudinal-predictors-of-word-reading-development-15956s6c5g","2008","Journal Article","Canadian Psychology","John R. Kirby
Alain Desrochers
Leah Roth
Sandy S. V. Lai","10.1037/0708-5591.49.2.103","","The authors review the scientific evidence regarding the prediction of reading development from six cognitive constructs: phonological awareness, phonological decoding, naming speed, orthographic processing, morphological awareness, and vocabulary. The authors describe the theoretical connexions amongst these indicators and word reading. The authors conclude that there is substantial evidence of each contributing to reading, and in most cases, this contribution is above and beyond that of the other predictor constructs. These findings have implications for early and regular cognitive assessment, and for curriculum development and teacher education. Keywords: reading development, phonological awareness, naming speed, orthographic processing, morphological awareness Our goal in this paper is to review evidence concerning six major factors that have been shown to be related to reading development. We chose to focus on cognitive factors, not because motivation and self-perception are unimportant, but rather because the cognitive factors are more plausible causes of reading development. We also confined our discussion to specific cognitive factors that are involved in the process of reading, rather than on more general cognitive factors, such as intelligence, that are related to a broader range of behaviours, and whose specific causal role is more difficult to establish. Similarly, we omitted the various demographic characteristics that have been related to reading, such as gender and socioeconomic status (SES), partly because it is difficult to establish their causal status or exercise an influence on them, but also because, like the socioemotional factors, they operate on reading through the cognitive mechanisms that support reading. Finally, we focus on word reading, and not on reading comprehension. We do this partly because of the evidence that reading comprehension depends upon word reading (e.g., Adams, 1990), and partly because the cognitive factors on which we focus have a more proximal relationship to the more basic aspects of reading. We seek to understand the longitudinal predictors of reading for two reasons. First, because reading is a critical academic skill and because it takes so long to acquire, we would like to be able to predict reading difficulties before they occur and act to prevent them as best we can. Second, because the cognitive processes involved in learning to read are diverse and causally tangled, we explore the development of reading and its underlying processes so that we can untangle these causal relations. The first justification should lead to better educational practise, the second to better theory and practise. Reading instruction, broadly speaking, includes the intended curriculum, classroom teaching methods, assessment practises, remedial practises, and so on. These practises tend to develop in an ad hoc manner, with relatively little input from theory. Curriculum planners and classroom teachers are often not in a good position to judge theories and the evidence upon which they are based. Therefore, we see it as the responsibility of researchers in psychology and educational psychology to provide the empirical research foundation on which best practises in curriculum, teaching, assessment, and diagnosis are designed. A comprehensive theory based on solid evidence would provide a better basis for the development of principled practise and could make a substantial contribution to teacher education. The remainder of this paper consists of three sections. In the first, we briefly review several theories and sketch an overall theoretical framework that involves six causal factors. In the second, we examine each of the six factors in greater detail, and the evidence for their effects on reading. In this section, we pay particular attention to how the causal factors are related to each other, and whether they have unique effects in the presence of each other. …","This paper reviewed evidence concerning six major factors that have been shown to be related to reading development and concluded that there is substantial evidence of each contributing to reading, and in most cases, this contribution is above and beyond that of the other predictor constructs."
"Resposta dos Autores: A RELAÇÃO ENTRE FLUÊNCIA E COMPREENSÃO DE LEITURA: EVIDÊNCIAS PARA FALANTES DO PORTUGUÊS-BRASILEIRO.","https://scispace.com/paper/resposta-dos-autores-a-relacao-entre-fluencia-e-compreensao-17o9leux","2022","Peer Review","","","10.25189/2675-4916.2022.v3.n1.id631.a","","Estudos recentes têm apontado a fluência de leitura como um importante preditor da compreensão de leitura. Contudo, poucos estudos investigaram a associação entre estas variáveis no português-brasileiro. No presente estudo, abordamos essa lacuna da literatura. Alunos do 2º ao 4º ano completaram um teste de fluência de leitura e um teste de compreensão de leitura. Os resultados demonstraram que há progresso nas habilidades de fluência e compreensão de leitura entre o 2º e o 4º ano, com progresso mais acentuado entre o 2º e o 3º ano. Além disso, os resultados mostraram que a associação entre fluência e compreensão de leitura foi significativa e positiva em todos os anos escolares, com magnitude acima de r = 0,6. Em conclusão, alunos com melhor fluência de leitura também apresentaram melhor compreensão de leitura, o que foi consistente nos diferentes anos escolares. Esses resultados corroboram resultados observados anteriormente em outros estudos nacionais e internacionais. É importante notar que os resultados do presente estudo contribuem com a prática ao sugerir que a promoção da fluência de leitura na sala de aula pode levar ao desenvolvimento de melhor compreensão de leitura. ","In this article , the authors investigated the relationship between fluência de leitura and compreensão de litura in a sala de aula in a português-brasileiro education system."
"Word Recognition Text Reading and Rereading: Determinants of Fluency beyond","https://scispace.com/paper/word-recognition-text-reading-and-rereading-determinants-of-i9xklwu5ni","2013","","","Patricia Greig Bowers","","","Factors related to the slower reading of text by reading disabled compared toaverage readers were studied. Thirty-seven children selected as poor and averagereaders in Grade 2 were followed through Grade 4; each year they reread textpassages at a level of difficulty appropriate for each child. Phonological awareness(phoneme deletion) and digit-naming speed were consistently related to speed anderrors on initial reading of a text and on reading it for the fourth time. Aftercontrolling for word-recognition skill, only digit-naming speed contributed sig-nificant additional variance to reading speed before and especially after practice,even over more than a 2-year period. Such independent relationship to fluencysuggests that current theories stressing the role of phonemic sensitivity in fluentas well as accurate reading need to be modifed to include the role of processesindexed by simple symbol-naming speed. A great deal of evidence has documented the fact that children who compre-hend poorly what they read also recognize fewer words than other children theirage, and read more slowly those words they do know—whether in text or asisolated words (Biemiller & Siegel, 1990; Perfetti, 1985). Fast, accurate reading isconsidered a concomitant of related but not identical aspects of cognitive processesdescribed by different theorists as information encapsulation, automaticity, or unit-ization. Stanovich (1990) described how speed of accurate reading has been consid-ered one measure of automaticity in decoding, along with obligatory and resource-free processing of words. These characteristics are known now to be dissociable.For example, increases in speed of reading occur long after obligatory processinghas been demonstrated, and such processing does require resources of some kind.As Stanovich suggested, the concept of acquired information encapsulation maybe more useful for describing the data-driven word recognition of the skilled reader","Factors related to the slower reading of text by reading disabled compared to average readers were studied and suggested that current theories stressing the role of phonemic sensitivity in fluent as well as accurate reading need to be modifed to include the roles of processes indexed by simple symbol-naming speed."
"Assessing oral reading fluency within and across grade levels: Development of equated test forms","https://scispace.com/paper/assessing-oral-reading-fluency-within-and-across-grade-12x63h2k","2022","Journal Article","Behavior Research Methods","Bruna Rodrigues
Irene Maria Dias Cadime
Tânia Catarina da Silva Freitas
Celda Maria Gonçalves Morgado Choupina
Adriana Said Daher Baptista
Fernanda Leopoldina Viana
Iolanda Ribeiro","10.3758/s13428-022-01806-7","","Deficits in oral reading fluency (ORF) impair reading comprehension and tend to persevere throughout schooling. Therefore, the assessment and monitoring of the students' performance in ORF across time should be routinely performed to guide the instruction and intervention. The goal of this work was to develop and validate a test of ORF for Portuguese students from grades 1 to 6 (TAF - Teste de Avaliação da Fluência) that includes specific test forms for each grade level with equated scores that allow comparison across multiple assessment points. In study 1 (N = 1166), the chained equipercentile equating method was performed to equate the test forms' scores horizontally and vertically. The tests of differences performed using the equated scores indicated that they were similar within the same grade level but increased significantly across grade levels. In study 2 (N = 549), reliability and validity evidence for the test forms was collected. Test-retest correlations were higher than .90, suggesting a high stability of the scores. Significant correlations between the TAF scores and the ones obtained in other reading tests, teachers' judgments, and school outcomes, were obtained, thus providing evidence of validity for the developed test forms. This instrument allows not only interindividual comparisons but also the assessment of intra-individual changes in ORF across time or as a result of intervention programs, while avoiding learning effects that arise when the same measure is administered multiple times. ","This paper developed and validated a test of ORF for Portuguese students from grades 1 to 6 (TAF -Teste de Avaliação da Fluência) that includes specific test forms for each grade level with equated scores that allow comparison across multiple assessment points."
"Longitudinal contributions of morphological awareness, listening comprehension, and gains in word reading fluency to later word- and text-reading fluency","https://scispace.com/paper/longitudinal-contributions-of-morphological-awareness-9jxreng5","2023","Journal Article","Frontiers in Education","Jamie L. Metsala","10.3389/feduc.2023.1194879","","This study examined the contributions of morphological awareness, listening comprehension, and early gains in word reading fluency to later outcomes in word- and text-reading fluency. There were 83 participants in second and third grade who were followed across 18 months. Gains in word reading fluency across the first six months predicted both word- and text-reading fluency one year later, beyond variance accounted for by initial word reading fluency, phonological awareness, rapid naming, and two oral language skills. Initial morphological awareness predicted reliable additional variance in word- and text-reading fluency 18 months later. The contribution of listening comprehension was specific to outcomes in text reading fluency. In the last analyses, listening comprehension, but not morphological awareness, predicted unique variance in final text reading fluency beyond final word reading fluency. Findings are discussed in terms of the developmental time-course of reading fluency and the roles of the two oral language skills examined.","The authors examined the contributions of morphological awareness, listening comprehension, and early gains in word reading fluency to later outcomes in word- and text-reading fluency, and found that the contribution of listening comprehension was specific to outcomes in text reading fluencies."
"Developmental Lag versus Deficit Models of Reading Disability: A Longitudinal, Individual Growth Curves Analysis.","https://scispace.com/paper/developmental-lag-versus-deficit-models-of-reading-44xx5jqs60","1996","Journal Article","Journal of Educational Psychology","David J. Francis
Sally E. Shaywitz
Karla K. Stuebing
Bennett A. Shaywitz
Jack M. Fletcher","10.1037/0022-0663.88.1.3","","Individual growth curves were used to test whether the development of children with reading disabilities is best characterized by models of developmental lag or developmental deficit. Developmental changes in reading ability were modeled by using 9 yearly longitudinal assessments of a sample of 403 children classified into three groups representing (a) deficient reading achievement relative to IQ expectations (RD-D), (b) deficient reading achievement consistent with IQ expectations (LA), and (c) no reading deficiency (NRI). Using a model of quadratic growth to a plateau, the age and level at which reading scores plateaued were estimated for each child. Reading-disabled children differed on average from nondisabled children in the level but not in the age at which reading skills plateaued. The RD-D and LA groups did not differ in reading plateau or age at plateau. The subgroup of RD-D children scoring below the 25th percentile in reading differed from LA children only in reading plateau. Results suggest that the developmental course of reading skills in children with reading disability is best characterized by deficit as opposed to lag models. In addition, no support for the validity of classifications of reading disability based on IQ discrepancies was apparent.","In this article, a model of quadratic growth to a plateau was used to test whether the development of children with reading disabilities is best characterized by models of developmental lag or developmental deficit."
"Developmental Characteristics of Word Decoding and Text Reading Fluency among Korean Children with Developmental Dyslexia","https://scispace.com/paper/developmental-characteristics-of-word-decoding-and-text-1mrac5pqg5","2017","Journal Article","Communication Sciences and Disorders","Soyeong Pae
Ga-Young Shin
Ahyoung Seol","10.12963/CSD.17385","","배경 및 목적 : 이 연구는 한국의 발달성 난독 초등학생을 대상으로 단어해독력과 읽기유창성이 초등학교 저, 중, 고학년으로 가면서 일반아동과 비교해 어떤 발달 특성을 보이는 지 살펴본다. 방법: 초등 저학년 20명, 중학년 18명, 고학년 20명의 발달성 난독 아동과 학년, 지능, 듣기이해력이 일치되는 일반학생이 참여하였다. 단어해독 의미 유무와 자소-음소...","In this article, Choi et al. proposed a method to solve the problem of the lack of resources in the South Korean market by using the concept of 특성."
"How Is RAN Related to Reading Fluency? A Comprehensive Examination of the Prominent Theoretical Accounts.","https://scispace.com/paper/how-is-ran-related-to-reading-fluency-a-comprehensive-5dzo9uo4lo","2016","Journal Article","Frontiers in Psychology","Timothy C. Papadopoulos
George Spanoudis
George K. Georgiou","10.3389/FPSYG.2016.01217","","We examined the prominent theoretical explanations of the RAN-reading relationship in a relatively transparent language (Greek) in a sample of children (n= 286) followed from Grade 1 to Grade 2. Specifically, we tested the fit of eight different models, as defined by the type of reading performance predicted (oral vs. silent word reading fluency), the type of RAN tasks (non-alphanumeric vs. alphanumeric), and the RAN effects (direct vs. indirect). Working memory, attention, processing speed, and motor skills were used as “common cause” variables predicting both RAN and reading fluency and phonological awareness and orthographic processing were used as mediators of RAN’s effects on reading fluency. The findings of both concurrent and longitudinal analyses indicated that RAN is a unique predictor of oral reading fluency, but not silent reading fluency. Using alphanumeric or non-alphanumeric RAN did not particularly affect the RAN-reading relationship. Both phonological awareness and orthographic processing partly mediated RAN’s effects on reading fluency. Theoretical implications of these findings are discussed.","The findings of both concurrent and longitudinal analyses indicated that RAN is a unique predictor of oral reading fluency, but not silentReading fluency."
"A relação entre fluência e compreensão de leitura","https://scispace.com/paper/a-relacao-entre-fluencia-e-compreensao-de-leitura-10qx941r","2022","Journal Article","Cadernos de Linguística","Joao Batista A. Oliveira
Isabella Starling Alves","10.25189/2675-4916.2022.v3.n1.id631","","Estudos recentes têm apontado a fluência de leitura como um importante preditor da compreensão de leitura. Contudo, poucos estudos investigaram a associação entre estas variáveis no português-brasileiro. No presente estudo, abordamos essa lacuna da literatura. Alunos do 2º ao 4º ano completaram um teste de fluência de leitura e um teste de compreensão de leitura. Os resultados demonstraram que há progresso nas habilidades de fluência e compreensão de leitura entre o 2º e o 4º ano, com progresso mais acentuado entre o 2º e o 3º ano. Além disso, os resultados mostraram que a associação entre fluência e compreensão de leitura foi significativa e positiva em todos os anos escolares, com magnitude acima de r = 0,6. Em conclusão, alunos com melhor fluência de leitura também apresentaram melhor compreensão de leitura, o que foi consistente nos diferentes anos escolares. Esses resultados corroboram resultados observados anteriormente em outros estudos nacionais e internacionais. É importante notar que os resultados do presente estudo contribuem com a prática ao sugerir que a promoção da fluência de leitura na sala de aula pode levar ao desenvolvimento de melhor compreensão de leitura.","In this paper , the authors investigate the relationship between fluência de leitura and compreensão de litura in a sala de aula, and conclude that the students with the melior fluència of leiture também apresenta melior compreensões de liteura."
