"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Decreased Key Pecking in Response to Reward Uncertainty Followed by Surprising Delay Extension in Pigeons","https://scispace.com/paper/decreased-key-pecking-in-response-to-reward-uncertainty-d9gqig8u8a","2021","Journal Article","International Journal of Comparative Psychology","Neslihan Wittek
Kevin Wittek
Onur Güntürkün
Patrick Anselme","10.46867/IJCP.2021.34.00.02","https://scispace.com/pdf/decreased-key-pecking-in-response-to-reward-uncertainty-d9gqig8u8a.pdf","Author(s): Wittek, Neslihan; Wittek, Kevin; Gunturkun, Onur; Anselme, Patrick | Abstract: The Pavlovian autoshaping paradigm has often been used to assess the behavioral effects of reward omission on behavior. We trained pigeons to receive a food reward (unconditioned stimulus or UCS) following illumination of a response key (conditioned stimulus or CS). In Experiment 1, one group of pigeons was trained with two 100% predictive CS-UCS associations (reward certainty) and another group with two 25% predictive CS-UCS associations (reward uncertainty) for 12 sessions. In both groups, the two CS durations were 8 s. Then, in each group, the duration of one CS remained unchanged and that of the other CS was suddenly extended from 8 to 24 s for 6 sessions. In Experiment 2, some experienced individuals (from Experiment 1) and naive individuals formed two groups trained with a 24-s CS throughout for 18 sessions. Our results show that pigeons (a) pecked less at the uncertain than the certain CS, (b) decreased and then increased CS-pecking after extending CS duration, especially in the certainty condition, (c) were unresponsive to the 24-s CS in the absence of previous experience, and (d) decreased their response rate close to the end of a trial irrespective of the reinforcement condition, CS duration, and amount of training. These results are discussed in relation to several theoretical frameworks.","4, we did not report it in order to avoid unnecessary cumbersome. Test Phase: Delay Extension:
 With respect to the 24-s CS, represented in Figure , there was only an overall bin effect on Sessions 1 and 4, Fs(23, 322) ≥ 14.50, ps < 0.001, ηp 2 ≥ 0.51. There was an initial significant decrease in pecking rates in Group Certainty on each session (Bins 1 vs. 2: pcorrs ≤ 0.001). This decrease was also observed in Group Uncertainty on Bins 1 vs. 4 (Session 1) and Bins 1 vs. 2 (Session 4; pcorrs ≤ 0.028). A stable performance was shown in both groups [Bins 3-12 vs. 13-22: Fs(1, 14)  3.10, ps  0.100], except on Session 4 for the Group Uncertainty pigeons, F(1, 14) = 8.88, p = 0.010. A significant decrease occurred between Bins 19 and 24 in both groups on Session 1, pcorrs ≤ 0.024. Experiment 2:
 In Experiment 1, we showed that reward certainty stimulated sign-tracking more than reward uncertainty with an 8-s CS presentation (training) and that, after extending the presentation to 24 s, some pigeons decreased sign-tracking between Sessions 1 and 4 and increased it between Sessions 4 and 6 (test). The Group Certainty pigeons did not respond similarly to the Group Uncertainty pigeons across the 6 test sessions. Only the Group Certainty pigeons exhibited this pattern of responses independent of the CS duration, suggesting that they were more disturbed by delay extension than the Group Uncertainty pigeons. Experiment 2:
 Experiment 2 aimed to determine how experienced (from Experiment 1) and naïve pigeons reacted to the presentation of a 24-s CS throughout training -no delay extension here. If a long CS presentation of 24 s is a source of frustration, like with rats , then key pecking should increase in the naïve pigeons relative to certainty training with the 8-s CS (see Figure ), owing to their inexperience of frustration. Also, given that the experienced pigeons should have recovered from frustration, their key-pecking performance in this new task should be both stable and similar to that of the certain pigeons in Session 6 of the test phase of Experiment 1. Depending on the results, other theoretical interpretations will be considered."
"Innovative problem solving by wild spotted hyenas.","https://scispace.com/paper/innovative-problem-solving-by-wild-spotted-hyenas-3hk0eneyg8","2012","Journal Article","Proceedings of The Royal Society B: Biological Sciences","Sarah Benson-Amram
Kay E. Holekamp","10.1098/RSPB.2012.1450","https://scispace.com/pdf/innovative-problem-solving-by-wild-spotted-hyenas-3hk0eneyg8.pdf","Innovative animals are those able to solve novel problems or invent novel solutions to existing problems. Despite the important ecological and evolutionary consequences of innovation, we still know very little about the traits that vary among individuals within a species to make them more or less innovative. Here we examine innovative problem solving by spotted hyenas (Crocuta crocuta) in their natural habitat, and demonstrate for the first time in a non-human animal that those individuals exhibiting a greater diversity of initial exploratory behaviours are more successful problem solvers. Additionally, as in earlier work, we found that neophobia was a critical inhibitor of problem-solving success. Interestingly, although juveniles and adults were equally successful in solving the problem, juveniles were significantly more diverse in their initial exploratory behaviours, more persistent and less neophobic than were adults. We found no significant effects of social rank or sex on success, the diversity of initial exploratory behaviours, behavioural persistence or neophobia. Our results suggest that the diversity of initial exploratory behaviours, akin to some measures of human creativity, is an important, but largely overlooked, determinant of problem-solving success in non-human animals.","mouth or the forepaws. The end handles allowed the animals to drag the apparatus, to up-end it and in some cases even to flip it into the air as part of their exploratory behaviour (see electronic supplementary material, movie S2). (b) Apparatus:
 (c) Procedure When an appropriate subject animal was sighted in an accessible location, we parked our research vehicle approximately 100 m upwind of the hyena. The box was placed on the ground on the opposite side of the vehicle from the hyena and set up in a location that provided good visual access, both for the subject and for the observer. The box was oriented with the door towards the hyena, and the latch handle was left protruding at 908 from the box, parallel to the ground. We then pulled the vehicle back approximately 50 m from the box and initiated observations. A trial began when a hyena approached to within a 5 m radius of the box (thereby becoming a 'focal hyena'); the trial ended when the hyena left the 5 m radius and remained outside of it for 5 min, or when it moved to at least 200 m from the box. All trials were videotaped in their entirety from the research vehicle. (b) Apparatus:
 (d) Sampling Because we were working with a wild population, subjects for these experiments were chosen opportunistically, based on which animals were available at the time. However, every attempt was made to conduct equal numbers of trials with all the individuals in each clan, and to balance the number of participants in each age, sex and social rank category. All trials with the same individual were separated by at least 12 h, with the exception of three pairs of trials that occurred during the same morning or evening observation session. The mean time between consecutive trials was 37.9 + 6.4 days for all individuals with multiple trials; we accounted for variation in this measure by including time between trials as a covariate in our analyses. Within the constraints of balanced sampling, individuals continued to be offered trial opportunities until they had achieved proficiency in the task, defined as opening the box in less than 60 s on three consecutive trials. Lone hyenas were preferentially selected for inclusion in our experiments, but conspecifics sometimes also approached and participated in the trial. If multiple hyenas were present within a 20 m radius of the puzzle box at any point during a trial, it was defined as a 'group trial', and behavioural data were extracted for each focal individual who approached within 5 m of the puzzle box (see §2f for a description of how group trials were analysed). In total, we conducted 417 trials on 62 individuals; 88 trials were conducted with lone hyenas, and 329 trials were considered group trials. The number of trials per individual ranged from 1 to 30, and the mean number of trials per individual was 6.71 + 1.01 s.e. Eighteen individuals participated in at least eight trials during the 12 month study period."
"Problem solving in fawn‐footed mosaic‐tailed rats Melomys cervinipes is not significantly influenced by maternal care or genetic effects","https://scispace.com/paper/problem-solving-in-fawn-footed-mosaic-tailed-rats-melomys-1sayu86p","2022","Journal Article","Journal of Experimental Zoology Part A: Ecological and Integrative Physiology","Misha K. Rowell
Tasmin L. Rymer","10.1002/jez.2637","https://scispace.com/pdf/problem-solving-in-fawn-footed-mosaic-tailed-rats-melomys-1sayu86p.pdf","Abstract Innovative problem solving is thought to be a flexible trait that allows animals to adjust to changing or challenging environmental conditions. However, it is not known how problem solving develops during an animal's early life, or whether it may have a heritable component. We investigated whether maternal genetic and nongenetic effects influenced problem‐solving ability in a native Australian rodent, the fawn‐footed mosaic‐tailed rat Melomys cervinipes. We measured direct (time spent grooming and huddling), indirect (time spent nesting), and total amount of maternal care received across pup development (postnatal Days 1–13). We measured problem solving in juveniles using matchbox tasks, and in mothers and adult offspring using six tasks of varying complexity (matchbox, cylinder, obstruction, pillar, tile, and lever tasks). We found no relationship between any maternal care measures and problem‐solving abilities across multiple tests, suggesting limited (if any) maternal nongenetic effects. We also found that, as shown by low heritability estimates, problem solving only had a small heritable component in some tasks, but this was nonsignificant and requires further investigation. These results suggest that problem solving is unlikely to be constrained by maternal effects experienced during early development, and is, instead, more likely to be influenced by other factors (e.g., experience) later in an individual's lifetime.","age-effects on solving ability, individuals were combined into one group for the analyses. We recorded the latency to first solve the task across the sessions (i.e., up to 3600 s) to avoid the effects of learning and experience on problem solving. | Adult problem solving:
 All mosaic-tailed rats were also tested in six problem-solving tasks (which had previously been presented to different individuals, as described in  as adults (at least 4 months old,  to determine the heritability of problem solving and to investigate whether maternal care effects on problem solving were manifested during adulthood. Similar problems have also been presented to other species (e.g., activity board to guinea pigs Cavia aperea f. porcellus, . For each problem, we measured the latency to solve each task after making first contact with it as a proportion of test duration and time spent interacting with the problem. The latency to solve each puzzle was measured as a proportion due to the different amounts of time provided to individuals to solve different puzzle types (e.g., 3 min for the obstruction task, 30 min for the matchbox task). Individuals that did not solve the problem were given the maximum latency. For problems repeated in duplicate (e.g., two pillars on the activity board), we recorded the latency to solve the first one solved, and used the average time spent interacting between duplicates. The average time spent interacting was used because individuals could interact with both duplicates and gain information from both, to then go on and solve only one of the duplicates. Animals were presented with two food-baited puzzle boxes in the home cage (a cardboard matchbox that could be pulled/pushed open or chewed through, and a plastic cylinder with one open end covered by tin foil that could be pulled off or pushed through), an obstruction task in a light/dark box arena under an LED light (where rats had to push or pull a piece of crumpled paper out of the doorway to escape to a darkened side), and three food-baited problems on a Trixie Dog Activity Board (Level 2) (a plastic platform containing two pillars to push over, two tiles to slide, and two levers to pull up flaps) given in an open arena (Figure ). These tasks were presented to animals in a random order, except for the Trixie Dog Activity Board (Level 2) which was given to animals last due to its complex nature. Tasks varied in complexity (assigned based on the amount of sensory information available to the animal and the number of mechanical techniques required to solve the task), with previous work  showing that the simpler tasks (pillar, cylinder, and matchbox, respectively) were more likely to be solved than the more complex tasks (obstruction, tile and lever task, respectively)."
"Problem solving stages in the five square problem.","https://scispace.com/paper/problem-solving-stages-in-the-five-square-problem-3o7cm4w0vu","2015","Journal Article","Frontiers in Psychology","Anna Fedor
Eörs Szathmáry
Eörs Szathmáry
Michael Öllinger","10.3389/FPSYG.2015.01050","https://scispace.com/pdf/problem-solving-stages-in-the-five-square-problem-3o7cm4w0vu.pdf","According to the restructuring hypothesis, insight problem solving typically progresses through consecutive stages of search, impasse, insight, and search again for someone, who solves the task. The order of these stages was determined through self-reports of problem solvers and has never been verified behaviorally. We asked whether individual analysis of problem solving attempts of participants revealed the same order of problem solving stages as defined by the theory and whether their subjective feelings corresponded to the problem solving stages they were in. Our participants tried to solve the Five-Square problem in an online task, while we recorded the time and trajectory of their stick movements. After the task they were asked about their feelings related to insight and some of them also had the possibility of reporting impasse while working on the task. We found that the majority of participants did not follow the classic four-stage model of insight, but had more complex sequences of problem solving stages, with search and impasse recurring several times. This means that the classic four-stage model is not sufficient to describe variability on the individual level. We revised the classic model and we provide a new model that can generate all sequences found. Solvers reported insight more often than non-solvers and non-solvers reported impasse more often than solvers, as expected; but participants did not report impasse more often during behaviorally defined impasse stages than during other stages. This shows that impasse reports might be unreliable indicators of impasse. Our study highlights the importance of individual analysis of problem solving behavior to verify insight theory.","consecutive moves for the participant + 2 * SD. In case of first moves of trials, the time between the move and the last move of the previous trial includes the time spent by restarting the task, because the figure was visible during restarting. Analyses of Problem Solving Stages:
 On the behavioral level, these patterns translate to search, repetition and inactivity, respectively, which we hypothesize to indicate the cognitive phases of search (slope) and impasse (plateau or gap). We identified slopes, plateaus and gaps in the plots of each participant and looked at whether they conformed to the sequence of problem solving stages generated by the boxand-arrow models of insight problem solving. behavior of a typical solver conforming to current models of insight problem solving. Effect of Manipulation:
 To control whether the additional metacognitive task in the impasse monitoring group affected problem solving performance, we compared the two groups in terms of solution rate and solution time. Solution Rate:
 The overall solution rate was 51%; 55% in the control group and 49% in the impasse monitoring group (Table ). According to the Chi-square test, the difference was not significant: χ 2 (1, N = 129) = 0.14, p = 0.70, = 0.03. Solution Time:
 Twenty nine participants solved the task under 1 min in the two groups. The rest of the solution times were more or less evenly distributed between 2 and 15 min. We compared the solution time of solvers in the control group and the impasse monitoring group with a Mann-Whitney U-test-the difference between the groups was not significant, U = 424.00, p = 0.34, r = 0.12. For non-solvers, the task always ended after 15 min in both groups. Solution Time:
 Since we did not find differences between the groups, we merged them for the rest of the analyses, except when we looked at the impasse monitoring group separately for the subjective impasse feeling analysis. Exclusion Criteria for Data Analysis:
 There were 28 participants who only had one trial. Twenty six of these solved the task under 32 s; one solved it in 3.4 min and another one did not solve it. It is probable that the former solved the task in his head and the latter gave up after only one trial, and those 26 participants, who solved it in about half minute either already knew the task or just found the solution instantly. We excluded these 28 participants from the rest of the analyses, because we do not have enough movement data from them and also because we suspect that they knew the solution in advance. Exclusion Criteria for Data Analysis:
 One hundred and one participants remained, 34 in the control group (15 solvers) and 67 in the impasse monitoring group (24 solvers). The overall solution rate decreased to 39%."
"Discounting of Probabilistic Reinforcers by Pigeons","https://scispace.com/paper/discounting-of-probabilistic-reinforcers-by-pigeons-6vbdipuwy9","2014","","","Lobo de Oliveira
Luis Filipe","10.7936/K7PK0D99","https://scispace.com/pdf/discounting-of-probabilistic-reinforcers-by-pigeons-6vbdipuwy9.pdf","","smaller, certain reinforcer was associated with the right, green key, and the larger, probabilistic reinforcer was associated with the left, red key. However, for ease of exposition, all conditions will be described according to the former arrangement. Procedure:
 A 2-s changeover delay (COD) was used in the initial link, requiring that a minimum amount of time (2 s) had to elapse between a changeover from responding on one key to responding on the other key before entry into the terminal link. For example, on a smallercertain trial, if the pigeon were pecking on the side associated with the larger, probabilistic outcome after the VI had timed out, it would have to switch to the other side and continue responding there for a period of 2 seconds in order to proceed to the respective terminal link. Procedure:
 Without a COD, pigeons often come to constantly switch between both keys (e.g., . Procedure:
 On smaller-certain trials, once the VI in the initial link had timed out (and the COD was satisfied), a peck on the left white key turned both white keys off and turned the left red key on. Procedure:
 After three pecks (FR 3), the red key turned off, the food magazine light turned on, and the small reinforcer amount was delivered. Procedure:
 On larger-probabilistic trials, once the VI had timed out (and the COD was satisfied), a peck on the right white key turned both white keys off and turned the right green key on. The reinforced trials were pseudo-randomly selected (the number of probabilistic trials that were reinforced in a given session varied from 2 in the 0.1 probability conditions, to 18 in the 0.9 probability conditions). If a trial was to end in reinforcement, then the third peck on the green key (FR 3) turned it off, turned the food magazine light on, and delivered the larger reinforcer amount (16 or 32 pellets). If a trial was not to end in reinforcement, then the third peck on the green key would turn it off and initiate the inter-trial interval (ITI), during which all lights and stimuli were turned off. On all reinforced trials (certain or probabilistic), after the last food pellet was delivered, the magazine light remained on until 3 s had elapsed without the pigeon interrupting the magazine photobeam, after which the ITI began. The time from the onset of a terminal link to the onset of the next initial-link trial was held constant at 45 s. This was achieved by allowing the ITI to vary based on the time spent in the terminal link and the time spent eating the pellets from the magazine. Following the ITI, the next trial began."
"Matching of numerical symbols with number of responses by pigeons","https://scispace.com/paper/matching-of-numerical-symbols-with-number-of-responses-by-tdafp1s0y0","2000","Journal Article","Animal Cognition","Li Xia
Martina Siemann
Juan D. Delius","10.1007/S100710050048","https://scispace.com/pdf/matching-of-numerical-symbols-with-number-of-responses-by-tdafp1s0y0.pdf","Pigeons were trained to peck a certain number of times on a key that displayed one of several possible numerical symbols. The particular symbol displayed indicated the number of times that the key had to be pecked. The pigeons signalled the completion of the requirement by operating a separate key. They received a food reward for correct response sequences and time-out penalties for incorrect response sequences. In the first experiment nine pigeons learned to allocate 1, 2, 3 or 4 pecks to the corresponding numerosity symbols s
1, s
2, s
3 and s
4 with levels of accuracy well above chance. The second experiment explored the maximum set of numerosities that the pigeons were capable of handling concurrently. Six of the pigeons coped with an s
1–s
5 task and four pigeons even managed an s
1–s
6 task with performances that were significantly above chance. Analysis of response times suggested that the pigeons were mainly relying on a number-based rather than on a time-based strategy.","stimuli could be individually projected onto the right, symbol-key in white on a dark background. The key could also be fully illuminated. The middle, enter-key could only be fully illuminated. The left key was not used and remained inactive and dark throughout. Shaping:
 The pigeons were taught to peck the ri ght pecking key using an autoshaping procedure. A trial began with a 30-s interval after which the key was illuminated for a maximum period of 8 s. If the animal pecked the key within this period, mixed grain was offered immediately for 2 s, after which the key illumination was extinguished. If th e bird did not peck the lit key the food was presented after the end of the period. When the pigeon pecked the key in more than half of the trials during a 3D-min period, the same procedure was repeated with the middle key. Training:
 The goal was to get the pigeons to respond to any 8"" number stimulus presented on the symbol-key with n pecks on that key and an n+ 1 th peck on the enter-key. For this last peck they were rewarded with access to food. If the birds pecked the enter-key after fewer than n pecks on the symbol-key or if they pecked the symbol-key n+ 1 times they were penalised with time-out. The first four entries of Table  list the correct response sequences, the incorrect response patterns and the probabilities of a response sequence being correct by chance correct with the stimuli Sl to 84 used in this first experiment. The task was expected to be difficult for the pigeons to learn because the highernumerosity stimuli would initially yield rewards with only low probabilities. The training therefore proceeded in stages using auxiliary procedures (assisted and consolidation sessions) to begin with. Alternative overall training designs were tried out with two different groups of pigeons. Training:
 The pigeons were therefore randomly divided into two groups, A and B. The five pigeons of group A were initially trained to cope successively with only one s"" stimulus at a time beginning with 81 and ending with S4' They were exposed to four successive series of daily assisted sessions, each session lasting 200 trials. A series of sessions with a given s"" always started with assisted trials. These trials began with the display of that stimulus on the Incorrect response patterns Probability of correct response pattern e, ss 33 % e, se, sss 25 % e, se, sse, ssss 20% e, se, sse, ssse, sssss 17 % e, se, sse, ssse, sssse, ssssss 14 % e, se, sse, ssse, sssse, ssssse, sssssss 13 % symbol-key. Each peck on that key triggered a computer produced 36 ms, 1800 Hz audibl e feedback so und in addition to the mechanical c li cking by the key itself. T he enter-key remained unlit. When the anim al had pecked the n pecks correspondi ng to the SII ' the sy mbol-key darkened and the enter-key was lit. If the pigeon now pecked the enter-key the response pattern was counted as correct and yielded a reward consistin g of 2 s access to mixed grain ."
"Συνεργασία σχολείου - οικογένειας. Η οπτική των γονέων","https://scispace.com/paper/sunergasia-skholeiou-oikogeneias-e-optike-ton-goneon-1j86jha9hd","2015","Dissertation","","Μαρία Θεοδώρα Φωκά
Θεοφανή Κακοκέφαλου","","https://scispace.com/pdf/sunergasia-skholeiou-oikogeneias-e-optike-ton-goneon-1j86jha9hd.pdf","This study investigates the issue of cooperation between school and family, as this is pictured in parent’s side. More specifically, discussed the perceptions of parents on the cause of collaboration, how they associate with the teacher of their child and also in which way they take part in the proceedings of the class not only with her but also with the children too. Moreover, we are looking for the frequency of the cooperation, possible problems that they may have dealt with and finally which is the ideal cooperation for them with the educators. 
Apart from the relevant bibliography, survey is based in individual and in detail interviews with parents. The data resulted from the project indicate that all parents regard, the cooperation with kindergarten, as very important but almost none of them cooperate fairly. Meetings are held primarily on a personal level and always at the school. They talk about the child’s progress and his or her behavior in class and some cognitive and behavioral problems that may occur.","αιιά θαη ν εθπαηδεπηηθφο ζα πιεξνθνξείηαη γηα ηηο ζπλζήθεο πνπ επηθξαηνχλ ζην νηθνγελεηαθφ πεξηβάιινλ πνπ δεη θαη κεγαιψλεη ην παηδί. Ζ ηππνινγία γηα ηελ ζπλεξγαζία:
 Αξρηθά, ην πξψην ζηνηρείν πνπ ηνλίδεη ε Epstein ζηελ ηππνινγία ηεο, νλνκάδεηαη σο βαζηθέο ππνρξεψζεηο ηεο νηθνγέλεηαο θαη αλαθέξεηαη ζηε ζπκκεηνρή ησλ γνλέσλ ζε φηη αθνξά ην ζρνιείν πνπ θνηηά ην παηδί ηνπ . Αλαθνξηθά, νη γνλείο έρνπλ ηελ νιηθή επζχλε λα έρνπλ πξνεηνηκάζεη έλα παηδί ππεχζπλν θαη αζθαιέο γηα ηελ θαιχηεξε εηζαγσγή ηνπ θαη εμέιημε ζηελ εθπαηδεπηηθή δηαδηθαζία. Οηθνγελεηαθέο θαηαζηάζεηο κε ζεηηθφ αληίθηππν ζηα παηδηά, παίδνπλ ελεξγφ ξφιν ζηελ αξκφδνπζα ζπκπεξηθνξά θαη αθνζίσζε ζηε κάζεζε ."
"Insight em Macacos-Prego (Sapajus spp.) com Diferentes Contextos de Treino das Habilidades Pré-Requisitos","https://scispace.com/paper/insight-em-macacos-prego-sapajus-spp-com-diferentes-28e3zv0num","2016","Journal Article","","Hernando Borges Neves Filho
Marcus Bentes de Carvalho Neto
Romariz da Silva Barros
Juliane Rufino da Costa","10.5380/PSI.V18I3.31861","https://scispace.com/pdf/insight-em-macacos-prego-sapajus-spp-com-diferentes-28e3zv0num.pdf","Insight, in Experimental Psychology, traditionally refers a sudden and spontaneous solution of a specific problem. The present study aims to verify the occurrence of sudden problem resolution in capuchin monkeys (Sapajus spp.) based on explicit training of two pre-requisite repertoires. Additionally, we examined if the manipulation of the context of training alters the topography of the problem solution response. Two subjects were trained to: a) join objects, and b) to rake objects with a tool. The training of the two repertoires was independent and was carried out in different contexts. The final task consists in raking a piece of food with a joinable tool that was never seen before. The two subjects solved the task, but the topography of solution was not clearly compatible with insight interpretation. The solutions had pauses between steps, and the behavior was not goal directed. The negative effects of different contexts for the training of the pre-requisite repertoires are discussed.","diferentes locais para a realização do treino das habilidades de pescar e encaixar e do teste de insight, não produziu a fluidez que se buscava nas sequências das resoluções. DISCUSSÃO:
 Louis e Gonzaga resolveram o problema em seus respectivos testes de insight. Louis exibiu um total de oito resoluções e Gonzaga, quatro. Entre as resoluções, ambos, Gonzaga e Louis, quase sempre apresen-taram respostas de tentar alcançar o recipiente com apenas uma parte da ferramenta. Esse padrão de resolução é o mesmo apresentado pelos sujeitos do grupo Assimétrico do segundo estudo relatado por Neves Filho et al. (Submetido). Portanto, o controle discriminativo que se pretendia produzir não foi efetivamente estabelecido. Se assim o fosse, a situação de teste deveria controlar, com a distância do objeto obstando a resolução do problema, a resposta de encaixar; a nova situação, com a ferramenta encaixada, deveria controlar a resposta de pescar, com pouca ou nenhuma competição com respostas não efetivas, como por exemplo, tentativas de pescar com apenas uma das partes da ferramenta. DISCUSSÃO:
 Ressalta-se que algumas das caraterísticas expostas pelos trabalhos de Epstein  foram exibidas nos dados obtidos no presente estudo. Um exemplo disso é a possibilidade de se interpretar o reaparecimento da resposta de encaixar como Ressurgência, depois que a resposta de pescar foi colocada em extinção. Além disso, houve Encadeamento Automático, quando os sujeitos estenderam a ferramenta encaixada em direção ao recipiente com comida, o que tornou mais provável a resposta de pescar, e permitiu a Interconexão dos repertórios aprendidos de forma independente."
"Radial Maze Analog for Pigeons: Evidence for Flexible Coding Strategies May Result from Faulty Assumptions","https://scispace.com/paper/radial-maze-analog-for-pigeons-evidence-for-flexible-coding-xaedgkyifl","2008","Journal Article","Learning and Motivation","Cassandra D. Gipson
Kelly A. DiGian
Holly C. Miller
Thomas R. Zentall","10.1016/J.LMOT.2008.04.002","","","trials. They were then given two sessions each with 12 trials, and the ITI was increased to 60 s. The peck requirement was then increased to three pecks for two sessions and to five pecks for two more sessions. Procedure:
 Training: During the first phase of training, at the start of each trial a single randomly selected key was lit and five pecks to the lit key resulted in reinforcement. Following reinforcement, the first lit key and another randomly selected key were lit and the pigeon was required to peck the newly lit key. Choice of the originally lit key resulted in a 1.5 s time out and repeat of the choice. Reinforcement followed choice of the newly lit key, and, following reinforcement, the first two keys were lit together with another randomly selected key. At a randomly selected point in the trial immediately following reinforcement, the pigeon was tested by giving it a choice between one of the keys it had already pecked and a randomly selected key not yet presented on that trial. Reinforcement was provide for choosing the key not yet presented on that trial. Choice of the previously chosen key was not reinforced and was considered an error. A 60 s ITI, during which the houselight was illuminated, followed the test. Each session consisted of 12 trials, three of which involved each of the four points in the trial at which the test could occur (i.e., with the test after 1, 2, 3, or 4 keys had been chosen). The pigeons were each trained to a criterion of 80% correct or above on each trial type. These trials, without a delay inserted prior to test, defined the control trials. Procedure:
 During the second phase of training, delay trials were introduced. On a delay trial, a 15 s delay was inserted prior to the two-alternative choice test. Pigeons remained on this procedure for 10 sessions. Procedure:
 The third phase of training was similar to the second phase except the delays were increased to 30 s. Pigeons remained on this procedure until they reached a criterion level of 80% correct or above on all trial types. Procedure:
 The fourth phase of training included an alternating schedule of sessions with control trials (0s delay) and delay trials (30 s delay) every day. The pigeons received training with these alternating sessions for a total of 110 sessions, 55 control (0 s delay) sessions and 55 delay (30 s delay) sessions. Results:
 Acquisition-The pigeons took an average of 28.8 sessions (SEM ± 2.73) to acquire the original training task (without delays). Results:
 Delay Testing-The percentage of errors was calculated for each bird at each point of delay interpolation on data from the last 10 control (0s delay) sessions and the last 10 delay (30s delay) sessions. As can be seen in Figure , errors on control trials were lower than they were on delay trials and there was a small effect of point of delay interpolation."
"Kea cooperate better with sharing affiliates","https://scispace.com/paper/kea-cooperate-better-with-sharing-affiliates-4kt4yj2796","2016","Journal Article","Animal Cognition","Raoul Schwing
Elodie Jocteur
Elodie Jocteur
Amelia Wein
Ronald Noë
Jorg J. M. Massen","10.1007/S10071-016-1017-Y","https://scispace.com/pdf/kea-cooperate-better-with-sharing-affiliates-4kt4yj2796.pdf","Controlled studies that focus on intraspecific cooperation tasks have revealed striking similarities, but also differences, in abilities across taxa as diverse as primates, fish, and birds. Such comparisons may provide insight into the specific socio-ecological selection pressures that led to the evolution of cooperation. Unfortunately, however, compared to primates data on birds remain relatively scarce. We tested a New Zealand psittaciform, the kea, in a dyadic cooperation task using the loose-string design. During trials our subjects were in separate compartments, but obtained a common reward that could be divided multiple ways, allowing the examination of reward division effects. Ten individuals were tested twice in 44 combinations of partners. Dyads with a high affiliation score attempted to cooperate more often and were also more often successful in doing so. Furthermore, dyads that shared rewards more equally seemed to be more likely to attempt cooperation in the next trial. Like other bird and some monkey species, but unlike, for example, chimpanzees, kea did not spontaneously show understanding of either the role of the partner or the mechanism behind the cooperation task. This may point to true disparities between species, but may also be due to differences in task design and/or the amount of exposure to similar tasks and individual skills of the subjects.","trials. A trial started as soon as these plates were raised. The plates were springloaded and released by pulling on a long cord, allowing simultaneous release of both plates and at least 2 m distance between the experimenter and the birds. Individual training and control trials:
 Before starting with the dyadic tests, subjects (N = 14) underwent individual training in order to get used to the box and the loose-string system. Individual training consisted of a total of eight sessions, at four consecutive trials per session, with three different situations: in two trials the experimenter held the string and pulled simultaneously with the bird (cooperation training situation: cooperation), in one trial the experimenter was 1.30 m away from the box and did not pull the string (position control situation: no cooperation), and in one trial the experimenter was near the box with her back turned towards the platform and did not pull the string (orientation control situation: no cooperation); the order of the four trials was randomized. A trial ended in one of four ways: (1) the subject manipulated the string, locking the tray and reaching the reward (cooperation training); (2) the subject manipulated the string, pulling it out (position and orientation control); (3) the subject landed on the test platform but failed to manipulate the string (all situations); (4) 5 min after the start of the trial (if the bird did not climb onto the test platform) (all situations). The two controls allowed us to examine in more detail what aspect of the human partner's behaviour the kea paid attention to in this cooperation task training. Success in control 1 but not 2 would have suggested the kea paid attention to the orientation of the human partner, but not the position from where they could cooperate. Success in control 2 but not 1 would have suggested the kea paid attention to the position of the partner, but not the orientation required to participate. Dyadic tests:
 Ten individuals took part in the dyadic test sessions; the four other birds initially participated too, but lost motivation due to breeding activities. We aimed to test all 45 possible dyadic pairings twice to balance the position of the birds (right or left side of the box). Unfortunately, we were unable to test one dyad at all and one dyad could be tested only once, because of breeding activities and because one individual refused to participate any further. Each test session for each dyad consisted of eight trials. A trial started as soon as the transparent Plexiglas plates were raised, allowing access to the string ends. The end of a trial was determined by the same criteria as the training session trials. The experimenter was present during trials, but stood at a distance of approximately 2 m behind the apparatus to prevent inadvertent cueing or other 'Clever Hans' effects."
