"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Changes in nucleus accumbens core firing patterns during reward-related events","https://scispace.com/paper/changes-in-nucleus-accumbens-core-firing-patterns-during-k8pw7v3qf1","2014","","","Sisi Ma","10.7282/T3RJ4GS2","https://scispace.com/pdf/changes-in-nucleus-accumbens-core-firing-patterns-during-k8pw7v3qf1.pdf","...........................................................................................................ii ACKNOWLEDGEMENTS.....................................................................................iv TABLE OF CONTENTS........................................................................................vi LIST OF ILLUSTRATIONS......................................................................vi","interruption of the photobeam). Behavioral Analysis: The probability of response was calculated from 10 seconds before to 10 seconds after cue onset in 1 second bins. The probability of response in individual bins was calculated as the following: Behavioral Analysis:
 To compare the probability of response before and after cue presentation, the summation of probabilities in all bins before and after cue presentation was calculated. Repeated measures ANOVAs were conducted, with the sum of probability as the dependent variable, time period (before or after cue onset, 2 levels) and sessions (sessions 1 through 10, 10 levels) as the independent variable. Behavioral Analysis:
 Individual differences in learning were examined by graphic analysis initially. The response latency to the cue during individual trials was plotted across time. Behavioral Analysis:
 When the animal did not make a response during a trial, response latency was plotted as 10 sec (dipper offset). It was observed that most animals exhibited a transition in response latency that followed a similar pattern: early in training, response latency fluctuated around a relatively high level, which rapidly dropped at some point during initial training and fluctuated around a low level for the remaining training days. Different animals displayed this drop in response latency after different trials. Inflection point of learning was defined as the following and identified for individual animals to capture the trial where the latency drop finished: (1) the trial was a local minimum on the latency graph (2) the trial had a latency that was shorter than the 25 th percentile of all latencies (3) the trial had a latency that is smaller than the median of all the latencies in the last session (session 10). For individual animals, each session before the inflection point was designated as a pre-inflection point session, whereas each session(s) after the inflection point was designated as post-inflection point session(s). The session that the inflection point fell in were determined as a pre-inflection session if the inflection point happened in the latter half of the session, and were determined as a post-inflection session otherwise. The pre-inflection sessions were considered as the sessions when the animal had not fully learned the cue-response-reward association, whereas the post-inflection sessions were considered as the sessions where the animals had learned the cue-response-reward association. Behavioral Analysis:
 This customized dichotomization was applied to analysis of neural activities described below, so that the potential differences in neural activity caused by the individual differences in learning could be appropriately addressed."
"Probabilistic metabolite annotation using retention time prediction and meta-learned projections","https://scispace.com/paper/probabilistic-metabolite-annotation-using-retention-time-8luntspq","2022","Journal Article","Journal of Cheminformatics","Constantino A. García
Alberto Gil-de-la-Fuente
Coral Barbas
Abraham Otero","10.1186/s13321-022-00613-8","https://scispace.com/pdf/probabilistic-metabolite-annotation-using-retention-time-8luntspq.pdf","Abstract Retention time information is used for metabolite annotation in metabolomic experiments. But its usefulness is hindered by the availability of experimental retention time data in metabolomic databases, and by the lack of reproducibility between different chromatographic methods. Accurate prediction of retention time for a given chromatographic method would be a valuable support for metabolite annotation. We have trained state-of-the-art machine learning regressors using the 80, 038 experimental retention times from the METLIN Small Molecule Retention Tim (SMRT) dataset. The models included deep neural networks, deep kernel learning, several gradient boosting models, and a blending approach. 5, 666 molecular descriptors and 2, 214 fingerprints (MACCS166, Extended Connectivity, and Path Fingerprints fingerprints) were generated with the alvaDesc software. The models were trained using only the descriptors, only the fingerprints, and both types of features simultaneously. Bayesian hyperparameter search was used for parameter tuning. To avoid data-leakage when reporting the performance metrics, nested cross-validation was employed. The best results were obtained by a heavily regularized deep neural network trained with cosine annealing warm restarts and stochastic weight averaging, achieving a mean and median absolute errors of $$39.2 \pm 1.2\; s$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mn>39.2</mml:mn><mml:mo>±</mml:mo><mml:mn>1.2</mml:mn><mml:mspace /><mml:mi>s</mml:mi></mml:mrow></mml:math> and $$17.2 \pm 0.9\;s$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mn>17.2</mml:mn><mml:mo>±</mml:mo><mml:mn>0.9</mml:mn><mml:mspace /><mml:mi>s</mml:mi></mml:mrow></mml:math> , respectively. To the best of our knowledge, these are the most accurate predictions published up to date over the SMRT dataset. To project retention times between chromatographic methods, a novel Bayesian meta-learning approach that can learn from just a few molecules is proposed. By applying this projection between the deep neural network retention time predictions and a given chromatographic method, our approach can be integrated into a metabolite annotation workflow to obtain z-scores for the candidate annotations. To this end, it is enough that just as few as 10 molecules of a given experiment have been identified (probably by using pure metabolite standards). The use of z-scores permits considering the uncertainty in the projection when ranking candidates, and not only the accuracy. In this scenario, our results show that in 68% of the cases the correct molecule was among the top three candidates filtered by mass and ranked according to z-scores. This shows the usefulness of this information to support metabolite annotation. Python code is available on GitHub at https://github.com/constantino-garcia/cmmrt. ","x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x Meta-learning-based projections:
 x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x x"
"Learning Outside the Brain: Integrating Cognitive Science and Systems Biology","https://scispace.com/paper/learning-outside-the-brain-integrating-cognitive-science-and-1sgw59sy","2022","Journal Article","Proceedings of the IEEE","M.Matmusayeva","10.1109/jproc.2022.3162791","https://scispace.com/pdf/learning-outside-the-brain-integrating-cognitive-science-and-1sgw59sy.pdf","Learning is commonplace in organisms such as ourselves and even in organisms as far distant as the bee and the octopus. Such learning is implemented by brains, or neuronal networks, and has been extensively studied within ethology, psychology, cognitive science, and neuroscience. Whether learning also takes place in nonneuronal settings has remained a matter of sustained controversy, too often dominated by ideological views. In this survey, I will explain how learning can be rigorously interpreted as a form of information processing and then explore the evidence for whether learning also takes place in organismal contexts outside the brain, such as physiology, development, and individual cells. I will try to explain why it is important to build bridges in this way between cognitive science and systems biology, why concepts and methods from various branches of engineering may be helpful in this task, and what the eventual impact may be on how we think about the organism. ","to be timescale invariant. It also accounts for many complex aspects of conditioning. It lacks, as yet, the neurophysiological basis of temporal difference error prediction, but the focus on mutual information will be important to us later (see Section VI). B. Theories of Learning:
 The subtleties of disentangling association from temporal contingency, the impact of the Rescorla-Wagner model, and the continuing misunderstandings around it are carefully explored in Gallistel's tribute to his erstwhile colleague, Robert Rescorla, in a special issue devoted to the latter's memory . B. Theories of Learning:
 The information-theoretic approach draws attention to the probability distributions of occurrence times of stimuli but focuses on quantitative measures of these distributions, such as their entropy. The Bayesian revolution in cognitive science -  has taken the radical step of presuming that an agent learns the actual probability distributions of values, or suitable approximations to them, as representations of the agent's beliefs-the agent tracks its own uncertainty-and these distributions are updated by Bayes rule upon receipt of new stimuli . Further discussion of the Bayesian brain hypothesis would take us too far afield, but Gershman  has proposed a unification of the Bayesian and reinforcement learning approaches, and we will encounter the Bayesian viewpoint again in Section III-E. C. Reflexive Versus Reflective Models:
 The approaches described above share the common feature that, whatever internal model of the environment is adopted by an agent, whether based on predictive values, entropies, or distributions, it is used to immediately determine the agent's actions. An additional possibility, first articulated by Edward Chase Tolman (1886-1959) , , is that an internal model is used to explore, or simulate, the world in advance of action and, thereby, plan better actions for the future. Tolman  noted that rats left to explore a maze without reinforcement from food undertake latent learning, which can be revealed by significantly faster explicit learning under reinforcement, compared to rats encountering the maze for the first time. In Tolman's view, the free-ranging rats were latently constructing a cognitive map of the maze and using this internal model to make better predictions of what routes to take when there was food waiting for them. At choice points in the maze, rats are seen to hesitate and look back and forth as if mentally working through their options, a behavior interpreted as vicarious learning . Tolman's prescient suggestion of a cognitive map underlying spatial learning was later given a neurophysiological basis through the remarkable discoveries of place cells and grid cells in the hippocampal region of the brain , . Such cells do, indeed, appear to transiently map out the potential forward paths when rats pause at a choice point ."
"Self-directedness, integration and higher cognition","https://scispace.com/paper/self-directedness-integration-and-higher-cognition-58t6pv1udz","2004","Journal Article","Language Sciences","Wayne Christensen","10.1016/J.LANGSCI.2004.09.010","http://cogprints.org/3964/1/Christensen2004_Self-directedness.pdf","","unfamiliar area-where it cannot have acquired a route memory-and that it could not have performed the task by dead reckoning. Bennett claims that no cognitive map experiments have conclusively eliminated both route memory and dead reckoning hypotheses for apparent short-cut taking. Context learning:
 However  clearly has a more general concept of a cognitive map than a literal representation of space. He introduces the notion by contrasting it with stimulusresponse models of behaviour, and one of the experiments he uses to illustrate cognitive maps is not a navigation experiment at all -it is a pattern matching experiment. Tolman refers to the Spence and Lippitt experiment described above as ""probably the best experiment demonstrating latent learning"" (p.195), but as a navigational problem it is relatively trivial. And in his concluding remarks he makes wide-ranging comments on potential implications of cognitive maps for social psychology. Tolman's conception of a cognitive map thus appears to be any kind of model that captures larger scale relational information. Context learning:
 This makes a substantial difference to Bennett's argument. A lot depends on what a 'route memory' really is: if it is interpreted as a strict stimulus response procedure then it is not necessary to show that the animal has never crossed a spatial area before to demonstrate the presence of a cognitive map. It is only necessary to show that the animal can use acquired information flexibly under changed circumstances, and this is just what the original cognitive map experiments do show. A 'short-cut' can include choosing the best path known to reach the current goal, rather than the path that has been most rewarded in the past. If route memory is conceived of more broadly to encompass the possibility that it might be used flexibly then it corresponds to what Tolman calls a 'strip map )."
"Brain temperature alterations and the retention of visual pattern discriminations in pigeons","https://scispace.com/paper/brain-temperature-alterations-and-the-retention-of-visual-3xctkh8acn","1974","Journal Article","Physiology & Behavior","Christopher A. Olsen
Juan D. Delius
G.Robert J. Hockey","10.1016/0031-9384(74)90043-2","","","for the first three birds is arranged according to a latin square. The schedule for Bird 4 was the same as for Bird 2, but with the significance of the stimuli reversed. This provided a control for possible effects due to spontaneous stimulus preferences. RESULTS:
 The pigeons took between 67 and 173 trials to reach and complete the learning criterion for the various visual discriminations. Relearning to the same criterion after the various treatments took between 8 and 30 trials. Mean savings scores were greater after both the cooling and heating treatments (89% in each case) than after the normal treatment (83%), but the differences were not significant. A  ), however, reveals significant differential treatment effects, for each bird and each discrimination task we tabulated the median latency apartaining to all the trials including the criterion trials of the last session before the treatment (between 0.8 and 2.2sec) and did the same for the relearning session (between 1 and 3.4 sec). The differences between these median latency pairs were then computed and are given in Table . The data for Bird 4 is clearly similar to that for Bird 2, though the means are shown separately with and without these scores. (Similarly calculated latency differences based on only latencies of criterion trials before and after the treatment yield an equivalent picture as those based on the whole sessions.) An analysis of variance on the data from the first 3 birds, thus retaining the advantage of the latin square dgsign, indicates that the temperature treatments contribute significantly to the variance, F(2,2) = 23.2, p<0.5. An analysis of variance using all four birds (as the data for Bird 4 are not markedly different) yields an equivalent result F(2,6) = 7.66, p<0.05. A Sheff~ test based on the latin square analysis shows the significant differences between the normal and heating treatments (p<0.05), and between the normal and cooling treatments (p<0.01) though the differences between cooling and heating does not quite reach significance (p<0.1). It can be concluded that both experimental treatments are conducive to improved performance in these visual discrimination tasks. RESULTS:
 There is an indication that the cooling treatment was more effective than the heating treatment. The latter, however, only modified the brain temperature by approximately half as much as the former (1.1°C as against 2.3°C). DISCUSSION:
 The results, while demonstrating that the brain heating/ cooling method used is a viable and promising one, are only of a preliminary nature. Clearly no firm conclusions can yet be drawn about the effects of short post-acquisition brain temperature alterations on the performance of discrimination tasks during retention trials. More parameters of the treatment procedure and the discrimination task need to be explored and additional controls incorporated into the design before any interpretative discussion can be more than speculative. A more extensive monitoring of brain and body temperature and concurrent recording of electroencephalographic activity (see for example )is also desirable. At this stage the shortening in response latencies we found after both cooling and heating could be ascribed to either a delayed increase in motor activity or retrieval efficiency, or an improvement in ongoing information storage or a combination of these processes arising either through changes in neural arousal or metabolism."
"Inter-phase time intervals in Seward’s latent learning experiment","https://scispace.com/paper/inter-phase-time-intervals-in-seward-s-latent-learning-26ei64yuvy","1965","Journal Article","Psychonomic science","Kirk M. Smith
Gerry Brodsky
Thomas A. Mabel","10.3758/BF03343092","https://scispace.com/pdf/inter-phase-time-intervals-in-seward-s-latent-learning-26ei64yuvy.pdf","Three groups of 22 rats were exposed to the procedures of Seward’s latent learning experiment (1949), but differed in the amount of time elapsing between the three phases of the experiment, free exploration, pre-feeding and testing. Two groups, one with a 24 hr. interval between exploration and pre-feeding and the other with a 24 hr. interval between pre-feeding and testing, failed to exhibit latent learning. The former condition is similar to that reported by Gilchrist (1952). A third group run without delays replicated Seward’s original findings.","nIN.•uNNlon: In the present study there were no discrepancies between turns at the choice point and goal box entries. If the ""perfect run"" criterion is utilized, the present study would a gr ee with Gilchrist's in failing to find latent learning. nIN.•uNNlon:
 The latent learning experiment emerges from the present analysis with what appears to be a new restriction on the conditions under which positive results are obtained. The restriction-that the learning must be tested less than 24 hr . after it is presumed to have taken place-is a somewhat unusual one so far as more conventional learning phenomena are concerned. The latter are typically defined as relatively permanent changes in an organism's behavioral dispositions (cf. e.g.  and would therefore be expected to survive at least 24 hr . While the original seward experiment is quite reliable (the senior author's undergraduate laboratory has twice replicated seward's results), the sensitivity of the latent learning phenomenon which it demonstrates to inter-phase time intervals suggests processes different from those which determine ordinary learning phenomena. Re'erenee."
"Individual Differences as Predictors of Learning and Engagement","https://scispace.com/paper/individual-differences-as-predictors-of-learning-and-46ap6ecv2l","2010","","","Sidney K. D'Mello
Claire Williams
Patrick Hays
Andrew Olney","","https://scispace.com/pdf/individual-differences-as-predictors-of-learning-and-46ap6ecv2l.pdf","Individual Differences as Predictors of Learning and Engagement Sidney D’Mello (sdmello@memphis.edu) Claire Williams (mcwllams@memphis.edu) Patrick Hays (dphays@memphis.edu) Andrew Olney (aolney@memphis.edu) Institute for Intelligent Systems, University of Memphis Memphis, TN 38152 USA data on how individual differences influence engagement and learning within the context of intelligent learning environments such as Intelligent Tutoring Systems (ITSs). Understanding how individual differences impact learning sessions with ITSs is important, because ITSs are emerging as effective alternatives to deliver individualized instruction to large numbers of students (Corbett, Anderson, Graesser, Koedinger, & VanLehn, 1999; Graesser, Person, & Magliano, 1995; Koedinger & Corbett, 2006). It is generally acknowledged that all students do not benefit equally from learning sessions with ITSs (VanLehn et al., 2007). Some learners show dramatic improvements in learning gains from pre to post tests, while tutoring has a negligible impact on others. Some learners actively attend the session by carefully listening to the tutor, taking initiative by asking questions, and providing verbose responses to the tutor’s questions (Graesser et al., 1995). However, other non-critical learners, socially attend the session, and are comfortable being passive information receivers rather than active problem solvers. Who are these learners? Can they be discriminated from standard individual difference measures? What are the individual differences that are predictive of engagement and learning gains? These are the questions that motivated the present study. The present study investigated whether trait measures of individual differences in (a) motivation, engagement, and burnout, (b) cognitive abilities, and (c) task related measures, could predict state measures consisting of engagement levels and learning gains in a one-on-one tutoring session with an ITS. Our focus on trait measures of motivation, engagement, and burnout is motivated by numerous studies that have related these measures to engagement and learning (Bartels & Magun-Jackson, 2009; Pekrun, Elliot, & Maier, 2006). For example, learners with mastery-approach motivation orientations are expected to be absorbed in the learning process (i.e., more engaged) and process the material deeply, presumably resulting in higher learning gains (Elliot & McGregor, 2001). In contrast, learners with performance-approach characteristics process the material at relatively shallow levels and do not demonstrate impressive learning gains. Similarly, some research has linked trait measures of engagement and burnout to performance outcomes (Schaufeli, Martinez, Pinto, Salanova, & Bakker, 2002). Abstract We investigated the possibility of predicting students’ engagement and learning gains during a tutoring session from trait measures of motivation, engagement, burnout, cognitive ability, prior knowledge, and task related measures. Participants completed a multiple choice pretest, a learning session, a posttest, and a battery of individual differences tests and questionnaires. Multiple regression and exploratory factor analyses indicated that the individual differences measures yielded medium sized effects at predicting learning gains as well as engagement levels that were self-reported during the tutorial session. In general, self-reported interest in the task and confidence in learning from a computer tutor coupled with working memory capacity and attentional abilities were the major predictors of both engagement and learning. Keywords: learning, engagement, individual differences, cognitive abilities, motivation, burnout, ITS Introduction There is no one-size-fits-all approach when it comes to promoting student engagement and learning. Engagement and learning are affected by a number of factors such as, the learning environment (classroom, human tutor, high stakes learning), the task (acquiring shallow facts versus obtaining a deeper conceptual understanding), and characteristics of the learners themselves (e.g., visual versus verbal learners, performance versus mastery-oriented learners) (Ackerman, Sternberg, & Glaser, 1989; Jonassen & Grabowski, 1993; Schmeck & Geisler-Brenstein, 1989). Therefore, understanding how a particular student will be engaged in and benefit from a learning session requires an analysis of how the learning environment, the task, and the characteristics of the learner (i.e. individual differences) interact and influence learning outcomes. For a given learning activity (e.g., learning conceptual physics from a human tutor), the context and the task are fixed, however the individuals involved in the activity vary. Hence, it is important to discriminate learners that actively engage and benefit from a learning session from others who passively attend the session and do not demonstrate dramatic improvements in their knowledge levels. Consequently, individual differences research has been a long standing and valuable tradition in the fields of psychology and education (Ackerman et al., 1989; Jonassen & Grabowski, 1993). Although research efforts along this front have yielded some important insights, there is little","Authors: Sidney D ' Mello,Claire Williams,Patrick Hays,Andrew Olney Keywords: learning, engagement, individual differences, cognitive abilities, motivation, burnout, ITS"
"Challenges Facing Contemporary Associative Approaches to Acquired Behavior","https://scispace.com/paper/challenges-facing-contemporary-associative-approaches-to-4tugywymcm","2006","Journal Article","Comparative Cognition & Behavior Reviews","Ralph R. Miller","10.3819/CCBR.2008.10005","https://scispace.compdf/challenges-facing-contemporary-associative-approaches-to-4tugywymcm.pdf","Despite the considerable success of contemporary associative models of learning in stimulating new behavioral research and modest success in providing direction to both neuroscience and psychotherapy, these models are confronted with at least three challenges. The first challenge is to the assumption that animals encode only one or a few summary statistics to capture what has been experienced over many training trials. This assumption is contrary to overwhelming evidence that the brain retains episodic information. The second challenge is that the learning-performance distinction has been largely ignored. Most models erroneously assume that behavior is a nearly perfect reflection of what has been encoded. The third challenge is to account for interactions between stimuli that have been presented separately (e.g., stimulus interference) as well as between stimuli that have been presented together (e.g., stimulus competition).","associative theories: Moreover, what is stored according to such contingency models does not include the temporal information that is inherent in episodic-like memories. The latter version, with each specific trial encoded, is more compatible with the observation of episodic memories. Contingency theories as an alternative to associative theories:
 However, both versions encounter a number of problems, among them being unable to address trial order effects because frequencies of trial types are encoded without any information about the order of the different trials. Contingency theories as an alternative to associative theories:
 Not only do these contingency models, like traditional associative models, fail to account for waning recency effects and waxing primacy, but they do not even anticipate the recency effects that are ordinarily observed with short retention intervals and no change in context prior to testing, something that traditional associative models such as  correctly anticipate. Contingency theories as an alternative to associative theories:
 The richer version of contingency theory with its retention of memories of individual trials, complemented with added information concerning the time at which trials occurred, is a direction that future researchers might profitably pursue (see  for a detailed discussion of potential modifications). The Learning-Performance Distinction:
 Ever since , researchers have had some awareness of the learning-performance distinction. The Learning-Performance Distinction:
 The primary variable upon which Tolman focused concerning the transformation of stored knowledge into behavior was motivation. Today we all acknowledge that motivation is essential for the expression of what has been learned. The Learning-Performance Distinction:
 But associative theories in the animal learning tradition rarely go beyond motivation in differentiating encoded knowledge from behavior. Indeed, they usually only acknowledge rather than formalize the role of motivation, but that is still more attention than they give to other so-called performance variables. The Learning-Performance Distinction:
 Unlike associative theories framed to explain human performance, there is ordinarily little concern for retrieval processes or response generation rules. Learning is an intervening variable; all we ever see is a change in behavior as a consequence of prior experience. The Learning-Performance Distinction:
 Consistent with the misguided name learning theory and inconsistent with the actual goal of explaining acquired behavior, most modern associative theories in the animal tradition emphasize the learning (i.e., acquisition) process per se and are virtually silent concerning the transformation of acquired information into behavior. The Learning-Performance Distinction:
 For example,  simply say that responding is monotonically related to associative strength. This undermines the assertion that the Rescorla-Wagner model is quantitative in more than anticipating rank order of behaviors resulting from different treatments. The Learning-Performance Distinction:
 That is, the model is quantitative only up to the point of computing associative strength, which is an intervening variable that cannot be directly measured. The Learning-Performance Distinction:
 Some other associative models such as  go a bit further in discussing the expression of behavior, but in explaining differences in behavior even these models clearly place a far greater emphasis on acquisition processes than on expression processes that are uniquely active at test. The Learning-Performance Distinction:
 They assume that what is observed in behavior is a reliable reflection of what the subject has encoded. The failure to do more than predict rank-order differences in behavior is a major weakness of most contemporary association models in the animal tradition."
"Observational Word Learning: Beyond Propose-But-Verify and Associative Bean Counting.","https://scispace.com/paper/observational-word-learning-beyond-propose-but-verify-and-3zj5s4hrz9","2016","Journal Article","Journal of Memory and Language","Tanja C. Roembke
Bob McMurray","10.1016/J.JML.2015.09.005","","","supplement): This may indicate that these differences in co-occurrence (LC competitor versus RO) were too subtle to result in observable differences in association strength. However, for the HC competitors, there was clear evidence for the simultaneous consideration of multiple hypotheses. Discussion:
 It should also be noted that the difference in looks to HC over RO/ LC competitors was driven by eye movements generated late in the trial. This suggests that participants may have had difficulty fully suppressing the HC competitor. In addition, this indicates that a consistent context throughout learning (i.e. the presence of the HC competitor) may impede performace; however, this will become clearer when comparing Experiment 1 and 2 (see below). Discussion:
 Our autocorrelation analyses addressed our second question. They replicated previous work showing an influence of prior responding on current trial accuracy . However, more importantly, we found that adding a gradual component to the statistical model accounted for variance in accuracy over and beyond performance on the previous learning instance with that word. This thus indicates that participants do not simply retain hypotheses in an all-or-nothing fashion -they are also sensitive to the gradual accumulation of co-occurrence statistics. This was found even considering only trials in which participants responded incorrectly on their last encounter with a word. This also provides converging evidence for the question of multiple hypotheses (Question 1) -even when participants did not respond correctly on a prior encounter (they had the wrong hypothesis under a propose-but-verify account), they were still accumulating information relevant to the correct mappings. Thus, learning appears to be shaped both by last-encounter performance as well as overall exposure. Moreover, the fact that the effect of last-encounter performance improves with more learning suggests that the effect of lastencounter performance -argued to be the hallmark of a propose-but-verify strategy -may be a product of learning, not a mechanism of it (echoing the description of classic fast-mapping offered by . Discussion:
 The combined influence of both gradual learning and last-encounter performance is quite clear when examining individual subject data. Figure  shows the trial-by-trial accuracy for three participants for each word. Here we see that some words seem to start correct and stay that way (e.g., pacho for S1, goba for S10), seemingly confirming a propose-but-verify strategy. However, other words show a much more sporadic pattern (e.g., goba, for S1, zati for S5) and a substantial number of words show continued oscillation even out to repetition 30 or 40. Yet other words show a fairly robust run of accurate responding (suggesting a correct proposal) that is then lost for a time (e.g., mefa for S10 around repetitions 12-20; pacho for S5 from blocks 1-6). Thus, while the individual learning profiles appear to fit a range of descriptions, there appears to be a strong gradual or probabilistic component to learning."
"No evidence for cross-contextual consistency in spatial learning and behavioural flexibility in a passerine","https://scispace.com/paper/no-evidence-for-cross-contextual-consistency-in-spatial-2j58b52xb2","2020","Posted Content","bioRxiv","Camille A. Troisi
Amy C. Cooke
Gabrielle L. Davidson
Iván de la Hera
Michael S. Reichert
John L. Quinn","10.1101/2020.09.04.282566","https://scispace.com/pdf/no-evidence-for-cross-contextual-consistency-in-spatial-2j58b52xb2.pdf","Although the evolution of cognitive differences among species has long been of interest in ecology, whether natural selection acts on cognitive processes within populations has only begun to receive similar attention. One of the key challenges is to understand how consistently cognitive traits within any one domain are expressed over time and across different contexts, as this has direct implications for the way in which selection might act on this variation. Animal studies typically measure a cognitive domain using only one task in one context, and assume that this captures the likely expression of that domain in different contexts. This deficit is not surprising because, from an ecologist9s perspective, cognitive tasks are notoriously laborious to employ, and for design reasons most tasks can only be deployed in a specific context. Thus our knowledge of whether individual differences in cognitive abilities are consistent across contexts is limited. Using a wild population of great tits (Parus major) we characterised consistency of two cognitive abilities, each in two different contexts: 1) spatial learning at two different spatial scales, and 2) behavioural flexibility as both performance in a detour reaching task and reversal learning in a spatial task. We found no evidence of a correlation between the two spatial learning speeds, or between the two measures of behavioural flexibility. This suggests that cognitive performance is highly plastic and sensitive to differences across tasks, or that variants of these well-known tasks may tap into different combinations of both cognitive and non-cognitive mechanisms, or that they simply do not adequately measure each putative cognitive domain. Our results highlight the challenges of developing standardised cognitive assays to explain natural behaviour and to understand the selective consequences of that variation.","Pinning down the meaningful measures of individual differences in cognitive mechanisms remains a major challenge. Conclusions: Nevertheless, studies that aim to validate tasks, as we aimed to do here, are a step forward in understanding causes and consequences of individual variation in cognition. Figures:
 Figure  Relationship between A) performance on small-scale and large-scale spatial learning tasks, B) performance on detour reach and reversal learning tasks. The line is a fitted linear regression line and the shaded grey area is the 95% confidence interval. Figures:
 On average, birds assigned to the control condition made 22.11 (SE = 6.49) choices before learning the large-scale spatial learning task (N=9), and 22.44 (SE = 6.69) choices before learning the smallscale spatial learning task (N=9). There was no evidence of a correlation between the two measures (z = -1.82; tau = -0.59; p = 0.068, n=7). Figures:
 On average, birds assigned to the control condition made 18.37 (SE = 5.62) choices before reverse learning (N=8), and made 3.90 (SE = 0.74) correct choices in the detour reach task (N=10). There was no evidence of a correlation between the detour reach and reversal learning (z = -0.15; tau = -0.05; p = 0.878, n=7)."
"Individual differences in the effectiveness of text cohesion for science text comprehension","https://scispace.com/paper/individual-differences-in-the-effectiveness-of-text-cohesion-435n94n9bg","2014","Journal Article","Learning and Individual Differences","Sophie Hall
Jaskaran Basran
Kevin B. Paterson
Rebecca Kowalski Kowalski
Ruth Filik
John Maltby","10.1016/J.LINDIF.2013.10.014","","","Keywords: text cohesion, science learning, individual differences, general intelligence, selfefficacy"
"Decreased Key Pecking in Response to Reward Uncertainty Followed by Surprising Delay Extension in Pigeons","https://scispace.com/paper/decreased-key-pecking-in-response-to-reward-uncertainty-d9gqig8u8a","2021","Journal Article","International Journal of Comparative Psychology","Neslihan Wittek
Kevin Wittek
Onur Güntürkün
Patrick Anselme","10.46867/IJCP.2021.34.00.02","https://scispace.com/pdf/decreased-key-pecking-in-response-to-reward-uncertainty-d9gqig8u8a.pdf","Author(s): Wittek, Neslihan; Wittek, Kevin; Gunturkun, Onur; Anselme, Patrick | Abstract: The Pavlovian autoshaping paradigm has often been used to assess the behavioral effects of reward omission on behavior. We trained pigeons to receive a food reward (unconditioned stimulus or UCS) following illumination of a response key (conditioned stimulus or CS). In Experiment 1, one group of pigeons was trained with two 100% predictive CS-UCS associations (reward certainty) and another group with two 25% predictive CS-UCS associations (reward uncertainty) for 12 sessions. In both groups, the two CS durations were 8 s. Then, in each group, the duration of one CS remained unchanged and that of the other CS was suddenly extended from 8 to 24 s for 6 sessions. In Experiment 2, some experienced individuals (from Experiment 1) and naive individuals formed two groups trained with a 24-s CS throughout for 18 sessions. Our results show that pigeons (a) pecked less at the uncertain than the certain CS, (b) decreased and then increased CS-pecking after extending CS duration, especially in the certainty condition, (c) were unresponsive to the 24-s CS in the absence of previous experience, and (d) decreased their response rate close to the end of a trial irrespective of the reinforcement condition, CS duration, and amount of training. These results are discussed in relation to several theoretical frameworks.","preference when presented simultaneously. The dynamics of responding within a trial was also examined in both groups. As the pigeons responded similarly to both initial-link stimuli (blue and brown), the stimuli were statistically merged and treated as if they were a single stimulus. Training Phase: Reward Uncertainty:
 Figure  represents the mean number of pecks in Groups Certainty and Uncertainty over the course of 12 acquisition sessions. We found significant overall effects of group, F(1, 14) = 5.07, p = 0.041, ηp 2 = 0.26, and of session, F(11, 154) = 20.97, p < 0.001, ηp 2 = 0.60, as well as a Group × Session interaction, F(11, 154) = 3.23, p = 0.028, ηp 2 = 0.19. A post-hoc pairwise comparison showed that the performance was similar in both groups on Session 1, pcorr = 0.421, and the pigeons learned the task in both groups. However, the effect of training on performance occurred faster in the certain pigeons (Sessions 1 vs. 2: pcorr = 0.024) than in the uncertain pigeons (Sessions 1 vs. 10: pcorr = 0.018). Responses in both groups showed significant differences on Sessions 2, 3, 4, 5, 6, 7, and 8, pcorrs ≤ 0.032, with the performance of the uncertain pigeons being consistently lower than that of the certain pigeons. Training Phase: Reward Uncertainty:
 A second-by-second analysis was used to study the within-trial dynamics of responses. Figure  depicts the pattern of responses for Sessions 2 (early), 7 (middle), and 12 (late), a pattern that was similar for all sessions -including the sessions not shown. For each of these three sessions, an overall bin effect was observed, Fs(7, 98) ≥ 19.55, ps < 0.001, ηp 2 ≥ 0.58. Consistent with the results reported in Figure , we found an overall effect of group, Fs(1, 14) ≥ 5.13, ps ≤ 0.040, ηp 2 ≥ 0.27, and also a Group × Bin interaction, Fs(7, 98) ≥ 2.85, ps ≤ 0.010, ηp 2 ≥ 0.17, on Sessions 2 and 7, but not on Session 12 (F < 1). A post-hoc comparison revealed that the certain and the uncertain pigeons differed significantly for each bin on Session 2, pcorrs ≤ 0.028, and for Bins 1, 5, 6, 7 on Session 7, pcorrs ≤ 0.042."
