"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A dynamic neural field model of word learning","https://scispace.com/paper/a-dynamic-neural-field-model-of-word-learning-jc18isnt7z","2013","Book Chapter","","Larissa K. Samuelson
John P. Spencer
Gavin W. Jenkins","10.4018/978-1-4666-2973-8.CH001","","Word learning is a complex phenomenon because it is tied to many different behaviors that are linked to multiple perceptual and cognitive systems. Further, recent research suggests that the course of word learning builds from effects at the level of individual referent selection or noun generalization decisions that accumulate on a moment-to-moment timescale and structure subsequent word learning behaviors. Thus, what is needed for any unified theory of word learning is 1) an account of how individual decisions are made across different contexts, including the details of how objects are encoded, represented, and selected in the course of a word learning behavior; and 2) a mechanism that builds on these individual, contextually specific decisions. Here, the authors present a Dynamic Neural Field (DNF) Model that captures processes at both the second-to-second and developmental timescales and provides a process-based account of how individual behaviors accumulate to create development. Simulations illustrate how the model captures multiple word learning behaviors such as comprehension, production, novel noun generalization (in yes/no or forced choice tasks), referent selection, and learning of hierarchical nominal categories. They also discuss how the model ties developments in these tasks to developments in object perception, working memory, and the representation and tracking of objects in space. Finally, the authors review empirical work testing novel predictions of the model regarding the roles of competition and selection in forced-choice and yes/no generalization tasks and the role of space in early name-object binding.","A Dynamic Neural Field (DNF) Model is presented that captures processes at both the second-to-second and developmental timescales and provides a process-based account of how individual behaviors accumulate to create development."
"Language Experience during Infancy Predicts White Matter Myelination at Age 2 Years","https://scispace.com/paper/language-experience-during-infancy-predicts-white-matter-8l0nf84b","2023","Journal Article","The Journal of Neuroscience","Elizabeth Huber
Neva M. Corrigan
Vasily L. Yarnykh
Naja Ferjan Ramirez
Patricia K. Kuhl","10.1523/JNEUROSCI.1043-22.2023","","Parental input is considered a key predictor of language achievement during the first years of life, yet relatively few studies have assessed the effects of parental language input and parent–infant interactions on early brain development. We examined the relationship between measures of parent and child language, obtained from naturalistic home recordings at child ages 6, 10, 14, 18, and 24 months, and estimates of white matter myelination, derived from quantitative MRI at age 2 years (mean = 26.30 months, SD = 1.62, N = 22). Analysis of the white matter focused on dorsal pathways associated with expressive language development and long-term language ability, namely, the left arcuate fasciculus (AF) and superior longitudinal fasciculus (SLF). Frequency of parent–infant conversational turns (CT) uniquely predicted myelin density estimates in both the AF and SLF. Moreover, the effect of CT remained significant while controlling for total adult speech and child speech-related utterances, suggesting a specific role for interactive language experience, rather than simply speech exposure or production. An exploratory analysis of 18 additional tracts, including the right AF and SLF, indicated a high degree of anatomic specificity. Longitudinal analyses of parent and child language variables indicated an effect of CT as early as 6 months of age, as well as an ongoing effect over infancy. Together, these results link parent–infant conversational turns to white matter myelination at age 2 years, and suggest that early, interactive experiences with language uniquely contribute to the development of white matter associated with long-term language ability. SIGNIFICANCE STATEMENT Children’s earliest experiences with language are thought to have profound and lasting developmental effects. Recent studies suggest that intervention can increase the quality of parental language input and improve children’s learning outcomes. However, important questions remain about the optimal timing of intervention, and the relationship between specific aspects of language experience and brain development. We report that parent–infant turn-taking during home language interactions correlates with myelination of language related white matter pathways through age 2 years. Effects were independent of total speech exposure and infant vocalizations and evident starting at 6 months of age, suggesting that structured language interactions throughout infancy may uniquely support the ongoing development of brain systems critical to long-term language ability.","This article found that parent-infant turn-taking during home language interactions correlates with myelination of language-related white matter pathways through age 2.30 years, indicating that early, interactive experiences with language uniquely contribute to the development of white matter associated with longterm language ability."
"Input and uptake at 7 months predicts toddler vocabulary: the role of child-directed speech and infant processing skills in language development","https://scispace.com/paper/input-and-uptake-at-7-months-predicts-toddler-vocabulary-the-256vwgy8gs","2016","Journal Article","Journal of Child Language","Rochelle S. Newman
Meredith L. Rowe
Nan Bernstein Ratner","10.1017/S0305000915000446","","Both the input directed to the child, and the child's ability to process that input, are likely to impact the child's language acquisition. We explore how these factors inter-relate by tracking the relationships among: (a) lexical properties of maternal child-directed speech to prelinguistic (7-month-old) infants (N = 121); (b) these infants' abilities to segment lexical targets from conversational child-directed utterances in an experimental paradigm; and (c) the children's vocabulary outcomes at age 2;0. Both repetitiveness in maternal input and the child's speech segmentation skills at age 0;7 predicted language outcomes at 2;0; moreover, while these factors were somewhat inter-related, they each had independent effects on toddler vocabulary skill, and there was no interaction between the two.","Both repetitiveness in maternal input and the child's speech segmentation skills at age 0;7 predicted language outcomes at 2;0; moreover, while these factors were somewhat inter-related, they each had independent effects on toddler vocabulary skill, and there was no interaction between the two."
"Everyday language input and production in 1001 children from 6 continents","https://scispace.com/paper/everyday-language-input-and-production-in-1001-children-from-2l5zitk6","2022","Posted Content","","","10.31234/osf.io/fjr5q","","Language is a universal human ability, acquired readily by young children who otherwise struggle with many basics of survival1,2. And yet, language is variable across individuals. Behavioral and experimental observations suggest that children’s linguistic skills vary with factors like socioeconomic status3, children’s gender4, and multilingualism5. But which factors really influence children’s day-to-day language use? Here we leverage speech technology in a big-data approach to report on a unique cross-cultural and diverse data set: &amp;gt;2,500 day-long, child-centered audio-recordings of 1,001 2- to 48-month-olds from 12 countries spanning 6 continents across urban, farmer-forager, and subsistence-farming contexts. As expected, age and language-relevant clinical risks and diagnoses6 strongly correlated with how much speech (and speech-like vocalization) children produced. Critically, so too did adult talk in children’s environments: Children who heard less talk from adults produced less speech. In contrast to previous conclusions based on more limited sampling methods and a different set of language proxies, socioeconomic status, child gender, and multilingualism were not associated with children’s productions over the first four years of life. These findings from large-scale naturalistic data advance our understanding of what factors are robust predictors of variability in language behaviors of young learners in a wide range of everyday contexts. ","In this article , the authors leverage speech technology in a big-data approach to report on a unique cross-cultural and diverse data set: 2,500 day-long, child-centered audio-recordings of 1,001 2- to 48-month-olds from 12 countries spanning 6 continents across urban, farmer-forager, and subsistence-farming contexts."
"At 6–9 months, human infants know the meanings of many common nouns","https://scispace.com/paper/at-6-9-months-human-infants-know-the-meanings-of-many-common-3egvymwjt8","2012","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Elika Bergelson
Daniel Swingley","10.1073/PNAS.1113380109","","It is widely accepted that infants begin learning their native language not by learning words, but by discovering features of the speech signal: consonants, vowels, and combinations of these sounds. Learning to understand words, as opposed to just perceiving their sounds, is said to come later, between 9 and 15 mo of age, when infants develop a capacity for interpreting others’ goals and intentions. Here, we demonstrate that this consensus about the developmental sequence of human language learning is flawed: in fact, infants already know the meanings of several common words from the age of 6 mo onward. We presented 6- to 9-mo-old infants with sets of pictures to view while their parent named a picture in each set. Over this entire age range, infants directed their gaze to the named pictures, indicating their understanding of spoken words. Because the words were not trained in the laboratory, the results show that even young infants learn ordinary words through daily experience with language. This surprising accomplishment indicates that, contrary to prevailing beliefs, either infants can already grasp the referential intentions of adults at 6 mo or infants can learn words before this ability emerges. The precocious discovery of word meanings suggests a perspective in which learning vocabulary and learning the sound structure of spoken language go hand in hand as language acquisition begins.","In fact, infants already know the meanings of several common words from the age of 6 mo onward, demonstrating that, contrary to prevailing beliefs, either infants can already grasp the referential intentions of adults at 6 mo or infants can learn words before this ability emerges."
"Estimating when and how words are acquired: A natural experiment on the development of the mental lexicon","https://scispace.com/paper/estimating-when-and-how-words-are-acquired-a-natural-140lkhcryh","2008","Journal Article","Journal of Speech Language and Hearing Research","Edward T. Auer
Lynne E. Bernstein","10.1044/1092-4388(2008/053)","","Purpose Sensitivity of subjective estimates of age of acquisition (AOA) and acquisition channel (AC; printed, spoken, signed) to differences in word exposure within and between populations that dif...","Subjective AOA and AC measures are sensitive to between- and within-group differences in word experience and demonstrate that these subjective measures can be applied as proxies for direct measures of lexical development in studies of Lexical knowledge in adults with prelingual onset deafness."
"Constructing a Proto-Lexicon: An Integrative View of Infant Language Development","https://scispace.com/paper/constructing-a-proto-lexicon-an-integrative-view-of-infant-34re6gr1t9","2016","Journal Article","Social Science Research Network","Elizabeth K. Johnson","10.1146/ANNUREV-LINGUISTICS-011415-040616","","Infants begin learning the phonological structure of their native language remarkably early and use this information to extract word-sized chunks from the speech signal. While acquiring the language-specific segmentation strategies appropriate for their native language, infants are simultaneously beginning to form word–object pairings and learning which sound contrasts are meaningful in the native language. They are also working out how to assign words to word classes, paying attention to the use and placement of function words, and learning how speakers of the language string words together to form sensible grammatical utterances. Amazingly, infants tackle all of these tasks simultaneously, with success in each of these domains dependent on success in the others. This review focuses on infants' discovery of word forms in speech, their construction of a proto-lexicon, and the development of linguistic knowledge during their first year and a half of life. By discussing the development of lexical knowledge ...","This review focuses on infants' discovery of word forms in speech, their construction of a proto-lexicon, and the development of linguistic knowledge during their first year and a half of life."
"Rapid Gains in Speed of Verbal Processing by Infants in the 2nd Year","https://scispace.com/paper/rapid-gains-in-speed-of-verbal-processing-by-infants-in-the-18jhnquysx","1998","Journal Article","Psychological Science","Anne Fernald
John P. Pinto
Daniel Swingley
Amy Weinberg
Gerald W. McRoberts","10.1111/1467-9280.00044","","Infants improve substantially in language ability during their 2nd year. Research on the early development of speech production shows that vocabulary begins to expand rapidly around the age of 18 months. During this period, infants also make impressive gains in understanding spoken language. We examined the time course of word recognition in infants ages 15 to 24 months, tracking their eye movements as they looked at pictures in response to familiar spoken words. The speed and efficiency of verbal processing increased dramatically over the 2nd year. Although 15-month-old infants did not orient to the correct picture until after the target word was spoken, 24-month-olds were significantly faster, shifting their gaze to the correct picture before the end of the spoken word. By 2 years of age, children are progressing toward the highly efficient performance of adults, making decisions about words based on incomplete acoustic information.","This paper examined the time course of word recognition in infants ages 15 to 24 months, tracking their eye movements as they looked at pictures in response to familiar spoken words and found that the speed and efficiency of verbal processing increased dramatically over the 2nd year."
"Word segmentation skill in infants and its influence on vocabulary development:","https://scispace.com/paper/word-segmentation-skill-in-infants-and-its-influence-on-3blxxna7uk","2024","Journal Article","Route Educational and Social Science Journal","Orhan Hanbay","10.17121/ressjournal.3543","","Language development and cognitive development are closely interconnected. In particular, vocabulary development in children below the age of three plays a significant role in determining their future learning capabilities. More specifically, the size of their productive vocabulary greatly influences their cognitive skills and academic achievement later in life. However, infants must first acquire the ability to separate words from continuous speech before they can begin comprehending their initial words. The ability to segment words directly impacts both overall language progression and vocabulary expansion. Hence, gaining insight into how infants begin and progress with word segmentation will significantly contribute to their vocabulary acquisition. In consideration of these factors, this work seeks to examine infant word segmentation from different perspectives through a review of existing literature with the aim of advancing understanding of the topic. The research findings indicate that word segmentation starts around 6 months and continues to improve. Infants use prosody, phoneme distribution, and syllable transition probabilities for word segmentation. Exposure to high-quality linguistic input, especially infant-directed speech, strengthens these skills. IDS offers benefits such as exaggerated prosody and frequent word repetition, making learning easier for babies. Similar to eye contact, bonding between the mother and baby also increases the impact of IDS. In conclusion, it is apparent that intervention programs related to word development in infants should consider the findings of the word segmentation process.","Word segmentation is a key skill in language and cognitive development for infants. It impacts vocabulary acquisition and overall language progression. Word segmentation starts around 6 months and continues to improve."
"Parenting Supports for Early Vocabulary Development: Specific Effects of Sensitivity and Stimulation through Infancy","https://scispace.com/paper/parenting-supports-for-early-vocabulary-development-specific-k2z87aul0c","2017","Journal Article","Infancy","Claire D. Vallotton
Ann M. Mastergeorge
Tricia D. Foster
Kalli B. Decker
Catherine Ayoub","10.1111/INFA.12147","","Growing recognition of disparities in early childhood language environments prompt examination of parent-child interactions which support vocabulary. Research links parental sensitivity and cognitive stimulation to child language, but has not explicitly contrasted their effects, nor examined how effects may change over time. We examined maternal sensitivity and stimulation throughout infancy using two observational methods - ratings of parents' interaction qualities, and coding of discrete parenting behaviors - to assess the relative importance of these qualities to child vocabulary over time, and determine whether mothers make related changes in response to children's development. Participants were 146 infants and mothers, assessed when infants were 14, 24, and 36 months. At 14 months, sensitivity had a stronger effect on vocabulary than did stimulation, but the effect of stimulation grew throughout toddlerhood. Mothers' cognitive stimulation grew over time, whereas sensitivity remained stable. While discrete parenting behaviors changed with child age, there was no evidence of trade-offs between sensitive and stimulating behaviors, and no evidence that sensitivity moderated the effect of stimulation on child vocabulary. Findings demonstrate specificity of timing in the link between parenting qualities and child vocabulary which could inform early parent interventions, and supports a reconceptualization of the nature and measurement of parental sensitivity.","Examination of maternal sensitivity and stimulation throughout infancy using two observational methods demonstrates specificity of timing in the link between parenting qualities and child vocabulary which could inform early parent interventions, and supports a reconceptualization of the nature and measurement of parental sensitivity."
