"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"The precision of 12-month-old infants’ link between language and categorization predicts vocabulary size at 12 and 18 months","https://scispace.com/paper/the-precision-of-12-month-old-infants-link-between-language-2i17jgoasc","2015","Journal Article","Frontiers in Psychology","Brock Ferguson
Mélanie Havy
Sandra R. Waxman","10.3389/FPSYG.2015.01319","https://scispace.com/pdf/the-precision-of-12-month-old-infants-link-between-language-2i17jgoasc.pdf","Infants’ initially broad links between language and object categories are increasingly tuned, becoming more precise by the end of their first year. In a longitudinal study, we asked whether individual differences in the precision of infants’ links at 12 months of age are related to vocabulary development. We found that, at 12 months, infants who had already established a precise link between labels and categories understood more words than those whose link was still broad. Six months later, this advantage held: At 18 months, infants who had demonstrated a precise link at 12 months knew more words and produced more words than did infants who had demonstrated a broad link at 12 months. We conclude that individual differences in the precision of 12-month-old infants’ links between language and categories provide a reliable window into their vocabulary development. We consider several causal explanations of this relation.","Title: The precision of 12-month-old infants' link between language and categorization predicts vocabulary size at 12 and 18 months Authors: Natalie Ann Munro,Brock Ferguson,Mélanie Havy,Sandra R Waxman Keywords: word learning, categorization, infants, individual differences, vocabulary, longitudinal"
"The Pace of Vocabulary Growth Helps Predict Later Vocabulary Skill","https://scispace.com/paper/the-pace-of-vocabulary-growth-helps-predict-later-vocabulary-1a3lmqpej0","2012","Journal Article","Child Development","Meredith L. Rowe
Stephen W. Raudenbush
Susan Goldin-Meadow","10.1111/J.1467-8624.2011.01710.X","https://scispace.com/pdf/the-pace-of-vocabulary-growth-helps-predict-later-vocabulary-1a3lmqpej0.pdf","Children vary widely in the rate at which they acquire words—some start slow and speed up, others start fast and continue at a steady pace. Do early developmental variations of this sort help predict vocabulary skill just prior to kindergarten entry? This longitudinal study starts by examining important predictors (socioeconomic status [SES], parent input, child gesture) of vocabulary growth between 14 and 46 months (n = 62) and then uses growth estimates to predict children’s vocabulary at 54 months. Velocity and acceleration in vocabulary development at 30 months predicted later vocabulary, particularly for children from low-SES backgrounds. Understanding the pace of early vocabulary growth thus improves our ability to predict school readiness and may help identify children at risk for starting behind.","level and was achieved when coders agreed on 95% of transcription decisions. Procedure: The children were again visited in the home prior to kindergarten entry (age 54 months) and were given a receptive vocabulary assessment as described in the next section. Measures:
 Vocabulary skill prior to kindergarten entry. At 54 months, children were administered the PPVT-III  at home. The PPVT is a widely used measure of receptive vocabulary. In this task, children hear a word and are asked to point to the picture (of four options) that matches the word they heard. We were able to obtain PPVT scores for 55 of the 62 children at age 54 months. Thus, the regression analysis predicting PPVT is based on a sample of 55 children, as we chose not to impute data for our outcome measure. There were no differences between the children with PPVT scores (n = 55) and the children without PPVT scores (n = 7) on SES, parent input, or child gesture measures. The mean standardized score for the sample was 112 (SD = 18.3). Measures:
 Vocabulary growth during early childhood. Children's vocabulary growth across the nine sessions from 14 to 46 months was measured as their cumulative word types over time. Automated analyses of the transcripts yielded data on the number of different word types (i.e., number of different intelligible word roots) produced by each child at each session. Several decisions were made as to what constituted a word type. Morphologically inflected variants of words (e.g., run, running) were considered a single type. Words produced in imitation of the mother were included in the corpus of child word types, as were words that the parent or child produced while reading. The number of cumulative word types produced at each age served as our measure of vocabulary growth. That is, if a child said a specific word at age 14 months (i.e., cat), the child was given credit for producing cat from that point on, whether the word was produced again or not. This method of measuring vocabulary growth has been used previously in longitudinal analyses  and provides less noisy estimates of growth over time. As in most longitudinal studies, families occasionally missed a data collection period. The sample of 62 families visited over nine time points resulted in 558 possible visits of which only eight were missing. Thus, less than 2% of the visits were missed. Because we measured cumulative vocabulary, we imputed values of the ''new word types added'' for the missing sessions using regression equations from the full sample at the missing age, with age and agesquared as predictors. The imputed value for the missing session was then added to the child's previous cumulative word types to generate the new cumulative word type value for that child. We did not impute values if the missing data point was the final session(s) for that child. In those cases, we left the data as missing and only used the child's data up until that point in the growth models. Measures:
 Overall, only 1.4% of the vocabulary growth data were imputed."
"Disentangling the effects of cognitive development and linguistic expertise: a longitudinal study of the acquisition of English in internationally-adopted children.","https://scispace.com/paper/disentangling-the-effects-of-cognitive-development-and-lrbi4ukvjl","2012","Journal Article","Cognitive Psychology","Jesse Snedeker
Joy Geren
Carissa L. Shafto","10.1016/J.COGPSYCH.2012.01.004","https://dash.harvard.edu/bitstream/handle/1/5149081/Snedeker_DisentanglingEffects.pdf?sequence=1","","knew at least 90% of the words on the CDI-2 (612) and then removed all subsequent data points for that participant from the analysis. Six sessions were removed from four preschoolers and three sessions were removed from one infant. ______________________________________________________:
 Table , Figure  ______________________________________________________ Table  describes the models fitted in this analysis. Because vocabulary growth accelerates in typical learners, we tested a quadratic model in addition to the linear one. Although, the quadratic model did not account for more level-one variance than the linear model, it did have a substantially lower deviance statistic, suggesting that there was a reliable quadratic component for some of the participants, but that the sign of this component was variable. In the remaining models, group (1= preschooler, 0=infant) was added as a predictor of the intercept, slope and acceleration in a stepwise fashion. ______________________________________________________:
 The model with the best fit includes group as a predictor of both slope and acceleration (partial R 2 y,y = .09 and partial R 2 y,y = .04, respectively). Specifically, older children initially learn at a much faster rate than infants (85 vs. 23 words per month). However, the rate of word learning gradually decelerates in preschoolers, suggesting either that the children are nearing the ceiling of the instrument or that the words which are acquired later present more challenges for them than the ones that are acquired earlier. In contrast the infant learners show acceleration with time, replicating the pattern observed in other longitudinal studies of early word learning. ______________________________________________________:
 Figure  illustrates the vocabulary growth curves and the observed data points for both groups of adoptees in the longitudinal sample. These findings confirm our previous observation that adopted preschoolers learn more quickly than infants, suggesting a role for cognitive development (or prior linguistic experience) in the pace of language development. Do older learners show the same shifts in vocabulary composition?:
 Next we explored the shifts in vocabulary composition that occur during early language development. The dependent variable in these analyses is the percentage of the words in the child's lexicon that belong to a particular category. For example, if the child knows 10 words and 3 are verbs then the verb percentage is 30%. In each analysis vocabulary size was entered as a level-one predictor of vocabulary composition to explore whether these shifts occurred reliably across participants. Next, group was entered as a predictor of both the intercept and the slope (of vocabulary size) to explore whether there were any differences between the infants and preschoolers. To validate these effects within individual participants we took the first and last session that each participant contributed to the analysis, tallied the number of participants who conformed to the predicted pattern and conducted a sign-test. Do older learners show the same shifts in vocabulary composition?:
 Our first analyses explored two changes that occur in the initial stages of vocabulary development as children's lexicons grow from 0 to 200 words . Many of the words that children learn first are social words (names, exclamations or verbal routines). The percentage of social words declines as the child develops a broader repertoire. Second, during this same time period the proportion of nouns grows, peaking at around 200 words."
"The birth of a word","https://scispace.com/paper/the-birth-of-a-word-1wo0jv8mbw","2013","Dissertation","","Deb Roy
Brandon Roy","","https://scispace.com/pdf/the-birth-of-a-word-1wo0jv8mbw.pdf","A hallmark of a child's first two years of life is their entry into language, from first productive word use around 12 months of age to the emergence of combinatorial speech in their second year. What is the nature of early language development and how is it shaped by everyday experience? 
This work builds from the ground up to study early word learning, characterizing vocabulary growth and its relation to the child's environment. Our study is guided"" by the idea that the natural activities and social structures of daily life provide helpful learning constraints. We study this through analysis of the largest-ever corpus of one child's everyday experience at home. Through the Human Speechome Project, the home of a family with a young child was outfitted with a custom audio-video recording system, capturing more than 200,000 hours of audio and video of daily life from birth to age three. The annotated subset of this data spans the child's 9-24 month age range and contains more than 8 million words of transcribed speech, constituting a detailed record of both the child's input and linguistic development. 
Such a comprehensive, naturalistic dataset presents new research opportunities but also requires new analysis approaches—questions must be operationalized to leverage the full scale of the data. We begin with the task of speech 'transcription, then identify ""word births""—the child's first use of each word in his vocabulary. Vocabulary growth accelerates and then shows a surprising deceleration that coincides with an increase in combinatorial speech. The vocabulary growth timeline provides a means to 888eB8 the environmental contributions to word learning, beginning with aspects of caregiver input speech. But language is tied to everyday activity, and we investigate how spatial and activity contexts relate to word learning. Activity contexts, such as ""mealtime"", are identified manually and with probabilistic methods that can scale to large datasets. These new nonlinguistic variables are predictive of when words are learned and are complementary to more traditionally studied linguistic measures. Characterizing word learning and assessing natural input variables can lead to new insights on fundamental learning mechanisms. (Copies available exclusively from MIT Libraries, libraries.mit.edu/docs - [email protected])","Corpus, as in other case studies based on transcript data, assessing receptive vocabulary is particularly challenging. Our emphasis is the child's productive word use, using similar criteria to (Dromi, 1987) when transcribing words in child speech. Chapter 3: Efficient Transcription of the Speechome Corpus:
 We coin the term ""word birth"" to refer to the first (consistent) production of a word by the child; the sequence of word births describes both the child's productive vocabulary as well as the timeline of growth. The notion of a word birth also suggests that words are not simply acquired, but rather have a gestation period prior to their first use. Characterizing a word's gestation period is the subject of subsequent chapters. But first, detecting true word births in the sea of transcript data presents a significant challenge in its own right. Simply choosing the subset of transcripts attributed to the child and identifying the first use of each word leads to many spurious word births, since automatic speaker ID is imperfect and even human generated transcripts and speaker annotations are error prone. For example, a single adult utterance mislabeled as child speech (perhaps due to the child crying while the adult is speaking) could falsely attribute multiple words to the child's productive lexicon if using this method. Instead, we present a series of statistical inference approaches to identify likely first word productions. These all incorporate, in some fashion, the false positive rate of the speaker ID in modeling child token counts. The best method models observations as arising from pre-and post-word birth regimes. Yet despite the efficacy of this approach, it is still crucial to our later analyses to have a high quality word birth timeline. Toward this end, a word birth annotation tool was developed in Java and several annotators checked (and revised) word births by hand. Chapter 3: Efficient Transcription of the Speechome Corpus:
 The resultant vocabulary growth rate curve had a striking ""shark's fin"" shape -a period of accelerating growth up to 18 months of age, followed by a precipitous drop in the number new word births per month. Although there has been much discussion of vocabulary growth accelerating (e.g. , there is less discussion of decreasing growth rates.  presents a similar growth rate curve and argues for a change in learning strategy;  sees a different growth trajectory in her subject, while  point out that averaging different growth functions may obscure non-monotonic behavior. How shall we interpret the vocabulary growth curve? This chapter closes by exploring two ideas. We explore and ultimately reject a null model in which the observed curve results from an interaction between a steady or increasing ""true"" vocabulary and the decreased chance of observing any particular word as vocabulary size increases. The second exploration seems more promising, revealing that the number of new word combinations shows a marked increase just as vocabulary growth slows down. Combined with other results on the child's average utterance length over time , this points toward a change in production style and complexity. The dynamics of vocabulary growth are complex and part of a larger developmental story, but how do basic external factors contribute to learning a word? Chapter 3: Efficient Transcription of the Speechome Corpus:
 Chapter 5: Environmental Contributions to Word Learning"
"Maternal correlates of growth in toddler vocabulary production in low-income families.","https://scispace.com/paper/maternal-correlates-of-growth-in-toddler-vocabulary-2y7ly2o461","2005","Journal Article","Child Development","Barbara Alexander Pan
Meredith L. Rowe
Judith D. Singer
Catherine E. Snow","10.1111/1467-8624.00498-I1","https://scispace.com/pdf/maternal-correlates-of-growth-in-toddler-vocabulary-2y7ly2o461.pdf","This study investigated predictors of growth in toddlers’ vocabulary production between the ages of 1 and 3 years by analyzing mother–child communication in 108 low-income families. Individual growth modeling was used to describe patterns of growth in children’s observed vocabulary production and predictors of initial status and between-person change. Results indicate large variation in growth across children. Observed variation was positively related to diversity of maternal lexical input and maternal language and literacy skills, and negatively related to maternal depression. Maternal talkativeness was not related to growth in children’s vocabulary production in this sample. Implications of the examination of longitudinal data from this relatively large sample of low-income families are discussed.","(2.37), and that over time the rate of increase in vocabulary acquisition itself increased. As we would expect, child age is a good predictor of growth in child vocabulary production. Figure displays the average fitted growth trajectory based on Model 2. Developing a Multilevel Model of Vocabulary Growth:
 Thus, to answer the first research question, average growth in vocabulary production among this sample of children from low-income families was fairly linear with a slight increase in upward curvature between 1 and 3 years of age. The average child's production increased from an estimated 1.1 word types at 14 months to 27.8 word types at 24 months to 67.7 word types at 36 months. Predicting Growth in Vocabulary Production:
 To answer the second research question, potential predictors of growth in vocabulary production were grouped into three categories: (a) priority predictors (maternal verbal and nonverbal input), (b) secondary predictors (maternal education, maternal literacy skills, and maternal depression), and (c) controls (child gender, child birth order, maternal age, family income, and EHS program status). Given that participation in the EHS program was a design variable, we began by looking at the uncontrolled effect of EHS. Next, we fit a series of models investigating the role of maternal input (types, tokens, and pointing gestures). Then, we explored the relationship between secondary predictors and child vocabulary growth, followed by an examination of the role of control predictors. As a last step, we combined all significant predictors in one final model predicting growth in child vocabulary production. Predicting Growth in Vocabulary Production:
 Preliminary analysis revealed no discernible effect of program status on growth in child language production. We were surprised by this result, given that the larger national EHS study did find significant program effects on child language development  when language skills were measured using standardized tests such as the Bayley Scales of Infant Development . In addition, in the current sample, we did observe significant group differences in child word types at 24 months, though not at 14 or 36 months. Nonetheless, given that program status had a null effect on growth rate of vocabulary production considered over the entire 2-year period between 14 and 36 months (and on initial production of word types at 14 months), we dropped program status as a control variable in subsequent analyses. Effect of Maternal Input on Growth in Child Vocabulary Production:
 Models 3 through 6 in Table  present a taxonomy investigating the relationship between maternal communicative input and growth in child vocabulary production. Model 3 shows the effect of timevarying maternal tokens, Model 4 shows the effect of time-varying maternal types, and Model 5 shows the effect of time-varying maternal pointing gestures on initial status and growth in child vocabulary production."
"Tracing children's vocabulary development from preschool through the school-age years: An 8-year longitudinal study","https://scispace.com/paper/tracing-children-s-vocabulary-development-from-preschool-1tx4rr6fd3","2015","Journal Article","Developmental Science","Shuang Song
Mengmeng Su
Cuiping Kang
Hongyun Liu
Yuping Zhang
Yuping Zhang
Catherine McBride-Chang
Twila Tardif
Hong Li
Weilan Liang
Zhixiang Zhang
Hua Shu","10.1111/DESC.12190","https://scispace.com/pdf/tracing-children-s-vocabulary-development-from-preschool-1tx4rr6fd3.pdf","In this 8-year longitudinal study, we traced the vocabulary growth of Chinese children, explored potential precursors of vocabulary knowledge, and investigated how vocabulary growth predicted future reading skills. Two hundred sixty-four (264) native Chinese children from Beijing were measured on a variety of reading and language tasks over 8 years. Between the ages of 4 to 10 years, they were administered tasks of vocabulary and related cognitive skills. At age 11, comprehensive reading skills, including character recognition, reading fluency, and reading comprehension were examined. Individual differences in vocabulary developmental profiles were estimated using the intercept-slope cluster method. Vocabulary development was then examined in relation to later reading outcomes. Three subgroups of lexical growth were classified, namely high-high (with a large initial vocabulary size and a fast growth rate), low-high (with a small initial vocabulary size and a fast growth rate) and low-low (with a small initial vocabulary size and a slow growth rate) groups. Low-high and low-low groups were distinguishable mostly through phonological skills, morphological skills and other reading-related cognitive skills. Childhood vocabulary development (using intercept and slope) explained subsequent reading skills. Findings suggest that language-related and reading-related cognitive skills differ among groups with different developmental trajectories of vocabulary, and the initial size and growth rate of vocabulary may be two predictors for later reading development.","naming: Used from age 5 to age 10, rapid digital naming consisted of 5 different digits repeated randomly five times . The children's task was to name the digits as accurately and as quickly as possible twice. Mean time in seconds was calculated. Character recognition:
 This task was measured at age 11. It comprised 150 characters of increasing difficulty level. Children were asked to name the characters without a time limit. All of these particular characters are required to be learned in China by the end of primary school . The character recognition task has been widely used as an indicator for Chinese children's literacy skills . Reading fluency:
 Following the procedures of previous research , children were asked to silently read 100 sentences in 3 minutes and to evaluate whether each sentence was literally correct or not. Characters in corrected sentences per minute were totaled for the child's final score. This task was measured at age 11. Reading comprehension:
 This task was measured at age 11. Four passages and 42 multi-choice questions were given. In each question, children were asked to choose one from the four choices that would best answer the question. Answers ranged from single words to phrases or sentences. Nonverbal IQ:
 This task was measured at age 4, and only the first two sets from Raven's Standard Progressive Matrices  were chosen. Mother's education level:
 Mothers of the participants were invited to complete the assessment . The choices for the 7-point self-report scale were 1 = lower than third grade, 2 = fourth to sixth grade, 3 = junior high school completion, 4 = senior high school completion, 5 = college (3 years), 6 = university graduate (4 years), and 7 = graduate school. In China, college refers to the 3-year college or so-called 'da zhuan'. The term 'university graduate' refers to a 4-year undergraduate education. In China, students who achieve a better performance will go to the 4-year undergraduate university, while others may go to the 3-year 'da zhuan'. Statistical approach:
 In this study, we were interested in describing children's individual differences and distinguishing heterogeneous subgroups in vocabulary growth based on our longitudinal data from age 4 to age 10 years. A two-step process was used to identify the subgroups with different initial size and pace of vocabulary development . Statistical approach:
 In our first step, for each participant i at time t, linear growth models were used to transform scores of participants into two parameters, the slope and the intercept : Statistical approach:
 where y i (t) is the vocabulary score of participant i at time i, d 0i is the estimate of intercept for participant i, d 0i is the estimate of slope for participant i, and t 0 is the youngest age of all participants in the first measure. Here e it means residual error. The individual data were transformed by using the MATLAB software 'polyfit' function. The ordinary least squares method (OLS)made it reliable to estimate the parameters for participants with missing data. Since children's development appeared to be relatively steady, these estimates, including six time points, could well explain their development."
"Model Fit and Interpretation of Non-Linear Latent Growth Curve Models","https://scispace.com/paper/model-fit-and-interpretation-of-non-linear-latent-growth-2mj5uixwoa","2007","","","Greg William Welch","","https://scispace.com/pdf/model-fit-and-interpretation-of-non-linear-latent-growth-2mj5uixwoa.pdf","This dissertation investigated the use of various techniques in modeling non-linear change in the context of latent growth modeling. A simulation study was conducted utilizing four between subjects factors: sample size (50, 75, 100, 150, 200, 300 and 500), slope variance (.15, .45 and .75), factor correlation (.15, .45 and .75) and growth curve (exponential, logarithmic and logistic). There was also a single within subjects factor: fit technique (quadratic, unspecified and spline). The outcomes of interest were the ÷2 model fit statistic and the following goodness-of-fit indices: CFI, GFI, AGFI, SRMR and RMSEA. Results indicated the unspecified technique provided the best statistical estimates of model fit while the quadratic technique provided the worst. This result was consistent across all of the between subject factor conditions. The spline technique performed very similarly to the quadratic technique. These results suggest applied researchers should pay very close attention when utilizing polynomial techniques and should also strongly consider the unspecified technique as either the model of choice or as a comparison to results obtained for another model.","each of the independent and dependent variables along with the procedure of the simulation study. INDEPENDENT VARIABLES: There were 5 independent variables manipulated in the simulation study: sample size, trajectory pattern, slope variance, covariance between factor disturbances and nonlinear technique. Sample Size:
 The 7 levels of sample size used were: 50, 75, 100, 150, 200, 300, and 500. This covers the spectrum of sample sizes commonly seen in individual growth modeling via Sample Size:
 LGM. Statistical estimates for samples larger than 500 were not expected to change significantly, leaving little reason for the investigation of larger sample sizes. In general, minimum sample size requirements in SEM are determined by the ratio of subjects to parameters estimated.  has indicated this ratio to be at least 5:1, preferably 10:1, in order for statistical estimates to be accurate and meaningful. All of the models utilized in this study were simple LGMs without predictor variables, which, as seen in Table , resulted in between 14 and 19 parameter estimates. At the smallest sample sizes, n=50 and n=75, the ratio of subjects to parameters was generally lower than the suggested 5:1, providing an evaluation of minimal sample size requirements in non-linear Sample Size:
 LGMs. Regardless of the non-linear technique implemented to fit the data, minimal sample size requirements were met in the remainder of the sample conditions. Sample Size:
 Factor Loadings 15 14 13 , , λ λ λ Trajectory Pattern:
 Various trajectories are found in longitudinal research designed to identify differences in individual growth. This dissertation focused on trajectories consistent with the exponential, logarithmic and logistic functions. Trajectories displaying a pattern of change consistent with either of these functions are generally observed in applied settings . Logarithmic growth, where an attribute initially develops at a rapid pace but then levels off, essentially represents the ''learning curve'' found in many educational settings where knowledge of a concept is initially obtained rather quickly but then levels off as time goes on. Logistic growth, where an attribute takes some time to develop but then develops at a rapid pace before leveling off, is most often observed in developmental research on young children. Specifically, logistic growth is often seen in the vocabulary development of young children. Young children typically take a year or so to speak an initial word but once the initial word is spoken, additional words are acquired at an increasingly rapid pace until a certain age when acquisition of new words begins to slow considerably. Although not as common in the social and behavioral sciences, the exponential curve, in which growth of an attribute develops slowly but increases rapidly at later time points, was investigated due to the possibility of it also being observed in the applied realm. These curves were created by applying exponential, logarithmic and logistic mathematical functions to the values representing each time point (i.e., 1, 2, 3, 4, 5). Trajectory Pattern:
 After obtaining the transformed values, the curves were put on the same scale by applying a transformation that fixed the values of time points 1 and 5 at 0 and 10, respectively. Table  displays the resulting means at each time point."
"Learning Strategies in Two Danish Children's Language Development.","https://scispace.com/paper/learning-strategies-in-two-danish-children-s-language-1us16owudr","1985","","","Kim Plunkett","","https://scispace.com/pdf/learning-strategies-in-two-danish-children-s-language-1us16owudr.pdf","A longitudinal investigation of two Danish children's linguistic and cognitive development during their second year is described. A summary of their Mean Length of Utterances (MLU), Vocabulary Scores and performance on the Uzgiris-Hunt infancy assessment scales is presented. The results reveal a pattern of individual differences that can be accommodated within a framework that identifies the use of analytic and holistic strategies as complementary approaches to the process of language learning. The consequences of this theoretical framework for the interpretation of MLU and Vocabulary Scores are discussed.","coenitive/referen-x4allanalytic mode of language functioning selectv, vocabulary items that can be supported adequately by stage 6 (transition). Of course, any final conclusion regarding this hypothesis awaits a more detailed analysis of the two children's word usage. Comparison of Language and Cognitive Measures.:
 One final aspect of the language data for our two children warrants further discussion, namely the regression in vocabulary scores after the initial spurt of accelerated growth. The regressions seem to pro- longed (21 months for Anne and 11 months for Jens) to.'be explained away as random pertubations in the data. Furthermore, MLU measures for both children show substantial increases during these periods of reeression. Comparison of Language and Cognitive Measures.:
 It is not unreasonable to suppose that these two developments, increase in MLU and reduction in vocabulary, might be related. The discovery that objects, events and relations can be named makes possible the linguiltic expression of semantic relations holding between entities and events in the environment. Thus, McShane (1070 has noted that vocabulary explosions are often closely associated with the emergence of two-word utterances. This would account for the eeneral positive correlation between vocabulary scores and MIX. We might cen-ceive the reductions in vocabulary scores as a result of the sharing of cognitive resources between the two processes of vocabulary growth and syntactic development, i.e. MLU advances at the expense of vocabulary growth. A limited vocabulary of salient words may be selected by the child as the foundation for exploring the combinatorial possibilities of its linguistic system. Comparison of Language and Cognitive Measures.:
 It is interesting to note that a strategy of this kind during a period of restricted vocabulary usage would give rise to the kind of distributional phenomena described by the pivot-open grammarians writing during the sixties (Braine. Comparison of Language and Cognitive Measures.:
 1.901. These grammars were written mostly for children in the initial period of the so-called two-word stage. The period of restricted vocabulary usage for our own two children also coincides with their early attempts to combine individual morphemes. CONCLUSION:
 It is a current trend kn child language research to account for individual differences in language acquisition in terms of the application of different strategies to the learning process. CONCLUSION:
 In the present account, I have attempted to use the distinction between analytic and holistic processing strategies to explain a variety of similarities and differences between the two children investigated. The postulation of these two strategies is, of course. a hypothetical business: We have no independent evidence that identifies the children as having a preferred strategy. CONCLUSION:
 We have seen how this theoretical framework forces us to question the surface validity of some of the objective measures used in language development research. CONCLUSION:
 For example, the interpretation of a child's MLU is seen to be dependent upon the particular language processing strategy the child is using. Nevertheless, the MLU profile itself can yield clues as to the strategy being applied. In this con - text, regressions can be especially informative (cf."
"Early vocabulary development in deaf native signers: a British Sign Language adaptation of the communicative development inventories","https://scispace.com/paper/early-vocabulary-development-in-deaf-native-signers-a-4u02gtcfz1","2010","Journal Article","Journal of Child Psychology and Psychiatry","Tyron Woolfe
Rosalind Herman
Penny Roy
Bencie Woll","10.1111/J.1469-7610.2009.02151.X","https://scispace.com/pdf/early-vocabulary-development-in-deaf-native-signers-a-4u02gtcfz1.pdf","Background: There is a dearth of assessments of sign language development in young deaf children. This study gathered age-related scores from a sample of deaf native signing children using an adapted version of the MacArthur-Bates CDI (Fenson et al., 1994). Method: Parental reports on children's receptive and expressive signing were collected longitudinally on 29 deaf native British Sign Language (BSL) users, aged 8-36 months, yielding 146 datasets. Results: A smooth upward growth curve was obtained for early vocabulary development and percentile scores were derived. In the main, receptive scores were in advance of expressive scores. No gender bias was observed. Correlational analysis identified factors associated with vocabulary development, including parental education and mothers' training in BSL. Individual children's profiles showed a range of development and some evidence of a growth spurt. Clinical and research issues relating to the measure are discussed. Conclusions: The study has developed a valid, reliable measure of vocabulary development in BSL. Further research is needed to investigate the relationship between vocabulary acquisition in native and non-native signers.","measures, rate of vocabulary learning (number of items/ month) and start age for vocabulary learning (months), were based on the slope of the regression line (the unstandardised coefficient, B) and the intercept, (constant/B), respectively. Factors affecting vocabulary development:
 The third measure was the reported vocabulary size at 20-23 months. This age was taken as it combined a relatively high number of completed forms returned from participants (n=21) together with the fewest number of multiple entries for any one child (see Table ). The estimated mean rate of expressive vocabulary learning was 13.5 signs/month (SD=7.49, 2.58-32.44), the estimated mean start age of vocabulary learning was 11.61 months (SD= 2.35, 5.07-16.12), and mean reported vocabulary size was 126.89 signs (SD=93.88, 7-338, see table ). Overall expressive vocabulary size was positively correlated with both rate of learning and start age (r=.89 and r=-.57 respectively), so children who started earlier and/or who learned at a quicker rate had a larger vocabulary by the age of 20-23 months. Rate of learning and start age were not significantly related (r=-.25). Factors affecting vocabulary development:
 Table  shows the correlations between the three measures of expressive language development (rate of development, start age of vocabulary development and vocabulary size at 20-23 months) and mothers' age, mothers' training in BSL, and mothers' and fathers' educational qualifications. For ease of presentation, only independent variables that were significantly associated with at least one of the measures of expressive language development are included in the table. A Bonferroni correction for multiple comparisons was applied, reducing the alpha level to .01. Insert Table 3 about here:
 A substantial proportion of studies of early vocabulary development in the hearing population using CDIs are cross-sectional in design and most adopt vocabulary size as the dependent measure. An exception was Bauer,  use of rates of growth in their study of individual growth profiles of CDI -Words and Gestures scores. As can be seen in Table , all three measures of expressive language development were significantly associated with two of the four independent variables, although the strength of the association and the independent variable concerned varied across measures. It is interesting to note in Table  that once the correction for multiple comparisons was applied, the only significant associations between independent factors and vocabulary growth and vocabulary size, were found in relation to mothers' training in BSL and mothers' educational qualifications, accounting for 35-48 % of the variance in scores. Individual growth trajectories: longitudinal data:
 Figure  shows the developmental trajectories for 25 children's expressive vocabulary over time (4 children with only 2 consecutive growth points were excluded). Three children had 3 or more non-consecutive data entry points. In these three cases  an estimate of the data for the missing month was calculated (the mid-point between the scores of the next lowest and next highest age ranges) and used to plot growth trajectories."
"The concurrent and predictive validity of the IGDI-ECI for toddlers with communication delays","https://scispace.com/paper/the-concurrent-and-predictive-validity-of-the-igdi-eci-for-4qj6hb1l3r","2012","","","Mollie Friedman","","https://scispace.com/pdf/the-concurrent-and-predictive-validity-of-the-igdi-eci-for-4qj6hb1l3r.pdf","","deceleration rate (γ 20 = -0.00128; p<.001) for gesture use over time in children with and without IFSPs. Figure depicts predicted growth based on the current analysis and based upon the data from . Results:
 Vocalization Development. To characterize vocalization development over time, we began by fitting a linear growth model with random error terms. See Table  for a list of parameters and Figure  for individual growth trajectories. The equation for the growth model is as follows: Results:
 Data indicated that children are predicted to use 3.5 vocalizations per minute at 36 months (p<.001). The linear growth term for TIME was not significant (γ 10 =0.011; p=0.7) in this model. Results:
 Next, an acceleration term (TIME 2 ) was added to determine whether or not there was a curvilinear growth pattern in vocalization development. Previous studies describe an increasing then decreasing rate of vocalizations after the onset of single words, so an acceleration term was added into the model . Results:
 In this model, γ 00 , or the mean rate of vocalizations per minute at 36 months was 3.39 (p<.001). Results:
 There was significant between subjects variability on the rate of vocalizations at 36 months (u 0 =2.48; χ2=114.5; p<.001). The coefficient for the acceleration term (γ 20 ) was significant (p=.034) and revealed a slightly negative decrease in rate vocalization use over time at a rate of -0.003 vocalizations per minute per month. There was significant between subject variability on the slope (u 1 =.013; p<.001), but not on the acceleration rate, so β 2j was left as a fixed effect.  also reported a decrease in vocalization rates a function of time. Results:
 The mean intercept for rate of vocalizations for the IFSP cohort was 2.47 per minute at 36 months. The predicted slope for TIME in this sample was -0.13 vocalizations per minute per month (p<.001) and the deceleration rate was -0.0064 (p<.001). Figure  depicts predicted growth in vocalizations based on the current analysis compared to . Results:
 Single Word Use. We began to model single word use over time by running an unconditional model with TIME as a level 1 predictor. See Table  for a list of model parameters and Figure  for a graph displaying individual child growth trajectories. The equation is as follows:"
