"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Snippet","Abstract"
"Pigeons, portals, and Pacman: Insightful problem solving and navigation using a touchscreen video game","https://scispace.com/paper/yOs1JuDWHg0J","","","","RS Rodrigues
C Kirkman","","https://onlinelibrary.wiley.com/doi/pdf/10.1002/jeab.70083","… Yoshi's initial pause was more indicative of observations made by Epstein and Köhler. The … pigeon at trial onset (that is, if the pigeon happened to be looking at the portal when the trial …",""
"Training Procedure Thirty-nine training sessions were conducted over an II-week period. The","https://scispace.com/paper/PF_lmWP9bS0J","","","","IOFT REPERTOIRES","","https://www.researchgate.net/profile/Robert-Epstein-3/publication/232600291_The_Spontaneous_Interconnection_of_Three_Repertoires/links/5676066408ae0ad265c0dd05/The-Spontaneous-Interconnection-of-Three-Repertoires.pdf","… When the pigeon was confronted with the prob lem, a swift but erratic and not … that climbing would rapidly extinguish, and we would then expect to see a resurgence of pushing (Epstein, …",""
"Causal affordances shape Hornbills' problem-solving strategies","https://scispace.com/paper/causal-affordances-shape-hornbills-problem-solving-0unuospjp4e1","2025","Journal Article","bioRxiv","Elias Garcia-Pelegrin","10.1101/2025.04.03.646957","https://www.biorxiv.org/content/10.1101/2025.04.03.646957.full.pdf","… The analysis focused on initial approach latency, problem-solving strategies, success rates, and time to solution. Five of six subjects successfully solved both conditions on their first …",""
"Criatividade, percepção e aprendizagem","https://scispace.com/paper/criatividade-percepcao-e-aprendizagem-3vpcnp3g","2022","Dissertation","","Henri J. Seel","10.11606/t.47.2022.tde-20072022-135223","https://www.teses.usp.br/teses/disponiveis/47/47132/tde-20072022-135223/publico/conceicao_corrigida.pdf","… In other words, approaching animal cognition just from heuristic problem-solving narrows … in frequencies and subtractions of latency. Insight learning curves produces sudden changes …",""
"Learning behavioral repertoires with different consequences hinders the interconnection of these repertoires in pigeons in the box displacement test","https://scispace.com/paper/learning-behavioral-repertoires-with-different-consequences-2pvrc3quui","2020","Journal Article","Psychological Record","Hernando Borges Neves Filho
Daniel Afonso Assaz
Rodrigo Harder Ferro Dicezare
Yulla Christoffersen Knaus
Miriam Garcia-Mijares","10.1007/S40732-020-00407-0","https://www.researchgate.net/profile/Hernando-Neves-Filho/publication/342112593_Learning_Behavioral_Repertoires_with_Different_Consequences_Hinders_the_Interconnection_of_These_Repertoires_in_Pigeons_in_the_Box_Displacement_Test/links/643d7d7a2eca706c8b668765/Learning-Behavioral-Repertoires-with-Different-Consequences-Hinders-the-Interconnection-of-These-Repertoires-in-Pigeons-in-the-Box-Displacement-Test.pdf","… In a similar procedure, climbing and pecking were trained as two separate responses (Epstein, 1985b). Thus, … To solve the problem, the pigeon had to push and climb the functional box. …","The interconnection of repertoires is a behavioral process related to problem solving and creativity. Experiments on this topic have mostly used a single reinforcer type during training. Reinforcers have an integrative effect on the emergence of new behavior; however, this assumption was never directly tested in procedures that result in the emergence of the interconnection of repertoires. To test this, six pigeons learned to: (1) push a box towards a light and (2) climb a box and peck a target. After training, pigeons were exposed to the box displacement test, a problem situation that required both behaviors to be solved. Two birds were trained with food as reinforcer for both repertoires (control condition [CC]), and four birds (experimental condition [EC]) had food as reinforcer for repertoire (1), and water for (2). CC birds solved the test in its first presentation, but EC birds did not. Birds that failed the test twice received a retraining of both repertoires, using only food as reinforcer. Half of the pigeons who received this retraining solved the task in a third trial. All pigeons that solved the task (n = 4) were given variations of the task consisting of introducing new stimuli, which, when physically similar to the functional stimuli, hindered the solution. These data indicate that the reinforcer has a similar integrative and discriminative function during the interconnection of repertoires as observed in other behavioral processes related to emergent behavior. The implications of these findings for research on creativity are discussed."
"Problem solving in animals: proposal for an ontogenetic perspective","https://scispace.com/paper/problem-solving-in-animals-proposal-for-an-ontogenetic-4sr9qq5bmp","2021","Journal Article","Open Access Journal","Misha K. Rowell
Neville Pillay
Tasmin L. Rymer","10.3390/ANI11030866","https://www.mdpi.com/2076-2615/11/3/866/pdf","… repeated sessions with the stimulus (eg, trial-and-error learning). Our literature search has also demonstrated that problem solving is sometimes assessed simply as a dichotomous skill, …","Problem solving, the act of overcoming an obstacle to obtain an incentive, has been studied in a wide variety of taxa, and is often based on simple strategies such as trial-and-error learning, instead of higher-order cognitive processes, such as insight. There are large variations in problem solving abilities between species, populations and individuals, and this variation could arise due to differences in development, and other intrinsic (genetic, neuroendocrine and aging) and extrinsic (environmental) factors. However, experimental studies investigating the ontogeny of problem solving are lacking. Here, we provide a comprehensive review of problem solving from an ontogenetic perspective. The focus is to highlight aspects of problem solving that have been overlooked in the current literature, and highlight why developmental influences of problem-solving ability are particularly important avenues for future investigation. We argue that the ultimate outcome of solving a problem is underpinned by interacting cognitive, physiological and behavioural components, all of which are affected by ontogenetic factors. We emphasise that, due to the large number of confounding ontogenetic influences, an individual-centric approach is important for a full understanding of the development of problem solving."
"Removal of an obstacle: problem‐solving behavior in pigeons","https://scispace.com/paper/removal-of-an-obstacle-problem-solving-behavior-in-pigeons-3itj7pfukw","1993","Journal Article","Journal of the Experimental Analysis of Behavior","Sadahiko Nakajima
Masaya Sato","10.1901/JEAB.1993.59-131","https://pmc.ncbi.nlm.nih.gov/articles/PMC1322080/pdf/jeabehav00006-0136.pdf","… The appropriate body weight was determined for each pigeon … was operated for 15 s and the trial ended. If the bird did not … This is the process of ""automatic chaining""(Epstein, 1985a). …","The importance of a subject's personal history in the solution of an obstruction problem was demonstrated with pigeons. Four birds were trained to peck a key located outside the chamber by poking their heads through an opening in a screen. During tests, a white block was placed in front of the opening, so that it was not possible to peck the key without removing the block. All birds failed to remove the block. However, all birds that were subsequently trained to push the white block around the chamber in the absence of the key and a few of the birds trained similarly but with a black block solved the problem by pushing the block aside and pecking the key. One bird showed the abrupt descent in the learning curve that has been considered a characteristic of “insightful” problem solving. All birds maintained their successful performance after a 1-month interval with no intervening tests."
"Insight in the white rat: spontaneous interconnection of two","https://scispace.com/paper/pCXFZp92QcoJ","","","","HB Neves Filho
LDR Stella
RHF Dicezareº","","https://www.researchgate.net/profile/Hernando-Neves-Filho/publication/282119430_Insight_in_the_white_rat_spontaneous_interconnection_of_two_repertoires_in_Rattus_norvegicus/links/5ede73cf299bf1d20bd91d07/Insight-in-the-white-rat-spontaneous-interconnection-of-two-repertoires-in-Rattus-norvegicus.pdf","… accessed by climbing the two ladders of the climbing chamber. … The cap was placed in different places each trial to ensure … Furthermore, Epstein's box displacement problem starts with …",""
"Cognitive mechanisms in animal problem-solving","https://scispace.com/paper/cognitive-mechanisms-in-animal-problem-solving-u7sh4zshgt","1987","Book Chapter","","Paul Ellen","10.1007/978-94-009-3531-0_2","","… current work in animal cognition. It … rat navigates to a hidden platform in a pool of water when started from a variety of starting points: ""A t the beginning of a particular trial, the trained rat …","In recent years there has been a burgeoning interest in the use of cognitive concepts to account for the performances of animals in complex test situations both in the laboratory and in the field. The recent volume stemming from the Guggenheim Conference on animal cognition (1984) published within six years of the major works by O’Keefe and Nadel (1978) and by Hulse, Fowler and Honig (1978) attest to the renewed interest in cognitive mechanisms in animal behavior. Animal psychologists have begun to reconsider the possibility that many of the behaviors exhibited by animals in laboratory as well as field test situations cannot be accounted for simply as chains of S-R associations strung together in complex patterns."
"Resurgence of previously reinforced behavior during extinction","https://scispace.com/paper/resurgence-of-previously-reinforced-behavior-during-5ejj6ni82m","1983","","","Robert Epstein","","","… curve when instantiated with trial-to-trial records of reinforcement. The … patterns in contexts like problem-solving and foraging. … number of times for each pigeon to determine the relation …","Pigeon's pecks on one of two keys were reinforced with food and then extinguish­ ed over one or more sessions. In a test session, an alternative response was reinforc­ ed 20 times and then all reinforcement was withheld. After delays ranging from 21 10 195 sec, during which the frequency of the alternative response could be observed to decrease, pecking reappeared at relatively high rates on the key correlated with a history of reinforcement. The data provide support for a widely applicable princi­ ple: When recently reinforced behavior is no longer effective, previously reinforced behavior recurs."
