"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"The language development of children with Down syndrome: First words to two-word phrases","https://scispace.com/paper/the-language-development-of-children-with-down-syndrome-34j7xc45k3","1994","Journal Article","Down Syndrome Research and Practice","Bonamy R Oliver
Sue Buckley","10.3104/REPORTS.33","https://scispace.com/pdf/the-language-development-of-children-with-down-syndrome-34j7xc45k3.pdf","A longitudinal study was conducted to investigate the early language development of children with Down syndrome. Using parental records of their children's speech, the study investigated very early language development, from first words to the consolidation of two-word phrases. Seventeen children were studied, all with Down syndrome and the age range of these subjects when the study began was one year to four years. The mean age for reaching the ten word stage was 27.3 months, a delay of around 12 months. The results showed that the children with Down syndrome studied here learned very similar words to those of typically developing children. The results also indicated that, as with typically developing children, some children with Down syndrome experienced a vocabulary explosion. The mean age for this language explosion was 30 months, with a mean vocabulary of 24.4 words. However, it was clear that there was a wide range of individual differences with some children showing no explosion. The mean age for two-word phrase consolidation was 36.9 months, suggesting a delay of around 18 months. The results indicated that, having reached the ten word stage, children with Down syndrome proceed in their language development at a slower rate to a two-word stage than typically developing children. Detailed individual profiles are included to illustrate the wide range of individual differences observed in the rate of language acquisition in this group.","32, 32 and 30 months respectively. The individual results give a mean number of words in the vocabulary at the beginning of the rapid language acquisition stage for the five children of 24.4 words and a mean age of 30 months. Vocabulary explosion:
 Both the size of the vocabularies, and most surprisingly, given the possible variety of individual differences and the variation of ages for these children at the ten word stage, the ages at the onset of the rapid language acquisition period are incredibly similar. That is, at the point where the five children seem to experience the period of language acquisition spurt, the age range is just 28 to 32 months and the range in the vocabulary size is 15 to 36 words. Vocabulary explosion:
 There are a further seven children for whom it is possible to detail their rate of vocabulary acquisition month by month. However, for these seven children, evidence of a rapid spurt in language acquisition is less obvious.  states that, in typically developing children, although a period of vocabulary explosion is common, there are individual differences, as well as large variations in the age of the vocabulary spurt: ""... some children never spurt at all, plugging away, adding a few words each week, and gradually increasing their rate of acceleration ..."" Vocabulary explosion:
 This may account for the lack of obvious language acquisition explosion in the remainder of the children recorded here, especially ""H. H."", ""D. V."" and ""E. C."" Vocabulary explosion:
 In addition, it is noticeable that in four of the seven cases, that is, ""V. W."", ""T. M."", ""M. T."" and ""M. M.,"" the children have consolidated two-word phrases by the time their vocabularies are around the 20 to 30 word stage. Vocabulary explosion:
 In the case of ""V. W."" for example, she has a steady climb to a vocabulary of just 21 words when two-word phrases are consolidated at 41 months. Similarly ""T. M."" gradually in-creases her vocabulary to 22 words at which point two-word phrases are consolidated when she is aged 25 months. Vocabulary explosion:
 ""M. T."" does not seem to have a smooth climb in his language acquisition, learning a few words at a time, with long breaks of several months where no new words are learnt at all. However, when he has 16 words in his vocabulary, there is a definite change in the pattern and he steadily learns a few words each month. The change, which it would be dubious to call a language explosion, may have been the beginning to such a spurt. Unfortunately, this can only be speculation since records of his later language acquisition (past a vocabulary of 27 words) are not available. Vocabulary explosion:
 The same is true of ""M. M."" for whom, past a vocabulary of 21 words there are no records. Vocabulary explosion:
 For the children for whom a language acquisition explosion is evident, it should be noted that it is much less dramatic than for typically developing children. The explosion in typically developing children is signified by learning 30-50 new words per month during the appropriate period. For the children recorded here, the explosion was very variable, but tended to be up to only around 10-30 new words per month."
"La emergencia del lenguaje y los sistemas dinámicos","https://scispace.com/paper/la-emergencia-del-lenguaje-y-los-sistemas-dinamicos-4nlvivtx6p","2007","","","Jaime Castro Martínez
Rita Flórez Romero","","https://scispace.com/pdf/la-emergencia-del-lenguaje-y-los-sistemas-dinamicos-4nlvivtx6p.pdf","El proposito de este articulo es exponer, a manera de introduccion, una interpretacion de la emergencia del lenguaje vista desde la propuesta/teoria de los sistemas dinamicos. Para alcanzar este objetivo, el escrito se organiza en cuatro secciones. La primera, desarrolla una sintesis de tres de las principales teorias que han explicado la adquisicion del lenguaje y que van desde perspectivas de corte biologicista, pasando por interpretaciones basadas en teorias sobre el aprendizaje humano, hasta detenerse en las teorias emergentistas. La segunda parte desarrolla una vision panoramica de como se veria la adquisicion inicial del lenguaje desde las teorias emergentistas. La tercera seccion presenta una explicacion de la emergencia del lenguaje a partir de las principales caracteristicas de los sistemas dinamicos: autoorganizacion, equilibrio, complejidad, fases transicionales, sensibilidad, estabilidad, variabilidad y no linealidad. Por ultimo, se presentan unas conclusiones que senalan la complejidad que se enfrenta al tratar de comprender y explicar este tema.","importante para la explosión del vocabulario, tema del cual hablaremos mas adelante. Su desarrollo temprano ( o años), y su dependencia de la tasa de crecimiento del vocabulario, así lo parecen indicar. Constricciones de conocimiento propio logrado en la interacción. Según McWhinney(:
 La explosión del vocabulario. A los trece meses un niño estará en capacidad de emitir unas palabras con variaciones bastante amplias ( palabras a los meses o ninguna a los ). El nivel de las palabras se trazará hacia los meses ( a meses de rango), y de a o más a los meses. Alrededor de los a los meses la mayoría de los niños tendrán alrededor de palabras. Durante este momento empezarán a buscar nombres a los objetos que perciben y comenzarán a llamar la atención sobre los objetos y cosas de su interés, nombrándolos. Después de alcanzar este nivel, el aprendizaje infantil de nuevas palabras empezará un progreso vertiginoso de crecimiento acelerado. Esta elevación repentina en el tamaño o cantidad del vocabulario es conocida como ""explosión"" del vocabulario. Anterior a esta explosión los niños aprenden un promedio de palabras por semana, pero cuando entran en este estado su aprendizaje de nuevas palabras aumenta dramáticamente alrededor de a palabras por día. Constricciones de conocimiento propio logrado en la interacción. Según McWhinney(:
 Es comúnmente aceptado, por los investigadores del desarrollo lingüístico, que el momento de la explosión es dependiente de la tasa de desarrollo cognitivo . Aquellos que tienen un desarrollo tardío mostrarán también una explosión tardía. La explosión de vocabulario, a pesar de que es una ganancia lingüística, también signi ca un incremento del error, ya que un uso acelerado faculta una asignación, en algunos casos deliberada, y un mapeo rápido facilita la asignación sobredistribuida ."
"Individual differences in lexical processing efficiency and vocabulary in toddlers: A longitudinal investigation.","https://scispace.com/paper/individual-differences-in-lexical-processing-efficiency-and-4tnhkj9hnf","2020","Journal Article","Journal of Experimental Child Psychology","Seamus Donnelly
Evan Kidd
Evan Kidd","10.1016/J.JECP.2019.104781","https://pure.mpg.de/pubman/item/item_3180244_4/component/file_3188587/Donnelly_Kidd_2020_Individual%20differences%20in%20lexical%20processing....pdf","","Title: Individual differences in lexical processing efficiency and vocabulary in toddlers: A longitudinal investigation Authors: Seamus Donnelly (Corresponding Author),Evan Kidd"
"Análisis de la explosión del vocabulario en infantes hispano hablantes","https://scispace.com/paper/analisis-de-la-explosion-del-vocabulario-en-infantes-hispano-1q0zzy23yn","2015","Journal Article","Revista de Psicología y Ciencias del Comportamiento de la Unidad Académica de Ciencias Jurídicas y Sociales","Eduardo Hernández Padilla
Elda Alicia Alva Canto","10.29365/RPCC.20150529-35","https://scispace.com/pdf/analisis-de-la-explosion-del-vocabulario-en-infantes-hispano-1q0zzy23yn.pdf","The vocabulary spurt produced by eight infants was registered weekly during a 16-months period and analyzed. The verbal utterances of the infants were observed and recorded during everyday activities in natural surroundings. The results confirm the occurrence of vocabulary spurts in all the subjects. The children were divided into two groups, those of high production and those of low production. The differences in patterns of response were noted from the age of 27/28 months and suggest different word learning strategies in the two groups. The results support the apparent universality of the vocabulary spurt.","alguna habilidad cognoscitiva general, como la categorización, deberá ser sólo de magnitud y eficiencia entre el cómo se aplican los principios de clasificación basados en características para la adquisición de nuevas. DISCUSIÓN:
 Asimismo, los resultados sugieren la existencia de dos grandes fases en el desarrollo del vocabulario activo, cada una de ellas con una tasa de producción que pudiera estar asociada a la implementación de estrategias en la adquisición de nuevos nombres. Los cortes de desarrollo sugeridos pueden ser indicio del cambio que ocurre entre una fase y otra; dicho cambio en el aprendizaje de nuevas palabras inició aproximadamente a los 27 meses de edad y se mantuvo durante el resto de estudio, este periodo de tiempo puede ser lo suficientemente prolongado como para vincular la explosión del vocabulario con el desarrollo cognoscitivo de otras áreas . DISCUSIÓN:
 La evidencia mostrada en el presente trabajo brinda apoyo a la necesidad de redefinir el fenómeno llamado explosión del vocabulario, secundando la idea sobre la universalidad del mismo, aunque deben tenerse presentes las limitaciones en las generalizaciones del presente trabajo como consecuencia de las limitaciones metodológicas del mismo. Considérese inicialmente que tanto la metodología como los parámetros sugeridos para identificar la explosión han sido muy variados a lo largo de los estudios citados; de igual forma, estas explosiones pueden ocurrir incluso en aquellos sujetos en los que hay una tasa baja y relativamente fija de aprendizaje de nuevos nombres (como es el caso de los infantes denominados JA, SI, LP y JL). Debe tomarse en cuenta que el tamaño del léxico tiene una gran importancia en el desarrollo del lenguaje, debido a la estrecha relación que guarda con la complejidad gramatical de la producción verbal . De la misma manera, el tamaño del léxico brinda una facilitación perceptual para la clasificación de nuevos inputs o que son ininteligibles, siendo un prerrequisito para la aparición de la adquisición acelerada de nuevas palabras . Con esta idea, y aunque en el presente trabajo no se estimó el tamaño del léxico de los infantes antes de los registros, se categorizaron los infantes acorde al número total de nombres emitidos al final de los registros. Esta clasificación permite suponer que los infantes que emitieron un mayor número de nombres tenían un léxico inicial más amplio (el grupo de Alta producción)."
"The precision of 12-month-old infants’ link between language and categorization predicts vocabulary size at 12 and 18 months","https://scispace.com/paper/the-precision-of-12-month-old-infants-link-between-language-2i17jgoasc","2015","Journal Article","Frontiers in Psychology","Brock Ferguson
Mélanie Havy
Sandra R. Waxman","10.3389/FPSYG.2015.01319","https://scispace.com/pdf/the-precision-of-12-month-old-infants-link-between-language-2i17jgoasc.pdf","Infants’ initially broad links between language and object categories are increasingly tuned, becoming more precise by the end of their first year. In a longitudinal study, we asked whether individual differences in the precision of infants’ links at 12 months of age are related to vocabulary development. We found that, at 12 months, infants who had already established a precise link between labels and categories understood more words than those whose link was still broad. Six months later, this advantage held: At 18 months, infants who had demonstrated a precise link at 12 months knew more words and produced more words than did infants who had demonstrated a broad link at 12 months. We conclude that individual differences in the precision of 12-month-old infants’ links between language and categories provide a reliable window into their vocabulary development. We consider several causal explanations of this relation.","Title: The precision of 12-month-old infants' link between language and categorization predicts vocabulary size at 12 and 18 months Authors: Natalie Ann Munro,Brock Ferguson,Mélanie Havy,Sandra R Waxman Keywords: word learning, categorization, infants, individual differences, vocabulary, longitudinal"
"Examining the link between productive vocabulary and the shape bias: An ERP study","https://scispace.com/paper/examining-the-link-between-productive-vocabulary-and-the-4k72ssq5e2","2011","","","Karen Arlock","","https://scispace.com/pdf/examining-the-link-between-productive-vocabulary-and-the-4k72ssq5e2.pdf","It is during a child’s second year that the rate of word learning increases drastically and they start to pay more attention to the property of shape when categorizing new objects. The present study set out to investigate the relationship between productive vocabulary size and the shape bias when children learn novel words. In order to better understand the neural mechanisms behind this process, event related brain potentials (ERPs) were recorded in an experiment with a group of 14 twenty-month olds. They were shown a series of real and novel picture/word pairs presented as a whole picture, a cluster of details or a black silhouette. After associations were learned, the objects were paired with the wrong names to see if a difference between congruent and incongruent presentations as indexed by N400 amplitudes could be discerned. The N400 is a component that is known to reflect the mechanisms underlying semantic integration and signifies that learning has taken place.
Results showed that subjects with high productive vocabularies displayed an N400 incongruity effect for silhouette presentations (that represent shape) for both real words and pseudowords, indicating that children in the second year with large productive vocabularies show a sensitivity to shape when learning associations between new words and their referents.","mechanisms that underlie learning have changed, although this has been challenged. An idea similar to leveraged learning has been put forth which reasons that learning itself may account for the rapid increase in word production during the second year and not changes in conceptual structures . Vocabulary Spurt:
 Most of the investigations examining productive vocabulary have used somewhat arbitrary markers as confirmation of the vocabulary spurt. There has been a general tendency to contend that if a child is a certain age and knows a certain number of words, then it would be safe to assume a spurt had taken place.  set the standard at a minimum of 50 words and asserted that 90% of children by age two will have productive vocabularies between 50-100 words, which indicates they experienced a spurt.  had a requirement of 10 or more new nouns in a 3 week period.  believed a vocabulary spurt happened when a child had a minimum productive vocabulary of 20 words and learned at least 12 new words in a month (averaged at 3 new words in the same week). Although it seems easy to retrospectively conclude that children have experienced a vocabulary spurt, it could just as easily be due to a gradual improvement or other factors. Vocabulary Spurt:
 In fact, the notion that all children undergo one large spurt is probably erroneous since recent research shows that there is a wide variation in the learning curve for toddlers and that many children show continuous development while others may have several small spurts.  re-examined the data from several prominent studies purporting to have found evidence for a vocabulary spurt. In order to identify the spurt, they looked for an inflection point, which is the transition point between a slow rate of word learning and an accelerated stage. Their results indicated that only around 20% of children actually experienced a spurt when analyzed in terms of an inflection paradigm. With this in mind, it is not a given that the vocabulary spurt in itself represents a universal cognitive transition but nonetheless the expanded knowledge of words in the second year is a significant milestone that is related to how children recognize and categorize objects. The Shape Bias:
 Results from research on young infants show that they are able to create categories and that the naming of an object helps them focus on properties that are category relevant, although this takes place before a preference for shape develops. It has also been suggested that there might be a predisposition to attending to shape which is present but weak in infants and becomes stronger in the second year ."
"Testing Theories of the Vocabulary Spurt with Monolingual and Bilingual Infants","https://scispace.com/paper/testing-theories-of-the-vocabulary-spurt-with-monolingual-tq5sccyq8z","2023","Preprint","","Miranda Gómez Díaz
Laia Fibla
Rachel Ka Ying Tsui
Krista Byers‐Heinlein","10.31234/osf.io/dhpm3","https://scispace.compdf/testing-theories-of-the-vocabulary-spurt-with-monolingual-tq5sccyq8z.pdf","Sometime before their second birthday, many children have a period of rapid expressive vocabulary growth called the vocabulary spurt. Theories of the underlying mechanisms differ: accumulator models emphasize the accumulation of experience with words over time to yield a spurt-like pattern, while cognitive models attribute the spurt to cognitive changes. To test these theories, English–French monolingual and bilingual children with different exposure to each language were studied. Dense, longitudinal data was analyzed from 45 infants aged 16-30 months, whose expressive vocabulary was measured on a total of 617 occasions in English and/or French. Single-language (English and/or French), concept (number of concepts lexicalized across both languages), and word (sum of both languages) vocabulary scores were computed. Infants’ exposure to each language and their exposure balance were measured using a language exposure questionnaire. Logistic curves were fitted to each infant’s data to estimate the timing (midpoint) and steepness (slope) of the vocabulary spurt in single-language, concept, and word vocabularies. 76% of infants showed a spurt in at least one vocabulary type, and bilinguals were less likely to show one in their non-dominant than their dominant language. For single-language vocabulary, infants with more exposure to a language had earlier spurts. For combined vocabularies (concept and word), monolinguals and unbalanced bilinguals had earlier and steeper spurts than balanced bilinguals. Results better support the predictions of accumulator models than cognitive theories, and show that infants follow different vocabulary acquisition trajectories based on their language background. ","Keywords: infant bilingualism, vocabulary spurt, language acquisition, vocabulary, longitudinal study, accumulator model"
"The shape of the vocabulary predicts the shape of the bias.","https://scispace.com/paper/the-shape-of-the-vocabulary-predicts-the-shape-of-the-bias-3szuc5d98t","2011","Journal Article","Frontiers in Psychology","Lynn K. Perry
Larissa K. Samuelson","10.3389/FPSYG.2011.00345","https://scispace.com/pdf/the-shape-of-the-vocabulary-predicts-the-shape-of-the-bias-3szuc5d98t.pdf","Children acquire attentional biases that help them generalize novel words to novel objects. Researchers have proposed that these biases arise from regularities in the early noun vocabulary children learn and suggest that the specifics of the biases should be tied to the specifics of individual children's vocabularies. However, evidence supporting this proposal to date comes from studies of group means. The current study examines the relations between the statistics of the nouns young children learn and the similarities and differences in the biases they demonstrate. We show that individual differences in vocabulary structure predict individual differences in novel noun generalization. Thus, these data support the proposal that word learning biases emerge from the regularities present in individual children's vocabularies and, importantly, that children's on-line attention during an experiment is mediated by instances of past learning.","presented at a distance. Nevertheless, by the time they were able to successfully reach for an object, the children's movements were very similar to each other's, despite the fact they had started in such different places and had taken such different developmental paths. WHERE DO SIMILARITIES COME FROM?:
 This example highlights how early individual differences may be reduced over the course of development as intrinsic differences become increasingly constrained. At first, as children learn new words they might do so relatively randomly -based on the specifics of what they are interested in, exposed to, and what they happen to learn. Just like Hannah and Gabriel starting to reach in two different ways two children might start out with two very different vocabularies. One child might first learn the words ""ball"" and ""cup"" and start attending to shape while another child might learn ""ice"" and ""chalk"" and start attending to material. Given, however, the fact that the words they are learning early all come from a relatively fixed set (words you say to children) with a fixed structure (the structure of the MCDI), as these children learn more and more words, their vocabularies will become more and more similar in structure. Thus, the more nouns children know, the less their vocabulary structure will vary from each other and from the MCDI, as our data confirm. WHERE DO SIMILARITIES COME FROM?:
 This increase in vocabulary constraints over development further explains why we found our strongest effects on NNG in the groups of children with the smallest vocabularies. As children learn more words, their vocabularies will more closely reflect the structure of the normative vocabulary and thus their NNG behaviors will be less variable (see Figure ). Children might take many different pathways to get there, but eventually they mostly all get to the same place: a bias to attend to shape. Thus, constraints on behavior that lead children to achieve the same developmental outcomes, do not need to be built into the child because they themselves are the product of the developmental system that includes the child and the word learning environment. CONCLUSION:
 Our examination of the detailed statistics of children's vocabularies sheds light on this developmental cascade of word learning constraints. We acknowledge that our conclusions about these statistics are influenced by the fact that these children's vocabularies were already relatively developed by the time they visited the laboratory, and by the fact that our measure of children's vocabulary at this point (i.e., the MCDI) is itself limited. Additionally, there is still a question of possible pre-linguistic origins for the biased vocabulary structure. However, the children in the smallest vocabulary group tended to have more variable vocabulary structures . This suggests that the first words children learn are more free to vary and are influenced by many factors, including but not limited to what objects children are surrounded by, what their parents talk about, what they like to play with, and what their language names. These factors all likely affect young children's attention as well, and future research clearly needs to address the sources of potential pre-linguistic attentional differences and the role they play on early learned words and early word learning biases."
"Using language input and lexical processing to predict vocabulary size.","https://scispace.com/paper/using-language-input-and-lexical-processing-to-predict-54o1i13lsn","2018","Journal Article","Developmental Science","Tristan J. Mahr
Jan Edwards","10.1111/DESC.12685","https://scispace.com/pdf/using-language-input-and-lexical-processing-to-predict-54o1i13lsn.pdf","Children learn words by listening to caregivers, and the quantity and quality of early language input predict later language development. Recent research suggests that word recognition efficiency may influence the relationship between input and vocabulary growth. We asked whether language input and lexical processing at 28-39 months predicted vocabulary size one year later in 109 preschoolers. Input was measured using adult word counts from LENA recordings. We used the visual world paradigm and measured lexical processing as the rate of change in proportion of looks to target. Regression analysis showed that lexical processing did not constrain the effect of input on vocabulary size. We also found that input and processing were more reliable predictors of receptive than expressive vocabulary growth.","increased input affords more opportunities to practice recognizing words and that greater processing efficiency facilitated word learning. Another important question, however, is whether the beneficial effects of language input on later vocabulary size are constrained by the child's ability to efficiently process that input. Introduction:
 Although a body of research shows that processing measures in infancy and toddlerhood predict future vocabulary size, it is unclear whether this relationship holds in older children, even just beyond toddlerhood. Are children who are more efficient at processing language better word-learners more generally, or is this relationship observed only at the earliest stages of word learning? Children's vocabularies rapidly develop from about 18 months on, with 30-month-olds producing five times as many words as 18-month-olds. Furthermore, some of the early variability in vocabulary size disappears by preschool age (e.g., . Failure for this trend to hold for preschool children would imply that processing is more critical for word learning at younger ages. Perhaps, preschool children have accumulated enough practice at recognizing familiar words that a processing advantage no longer translates into an advantage in learning words. Introduction:
 Additionally, it is not clear how environmental and child-level factors will interact in older children. Given the consistent positive relationship between language input measures and vocabulary, we would expect input quantity to predict vocabulary growth. In , input repetitiveness and processing predicted vocabulary size independently, whereas in  and , the role of input worked indirectly, as mediated by lexical processing. In an older cohort, however, children might be fast enough at recognizing words such that input and processing independently predict word learning. Introduction:
 In this study, we examined the same kinds of variables as : lexical processing, amount of language input, and vocabulary size at a future time. Our study, however, involved older children (28-39 months at Time 1), and we used tasks appropriate for older children. Specifically, we used direct measures of vocabulary at both time points, and we measured lexical processing using the more demanding four-image visual world paradigm rather than the two-image looking-while-listening paradigm. Because we have vocabulary measures at both time points, we can study how the environmental and child-level factors predict change in vocabulary, as opposed to future vocabulary size. Introduction:
 Differences in word-learning trajectories emerge by 18 months (e.g., .  found that the shape of a child's vocabulary growth-curve from 14 to 46 months predicted vocabulary size at 54 months, so it is important to factor in a child's prior vocabulary when studying how they accumulate new words. Research Questions:
 We asked whether language input and lexical processing efficiency at age 2 ½-3 predicted vocabulary size one year later. At the heart of the matter is whether children who are more efficient at processing language are better word-learners. Processing measures in infancy and toddlerhood both predict future vocabulary size, and this study asks whether that effect still holds in this older cohort. Research Questions:
 We also asked how input and processing interacted with each other. One possible interaction is a moderating relationship where processing efficiency constrains the effect of input on vocabulary growth. This outcome would imply that word recognition efficiency is a bottleneck for word learning, even at age 3. Alternatively, we might not observe any relationships between language input and processing. In this case, processing does not constrain a child's ability to learn from ambient speech, so that both support word learning independently."
"The use of item response theory in developing the Dynamic Indicators of Vocabulary Skills parallel forms.","https://scispace.com/paper/the-use-of-item-response-theory-in-developing-the-dynamic-1d3wg19v3h","2008","","","Jane M. Riley","","https://scispace.com/pdf/the-use-of-item-response-theory-in-developing-the-dynamic-1d3wg19v3h.pdf","","item bank such that the forms would be of approximately equal difficulty and discrimination as determined by the test characteristic and item information curves. Current Investigation: Finally, the newly created IRT based forms will be compared to the previous test forms currently used in practice. CHAPTER 2 LITERATURE REVIEW:
 This chapter serves two primary purposes and is organized into two main sections. First, this chapter reviews the literature in the area of vocabulary development, the interplay between vocabulary and reading, and standard vocabulary assessment measures and the DIVS. Second, this chapter will provide an overview of classic and modem test construction methods. Specifically, I will discuss the underlying principles of test construction and how to use psychometric techniques to build parallel-forms used to assess growth. Finally, I will discuss how to compare previous forms to the forms created using modem psychometric principles. Vocabulary Development:
 The development of vocabulary has been theorized and debated for several decades. Developmentally, at 3 months infants begin babbling and at 11 months infants turn their babbling into phonemes . Vocabulary Development:
 Infants' vocabulary development begins with gestures and babbling, progressing to the verbal command that corresponds to the action, event or object of interest. From 18 to 24 months, infants learn a significant number of vocabulary words . Vocabulary Development:
 Although rates of learning vary, researchers call this time of learning a ""vocabulary burst"" . Vocabulary Development:
 By the time children enter school, they have acquired their phonological system, but vocabulary continues to develop throughout their educational careers and beyond . But, what does it mean to truly ""know a word""? An early theory of vocabulary development posits there are stages of development.   Dale suggests development of word knowledge is incremental and can be incomplete where it can be known in context before a word is known independently and completely.  suggest word knowledge lies on a continuum. First, individuals have no knowledge of a word. Second, one might have a general sense of a word. These researchers give the example of a general sense as knowing mendacious has a negative connotation. Third, words are known narrowly within one context. Their example of this point on the continuum is being able to explain what a ""radiant bride"" is but unable to describe ""radiant"" in another setting. Fourth, one has understanding of a word but is not yet able to use it in appropriate situations. Finally, in the last point on the continuum of vocabulary development one has a rich understanding of a word independent of context. There is an understanding how the word relates to other words, and its extension to metaphorical uses. A metaphorical understanding of what someone is doing when they are ""devouring"" a book, rather than the limited understanding of ""devouring"" in terms of eating, exemplifies the final point of knowing a word using this continuum.  Omanson's continuum of vocabulary development is deeply intertwined with context, where context is used as a way to mark the level of development. , however, defines word knowledge development as a progression. Cronbach's theory is defined as five steps. They are: Vocabulary Development:
 1. Generalization, or ability to define a word. 2. Application, or the ability to select or recognize situations appropriate to using a word."
"Exploring the Developmental Feedback Loop: Word Learning in Neural Networks and Toddlers.","https://scispace.com/paper/exploring-the-developmental-feedback-loop-word-learning-in-11j7b30isu","2013","Journal Article","Cognitive Science","Clare E. Sims
Savannah M. Schilling
Eliana Colunga","","http://psych.colorado.edu/~colunga/publications/SimsSchillingColungaCogSci13.pdf","","leads to a change in the course of subsequent vocabulary learning. Specifically, this change was seen in the trajectory of shape-based relative to material-based word learning. If this prediction bears out in children, we should see a similar pattern in the toddler data. Method Participants:
 Nineteen children were recruited from the Boulder, CO area. Two children were excluded from the current analyses because they knew greater than 80% of the nouns in the MCDI at the beginning of the time window of interest. The final sample analyzed here included 17 children (M age = 22.09 mo., SD = 2.69 mo., 9 girls). Progression of Word Learning:
 Children participated in 12 monthly visits over the course of one year. At each visit children were tested for attentional biases in novel word learning. There were three different stimuli sets, each consisting of an exemplar, and five test items matching the exemplar in shape, material and/or color. The children saw a single set in each visit and thus rotated through the three sets every three months. We calculated the point of emergence of the shape bias as in , for each individual child, as defined by the child having shown a persistent shape bias during three consecutive visits, that is, for all three stimuli sets. Progression of Word Learning:
 Vocabulary development was measured longitudinally through parent-completed, monthly MCDI checklists of words their child knew at the time of each visit to the lab. We focused our analyses on children's noun learning over the time period of interest. At the beginning of the analysis windows, children had on average 108 nouns (SD = 84 nouns) from the MCDI in their vocabularies. To explore shape-and material-based word learning separately, we used the vocabulary structure classifications collected by  see Table ), combining solid and non-solid shape-based nouns, and solid and non-solid material-based nouns to get our two categories of interest. Results:
 As in the network simulation analyses, the first question we investigated in the behavioral data was whether children's learning of shape-based words increased over the window during which each child developed a shape bias. The dependent measure was children's proportions of shapebased words learned at a given time point relative to each child's total number of shape-based words attained at the end of the study. These proportions were submitted to a linear regression with time point as the predictor. Shapebased word learning increased significantly over the time window of interest, b=0.13, t(43) = 2.26, p = .03. Post-hoc paired comparisons showed increases in words learned from before shape bias emergence (M = .50, SD = .34) to the point of emergence (M = .64, SD = .32), and to the time point after emergence (M = .76, SD = .23; t( ) > 3, p < .01, d > .90 for both)."
"Does the understanding of complex dynamic events at 10 months predict vocabulary development","https://scispace.com/paper/does-the-understanding-of-complex-dynamic-events-at-10-4pj9bbi300","2021","Journal Article","Language and Cognition","S. Durrant
Andrew Jessop
Franklin Chang
A. Bidgood
M. Peter
Julian M. Pine
Caroline F. Rowland
Caroline F. Rowland","10.1017/LANGCOG.2020.26","https://scispace.com/pdf/does-the-understanding-of-complex-dynamic-events-at-10-4pj9bbi300.pdf","By the end of their first year, infants can interpret many different types of complex dynamic visual events, such as caused-motion, chasing, and goal-directed action. Infants of this age are also in the early stages of vocabulary development, producing their first words at around 12 months. The present work examined whether there are meaningful individual differences in infants’ ability to represent dynamic causal events in visual scenes, and whether these differences influence vocabulary development. As part of the longitudinal Language 0–5 Project, 78 10-month-old infants were tested on their ability to interpret three dynamic motion events, involving (a) caused-motion, (b) chasing behaviour, and (c) goal-directed movement. Planned analyses found that infants showed evidence of understanding the first two event types, but not the third. Looking behaviour in each task was not meaningfully related to vocabulary development, nor were there any correlations between the tasks. The results of additional exploratory analyses and simulations suggested that the infants’ understanding of each event may not be predictive of their vocabulary development, and that looking times in these tasks may not be reliably capturing any meaningful individual differences in their knowledge. This raises questions about how to convert experimental group designs to individual differences measures, and how to interpret infant looking time behaviour.","Title: e v e n t u n d e r s t a n d i n g a n d v o c a b u l a r y d e v e l o p m e n t a b s t r a c t:
 By the end of their first year, infants can interpret many different types of complex dynamic visual events, such as caused-motion, chasing, and goaldirected action. Infants of this age are also in the early stages of vocabulary development, producing their first words at around 12 months. The present work examined whether there are meaningful individual differences in infants' ability to represent dynamic causal events in visual scenes, and whether these differences influence vocabulary development. a b s t r a c t:
 As part of the longitudinal Language 0-5 Project, 78 10-month-old infants were tested on their ability to interpret three dynamic motion events, involving (a) caused-motion, (b) chasing behaviour, and (c) goaldirected movement. Planned analyses found that infants showed evidence of understanding the first two event types, but not the third. Looking behaviour in each task was not meaningfully related to vocabulary development, nor were there any correlations between the tasks. The results of additional exploratory analyses and simulations suggested that the infants' understanding of each event may not be predictive of their vocabulary development, and that looking times in these tasks may not be reliably capturing any meaningful individual differences in their knowledge. This raises questions about how to convert experimental group designs to individual differences measures, and how to interpret infant looking time behaviour. a b s t r a c t:
 k e y w o r d s : causal events, infant perception, vocabulary development, individual differences Introduction:
 There are substantial individual differences in the age and rate at which children acquire vocabulary. These emerge early and increase in magnitude over time (e.g., . Evidence from the Stanford Wordbank (http://wordbank.stanford.edu) suggests that this variance in vocabulary acquisition is a cross-linguistic phenomenon ; in 23 different languages, 12-month-olds on the 80th percentile produce an average of 13 words, whereas those on the 20th percentile produce around 1.23 words. Although many of the children with the smallest vocabulary sizes at this age will ultimately be diagnosed with a developmental language disorder, there remain substantial and meaningful developmental differences among children in the typical range. Understanding the causes of these differences is a crucial step towards building comprehensive models of language acquisition. Previous studies of typically developing children have considered whether individual differences in vocabulary development are the result of variance in the children's environment (e.g., parental input: ) and cognitive abilities (e.g., speed of linguistic processing ; phonological working memory: . The aim of the present study was to examine whether the capacity to understand complex dynamic events in the world is also a contributing factor by testing these skills at the earliest stages of vocabulary development. That is, at 9 to 10 months old, do individual differences in representations of the conceptual world form part of the explanation for the variance observed in vocabulary development?"
