"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Snippet","Abstract"
"An examination of growth in vocabulary and phonological awareness in early childhood: An individual growth model approach","https://scispace.com/paper/an-examination-of-growth-in-vocabulary-and-phonological-ag3idh8g79","2013","Dissertation","","Christina Marie Cassano","","","… to form a trajectory of development from 36 to 72 months … 2) Are between-person differences in the pattern of change in … by rapid serial naming tasks that require a child to quickly and …",""
"Testing theories of the vocabulary spurt with monolingual and bilingual infants.","https://scispace.com/paper/testing-theories-of-the-vocabulary-spurt-with-monolingual-tq5sccyq8z","2023","Preprint","","Miranda Gómez Díaz
Laia Fibla
Rachel Ka Ying Tsui
Krista Byers‐Heinlein","10.31234/osf.io/dhpm3","https://psycnet.apa.org/manuscript/2025-00707-001.pdf","… Thus, the present study used dense longitudinal data from … in children who do not show a vocabulary spurt. … language exposure and individual differences relate to the vocabulary spurt. …","Sometime before their second birthday, many children have a period of rapid expressive vocabulary growth called the vocabulary spurt. Theories of the underlying mechanisms differ: accumulator models emphasize the accumulation of experience with words over time to yield a spurt-like pattern, while cognitive models attribute the spurt to cognitive changes. To test these theories, English–French monolingual and bilingual children with different exposure to each language were studied. Dense, longitudinal data was analyzed from 45 infants aged 16-30 months, whose expressive vocabulary was measured on a total of 617 occasions in English and/or French. Single-language (English and/or French), concept (number of concepts lexicalized across both languages), and word (sum of both languages) vocabulary scores were computed. Infants’ exposure to each language and their exposure balance were measured using a language exposure questionnaire. Logistic curves were fitted to each infant’s data to estimate the timing (midpoint) and steepness (slope) of the vocabulary spurt in single-language, concept, and word vocabularies. 76% of infants showed a spurt in at least one vocabulary type, and bilinguals were less likely to show one in their non-dominant than their dominant language. For single-language vocabulary, infants with more exposure to a language had earlier spurts. For combined vocabularies (concept and word), monolinguals and unbalanced bilinguals had earlier and steeper spurts than balanced bilinguals. Results better support the predictions of accumulator models than cognitive theories, and show that infants follow different vocabulary acquisition trajectories based on their language background. "
"Investigating the Vocabulary Spurt in Bilingual and Monolingual Infants","https://scispace.com/paper/xj6fYl-N_nYJ","","","","M Gómez Díaz","","https://spectrum.library.concordia.ca/id/eprint/993868/1/GomezDiaz_MA_F2024.pdf","… Thus, the current study used dense, longitudinal data from … in children who do not show a vocabulary spurt. … language exposure and individual differences relate to the vocabulary spurt. …",""
"The pace of vocabulary growth helps predict later vocabulary skill","https://scispace.com/paper/the-pace-of-vocabulary-growth-helps-predict-later-vocabulary-1a3lmqpej0","2012","Journal Article","Child Development","Meredith L. Rowe
Stephen W. Raudenbush
Susan Goldin-Meadow","10.1111/J.1467-8624.2011.01710.X","https://pmc.ncbi.nlm.nih.gov/articles/PMC3262592/pdf/nihms338878.pdf","… longitudinal data to examine whether these early vocabulary … are not concerned with the vocabulary spurt per se. Our goal is … marked individual differences in rates of growth during early …","Children vary widely in the rate at which they acquire words—some start slow and speed up, others start fast and continue at a steady pace. Do early developmental variations of this sort help predict vocabulary skill just prior to kindergarten entry? This longitudinal study starts by examining important predictors (socioeconomic status [SES], parent input, child gesture) of vocabulary growth between 14 and 46 months (n = 62) and then uses growth estimates to predict children’s vocabulary at 54 months. Velocity and acceleration in vocabulary development at 30 months predicted later vocabulary, particularly for children from low-SES backgrounds. Understanding the pace of early vocabulary growth thus improves our ability to predict school readiness and may help identify children at risk for starting behind."
"Factors in the Child´ s Growing Environment Influencing Early Vocabulary Development","https://scispace.com/paper/O3s1FVIV6zQJ","","","","A Nylund","","https://www.doria.fi/bitstream/handle/10024/186450/nylund_annette.pdf?sequence=1","… picture of differences between vocabulary growth in boys and … in some children a persisting trajectory of small vocabulary up … The spurt has been suggested to start when the child has …",""
"Early lexical development: A new perspective of the naming explosion","https://scispace.com/paper/Mtuvo8ApkRgJ","","","","M Dapretto","","","… face serious difficulties in dealing with the individual differences … of longitudinal data required for the plotting of individual … fewer words than children in both the naming explosion and …",""
"The development of early vocabulary networks","https://scispace.com/paper/8-16T1dF26gJ","","","","JAF Kalinowski","","https://ediss.uni-goettingen.de/bitstream/handle/11858/16342/Dissertation_Kalinowski_TheDevelopmentOfEarlyVocabularyNetworks.pdf?sequence=1&isAllowed=y","… vocabulary spurt, leading to a vocabulary size of 200 words … longitudinal dataset we consider here, we also examine the extent to which inter-individual differences between the children …",""
"Vocabulary development in Italian children: A longitudinal evaluation of quantitative and qualitative aspects","https://scispace.com/paper/vocabulary-development-in-italian-children-a-longitudinal-4bpab56hys","2001","Journal Article","Journal of Child Language","Laura D'Odorico
Stefania Carubbi
Nicoletta Salerni
Vincenzo Calvo","10.1017/S0305000901004676","https://www.researchgate.net/profile/Vincenzo-Calvo/publication/11891587_Vocabulary_development_in_Italian_children_A_longitudinal_evaluation_of_quantitative_and_qualitative_aspects/links/0a85e530fb9626dcbc000000/Vocabulary-development-in-Italian-children-A-longitudinal-evaluation-of-quantitative-and-qualitative-aspects.pdf","… we will investigate individual differences in rate of vocabulary … of ‘vocabulary explosion’, for each child we calculated the … of the vocabulary spurt, in so far as all children in our sample …","In this study vocabulary development of a sample of 42 Italian children was evaluated through monthly administration of the Italian version of the CDI. Data collection started at 1;0-1;1 for 32 children and at 1;3-1;4 for the remaining subjects and continued until children's vocabulary reached 200 words. At fixed stages of vocabulary size (50, 100 and 200 words), individual differences in percentile scores and vocabulary composition were examined. Individual growth curves were analysed in order to verify the presence of a vocabulary spurt and the type of lexical items which contributed most to rapid acceleration in vocabulary growth. Stylistic differences in vocabulary composition were examined regarding the 'referential-expressive' distinction, controlling vocabulary size. Data have shown that general trends in vocabulary development are quite similar to those obtained for other languages using CDI adaptations. Moreover, all children in this sample eventually exhibited a vocabulary spurt, even if some can be defined as 'late spurters'. The type of lexical items which are learned during the spurt depend on both infant vocabulary size and referential score. About 28% of infants in this sample were defined 'referential' when their vocabulary size was about 50 words, but the stylistic differences disappeared at the 100- and 200-word stages. Composition of vocabulary did not differ in relation to precocity in reaching different stages of vocabulary development. The only exception was that infants who reached the 50-word stage first also had a vocabulary with a lower proportion of function words."
"Cognitive and linguistic development before and after the vocabulary spurt","https://scispace.com/paper/rP-rf4HswgMJ","","","","JA Roberts","","","… naming explosion (Goldfield and Reznick, 1990). The existence of the … words thought to be easy, medium or hard for children participating in a longitudinal study of the vocabulary spurt, …",""
"Spoken vocabulary growth and the segmental restructuring of lexical representations: Precursors to phonemic awareness and early reading ability","https://scispace.com/paper/spoken-vocabulary-growth-and-the-segmental-restructuring-of-14dqxrwdoj","1998","Book Chapter","","Jamie L. Metsala
Amanda C. Walley","10.4324/9781410602718-9","","… is the vocabulary growth spurt, or naming explosion. Whereas the child's first 50 words or so … Metsala's (1997b) observation that individual differences on the gating task were predictive …","An insoluble cross-linked polypentapeptide is totally synthesized by preparing two modified linear polypentapeptides patterned on the polypentapeptide from the pentapeptide (Val1-Pro2-Gly3-Val4-Gly5) one of the repeating peptide sequences contained in tropoelastin, the precursor protein of the core of the elastic fiber of the vascular wall, and by cross-linking the modified polypentapeptides. One of the intermediate polypentapeptides is modified by replacing a portion of at least one of the amino acid residues with the residue of an amino acid having more than one amino function and the other is modified by replacing a portion of at least one of the amino acid residues with the residue of an amino acid having more than one carboxyl function, to provide free amino groups on the one intermediate and free carboxyl groups on the other for interreaction in the presence of a suitable cross-linking agent. The resulting cross-linked insoluble polypentapeptide is elastomeric in nature and capable of calcification by withdrawing calcium ions from a serum medium, thus making it useful as a calcifiable matrix for the formation of an artificial bone structure. The calcifiable material can be treated to make it useful in artificial vascular wall formation."
