"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Snippet","Abstract"
"Prefrontal transthalamic uncertainty processing drives flexible switching","https://scispace.com/paper/prefrontal-transthalamic-uncertainty-processing-drives-67h1fzzgwaz9","2024","Journal Article","Visual education","Norman H. Lam
Arghya Mukherjee
Ralf Wimmer
Matthew R. Nassar
Zhe Chen
Michael M. Halassa","10.1038/s41586-024-08180-8","","… Each trajectory represents rule (absciassa) and cue (ordinate) … This population portrait was related to activity at the single-… -based dynamics, we tested which PFC neural cell classes …",""
"Computational modeling of cognitive control for rule-guided behavior","https://scispace.com/paper/B-aciv7BYZYJ","","","","S Dagar","","https://theses.hal.science/tel-04301585/document","… the neural mechanisms and structures that enable flexible … Working memory dynamics, and models thereof, include how … cues’ used for abstract rules in the PFC for cognitive control, we …",""
"Prefrontal dynamics and encoding of flexible rule switching.","https://scispace.com/paper/prefrontal-dynamics-and-encoding-of-flexible-rule-switching-2zhcfxmvyq","2023","Journal Article","bioRxiv","Marco Nigro
L. S. Tortorelli
Kevin Dinh
Machhindra Garad
Natalie E. Zlebnik
Hongdian Yang","10.1101/2023.12.13.571356","","… the neural substrates underlying behavioral flexibility, we first … trajectory separation between the vectors representing rule-… population representation during rule switching. Pronounced …","Behavioral flexibility, the ability to adjust behavioral strategies in response to changing environmental contingencies and internal demands, is fundamental to cognitive functions. Despite a large body of pharmacology and lesion studies, the underlying neurophysiological correlates and mechanisms that support flexible rule switching remain elusive. To address this question, we trained mice to distinguish complex sensory cues comprising different perceptual dimensions (set shifting). Endoscopic calcium imaging revealed that medial prefrontal cortex (mPFC) neurons represented multiple task-related events and exhibited pronounced dynamic changes during rule switching. Notably, prominent encoding capacity in the mPFC was associated with switching across, but not within perceptual dimensions. We then showed the involvement of the ascending modulatory input from the locus coeruleus (LC), as inhibiting the LC impaired rule switching behavior and impeded mPFC dynamic processes and encoding. Our results highlight the pivotal role of the mPFC in set shifting processes and demonstrate the profound impact of ascending neuromodulation on shaping prefrontal neural dynamics and behavioral flexibility."
"A visual two-choice rule switch task for head-fixed mice to explore the neuronal basis of cognitive flexibility","https://scispace.com/paper/sH-BYgyeLuoJ","","","","S Biró","","https://repositorium.meduniwien.ac.at/obvumwhs/content/titleinfo/7814993/full.pdf","… the two-choice discrimination trials. (Sahakian and Owen, 1992) … the role of the prefrontal-striatal pathway in cognitive flexibility. … precise tracing of the neural population of interest …",""
"The hippocampus and medial prefrontal cortex during flexible behavior","https://scispace.com/paper/the-hippocampus-and-medial-prefrontal-cortex-during-flexible-2qvwhkjwee","2019","Dissertation","","Karola Käfer","","https://research-explorer.ista.ac.at/download/6825/6846/Thesis_Kaefer_PDFA.pdf","… The first study to report Prl neural population changes during rule-switching was on rats that … To illustrate the progression of changes in cofiring dynamics, we computed a cofiring matrix …","The solving of complex tasks requires the functions of more than one brain area and their interaction. Whilst spatial navigation and memory is dependent on the hippocampus, flexible behavior relies on the medial prefrontal cortex (mPFC). To further examine the roles of the hippocampus and mPFC, we recorded their neural activity during a task that depends on both of these brain regions.
With tetrodes, we recorded the extracellular activity of dorsal hippocampal CA1 (HPC) and mPFC neurons in Long-Evans rats performing a rule-switching task on the plus-maze. The plus-maze task had a spatial component since it required navigation along one of the two start arms and at the maze center a choice between one of the two goal arms. Which goal contained a reward depended on the rule currently in place. After an uncued rule change the animal had to abandon the old strategy and switch to the new rule, testing cognitive flexibility. Investigating the coordination of activity between the HPC and mPFC allows determination during which task stages their interaction is required. Additionally, comparing neural activity patterns in these two brain regions allows delineation of the specialized functions of the HPC and mPFC in this task. We analyzed neural activity in the HPC and mPFC in terms of oscillatory interactions, rule coding and replay.
We found that theta coherence between the HPC and mPFC is increased at the center and goals of the maze, both when the rule was stable or has changed. Similar results were found for locking of HPC and mPFC neurons to HPC theta oscillations. However, no differences in HPC-mPFC theta coordination were observed between the spatially- and cue-guided rule. Phase locking of HPC and mPFC neurons to HPC gamma oscillations was not modulated by
maze position or rule type. We found that the HPC coded for the two different rules with cofiring relationships between
cell pairs. However, we could not find conclusive evidence for rule coding in the mPFC. Spatially-selective firing in the mPFC generalized between the two start and two goal arms. With Bayesian positional decoding, we found that the mPFC reactivated non-local positions during awake immobility periods. Replay of these non-local positions could represent entire behavioral trajectories resembling trajectory replay of the HPC. Furthermore, mPFC
trajectory-replay at the goal positively correlated with rule-switching performance. 
Finally, HPC and mPFC trajectory replay occurred independently of each other. These results show that the mPFC can replay ordered patterns of activity during awake immobility, possibly underlying its role in flexible behavior."
"Neural Mechanisms for Strategy-Dependent Decision-Making in the Prefrontal Cortex","https://scispace.com/paper/QYKTSPQF3-gJ","","","","T Li","","","… the role of prefrontal cortex and metastable neural dynamics in … at both the single neuron and neural population level. 1.3 The … link between rapid state switching and self-transition prob- …",""
"Species-conserved mechanisms of abstract rule learning promote cognitive flexibility in complex environments","https://scispace.com/paper/PMBYebE8JQ8J","","","","F Bähner
T Popov
N Boehme
S Hermann
T Merten","","https://www.biorxiv.org/content/10.1101/2022.11.14.516439.full.pdf","… However, a key challenge on that path is the explanatory gap between macroscopic human … that hypothetical rules are represented by lateral PFC. A translational link between neural …",""
"Neural dynamics of reversal learning in the prefrontal cortex and recurrent neural networks","https://scispace.com/paper/neural-dynamics-of-reversal-learning-in-the-prefrontal-2ojpptcic1tj","2024","Journal Article","","Christopher M. Kim
Carson C. Chow
Bruno B. Averbeck","10.1101/2024.09.14.613033","https://elifesciences.org/articles/103660.pdf","… flexible behavior in changing environments. The … cortex (PFC) of two monkeys and the activation of population of … Neural trajectories in each trial were averaged over eight …","Abstract In probabilistic reversal learning, the choice option yielding reward at higher probability switches at a random trial. To perform optimally in this task, one has to accumulate evidence across trials to infer the probability that a reversal has occurred. In this study, we investigated how this reversal probability is represented in cortical neurons by analyzing the neural activity in prefrontal cortex of monkeys and recurrent neural networks trained on the task. We found that neural trajectories encoding reversal probability had substantial dynamics associated with intervening behaviors necessary to perform the task. Furthermore, the neural trajectories were translated systematically in response to whether outcomes were rewarded, and their position in the neural subspace captured information about reward outcomes. These findings suggested that separable dynamic trajectories, instead of fixed points on a line attractor, provided a better description of neural representation of reversal probability. Near the behavioral reversal, in particular, the trajectories shifted monotonically across trials with stable ordering, representing varying estimates of reversal probability around the reversal point. Perturbing the neural trajectory of trained networks biased when the reversal trial occurred, showing the role of reversal probability activity in decision-making. In sum, our study shows that cortical neurons encode reversal probability in a family of dynamic neural trajectories that accommodate flexible behavior while maintaining separability to represent distinct probabilistic values. "
"Exploration disrupts choice-predictive signals and alters dynamics in prefrontal cortex","https://scispace.com/paper/exploration-disrupts-choice-predictive-signals-and-alters-30au8edgea","2017","Journal Article","Neuron","R. Becket Ebitz
R. Becket Ebitz
Eddy Albarran
Tirin Moore
Tirin Moore","10.1016/J.NEURON.2017.12.007","https://www.cell.com/neuron/pdfExtended/S0896-6273(17)31130-3","… Designing a system flexible enough to both exploit and … for switching, was used to infer the goal state on each trial from … During exploitation, we found that population trajectories fanned …",""
"Coordinated prefrontal state transition leads extinction of reward-seeking behaviors","https://scispace.com/paper/coordinated-prefrontal-state-transition-leads-extinction-of-3vbvb2z4ue","2020","Posted Content","bioRxiv","Eleonora Russo
Tianyang Ma
Rainer Spanagel
Daniel Durstewitz
Hazem Toutounji
Georg Köhr","10.1101/2020.02.26.964510","https://www.jneurosci.org/content/jneuro/41/11/2406.full.pdf","… behavior, single-neuron response, and population activity, we … In fact, while rule switching does require the suppression of old … the neural dynamics underlying extinction learning, we …","Extinction learning suppresses conditioned reward responses and is thus fundamental to adapt to changing environmental demands and to control excessive reward seeking. The medial prefrontal cortex (mPFC) monitors and controls conditioned reward responses. Using in vivo multiple single-unit recordings of mPFC we studied the relationship between single-unit and population dynamics during different phases of an operant conditioning task. To examine the fine temporal relation between neural activity and behavior, we developed a model-based statistical analysis that captured behavioral idiosyncrasies. We found that single-unit responses to conditioned stimuli changed throughout the course of a session even under stable experimental conditions and consistent behavior. However, when behavioral responses to task contingencies had to be updated during the extinction phase, unit-specific modulations became coordinated across the whole population, pushing the network into a new stable attractor state. These results show that extinction learning is not associated with suppressed mPFC responses to conditioned stimuli, but is driven by single-unit coordination into population-wide transitions of the animal’s internal state."
