"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The stabilization of visibility for sequentially presented, low-contrast objects: Experiments and neural field model","https://scispace.com/paper/the-stabilization-of-visibility-for-sequentially-presented-4uoqkctght","2023","Journal Article","Journal of Vision","Howard S. Hock
Gregor Schöner","10.1167/jov.23.8.12","","In any environment, events transpire in temporal sequences. The general principle governing such sequences is that each instance of the event is influenced by its predecessors. It is shown here that this principle is true for a fundamental aspect of visual perception: visibility. A series of nine psychophysical experiments and associated neural dynamic simulations provide evidence that two non-stimulus factors, self-excitation and short-term memory, stabilize the visibility of a simple low-contrast object (a line segment) as it moves over a sequence of unpredictable locations. Stabilization was indicated by the very low probability of visible-to-invisible switches, and dependence on preceding visibility states was indicated by hysteresis as the contrast of the object was gradually decreased or increased. The contribution of self-excitation to stabilization was indicated by increased visible-to-invisible switching (decreased hysteresis) following adaptation of the visibility state, and the contribution of memory to stabilization was indicated by visibility “bridging” long blank intervals separating each relocation of the object. Because of the unpredictability of the relocations of the object, its visibility at one location pre-shapes visibility at its next location via persisting subthreshold activation of detectors surrounding the low-contrast object. All effects were modeled, including contributions from adaptation and recurrent inhibition, with a single set of parameter values. ","The sequential presentation of low-contrast objects stabilizes their visibility through self-excitation and short-term memory."
"Same stimulus, same temporal context, different percept? Individual differences in hysteresis and adaptation when perceiving multistable dot lattices","https://scispace.com/paper/same-stimulus-same-temporal-context-different-percept-29vcljfy","2022","Journal Article","I-perception","Eline Van Geert
Pieter Moors
Julia M. Haaf
Johan Wagemans","10.1177/20416695221109300","","How we perceptually organize a visual stimulus depends not only on the stimulus itself, but also on the temporal and spatial context in which the stimulus is presented and on the individual processing the stimulus and context. Earlier research found both attractive and repulsive context effects in perception: tendencies to organize visual input similarly to preceding context stimuli (i.e., hysteresis, attraction) co-exist with tendencies that repel the current percept from the organization that is most dominant in these contextual stimuli (i.e., adaptation, repulsion). These processes have been studied mostly on a group level (e.g., Schwiedrzik et al., 2014). Using a Bayesian hierarchical model comparison approach, the present study (N = 75) investigated whether consistent individual differences exist in these attractive and repulsive temporal context effects, with multistable dot lattices as stimuli. In addition, the temporal stability of these individual differences in context effects was investigated, and it was studied how the strength of these effects related to the strength of individual biases for absolute orientations. The results demonstrate that large individual differences in the size of attractive and repulsive context effects exist. Furthermore, these individual differences are highly consistent across timepoints (one to two weeks apart). Although almost everyone showed both effects in the expected direction, not every single individual did. In sum, the study reveals differences in how individuals combine previous input and experience with current input in their perception, and more generally, this teaches us that different individuals can perceive identical stimuli differently, even within a similar context.","Differences in how individuals combine previous input and experience with current input in their perception are revealed, and more generally, this teaches us that different individuals can perceive identical stimuli differently, even within a similar context."
"Positive and negative hysteresis effects for the perception of geometric and emotional ambiguities","https://scispace.com/paper/positive-and-negative-hysteresis-effects-for-the-perception-46y3af8txo","2018","Journal Article","PLOS ONE","Emanuela Liaci
Andreas Fischer
Harald Atmanspacher
Markus Heinrichs
Ludger Tebartz van Elst
Jürgen Kornmeier","10.1371/JOURNAL.PONE.0202398","","Aim The present study utilizes perceptual hysteresis effects to compare the ambiguity of Mona Lisa’s emotional face expression (high-level ambiguity) and of geometric cube stimuli (low-level ambiguity). Methods In two experiments we presented series of nine Mona Lisa variants and nine cube variants. Stimulus ambiguity was manipulated by changing Mona Lisa’s mouth curvature (Exp. 1) and the cubes’ back-layer luminance (Exp. 2). Each experiment consisted of three conditions, two with opposite stimulus presentation sequences with increasing and decreasing degrees of ambiguity, respectively, and a third condition with a random presentation sequence. Participants indicated happy or sad face percepts (Exp. 1) and alternative 3D cube percepts (Exp. 2) by key presses. We studied the influences of a priori perceptual biases (long-term memory) and presentation order (short-term memory) on perception. Results Perception followed sigmoidal functions of the stimulus ambiguity morphing parameters. The morphing parameter for the functions’ inflection points depended strongly on stimulus presentation order with similar effect sizes but different signs for the two stimulus types (positive hysteresis / priming for the cubes; negative hysteresis / adaptation for Mona Lisa). In the random conditions, the inflection points were located in the middle between those from the two directional conditions for the Mona Lisa stimuli. For the cube stimuli, they were superimposed on one sigmoidal function for the ordered condition. Discussion The hysteresis effects reflect the influence of short-term memory during the perceptual disambiguation of ambiguous sensory information. The effects for the two stimulus types are of similar size, explaining up to 34% of the perceptual variance introduced by the paradigm. We explain the qualitative difference between positive and negative hysteresis with adaptation for Mona Lisa and with priming for the cubes. In addition, the hysteresis paradigm allows a quantitative determination of the impact of adaptation and priming during the resolution of perceptual ambiguities. The asymmetric shifts of inflection points in the case of the cube stimuli is likely due to an a priori perceptual bias, reflecting an influence of long-term memory. Whether corresponding influences also exist for the Mona Lisa variants is so far unclear.","Perceptual hysteresis effects are utilizes to compare the ambiguity of Mona Lisa’s emotional face expression and of geometric cube stimuli and explain the qualitative difference between positive and negative hyesteresis with adaptation for MonaLisa and with priming for the cubes."
"Hysteresis reveals a happiness bias effect in dynamic emotion recognition from ambiguous biological motion","https://scispace.com/paper/hysteresis-reveals-a-happiness-bias-effect-in-dynamic-hyzntute0b","2023","Journal Article","Journal of Vision","Ana Borges Cortês
Miguel Castelo-Branco","10.1167/jov.23.13.5","","Considering the nonlinear dynamic nature of emotion recognition, it is believed to be strongly dependent on temporal context. This can be investigated by resorting to the phenomenon of hysteresis, which features a form of serial dependence, entailed by continuous temporal stimulus trajectories. Under positive hysteresis, the percept remains stable in visual memory (persistence) while in negative hysteresis, it shifts earlier (adaptation) to the opposite interpretation. Here, we asked whether positive or negative hysteresis occurs in emotion recognition of inherently ambiguous biological motion, while testing for the controversial debate of a negative versus positive emotional bias. Participants (n = 22) performed a psychophysical experiment in which they were asked to judge stimulus transitions between two emotions, happiness and sadness, from an actor database, and report perceived emotion across time, from one emotion to the opposite as physical cues were continuously changing. Our results reveal perceptual hysteresis in ambiguous emotion recognition, with positive hysteresis (visual persistence) predominating. However, negative hysteresis (adaptation/fatigue) was also observed in particular in the direction from sadness to happiness. This demonstrates a positive (happiness) bias in emotion recognition in ambiguous biological motion recognition. Finally, the interplay between positive and negative hysteresis suggests an underlying competition between visual persistence and adaptation mechanisms during ambiguous emotion recognition.","Perceptual hysteresis in ambiguous emotion recognition reveals a happiness bias effect. Positive hysteresis predominates, but negative hysteresis is also observed."
"Untangling perceptual memory: hysteresis and adaptation map into separate cortical networks","https://scispace.com/paper/untangling-perceptual-memory-hysteresis-and-adaptation-map-qg9lwunfyt","2014","Journal Article","Cerebral Cortex","Caspar M. Schwiedrzik
Christian C. Ruff
Christian C. Ruff
Andreea Lazar
Andreea Lazar
Frauke C. Leitner
Wolf Singer
Lucia Melloni","10.1093/CERCOR/BHS396","","Perception is an active inferential process in which prior knowledge is combined with sensory input, the result of which determines the contents of awareness. Accordingly, previous experience is known to help the brain “decide” what to perceive. However, a critical aspect that has not been addressed is that previous experience can exert 2 opposing effects on perception: An attractive effect, sensitizing the brain to perceive the same again (hysteresis), or a repulsive effect, making it more likely to perceive something else (adaptation). We used functional magnetic resonance imaging and modeling to elucidate how the brain entertains these 2 opposing processes, and what determines the direction of such experience-dependent perceptual effects. We found that although affecting our perception concurrently, hysteresis and adaptation map into distinct cortical networks: a widespread network of higher-order visual and fronto-parietal areas was involved in perceptual stabilization, while adaptation was confined to early visual areas. This areal and hierarchical segregation may explain how the brain maintains the balance between exploiting redundancies and staying sensitive to new information. We provide a Bayesian model that accounts for the coexistence of hysteresis and adaptation by separating their causes into 2 distinct terms: Hysteresis alters the prior, whereas adaptation changes the sensory evidence (the likelihood function).","It is found that although affecting the authors' perception concurrently, hysteresis and adaptation map into distinct cortical networks: a widespread network of higher-order visual and fronto-parietal areas was involved in perceptual stabilization, while adaptation was confined to early visual areas."
"Measuring perceptual hysteresis with the modified method of limits: dynamics at the threshold.","https://scispace.com/paper/measuring-perceptual-hysteresis-with-the-modified-method-of-3hjifzzxmq","2010","Journal Article","Seeing and Perceiving","Howard S. Hock
Gregor Schöner","10.1163/187847510X503597","","This article describes modifications to the psychophysical method of limits that eliminate artifacts associated with the classical method, and thereby indicate whether or not there is perceptual hysteresis. Such hysteresis effects, which are characteristic of dynamical systems, would provide evidence that the near-threshold perception of an attribute is affected by stabilization mechanisms intrinsic to individual neural detectors, and by nonlinear interactions that functionally integrate the detectors when there is sufficient stimulus-initiated activation, thereby stabilizing activation at suprathreshold levels. The article begins with a review of research employing the modified method of limits. It concludes with a model and computational simulations showing how detection instabilities inherent in neural dynamics can create 'activational gaps' between the functionally-integrated and functionally-independent states of neural ensembles, resulting in clear and distinct discrimination between the perception and non-perception of an attribute. The 'self-excitation' threshold for engaging such functionally-integrating detector interactions is differentiated from the traditional 'read-out' threshold (criterion) that determines whether or not the attribute in question can be perceived.","Modifications to the psychophysical method of limits are described that eliminate artifacts associated with the classical method, and thereby indicate whether or not there is perceptual hysteresis."
"Simulations support the simple hypothesis that persistent coupling of electrochemical activity in recurrent network neurons is an objective signature of visual object unity","https://scispace.com/paper/simulations-support-the-simple-hypothesis-that-persistent-53ukl2f4df","2017","Proceedings Article","International Joint Conference on Neural Network","Raymond Pavloski
Charles Lamb","10.1109/IJCNN.2017.7965917","","Existing evidence supports the proposal that visual object unity can be identified with an epsilon-ball of recurrent synaptic conductance vectors (subsequently referred to as a connected open set). Simulations of a small retina and recurrent network demonstrate that such connected open sets persist despite temporal fluctuations in participating neurons, mimic the visual phenomena of grouping by proximity and object constancy over changes of image size and orientation, and behave similarly to human fMRI data from primary visual cortex during real and apparent motion. Simulations also demonstrate the nonlinear phenomenon of hysteresis in the appearance and disappearance of connected open sets, and human participants were subsequently found to demonstrate hysteresis in the perception of visual object unity. This report provides a physical foundation for these phenomena in the persistent coupling of differential equations that describe the behavior of electrochemical quantities in neurons. It also extends earlier work by improving temporal resolution, by employing clusters of neurons to promote redundancy, and by demonstrating that information on object unity is present in the frequencies of action potentials that can be transmitted to other networks by adjacent recurrent network neurons. Implications for the identification of objective signatures of aspects of experience in formal neural network models and applications to visual-cortical prostheses are discussed.","A physical foundation for visual object unity phenomena is provided in the persistent coupling of differential equations that describe the behavior of electrochemical quantities in neurons by improving temporal resolution, employing clusters of neurons to promote redundancy, and demonstrating that information on object unity is present in the frequencies of action potentials that can be transmitted to other networks by adjacent recurrent network neurons."
"Hysteresis in the Perception of Visual Unity - Confirmation of a Neural Network Model Prediction","https://scispace.com/paper/hysteresis-in-the-perception-of-visual-unity-confirmation-of-1lzlk4wlm8","2015","Proceedings Article","International Congress on Neurotechnology, Electronics and Informatics","Ian Bright
Raymond Pavloski","10.5220/0005663300490053","","In response to a simulated retinal image of an object, the recurrent input to a richly connected artificial neural network organizes into a connected open set (COS) of ionic conductance values, which models the continuity and unity of a visual object. As the density of light dots on a dark background increases and then decreases, a COS appears at a density that is higher than that at which it disappears (hysteresis). This experiment tested the hypothesis that humans will show hysteresis similar to that of the simulation. In addition, the effect of dot lightness on the perception of a unified visual object was also tested.","This experiment tested the hypothesis that humans will show hysteresis similar to that of the simulation, and the effect of dot lightness on the perception of a unified visual object was also tested."
"Visual exploration and object recognition by lattice deformation.","https://scispace.com/paper/visual-exploration-and-object-recognition-by-lattice-3uez0yugba","2011","Journal Article","PLOS ONE","Vasile V. Moca
Ioana Ţincaş
Lucia Melloni
Raul C. Mureşan","10.1371/JOURNAL.PONE.0022831","","Mechanisms of explicit object recognition are often difficult to investigate and require stimuli with controlled features whose expression can be manipulated in a precise quantitative fashion. Here, we developed a novel method (called “Dots”), for generating visual stimuli, which is based on the progressive deformation of a regular lattice of dots, driven by local contour information from images of objects. By applying progressively larger deformation to the lattice, the latter conveys progressively more information about the target object. Stimuli generated with the presented method enable a precise control of object-related information content while preserving low-level image statistics, globally, and affecting them only little, locally. We show that such stimuli are useful for investigating object recognition under a naturalistic setting – free visual exploration – enabling a clear dissociation between object detection and explicit recognition. Using the introduced stimuli, we show that top-down modulation induced by previous exposure to target objects can greatly influence perceptual decisions, lowering perceptual thresholds not only for object recognition but also for object detection (visual hysteresis). Visual hysteresis is target-specific, its expression and magnitude depending on the identity of individual objects. Relying on the particular features of dot stimuli and on eye-tracking measurements, we further demonstrate that top-down processes guide visual exploration, controlling how visual information is integrated by successive fixations. Prior knowledge about objects can guide saccades/fixations to sample locations that are supposed to be highly informative, even when the actual information is missing from those locations in the stimulus. The duration of individual fixations is modulated by the novelty and difficulty of the stimulus, likely reflecting cognitive demand.","A novel method, called “Dots”, is developed, based on the progressive deformation of a regular lattice of dots, driven by local contour information from images of objects, which shows that top-down modulation induced by previous exposure to target objects can greatly influence perceptual decisions, lowering perceptual thresholds not only for object recognition but also for object detection (visual hysteresis)."
"Rearrangement of the Activity of Neural Networks in the Human Brain on Reaching the Recognition Threshold for Fragmented Images","https://scispace.com/paper/rearrangement-of-the-activity-of-neural-networks-in-the-3hgm6cit7q","2021","Journal Article","Neuroscience and Behavioral Physiology","K. Yu. Shelepin
Yu. E. Shelepin","10.1007/S11055-021-01061-X","","Common patterns of rearrangements of neural networks in the whole human brain on reaching the threshold of recognition of images in conditions of uncertainly were identifi ed. This result was obtained using a combination of digital synthesis of dynamic images and a brain activity mapping method using fMRI BOLD (blood oxygen level-dependent) signals. Reaching the threshold of recognition of images of objects was found to be associated with increases in the BOLD signal in some parts of the brain and decreases in the activity of neural networks in other areas. Brain areas whose activity was maximal at the time corresponding to the recognition threshold and task solution were described, and this activity was shown to be lesser in subthreshold and even suprathreshold conditions for observation of dynamic images. Areas in which this activity was minimal were identified. The data were interpreted in the framework of multichannel and multilevel model of systems taking decisions relating to visual signals.","In this paper, a combination of digital synthesis of dynamic images and a brain activity mapping method using fMRI BOLD (blood oxygen level-dependent) signals was used to identify common patterns of rearrangements of neural networks in the whole human brain on reaching the threshold of recognition of images in conditions of uncertainly."
