"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Average group behavior does not represent individual behavior in classical conditioning of the honeybee","https://scispace.com/paper/average-group-behavior-does-not-represent-individual-243z7f527g","2011","Journal Article","Learning & Memory","Evren Pamir
Neloy Kumar Chakroborty
Nicola Stollhoff
Katrin B. Gehring
Victoria Antemann
Laura Morgenstern
Johannes Felsenberg
Dorothea Eisenhardt
Randolf Menzel
Martin P. Nawrot","10.1101/LM.2232711","https://scispace.com/pdf/average-group-behavior-does-not-represent-individual-243z7f527g.pdf","Conditioned behavior as observed during classical conditioning in a group of identically treated animals provides insights into the physiological process of learning and memory formation. However, several studies in vertebrates found a remarkable difference between the group-average behavioral performance and the behavioral characteristics of individual animals. Here, we analyzed a large number of data (1640 animals) on olfactory conditioning in the honeybee (Apis mellifera). The data acquired during absolute and differential classical conditioning differed with respect to the number of conditioning trials, the conditioned odors, the intertrial intervals, and the time of retention tests. We further investigated data in which animals were tested for spontaneous recovery from extinction. In all data sets we found that the gradually increasing group-average learning curve did not adequately represent the behavior of individual animals. Individual behavior was characterized by a rapid and stable acquisition of the conditioned response (CR), as well as by a rapid and stable cessation of the CR following unrewarded stimuli. In addition, we present and evaluate different model hypotheses on how honeybees form associations during classical conditioning by implementing a gradual learning process on the one hand and an all-or-none learning process on the other hand. In summary, our findings advise that individual behavior should be recognized as a meaningful predictor for the internal state of a honeybee--irrespective of the group-average behavioral performance.","to be rejected, since it performed worse than each of the other two models in all cases (see Table ). We also found that the extended learning-curve model was more likely than the hidden Markov model in 12 out of 15 cases. Discussion:
 The group CR probability is a poor estimate for the behavior of individual honeybees  analyzed several vertebrate learning paradigms for how well the group-average performance measures represented the behavioral performance of individuals. They found that the gradual and negatively accelerated increase seen at the population level defining the empirical learning curve was an artifact of group averaging. Individual behavior was characterized by an abrupt and often step-like change in the level of responding. Since at each time point the population comprises two types of animals, those that have acquired the CR, and those that have not, the investigators suggest describing the experimental data by individual onset latencies rather than by group-average measures. Figure . A subset of animals (n ¼ 217) from data set 1 was presented to five extinction trials 24 h after conditioning (A,B). After extinction (t . 8), animals were divided into five groups, each of which was tested for spontaneous recovery at a different time point (C). (A -C ) During acquisition, extinction, and the retention tests, animals that responded in the previous trial t 2 1 showed a higher probability for responding in trial t than animals that did not respond in the previous trial. The standard data analysis was used without change from trial t ¼ 1 . . . 8 (see Material and Methods). The subgroup probabilities in the five retention tests were conditioned on the response in trial t ¼ 8. Black triangles indicate a significant difference between subgroup probabilities (a ¼ 0.05). Gray triangles indicate a nonsignificant difference. (D-F) Group CR probabilities as in A, B, and C. The two dashed curves show the response probabilities for the two disjoint subgroups defined by their behavior in trial t ¼ 4. The employed selection criterion (black circles) results in a steady performance difference between the two subgroups of animals in all other trials. k=1 k=2 As we have shown, the case is very similar for classical conditioning of the proboscis extension response in the honeybee. For both absolute and differential conditioning, we found a very high probability that a bee would again extend its proboscis, given that it had done so in the previous trial. This high probability clearly excludes the adequacy of using the gradually increasing group CR probability to represent the response probability of individuals during the training phase. Most importantly, we found that the heterogeneous expression of behavior observed during the conditioning phase persisted during memory retention, which indicates a heterogeneity in a group of identically treated animals with respect to long-term memory formation. Analyzing data in which animals were tested for spontaneous recovery from extinction provided additional evidence for this notion. Interestingly, we also observed a rapid and stable change of the response probabilities when honeybees had to learn that stimuli were not followed by a reward, as was the case for the unrewarded stimuli presentations during differential conditioning and extinction. Thus, once individual animals did not respond to an unrewarded stimulus in a given trial, they had a high probability of not responding in subsequent trials. In summary, individual behavior is characterized by abrupt and stable changes in response probabilities, contrary to the gradual changes in group CR probability observed at the population level."
"Serial visual reversal learning in harbor seals (Phoca vitulina)","https://scispace.com/paper/serial-visual-reversal-learning-in-harbor-seals-phoca-26zhcc30","2022","Journal Article","Animal Cognition","Nicola Erdsack
Guido Dehnhardt
Frederike D. Hanke","10.1007/s10071-022-01653-1","https://scispace.com/pdf/serial-visual-reversal-learning-in-harbor-seals-phoca-26zhcc30.pdf","Abstract Progressively improving performance in a serial reversal learning (SRL) test has been associated with higher cognitive abilities and has served as a measure for cognitive/behavioral flexibility. Although the cognitive and sensory abilities of marine mammals have been subject of extensive investigation, and numerous vertebrate and invertebrate species were tested, SRL studies in aquatic mammals are sparse. Particularly in pinnipeds, a high degree of behavioral flexibility seems probable as they face a highly variable environment in air and underwater. Thus, we tested four harbor seals in a visual two-alternative forced-choice discrimination task and its subsequent reversals. We found significant individual differences in performance. One individual was able to solve 37 reversals showing progressive improvement of performance with a minimum of 6 errors in reversal 33. Two seals mastered two reversals, while one animal had difficulties in learning the discrimination task and failed to complete a single reversal. In conclusion, harbor seals can master an SRL experiment; however, the performance is inferior to results obtained in other vertebrates in comparable tasks. Future experiments will need to assess whether factors such as the modality addressed in the experiment have an influence on reversal learning performance or whether indeed, during evolution, behavioral flexibility has not specifically been favored in harbor seals. ","win-stay/lose-shift strategy, Nick was not able to optimize his response behavior based on his ""choose left side in the first trial"" strategy, neither to reach a high performance level in the subsequent second trial nor to reach one-trial learning. Discussion:
 In contrast, Nick's learning curve demonstrates over the course of training that he started the Rs and continued performing at chance level, and, in 16 out of 37 Rs, his performance suddenly increased to learning criterion (Fig. ), for example in R4 from 53.3% correct choices in session 18 to 90% in session 19, without having reached significance level before. Similar leaps could also be observed in the performances of the other seals . Unsteady performances and sudden performance leaps, as observed in all seals throughout the study, were described by  who investigated problem solving in different monkey species and identified three main types of problem solving: (1) immediate solution, implying immediate success without learning; (2) delayed, sudden solution, describing sudden success occurring after a series of sessions at chance level; and (3) irregular improvement, describing fluctuating performances, even after reaching significance level. Problem solving types 2 and 3, fluctuating performance with sudden success after consecutive performance at chance level  match the performances of the seals in this study. These observed sudden success events might have been caused by increased motivation in these particular sessions and/or by an AHA! experience . In Nick, the sudden solutions of the R problem were clearly discernable by behavioral changes, such as increased body tension in the hoop station and faster and more targeted response behavior. Thus, rather than acquisition of an RL set, the seal's performance seems to be best described by multiple sudden solutions of the R problem. Discussion:
 In contrast to Nick, Moe and Sam not only exhibited inconsistent side preferences, but in parts their preferred response side in the first trial of a session was opposed to the respective side preference during an R. Luca, who performed next best to Nick, exhibited, similar to Nick, a consistent preference for the left side throughout testing, although not significant in R0 but with a visible trend (52.4%), and consistent with his first trial behavior. The absence of a consistent side preference in the two seals with the lowest performances as opposed to the consistent side preference exhibited by the most successful and second best performing individuals is striking. It suggests that the interindividual performance differences observed in this study may have been, at least in parts due to individually differing problem solving abilities and strategies . Discussion:
 For the abovementioned comparisons with other species, methodological differences of the mentioned studies were neglected. Most likely, these differences affect the performance . Generally, it would be interesting to document the seals' performances after systematically changing certain parameters of the experimental design of our study in a future experiment. One parameter that might change the outcome of visual RL could be the duration of the intertrial interval (ITI), which was rather long in our study as after the feedback the animal needed to return to the hoop station. Previously, it was shown in pigeons that performance increases the shorter the ITI  as a short ITI allows effectively using the outcome of the previous trial for the subsequent response. Thus, shortening the ITI in a future experiment could increase the performance of our seals."
"Dynamic analysis of learning in behavioral experiments.","https://scispace.com/paper/dynamic-analysis-of-learning-in-behavioral-experiments-4yy7to48lz","2004","Journal Article","The Journal of Neuroscience","Anne C. Smith
Loren M. Frank
Loren M. Frank
Sylvia Wirth
Marianna Yanike
Dan Hu
Yasuo Kubota
Ann M. Graybiel
Wendy A. Suzuki
Emery N. Brown","10.1523/JNEUROSCI.2908-03.2004","https://scispace.com/pdf/dynamic-analysis-of-learning-in-behavioral-experiments-4yy7to48lz.pdf","Understanding how an animal's ability to learn relates to neural activity or is altered by lesions, different attentional states, pharmacological interventions, or genetic manipulations are central questions in neuroscience. Although learning is a dynamic process, current analyses do not use dynamic estimation methods, require many trials across many animals to establish the occurrence of learning, and provide no consensus as how best to identify when learning has occurred. We develop a state-space model paradigm to characterize learning as the probability of a correct response as a function of trial number (learning curve). We compute the learning curve and its confidence intervals using a state-space smoothing algorithm and define the learning trial as the first trial on which there is reasonable certainty (>0.95) that a subject performs better than chance for the balance of the experiment. For a range of simulated learning experiments, the smoothing algorithm estimated learning curves with smaller mean integrated squared error and identified the learning trials with greater reliability than commonly used methods. The smoothing algorithm tracked easily the rapid learning of a monkey during a single session of an association learning experiment and identified learning 2 to 4 d earlier than accepted criteria for a rat in a 47 d procedural learning experiment. Our state-space paradigm estimates learning curves for single animals, gives a precise definition of learning, and suggests a coherent statistical framework for the design and analysis of learning experiments that could reduce the number of animals and trials per animal that these studies require.","of the simulated experiments. bychance, the IO (0.95) identifies the learning trial more reliably and more accurately than the change-point test, the consecutive correct responses method, or the moving average method across a broad range of learning curves. Analysis of learning in an association task:
 To illustrate the performance of our methods in the analysis of an actual learning experiment, we used the IO (0.95) to characterize the behavioral performance of a macaque monkey in a locationscene association task  described in Materials and Methods. We analyzed the monkey's responses in two different learning experiments: one with 55 trials and the second with 67 trials. The monkey's observed correct (black) and incorrect (gray) responses are shown in Fig. . Analysis of learning in an association task:
 In the 55-trial experiment, the monkey responded incorrectly in all of the first 24 trials, except in trials 7 and 20 (Figs. ). The smoothing algorithm (Fig. ) and the moving average method (Fig. ) produced learning curve estimates with similar shapes. Because the smoothing algorithm estimates the probabil-ity of a correct response at each trial, it estimated the IO (0.95) learning trial as trial 24 (Fig.  A, arrow). The moving average method identified the learning trial as occurring within the ninetrial window centered at trial 24 (Fig.  B, arrow), containing at least five correct responses. The change-point test identified the learning trial as trial 24, and the consecutive responses method identified it as trial 29 (Fig. ). The smoothing algorithm, however, had the advantage of providing an easily interpretable estimate of the probability of a correct response as a function of trial number. For example, we can use the confidence limits to analyze performance worse than or better than chance. That is, the monkey appears to perform below chance at the outset of the experiment because it has only two correct responses in 24 trials. Its performance, however, was not worse than what could be expected by chance, because the upper confidence bounds were never below 0.25 (Fig. ). Analysis of learning in an association task:
 An additional analysis of the 55-trial experiment comparing the current state-space model with a state-space model with state-dependent variance based on  is presented in the supplemental data to this article (www. jneurosci.org). Although the results did not differ from those presented here, it illustrates how our paradigm may be extended to analyze whether the learning rate declines as learning progresses. Analysis of learning in an association task:
 For the 67-trial location-scene association task, the IO (0.95) showed that the animal learned the correct association at trial 16 (Fig. , arrow). The moving average method identified the learning trial at trial 60 (Fig. ). The trials at the center of a nine-trial window with at least five correct responses are marked by an asterisk. On the basis of the results in Appendix C, the consecutive correct responses method required a minimum of five consecutive correct responses in 67 trials to identify the learning trial, and identified it as trial 51 (Fig. ). The change-point test could not identify a learning trial in this experiment (Fig. )."
"Coding of Stimuli by Animals: Retrospection, Prospection, Episodic Memory and Future Planning.","https://scispace.com/paper/coding-of-stimuli-by-animals-retrospection-prospection-2a7a4z2zuy","2010","Journal Article","Learning and Motivation","Thomas R. Zentall","10.1016/J.LMOT.2010.08.001","https://www.uky.edu/~zentall/pdfs/codingofstimuli.pdf","","be visited, they appeared to remembered the arms already visited (retrospectively) but when the number of arms yet to be visited was fewer than the number of arms already visited, they remembered the arms yet to be visited (prospectively). Radial maze experiments:
 Rats have a natural tendency to shift to a different alternative following a reinforced choice (spontaneous alternation; . So for them the radial maze is an easy task to learn. Pigeons, on the other hand, have a natural tendency to stay following a reinforced choice (win stay; . For pigeons, a win-shift task should be more difficult to acquire but it would be of interest to know whether pigeons would show a similar combination of retrospective and prospective memory on such a task. Fig. . The effect of a delay inserted during a trial with rats on the 12-arm radial maze as a function of the point in the trial at which the delay was inserted (the point of delay interpolation; after . Fig. . The effect of a delay inserted during a trial with pigeons using the radial maze analog as a function of the point of delay interpolation (after .  trained pigeons on a simple version of an analog of the radial maze. In an operant chamber, pigeons were presented with five response keys and choice of each was reinforced once per trial. Each trial ended when the pigeon had selected each key at least once. Pigeons received 10 trials a day separated by a 1 min intertrial interval. Once the pigeons had acquired this task, a delay was inserted at a point in the trial that varied from trial to trial. When their performance was plotted as a function of the point in the trial at which the delay was inserted, the pigeons showed a function similar to that of the rats (see Fig. ). That is, when the delay was inserted after the first correct choice or the fourth correct choice, errors were few, but they increased when the delay was inserted after the second or third correct choice (see also ."
"Classical and instrumental conditioning of eyeblink responses in Wistar–Kyoto and Sprague–Dawley rats","https://scispace.com/paper/classical-and-instrumental-conditioning-of-eyeblink-jljvgf7qjm","2011","Journal Article","Behavioural Brain Research","Thomas M. Ricart
Xilu Jiao
Kevin C.H. Pang
Kevin D. Beck
Richard J. Servatius","10.1016/J.BBR.2010.08.029","","","were used for post-hoc analysis . Statistical significance was established at an α level of p < .05. All data are expressed as mean ± standard error of the mean. Dunn's test (tD) was used for post-hoc analyses. Results:
 To evaluate simple acquisition of the eyeblink CR, the SD and WKY rats that received delay-type training were directly compared. WKY rats acquired the response faster and to a greater degree than SD rats (see Fig. ). This difference emerged on the first day and persisted throughout the remainder of training. These impressions were confirmed via a 2 × 5 × 3 (Strain x Block x Day) mixed ANOVA analysis, which yielded a main effect of strain, F(1, 18) = 8.5, p < .01. In addition, main effects of both Block, F(4, 72) = 19.0, and Day, F(2, 36) = 14.1, which were subordinate to a Block by Day interaction, F(8,144) = 2.4, all ps < .05, reached significance. For both SD and WKY rats, less within session differences in acquisition were apparent as training progressed. Results:
 To evaluate avoidance learning of the two strains, rats trained with an omission contingency and their respective yoked counterparts were directly compared. For SD rats, acquisition did not differ between those with control over US delivery and those that did not (see Fig. ). For WKY rats, those with control over US delivery acquired an eyeblink CR faster than those trained with a yoked schedule for reinforcement (see Fig. ). This difference was most apparent early in training. These observations were confirmed with a 2 × 2 × 5 × 3 (Strain x Training x Block x Day) mixed ANOVA, which yielded a main effect of Block, F(4, 128) = 39.9, p < .001, and a main effect of Day, F(2, 64) = 39. Discussion:
 This study marks the first investigation of sensitivity to negative reinforcement in eyeblink conditioning in rats. For outbred SD rats, acquisition was similar under all three types of training: a simple delay-type protocol, avoidance training, and their yoked counterparts. These latter two groups did not differ from the former even though the partial reinforcement schedule of avoidance and yoked trained rats resulted in CS-US pairing on only 54% of trials. Training under similar schedules of reinforcement typically results in a step-wise pattern of acquisition curves: delay-type training with the highest asymptotic performance, avoidance with intermediate rates, and the partial reinforcement of yoked counterparts having significantly lower asymptotic performance . These data support an interpretation that humans and rabbits acquire an eyeblink avoidance response. In contrast, outbred rats failed to display this pattern. Moreover, SD rats did not appear to be sensitive to partial reinforcement which would be expected to degrade the acquisition curve. However, partial reinforcement was not expressly manipulated; the patterns of CS-alone trials and paired CS-US trials were vastly different for individual yoked rats. A more focused examination controlling patterns of CS-alone and CS-US trials would be needed to determine whether SD rats indeed exhibit reduced sensitivity to partial reinforcement. Nonetheless, there was no evidence SD rats acquired an eyeblink avoidance response."
"Cortical neural modulation by previous trial outcome differentiates fast- from slow-learning rats on a visuomotor directional choice task.","https://scispace.com/paper/cortical-neural-modulation-by-previous-trial-outcome-2mrkr9vnqe","2019","Journal Article","Journal of Neurophysiology","Hongwei Mao
Yuan Yuan
Jennie Si","10.1152/JN.00950.2016","https://scispace.com/pdf/cortical-neural-modulation-by-previous-trial-outcome-2mrkr9vnqe.pdf","We chronically recorded neural activity as rats learned a visuomotor directional choice task from a naive state. Learning rates varied. Single-unit neural modulation of two motor areas revealed tha...","factors, was calculated for individual rats. The correlation analysis and permutation test were then performed between the learning rate ([K sl N se ] T ) and the percentage of modulated neurons ([P O P D ] T )ina similar way as described above. Behavioral data analysis of fast-and slow-learning rats.:
 Ten rats were used in this study. Neural data were recorded over the entire course of task learning for eight rats, and the results from those rats are reported here. The learning curve for each of the eight animals is shown in Fig. . Three rats were identified as slow learners and five were identified as fast learners according to the criteria provided in MATERIALS AND METHODS on the learning curve. Specifically, the median N se values for fast and slow learners were 13 and 22 (Mann-Whitney U-test, U ϭ 15, P ϭ 0.04), showing that fast-learning rats improved performance accuracy to criterion with fewer sessions than slow-learning rats. For learning curve slopes, raw K(i) values (see MATERIALS AND METHODS) of fast-learning and slow-learning rats (samples from 55 and 68 sessions, respectively) were compared. The median of K(i) was 2.73 for fast-learning rats and 1.30 for slow-learning rats, which was significantly different (Mann-Whitney U-test, U ϭ 3,942, P ϭ 0.007), indicating that fast learners had steeper learning curves than slow learners. We then used N se and K sl as a compact representation of individual learning curves as shown in Fig. . The age difference between the fast and slow groups was not statistically significant (U ϭ 16, P ϭ 0.57): The median age of the fast group was 123 days and that of the slow group was 139 days when they started task training. They also showed no significant difference in weight (U ϭ 13, P ϭ 1.00): median weight was 387 g for fast learners and 370 g for slow learners. The fast-learning rats were preconditioned on a single lever press to criterion in 22 days (median) and the slowlearning rats in 19 days, which showed no significant difference (U ϭ 12, P ϭ 0.71). In summary, the fast and slow learners did not differ significantly before training on the visuomotor directional choice task. Behavioral data analysis of fast-and slow-learning rats.:
 Rat movement during the cue-on task period became stereotyped quickly after the first two or three recording sessions. Learning sessions of two rats were also video recorded, and rat movement trajectories were then extracted from video sequences. Typical movement trajectories from two rats [1 from the slow learners (Fig. , top) and one from the fast learners (Fig. , bottom)] are illustrated in Fig. . Rats usually moved toward either direction shortly after cue onset. Directional movements were completed in ϳ1 s after cue-on, suggesting high levels of motivation for both groups and similar levels of visual acuity for the presented visual cue. Rats would wait for the extension of the two levers during the remaining cue-on task period. This stereotypical movement was similarly observed for both fast-and slow-learning rats (Fig. , top and bottom, respectively)."
"Transient Changes in Excitability of Rabbit CA3 Neurons With a Time Course Appropriate to Support Memory Consolidation","https://scispace.com/paper/transient-changes-in-excitability-of-rabbit-ca3-neurons-with-3omoon39o4","1996","Journal Article","Journal of Neurophysiology","Lucien T. Thompson
James R. Moyer
John F. Disterhoft","10.1152/JN.1996.76.3.1836","https://scispace.com/pdf/transient-changes-in-excitability-of-rabbit-ca3-neurons-with-3omoon39o4.pdf","1. The excitability of CA3 pyramidal neurons was assessed with intracellular recordings in hippocampal slices from behaviorally naive rabbits. CA3 pyramidal neurons had large (-13.1 +/- 0.3 mV; mea...","(WaveMetrics). Statistical analyses were performed using analyses of variance for repeated measures (StatView, Abacus Concepts), with behavioral treatment groups detailed above. Significant main effects were evaluated using Scheffe post hoc tests. All data are reported as means t SE. Behavioral acquisition and retention of the conditioned eye-blink:
 Acquisition to criterion required an average of 5 13 t 21 trials (see Fig. ). Pseudoconditioned control rabbits exhibited no increase in performance of CRs (i.e., blinks occurring within 600 ms after unpaired tone onset) from the first to the last session of pseudoconditioning (paired t-test, P > 0.3). Trace-conditioned rabbits, however, clearly increased their CRs (with a mean latency after tone onset of 383 ? 44 ms) with successive training (paired t-test, P < 0.001). Additionally, there was no statistically significant difference in CR performance between rabbits that were trace-or pseudoconditioned during their first training session (paired t-test, P > 0.2). This suggests that subsequent learning-specific changes in neuronal excitability were not due to preexisting behavioral differences in the rabbit populations sampled. Rabbits learn the trace-conditioned eye-blink task much more slowly than simpler delay-conditioned tasks, even when the same duration conditional stimuli are used (see . In trace conditioning, large numbers of repeated associative pairings of the CS and US are required before rabbits exhibit evidence of learning. As noted, the trace conditioned task requires an intact hippocampus ), whereas the delay conditioned task is predominantly dependent upon cerebellar integrity . Behavioral acquisition and retention of the conditioned eye-blink:
 In this and past studies in our laboratory, it has been noted that a very small proportion (typically < 5%) of young rabbits selected for trace conditioning fail to acquire the conditioned eye-blink, even after training greatly in excess of that typically required. As seen in Fig. , in the current study, these rabbits failed to demonstrate a significant increase in CRs between their first and their final training session (paired t-test, P > 0.2) and thus appear to be an ideal control for learning -rather than training -specific changes in excitability. Three slow-learning rabbits were switched from trace to delay conditioning, which is not hippocampally dependent. The switched rabbits reached criterion in 'the simpler delay task within 320 trials. Similar results also have been reported when slow-learning aging rabbits were switched from trace to delay conditioning . Behavioral acquisition and retention of the conditioned eye-blink:
 Once acquired, the trace-conditioned eye-blink response was remarkably stable. Criterion performance was maintained at all intervals tested after rabbits reached a criterion of 80% CRs per session. Retention was tested with 20 trial probe sessions at intervals from 1 day to 6 mo after acquisition, with no decline below criterion performance (&22 = 0.85, P > 0.5). Additionally, all rabbits used to demonstrate the effects of long-term retention on hippocampal excitability in experiments detailed in later sections displayed asymptotic behavior during retention testing (i.e., during a final testing session 14 days after initial acquisition, with no intervening training). This long-term behavioral stability differs prominently from the transient excitability changes detailed below."
"Sensory Prediction or Motor Control? Application of Marr–Albus Type Models of Cerebellar Function to Classical Conditioning","https://scispace.com/paper/sensory-prediction-or-motor-control-application-of-marr-4iur9f1zdm","2010","Journal Article","Frontiers in Computational Neuroscience","Nathan F. Lepora
John Porrill
Christopher H. Yeo
Paul Dean","10.3389/FNCOM.2010.00140","https://scispace.com/pdf/sensory-prediction-or-motor-control-application-of-marr-4iur9f1zdm.pdf","Marr-Albus adaptive filter models of the cerebellum have been applied successfully to a range of sensory and motor control problems. Here we analyze their properties when applied to classical conditioning of the nictitating membrane response in rabbits. We consider a system-level model of eyeblink conditioning based on the anatomy of the eyeblink circuitry, comprising an adaptive filter model of the cerebellum, a comparator model of the inferior olive and a linear dynamic model of the nictitating membrane plant. To our knowledge, this is the first model that explicitly includes all these principal components, in particular the motor plant that is vital for shaping and timing the behavioral response. Model assumptions and parameters were systematically investigated to disambiguate basic computational capacities of the model from features requiring tuning of properties and parameter values. Without such tuning, the model robustly reproduced a range of behaviors related to sensory prediction, by displaying appropriate trial-level associative learning effects for both single and multiple stimuli, including blocking and conditioned inhibition. In contrast, successful reproduction of the real-time motor behavior depended on appropriate specification of the plant, cerebellum and comparator models. Although some of these properties appear consistent with the system biology, fundamental questions remain about how the biological parameters are chosen if the cerebellar microcircuit applies a common computation to many distinct behavioral tasks. It is possible that the response profiles in classical conditioning of the eyeblink depend upon operant contingencies that have previously prevailed, for example in naturally occurring avoidance movements.","present/absent respectively. Our simulations typically considered 100 trials with learning rates β 1 = β 2 = 0.1, salience α i = 0.05 and asymptotic acquisition strength fixed to λ = 4.5. RESULTS:
 The first set of simulations was of delay conditioning with CS-onset preceding US-onset by 500 ms and CS-offset concurrent with US-offset. Behavioral experiments typically consider blocks of several acquisition trials interspersed with single CS-alone test trials. These test trials are inserted to view CR topography that is otherwise hidden by the UR (although they cannot be too frequent, otherwise CR acquisition is affected). Because a simulation can use test trials for which the system is artificially set to not learn, we followed every CS-US paired trial with a CS-only test trial to track acquisition over the entire learning process. Simulations were considered first for trial-level features of the model where only the CR peak amplitude is examined for each trial. The more detailed real-time features of the CR topography within a trial were then considered. Dependency upon the modeling parameters was considered for both trial-level and real-time studies. TRIAL-LEVEL ACQUISITION AND EXTINCTION LEARNING IS STABLE AND ROBUST:
 To test the basic model for appropriate acquisition of a CR, we simulated 100 CS + US paired trials with ISI of 500 ms. Appropriate extinction was tested by following these 100 acquisition trials with 100 unpaired CS-alone extinction trials. As in behavioral experiments, with CS and US intensities fixed, the amplitude of the CR peak gives a measure of CS-US associative strength. We considered first the adaptive filter model described for the basic real-time model (see Methods). TRIAL-LEVEL ACQUISITION AND EXTINCTION LEARNING IS STABLE AND ROBUST:
 Acquisition training caused the model CR peak to increase from 0 mm on the first trial to a stable maximum of ∼4.5 mm (blue curve in Figure ). This maximum value was a consequence of parameter choices described in Section ""Methods,"" and is typical of conditioned eyeblink responses in the rabbit. Extinction training then caused the model CR peak to decrease steadily to zero response (blue curve in Figure ). Both the acquisition and the nictitating membrane in rabbit has no antagonist muscle, and thus can only move passively as it re-opens on the return phase of the blink. MODEL VARIANTS:
 The main aim of this paper is to investigate systematically how the performance of the above system-level model of eyeblink conditioning depends on its parameters and underlying assumptions. In particular, this approach will allow us to disambiguate features of the model performance that depend on the model's basic computational capacity from those requiring hand-tuning of parameter values. For the sensitivity analysis, we generally take three parameter values, consisting of the default with higher and lower values. Because most CR properties change monotonically with parameter value, this is enough to qualitatively describe the model sensitivity. The variants of the eyeblink conditioning model that we consider are as follows. Changes to eyeblink plant:
 The plant gain is fixed at g p = 1 to give a peak UR amplitude of ∼10 mm that gives a standard baseline for changes to the CR profile. Changes to eyeblink plant:
 The plant time constant is varied across values t p of 50, 100, and 200 ms to span the range observed in behavioral studies ."
"Trace Eyeblink Conditioning in Rabbits Demonstrates Heterogeneity of Learning Ability Both Between and Within Age Groups","https://scispace.com/paper/trace-eyeblink-conditioning-in-rabbits-demonstrates-3632h4tfob","1996","Journal Article","Neurobiology of Aging","Lucien T. Thompson
James R. Moyer
John F. Disterhoft","10.1016/0197-4580(96)00026-7","http://www.utdallas.edu/~tres/papers/thompson.etal.96.pdf","","CS (of the same intensity and frequency used in trace conditioning) coterminating with the US. Delay conditioning (80 trials per session) was continued over the next several days to determine if the rabbits could reach criterion in this other eyeblink task. Eyeblink Conditioning Experiments:
 Further Tests of Nonassociative Age-Dependent Changes in the Eyeblink Response. Additional groups of eight 2-month-old and eight 36-month-old rabbits were pseudoconditioned, to control for nonassociative age-dependent changes in performance of eyeblinks in the paradigm used . Pseudoconditioned rabbits received explicitly unpaired presentations of the same 100 ms tone CS and 150 ms airpuff US used for trace conditioning at intertrial intervals averaging 22.5 s for 10 daily sessions. Pseudoconditioned rabbits thus received the same number of unpaired stimuli at the same rate as paired stimuli were received by conditioned rabbits within a session. Pseudoconditioned responses were analyzed as controls for nonassociative changes that might confound associative learning by aging subjects. Pseudoconditioning data was averaged across all 10 sessions. Statistical Analyses:
 Behavioral data, except as noted, were tested for main effects of age with analyses of variance (Statview II, Abacus Concepts). Posttests were carried out with Fisher's protected least significance tests. A minimal criterion for statistical significance of p < 0.05 was used. Behavioral data are cited as means ± standard error of the means. Mean learning curves for each age group were also constructed, expressed as the percentage of conditioned responses per daily block of 80 training trials. Using linear interpolation algorithms (IgorPro™, WaveMetrics), each curve was normalized to the mean number of trials required to reach criterion for that group, so that qualitative summaries of learning rates for animals requiring different numbers of trials to reach criterion could be made. For additional statistical comparisons of learning rates between groups, the slopes of individual least squares fitted lines for each subject's nonnormalized learning curve (percent CRs per daily session plotted over sessions) were tested with analyses of variance as previously described . Data from rabbits that failed to reach the 80% CRs criterion were examined separately, were compared separately to data from those that reached criterion, and are discussed separately below."
"Extinction, reacquisition, and rapid forgetting of eyeblink conditioning in developing rats.","https://scispace.com/paper/extinction-reacquisition-and-rapid-forgetting-of-eyeblink-477etpepms","2014","Journal Article","Learning & Memory","Kevin L. Brown
John H. Freeman","10.1101/LM.036103.114","https://scispace.com/pdf/extinction-reacquisition-and-rapid-forgetting-of-eyeblink-477etpepms.pdf","Eyeblink conditioning is a well-established model for studying the developmental neurobiology of associative learning and memory. However, age differences in extinction and subsequent reacquisition have yet to be studied using this model. The present study examined extinction and reacquisition of eyeblink conditioning in developing rats. In Experiment 1, post-natal day (P) 17 and 24 rats were trained to a criterion of 80% conditioned responses (CRs) using stimulation of the middle cerebellar peduncle (MCP) as a conditioned stimulus (CS). Stimulation CS-alone extinction training commenced 24 h later, followed by reacquisition training after the fourth extinction session. Contrary to expected results, rats trained starting on P17 showed significantly fewer CRs to stimulation CS-alone presentations relative to P24s, including fewer CRs as early as the first block of extinction session 1. Furthermore, the P17 group was slower to reacquire following extinction. Experiment 2 was run to determine the extent to which the low CR percentage observed in P17s early in extinction reflected rapid forgetting versus rapid extinction. Twenty-four hours after reaching criterion, subjects were trained in a session split into 50 stimulation CS-unconditioned stimulus paired trials followed immediately by 50 stimulation CS-alone trials. With this ""immediate"" extinction protocol, CR percentages during the first block of stimulation CS-alone presentations were equivalent to terminal acquisition levels at both ages but extinction was more rapid in the P17 group. These findings indicate that forgetting is observed in P17 relative to P24 rats 24 h following acquisition. The forgetting in P17 rats has important implications for the neurobiological mechanisms of memory in the developing cerebellum.","Title: Extinction, reacquisition, and rapid forgetting of eyeblink conditioning in developing rats Authors: Kevin L Brown (Corresponding Author),John H Freeman"
