"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Snippet","Abstract"
"Cue duration determines response rate but not rate of acquisition of Pavlovian conditioning in mice","https://scispace.com/paper/cue-duration-determines-response-rate-but-not-rate-of-4389e2k5ec","2020","Journal Article","Quarterly Journal of Experimental Psychology","Joseph M. Austen
David J. Sanderson","10.1177/1747021820937696","https://journals.sagepub.com/doi/pdf/10.1177/1747021820937696","… and individual … by the cumulative record being relatively flat across trials. The point at which responding emerges above baseline results in an upward trajectory in the cumulative record …","The duration of a conditioned stimulus (CS) is a key determinant of Pavlovian conditioning. Rate estimation theory (RET) proposes that reinforcement rate is calculated over cumulative exposure to a cue and the reinforcement rate of a cue, relative to the background reinforcement rate, determines the speed of acquisition of conditioned responding. Consequently, RET predicts that shorter-duration cues require fewer trials to acquisition than longer-duration cues due to the difference in reinforcement rates. We tested this prediction by reanalysing the results of a previously published experiment. Mice received appetitive Pavlovian conditioning of magazine approach behaviour with a 10-s CS and a 40-s CS. Cue duration did not affect the rate at which responding emerged or the rate at which it peaked. The 10-s CS did elicit higher levels of responding than the 40-s CS. These results are not consistent with rate estimation theory. Instead, they are consistent with an associative analysis that assumes that asymptotic levels of responding reflect the balance between increments and decrements in associative strength across cumulative exposure to a cue."
"Is matching innate?","https://scispace.com/paper/is-matching-innate-rcw4xumls2","2007","Journal Article","Journal of the Experimental Analysis of Behavior","Charles R. Gallistel
Adam Philip King
Daniel A. Gottlieb
Fuat Balcı
E. B. Papachristos
Matthew Szalecki
Kimberly S. Carbone","10.1901/JEAB.2007.92-05","https://pmc.ncbi.nlm.nih.gov/articles/PMC1832166/pdf/jeab-87-02-161.pdf","… the origin of the cumulative record to its current value (see … the last 10 sessions; o5onset of conditioned poking; f 5 mean … light line) or a step function of the cumulative investment (solid …","Experimentally naive mice matched the proportions of their temporal investments (visit durations) in two feeding hoppers to the proportions of the food income (pellets per unit session time) derived from them in three experiments that varied the coupling between the behavioral investment and food income, from no coupling to strict coupling. Matching was observed from the outset; it did not improve with training. When the numbers of pellets received were proportional to time invested, investment was unstable, swinging abruptly from sustained, almost complete investment in one hopper, to sustained, almost complete investment in the other—in the absence of appropriate local fluctuations in returns (pellets obtained per time invested). The abruptness of the swings strongly constrains possible models. We suggest that matching reflects an innate (unconditioned) program that matches the ratio of expected visit durations to the ratio between the current estimates of expected incomes. A model that processes the income stream looking for changes in the income and generates discontinuous income estimates when a change is detected is shown to account for salient features of the data."
"Pre‐publication copy.","https://scispace.com/paper/dccwxCbRLQoJ","","","","CKJ Chan
JA Harris","","https://osf.io/download/vj6gr","… Modelling of individual extinction curves using Weibull … the rate of decay) to a sharp step function (when s is large, and L … We used the cumulative record because it shows overall trends …",""
"Measurement and modeling of behavior under fixed-interval schedules of reinforcement.","https://scispace.com/paper/measurement-and-modeling-of-behavior-under-fixed-interval-11v0qrpxc9","1981","Journal Article","Journal of Experimental Psychology: Animal Behavior Processes","Stephen José Hanson
Peter R. Killeen","10.1037//0097-7403.7.2.129","https://www.researchgate.net/profile/Peter-Killeen/publication/220034894_Measurement_and_modeling_of_behavior_under_fixed-interval_schedules_of_reinforcement/links/56db1d3908aee73df6d2b2c4/Measurement-and-modeling-of-behavior-under-fixed-interval-schedules-of-reinforcement.pdf","… was summarized by superimposing individual records at the … type""; viewed on a cumulative record, the asymmetric curves … of fit of the data to a step function at the level of each interval …",""
"Effects of the number and spacing of conditioning sessions on spontaneous recovery from extinction","https://scispace.com/paper/effects-of-the-number-and-spacing-of-conditioning-sessions-3mli6lylvu","2008","","","Efstathios B. Papachristos","10.7282/T3H70G56","https://rucore.libraries.rutgers.edu/rutgers-lib/24194/PDF/1/","… temporal parameters of acquisition affected spontaneous … quantitatively at the level of the individual subject, as well as … that the slope of a cumulative record indicates the momentary rate …","OF THE DISSERTATION ........................................................................... ii ACKNOWLEDGEMENTS............................................................................................... iv TABLE OF CONTENTS.................................................................................................... v LIST OF FIGURES .......................................................................................................... vi"
"Spontaneous integration of temporal information: implications for representational/computational capacity of animals","https://scispace.com/paper/spontaneous-integration-of-temporal-information-implications-15nqvsz9by","2018","Journal Article","Animal Cognition","Ezgi Gür
Yalçın Akın Duyan
Fuat Balcı","10.1007/S10071-017-1137-Z","https://www.academia.edu/download/99548413/s10071-017-1137-z20230307-1-in79yh.pdf","… acquisition in mice based on autoshaped headpoking behavior by applying a change-point algorithm on the cumulative record … abrupt step-function-like individual acquisition profiles as …","How do animals adapt their behaviors to changing conditions? This question relates to the debate between associative versus representational/computational approaches in cognitive science. An influential line of research that has significantly shaped the conceptual development of animal learning over decades has primarily focused on the role of associative dynamics with little-to-no ascription of representational/combinatorial capacities. The common assumption of these models is that behavioral adjustments are incremental and they result from updating of associations based on actions and their outcomes, without encoding the critical information serving as the determinant(s) of such contingencies (e.g., time in interval schedules, number in ratio schedules). On the other hand, an independent line of research provides evidence for behavioral phenomena that cannot be readily accounted for by the conventional associationist approach. In this paper, we will review different sets of findings particularly in the area of interval timing that suggest the ability of animals to make swift spontaneous computations on subjective quantities and incorporate them into their behavior. Findings of these studies constitute empirical challenges for the associationist approaches to behavioral flexibility. We argue that interval timing is a fertile ground for the formulation of critical tests of different theoretical approaches to animal behavior."
"IS MATCHING INNATE? CR GALLISTEL, ADAM PHILIP KING 2, DANIEL GOTTLIEB, FUAT BALCI, EFSTATHIOS B. PAPACHRISTOS, MATTHEW SZALECKI …","https://scispace.com/paper/hULidIeasbgJ","","","","CR GALLISTEL","","https://ruccs.rutgers.edu/images/personal-charles-r-gallistel/publications/jeab-87-02-06.pdf","… the origin of the cumulative record to its current value (see … the last 10 sessions; o5onset of conditioned poking; f 5 mean … light line) or a step function of the cumulative investment (solid …",""
"Stimuli inevitably generated by behavior that avoids electric shock are inherently reinforcing","https://scispace.com/paper/stimuli-inevitably-generated-by-behavior-that-avoids-4upm7kt9tj","2001","Journal Article","Journal of the Experimental Analysis of Behavior","James A. Dinsmoor","10.1901/JEAB.2001.75-311","https://pmc.ncbi.nlm.nih.gov/articles/PMC1284820/pdf/11453621.pdf","… in ease of conditioning to differences in the survival rate during individual encounters between … Graphically represented, the decline in frequency is not a step function but a slope. Be…","A molecular analysis based on the termination of stimuli that are positively correlated with shock and the production of stimuli that are negatively correlated with shock provides a parsimonious count for both traditional discrete-trial avoidance behavior and the data derived from more recent free-operant procedures. The necessary stimuli are provided by the intrinsic feedback generated by the subject's behavior, in addition to those presented by the experimenter. Moreover, all data compatible with the molar principle of shock-frequency reduction as reinforcement are also compatible with a delay-of-shock gradient, but some data compatible with the delay gradient are not compatible with frequency reduction. The delay gradient corresponds to functions relating magnitude of behavioral effect to the time between conditional and unconditional stimuli, the time between conditioned and primary reinforcers, and the time between responses and positive reinforcers."
"Neural activity in the primate amygdala during appetitive and aversive classical conditioning","https://scispace.com/paper/5CNvMptdSW4J","","","","JJ Paton","","","… We recorded the activity of individual amygdala neurons in … learning with both appetitive and aversive conditioning, we … appeared to be like a step function. These data establish that …",""
"A functional analysis of feeding","https://scispace.com/paper/a-functional-analysis-of-feeding-23xk4ux246","2005","Book Chapter","Advances in The Study of Behavior","George Collier","10.1016/S0065-3454(05)35002-9","","… These differences pose another major challenge for the generality of the laws of learning. The pattern of feeding in closed economies is a function of cost-benefit algorithms and an …","Publisher Summary The two basic approaches to the study of food intake, the classical approach and the functional approach, are characterized by four useful distinctions—open versus closed economies, single responses versus bouts of behavior, reinforcement versus global contingencies, and consumption versus foraging. This chapter considers these distinctions and presents evidence that supports the utility of a functional analysis of feeding. It points out critical differences in the predictions for behavior that the two approaches have generated. These differences pose another major challenge for the generality of the laws of learning. The pattern of feeding in closed economies is a function of cost-benefit algorithms and an animal's energy budget. The function of the initiation and termination of feeding bouts is to optimize the regulation and use of resources. Currently, the emphasis of this analysis has been on the efficient exploitation of resources."
