"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"Deconstructing Procedural Memory: Different Learning Trajectories and Consolidation of Sequence and Statistical Learning","https://scispace.com/paper/deconstructing-procedural-memory-different-learning-3v4cnakszp","2018","Posted Content","bioRxiv","Péter Simor
Zsófia Zavecz
Kata Horváth
N Éltetö
Csenge Török
Orsolya Pesthy
Ferenc Gombos
Karolina Janacsek
Dezso Nemeth","10.1101/216374","","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses modified ASRT to capture trial‑by‑trial RTs, showing gradual sequence learning; individual differences noted but no explicit AGL or aha analyses.","Procedural learning is a fundamental cognitive function that facilitates efficient processing of and automatic responses to complex environmental stimuli. Here, we examined training-dependent and off-line changes of two sub-processes of procedural learning: namely, sequence learning and statistical learning. Whereas sequence learning requires the acquisition of order-based relationship between the elements of a sequence, statistical learning is based on the acquisition of probabilistic associations between elements. Seventy-eight healthy young adults (58 females and 20 males) completed the modified version of the Alternating Serial Reaction Time task that was designed to measure Sequence and Statistical Learning simultaneously. After training, participants were randomly assigned to one of three conditions: active wakefulness, quiet rest, or daytime sleep. We examined early off-line changes in Sequence and Statistical Learning as well as further improvements after extended practice. Performance in Sequence Learning increased in a gradual manner during training, while Statistical Learning plateaued relatively rapidly. After the off-line period, both the acquired sequence and statistical knowledge was preserved, irrespective of the vigilance state. Sequence Learning further improved during extended practice, while Statistical Learning did not. Although, on a behavioral level, Sequence and Statistical Learning were similar across groups after the off-line period, cortical oscillations were associated with individual differences in performance changes within the sleep group only. Moreover, sleep spindle parameters showed differential associations with Sequence and Statistical Learning. Our findings can contribute to a deeper understanding of the dynamic changes of multiple parallel learning and consolidation processes that occur during procedural memory formation.",""
"Sequence Learning in an Online Serial Reaction Time Task: The Effect of Task Instructions","https://scispace.com/paper/sequence-learning-in-an-online-serial-reaction-time-task-the-3gizephn","2022","Journal Article","Journal of Motor Learning and Development","Jaskanwal Kaur
Ramesh Balasubramaniam","10.1123/jmld.2021-0064","","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses online SRT to test explicit vs implicit instructions, measuring RTs trial‑by‑trial; no artificial grammar, no single‑subject modeling, and no aha‑moment analysis.","The serial reaction time task (SRTT) is commonly used to study motor learning and memory. The task is traditionally administered in a lab setting with participants responding via button box or keyboard to targets on a screen. By comparing response times of sequential versus random trials and accuracy across sequential trials, different forms of learning can be studied. The present study utilized an online version of the SRTT to study the effects of instructions on learning. Participants were randomly assigned to an explicit learning condition (with instructions to learn the visual sequence and associated tone) or an implicit learning condition (without instructions). Stimuli in both learning conditions were presented in two phases: auditory and visual (training phase), followed by auditory only (testing phase). Results indicated that learning occurred in both training and testing phases, as shown by a significant decrease in response times. There was no significant main effect of learning condition (explicit or implicit) on sequence learning. This suggests that providing explicit instructions does not seem to influence sequence learning in the SRTT learning paradigm. Future online studies utilizing the SRTT should explore varying task instructions in a parametric manner to better understand cognitive processes that underlie sequence learning.",""
"Examining interpersonal metacognitive monitoring in artificial grammar learning","https://scispace.com/paper/examining-interpersonal-metacognitive-monitoring-in-2cuf7dru1t","2024","Journal Article","Consciousness and Cognition","Alina Savina
I. D. Zverev
Надежда Морошкина","10.1016/j.concog.2024.103707","","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses artificial grammar learning to probe implicit acquisition and observers' metacognitive detection; lacks individual trajectory modeling, trial‑level accuracy/RT, and SRT task; touches on metacognitive awareness but not abrupt insight.","This study investigates the observers' ability to monitor the ongoing cognitive processes of a partner who is implicitly learning an artificial grammar. Our hypothesis posits that learners experience metacognitive feelings as they attempt to apply their implicit knowledge, and that observers are capable of detecting and interpreting these feelings as cues of the learner's cognitive state. For instance, learners might encounter affective signals linked to cognitive conflicts and errors at different processing stages, which observers can construe as manifestations of the learner's cognitive dissonance. The research involved 126 participants organized into dyads, with one participant acting as a learner, and the other as an observer. The observer's task was to judge whether the learner agrees with the information presented (consonance judgment) and was limited to reading the learner's nonverbal signals to avoid explicit mindreading. The findings suggest that observers possess mindreading abilities, enabling them to detect both learners' confidence and accuracy in stimuli classification. This extends our understanding of non-verbal mindreading capabilities and indicates that observers can effectively interpret early implicit metacognitive information, even in the absence of explicit self-evaluation from the learners. This research offers significant insights into how individuals interpret others' mental states during implicit learning tasks, particularly in the context of utilizing early affective cues within the Artificial Grammar Learning paradigm. ",""
"Sequence Structure Has a Differential Effect on Underlying Motor Learning Processes","https://scispace.com/paper/sequence-structure-has-a-differential-effect-on-underlying-1sw44cckwd","2021","Journal Article","Journal of Motor Learning and Development","Shikha Prashad
Shikha Prashad
Yue Du
Yue Du
Jane E. Clark","10.1123/JMLD.2020-0031","","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses probabilistic and fixed sequences in a modified SRT to compare implicit learning; measures RT trial‑by‑trial, shows offline gains suggesting abrupt improvement, but lacks artificial grammar and single‑participant trajectory analyses.","Current methods to understand implicit motor sequence learning inadequately assess motor skill acquisition in daily life. Using fixed sequences in the serial reaction time task is not ideal as participants may become aware of the sequence, thereby changing the learning from implicit to explicit. Probabilistic sequences, in which stimuli are linked by statistical, rather than deterministic, associations can ensure that learning remains implicit. Additionally, the processes underlying the learning of motor sequences may differ based on sequence structure. Here, the authors compared the learning of fixed and probabilistic sequences to randomly ordered stimuli using a modified serial reaction time task. Both the fixed and probabilistic sequence groups exhibited learning as indicated by decreased response time and variability. In the initial stage of learning, fixed sequences exhibited both online and offline gains in response time; however, only the offline gain was observed during the learning of probabilistic sequences. These results indicated that probabilistic structures may be learned differently from fixed structures and have important implications for our current understanding of motor learning. Probabilistic sequences more accurately reflect motor skill acquisition in daily life, offer ecological validity to the serial reaction time framework, and advance our understanding of motor learning.",""
"ERP Correlates of the Short-term Implicit Artificial Grammar Learning","https://scispace.com/paper/erp-correlates-of-the-short-term-implicit-artificial-grammar-1oxh3l231f","2019","Journal Article","Human Physiology","I. I. Ivanchei
K. A. Absatova
A. V. Kurgansky","10.1134/S0362119719060045","","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses ERP to reveal implicit artificial grammar learning mechanisms, but lacks single‑subject trajectories, trial‑level behavior, insight analyses, and SRT‑type tasks.","We present a study investigating the neural correlates of artificial grammar learning – a process of implicit processing of regularities in the environment. Participants observed visual stimuli that were created using a set of complex rules and then classified items from a new stimulus set as either consistent with these rules or not. Unlike previous event-related potentials (ERP) studies in this area, we used a short-term learning procedure normally used in behavioral experiments. With this short-term learning paradigm, we were able to detect ERP-components related to two different types of implicit knowledge. We found component (P600) related to the violation of the learned abstract grammatical structure. We also found early ERP-components (N200) related to the violation of learned combinations of elements in stimuli (frequency structure). It was possible to observe these distinct results because of the specific design of the study in which frequency structure and abstract grammaticality were independently varied. The results show neural correlates of classical artificial grammar learning and speak in favor of two distinct mechanisms of implicit learning: one responsible for abstract rules learning and another – for the learning of frequency structure of the environment.",""
"Which Neural Network Architecture matches Human Behavior in Artificial Grammar Learning","https://scispace.com/paper/which-neural-network-architecture-matches-human-behavior-in-4bf9idnv3l","2019","Posted Content","arXiv: Neurons and Cognition","Andrea Alamia
Victor Gauducheau
Dimitri Paisios
Rufin VanRullen","","https://arxiv.org/pdf/1902.04861","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Shows feedforward vs recurrent networks matching human AGL, highlighting implicit vs explicit learning; lacks individual trajectories, detailed RT data, insight analysis, and SRT design.","In recent years artificial neural networks achieved performance close to or better than humans in several domains: tasks that were previously human prerogatives, such as language processing, have witnessed remarkable improvements in state of the art models. One advantage of this technological boost is to facilitate comparison between different neural networks and human performance, in order to deepen our understanding of human cognition. Here, we investigate which neural network architecture (feed-forward vs. recurrent) matches human behavior in artificial grammar learning, a crucial aspect of language acquisition. Prior experimental studies proved that artificial grammars can be learnt by human subjects after little exposure and often without explicit knowledge of the underlying rules. We tested four grammars with different complexity levels both in humans and in feedforward and recurrent networks. Our results show that both architectures can 'learn' (via error back-propagation) the grammars after the same number of training sequences as humans do, but recurrent networks perform closer to humans than feedforward ones, irrespective of the grammar complexity level. Moreover, similar to visual processing, in which feedforward and recurrent architectures have been related to unconscious and conscious processes, our results suggest that explicit learning is best modeled by recurrent architectures, whereas feedforward networks better capture the dynamics involved in implicit learning.",""
"Instructional Focus Does Not Effect Implicit Pattern Learning","https://scispace.com/paper/instructional-focus-does-not-effect-implicit-pattern-43errq7qt9","2003","","","Ivan K. Ash
Timothy J. Nokes","","https://scispace.com/pdf/instructional-focus-does-not-effect-implicit-pattern-43errq7qt9.pdf","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses artificial grammar to test implicit learning; lacks single‑subject trajectory analysis, trial‑by‑trial data, aha‑moment assessment, and does not employ an SRT or similar trial‑based task.","Participants performed a dual-component training procedure that combined a serial reaction time task and an artificial grammar learning task under two instructional conditions. Participants given memory-focused instructions performed at the same level as participants given motor-focused instructions on the serial reaction time test and grammar sorting task. Both groups performed better than a control (no training) group. Results suggest that only a minimal amount of attentional focus on aspects of the stimuli relevant to the pattern is needed to acquire implicit pattern knowledge.",""
"What is Really Learned in Artificial Grammar Learning? Implicit Intention for Learning in the Selective Attention Process","https://scispace.com/paper/what-is-really-learned-in-artificial-grammar-learning-576sb6q5a9","2007","","","Daisuke Tanaka
Sachiko Kiyokawa
Ayumi Yamada
Kazuo Shigemasu","","https://scispace.com/pdf/what-is-really-learned-in-artificial-grammar-learning-576sb6q5a9.pdf","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses artificial grammar learning to examine implicit acquisition via selective attention; does not report single‑subject trajectories, trial‑by‑trial accuracy/RT, aha moments, or an SRT‑type task.","What Is Really Learned in Artificial Grammar Learning? Implicit Intention for Learning in the Selective Attention Process Daisuke Tanaka (dtanaka@ristex.jst.go.jp) Center for Research on Brain-Science & Society, Research Institute of Science and Technology for Society, Japan Science and Technology Agency, 1-1-2 Otemachi, Chiyoda-ku, Tokyo 100-0004, Japan Sachiko Kiyokawa (kiyo@p.u-tokyo.ac.jp) Graduate School of Education, University of Tokyo, Hongo 7-3-1 Bunkyo-ku, Tokyo 113-0033, Japan Ayumi Yamada (ayumi.yamada@gakushuin.ac.jp) Department of Psychology, Faculty of Letters, Gakushuin University, 1-5-1 Mejiro, Toshima-ku, Tokyo 171-8588, Japan Kazuo Shigemasu (kshige@bayes.c.u-tokyo.ac.jp) Department of Cognitive and Behavioral Science, Graduate School of Arts and Sciences University of Tokyo, 3-8-1 Komaba, Meguro-ku, Tokyo 153-8902, Japan Abstract S3 T This study aimed to investigate what is really learned in artificial grammar (AG) learning and how selective attention influences AG learning. In the learning phase, depending on the aspects of GLOCAL strings—chains of compound letters that can allow two different AGs— participants were presented with two different series of letter strings. Their selective attention was manipulated by the experimental instructions. The results of the grammaticality judgment task following the learning phase revealed three findings. First, in accordance with the literature, selective attention was required for AG learning. Second, with regard to grammatical judgment, there was no difference between novel and presented strings, suggesting that grammatical judgment is based not on the representation of the presented strings themselves but on the AG extracted from them. Finally, there is evidence that selective attention works positively for the inhibition of the stimuli. J S2 S1 T S5 V V X X S4 J Y S2 B S1 F B F L S3 B S5 F S4 Z Keywords: artificial grammar learning; selective attention; implicit learning; global/local. Background Figure 1: AGs used in this experiment. Top panel: Grammar 1; Bottom panel: Grammar 2. The environment surrounding us contains almost infinite information for growth. However, organisms can identify only specific covariations as useful information for their adaptation. What is particularly interesting is that human beings, who tend to be interpreted as subjects controlled by their consciousness, can also learn implicitly. This ability is known as implicit learning (Reber, 1989). Since Reber published a series of pioneering researches using the artificial grammar (AG) learning procedure (e.g., Reber, 1967), many researchers have studied implicit learning, using several types of procedures, for example, the serial reaction time (SRT) and the AG learning procedures (Buchner & Wippich, 1998; Reber, 1989; Seger, 1994; Shanks & St. John, 1994, for reviews). In the learning phase of the AG learning procedure, participants are exposed to a series of letter strings that follow complex rules—defined as the finite-state Markovian rule system (e.g., Figure 1). For instance, “XVJTVX” is presented as a grammatical string in the learning phase (see Grammar 1, the top panel of Figure 1). In the test phase following the learning phase, the participants are asked to select grammatical strings from novel strings, some of which follow AG rules and some violate them. For instance, “XTTVJJ” is considered as nongrammatical since the existence of the second letter “T” violates Grammar 1. The results reveal that participants can correctly select novel grammatical strings above chance level, even though they",""
"Elucidating an implicit learning network in healthy adults during artificial grammar tasks","https://scispace.com/paper/elucidating-an-implicit-learning-network-in-healthy-adults-15sccssksv","2021","","","Kaila E Cote","","https://scispace.com/pdf/elucidating-an-implicit-learning-network-in-healthy-adults-15sccssksv.pdf","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses artificial grammar tasks to explore implicit learning and maps associated brain regions, but lacks single‑subject trajectories, trial‑level data, aha‑effects, or SRT designs.","",""
"Implicit learning of sequences of tasks.","https://scispace.com/paper/implicit-learning-of-sequences-of-tasks-p8sk940yy2","2001","Journal Article","Journal of Experimental Psychology: Learning, Memory and Cognition","Herbert Heuer
Volker Schmidtke
Thomas Kleinsorge","10.1037/0278-7393.27.4.967","https://www.researchgate.net/profile/Herbert-Heuer/publication/11856174_Implicit_Learning_of_Sequences_of_Tasks/links/5e241d9e299bf1e1fabd5d96/Implicit-Learning-of-Sequences-of-Tasks.pdf","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses a modified serial reaction time task with 8‑item sequences (perfect match). Records reaction times and shift costs per trial (highly relevant). No artificial grammar, individual trajectories, or insight analyses.","Task sets can be configured in advance of performing a new task. However, the degree to which advance information is actually used for advance configuration depends on the nature of the available information. The role of implicit learning was explored in 2 experiments by means of a modified serial reaction time task with repeated sequences of 4 dimensionally organized tasks. Although there was clear evidence for implicit learning of the sequence (of length 8), the learning was not associated with a reduction of shift costs, either with a short (200 ms) or with a long (1,200 ms) response-stimulus interval. In contrast, a reduction of shift costs was observed when external precues were introduced in a 3rd experiment. According to these results, the sequences of stimulus features that serve as cues for the tasks to perform on the stimuli are learned, but the representation of the features is void of their task-associated meanings.",""
"Statistical structure and implicit serial learning.","https://scispace.com/paper/statistical-structure-and-implicit-serial-learning-c6an2dlh3g","1992","Journal Article","Journal of Experimental Psychology: Learning, Memory and Cognition","Michael A. Stadler","10.1037/0278-7393.18.2.318","","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses SRT to examine implicit learning via reaction time reductions; provides trial‑by‑trial RT data but lacks artificial grammar, individual trajectories, or insight analyses.","In serial reaction time (RT) tasks, RT decreases faster with practice when a short sequence of trials is repeated continuously than when the sequence of trials is random (e.g., Nissen & Bullemer, 1987). Learning is implicit because Ss are not asked to learn the sequence and they often seem unaware of it. Relative to a random sequence, the repeating sequence imposes extreme statistical constraints. The present research examined the relation between these statistical constraints and implicit serial learning",""
"Manipulating the Rapid Consolidation Periods in a Learning Task Affects General Skills More than Statistical Learning and Changes the Dynamics of Learning","https://scispace.com/paper/manipulating-the-rapid-consolidation-periods-in-a-learning-2ipfk5u8","2023","Journal Article","ENeuro","","10.1523/eneuro.0228-22.2022","","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses ASRT task to probe rapid consolidation, providing trial‑by‑trial RT data and a classic SRT paradigm; analyzes group dynamics, with limited single‑participant modeling and no Aha/metacognitive focus.","Memory consolidation processes have traditionally been investigated from the perspective of hours or days. However, recent developments in memory research have shown that memory consolidation processes could occur even within seconds, possibly because of the neural replay of just practiced memory traces during short breaks. Here, we investigate this rapid form of consolidation during statistical learning. We aim to answer (1) whether this rapid consolidation occurs in implicit statistical learning and general skill learning, and (2) whether the duration of rest periods affects these two learning types differently. Human participants performed a widely used statistical learning task-the alternating serial reaction time (ASRT) task-that enables us to measure implicit statistical and general skill learning separately. The ASRT task consisted of 25 learning blocks with a rest period between the blocks. In a between-subjects design, the length of the rest periods was fixed at 15 or 30 s, or the participants could control the length themselves. We found that the duration of rest periods does not affect the amount of statistical knowledge acquired but does change the dynamics of learning. Shorter rest periods led to better learning during the learning blocks, whereas longer rest periods promoted learning also in the between-block rest periods, possibly because of the higher amount of replay. Moreover, we found weaker general skill learning in the self-paced group than in the fixed rest period groups. These results suggest that distinct learning processes are differently affected by the duration of short rest periods. ",""
"How Implicit Sequence Learning and Explicit Sequence Knowledge Are Expressed in a Serial Response Time Task","https://scispace.com/paper/how-implicit-sequence-learning-and-explicit-sequence-1mqntbgs8g67","2024","Journal Article","","Marius Barth
Christoph Stahl
Hilde Haider","10.31234/osf.io/ce72r","","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses SRT task to capture trial‑by‑trial RTs; applies drift‑diffusion model to individual data; lacks artificial grammar and abrupt insight analysis.","Sequence learning in the serial response time task (SRTT) is one of the few learning phenomena that are widely agreed to be implicit in nature (i.e., that learning may proceed in the absence of awareness). Evidently, it is also possible to explicitly learn a sequence of events. In the past few decades, research into sequence learning largely focused on the type of representation that may underlie implicit sequence learning, and whether or not two independent learning systems are necessary to explain qualitative differences between implicit and explicit learning. Using the drift-diffusion model, here we take a cognitive-processes perspective on sequence learning and investigate the cognitive operations that benefit from implicit and explicit sequence learning (e.g., stimulus detection or encoding, response selection, or response facilitation). To separate the processes involved in expressing implicit versus explicit knowledge, we manipulated explicit sequence knowledge independently of the opportunity to express such knowledge. Performance data from this experiment was fed into a dynamic drift-diffusion model that allowed us to disentangle the contributions of the above-mentioned processes to sequence-learning effects. Results revealed three findings that are relevant for sequence learning theories. We discuss how the diffusion model may be helpful in future research addressing these theories. ",""
"The problem of reversals in assessing implicit sequence learning with serial reaction time tasks","https://scispace.com/paper/the-problem-of-reversals-in-assessing-implicit-sequence-ezr04qsjvi","2006","Journal Article","Experimental Brain Research","Joaquín M. M. Vaquero
Joaquín M. M. Vaquero
Luis Jiménez
Juan Lupiáñez","10.1007/S00221-006-0523-6","https://scispace.com/pdf/the-problem-of-reversals-in-assessing-implicit-sequence-ezr04qsjvi.pdf","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses SRT with two matched sequences to control reversal effects; provides trial‑by‑trial RT data. Does not involve artificial grammar, single‑subject modeling, or insight analyses.","We report two experiments in which implicit learning is demonstrated within a short session of practice, in the absence of explicit knowledge of what is learned. In Experiment 1, we replicate the experiments by Curran (Psychol Res 60:24-41, 1997a; J Cogn Neurosci 9(4):522-533, 1997b) and highlight the importance of avoiding a random sequence as comparison to the training sequence, due to the higher proportion of reversal trials included in the random one, which leads to an artifactual measure of learning. In Experiment 2 we present a procedure in which two structurally analogous sequences are used both as training and control sequences, thus controlling for any factor different from learning. The results show that implicit learning is obtained within a short session of practice, and in the absence of any explicit knowledge as assessed through a subsequent generation task. We surmise that this procedure might be especially useful in areas in which short procedures are needed, such as when special populations are tested (e.g., patients, children or elderly people) or when the neural bases of implicit learning are being investigated through neurophysiological measures.",""
"Implicit artificial grammar learning in adults and children","https://scispace.com/paper/implicit-artificial-grammar-learning-in-adults-and-children-1s3cbs10yz","2006","Proceedings Article","Conference Cognitive Science","Fenna H. Poletiek
Esther van den Bos","","https://scispace.com/pdf/implicit-artificial-grammar-learning-in-adults-and-children-1s3cbs10yz.pdf","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on implicit artificial grammar learning in adults and children, but lacks individual trajectories, trial‑by‑trial data, insight analysis, and SRT design.","Implicit Artificial Grammar Learning in Adults and Children Esther van den Bos (evdbos@fsw.leidenuniv.nl) Fenna H. Poletiek (poletiek@fsw.leidenuniv.nl) Department of Psychology, Leiden University po box 9555, 2300 RB Leiden, the Netherlands Introduction Implicit structure learning is often defined as a process that occurs without any intention to learn and without complete awareness of the acquired knowledge. In addition, Reber (1993) hypothesized that implicit learning is an evolutionarily old process, which is robust with respect to disorders and varies little with IQ and age. In accordance with the latter claim, several developmental studies have provided evidence that implicit learning is available to young children (e.g. Gomez & Gerken, 1999) and that children’s performance is equal to that of adults (e.g. Meulemans, Van der Linden & Perruchet, 1998). If implicit learning is indeed invariant with age, its central characteristics should be observed in children as well as in adults. In previous experiments we found that implicit learning does not occur inevitably. Our results indicated that adult participants learn a structure implicitly when knowledge of the structure is useful to perform their task, but not when knowledge of the structure is useless. We predicted that implicit learning in children would also depend on the structure’s usefulness to their current task and tested this prediction in the following experiment. Group (F(1,54) = 5.686, p = .021), but no interaction (F(1,54) = 1.194, p = .279). The proportion correct was higher in the Structure-useful than in the Structure-useless condition and higher for adults than for children. In the Structure-useful condition, performance was significantly above chance (Adults: M = .58, p < .001; Children: M = .53, p = .036). In the Structure-useless condition, it was not (Adults: M = .52, p = .21; Children: M = .50, p = .88). Discussion Methods In the present experiment adults showed more artificial grammar learning than children. Possibly they acquired additional explicit knowledge, while children did not. However, Thomas et al. (2004) demonstrated improvement of implicit learning with age in the absence of explicit knowledge. They suggested that implicit learning in children requires more exposure to the structure. Insufficient exposure might also underlie the children’s inferior performance in the present study, as only 30 strings were presented and performance on the induction task was slightly worse for children than for adults. Nevertheless, as predicted, children and adults showed implicit learning when knowledge of the structure was useful in performing their task, but not when it was useless. This suggests that usefulness of the structure may be a general requirement for the occurrence of implicit learning. Twenty-eight students (18-34) and 30 children (10-11) participated in a computerized artificial grammar learning experiment. They were told that they were new ice-cream sellers on another planet with an unfamiliar language. All participants were shown the same 15 strings of non-words (2x), each accompanied by three ice-creams. Their task was to guess which ice-cream the string referred to. The non- word strings had been generated by an artificial grammar. There were two conditions in this induction phase. In the structure-useless condition all five non-words referred to flavors. Discovering the individual word meanings was sufficient to identify the right ice-cream. In the structure- useful condition, two of the five non-words (meaning ‘extra large’ and ‘with sprinkles’) modified the others. To identify the right ice-cream, both word meaning and the position of these words had to be taken into account. In the test phase, participants were informed that not all ice-creams were for sale on the planet. They were asked to judge for 40 new strings whether the ice-cream would be for sale (similar to the previously presented strings) or not. Acknowledgments We thank the staff and pupils of the St. Paschalis school in Den Haag and of a school in Haarlem for their participation. References Results Gomez, R.L., & Gerken, L.A. (1999). Artificial grammar learning by 1-year-olds leads to specific and abstract knowledge. Cognition, 70, 109-135. Meulemans, T., Van der Linden, M., & Perruchet, P. (1998). Implicit sequence learning in children. Journal of Experimental Child Psychology, 69, 199-221. Reber, A.S. (1993). Implicit learning and tacit knowledge: An essay on the cognitive unconscious. London: Oxford University Press. Thomas, K.M., Hunt, R.H., Vizueta, N., Sommer, T., Durston, S., Yang, Y., & Worden, M.S. (2004). Evidence of developmental differences in implicit sequence learning: An fMRI study of children and adults. Journal of Cognitive Neuroscience, 16, 1339- 1351. An analysis of variance with Condition (Structure-useful, Structure-useless) and Group (Adults, Children) as independent variables and proportion correct grammaticality judgments as dependent variable showed a main effect of Condition (F(1,54) = 11.048, p = .002) and a main effect of",""
"Dissociating Sources of Knowledge in Artificial Grammar Learning","https://scispace.com/paper/dissociating-sources-of-knowledge-in-artificial-grammar-1qsm0dbjjh","2010","","","Michelle Hendricks
Christopher M. Conway
Ronald T. Kellogg","","https://scispace.com/pdf/dissociating-sources-of-knowledge-in-artificial-grammar-1qsm0dbjjh.pdf","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses dual‑task AGL to isolate implicit learning; provides accuracy data but lacks individual trajectories, RT, aha analysis, and SRT design.","Previous studies have suggested that individuals use both implicit and explicit, as well as rule and exemplar-based knowledge, to make grammaticality judgments in artificial grammar learning (AGL) tasks. Experiment 1 explored the importance of explicit mechanisms in the learning of exemplar and rule-based information by using a dual-task during AGL training. We utilized a balanced chunk strength grammar, assuring an equal proportion of explicit exemplar-based cues (i.e. chunks) between grammatical and nongrammatical test items. Experiment 2 explored the importance of perceptual cues by changing letters between AGL training and test, while still incorporating the dual-task design and balanced chunk strength grammar used in Experiment 1. Results indicated that participants with a working memory load learned the grammar in Experiment 1 just as well as the single-task no-load group, presumably by relying solely on implicit learning mechanisms. However, changing the letters from training to test resulted in no significant learning for dual-task participants in Experiment 2, suggesting that exemplar-based perceptual cues may the major contributor to implicit knowledge. Overall, the results suggest that implicit and explicit mechanisms for learning rule-based and exemplar-based information may both contribute to AGL via four independent, parallel routes, providing a new framework for understanding the complex dynamic of learning in AGL tasks.",""
"Triangulating measures of awareness:a contribution to the debate on learning without awareness","https://scispace.com/paper/triangulating-measures-of-awareness-a-contribution-to-the-51xmm99ks1","2015","Journal Article","Studies in Second Language Acquisition","Patrick Rebuschat
Phillip Hamrick
Katherine J. Riestenberg
Rebecca Sachs
Nicole Ziegler","10.1017/S0272263115000145","","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses artificial determiner system to probe implicit grammar learning; offers confidence ratings and source attributions revealing metacognitive awareness, but lacks trial‑by‑trial data or SRT.","Williams’s (2005) study on “learning without awareness” and three subsequent extensions (Faretta-Stutenberg & Morgan-Short, 2011; Hama & Leow, 2010; Rebuschat, Hamrick, Sachs, Riestenberg, & Ziegler, 2013) have reported conflicting results, perhaps in part due to differences in how awareness has been measured. The present extension of Williams (2005) addresses this possibility directly by triangulating data from three awareness measures: concurrent verbal reports (think-aloud protocols), retrospective verbal reports (postexposure interviews), and subjective measures (confidence ratings and source attributions). Participants were exposed to an artificial determiner system under incidental learning conditions. One experimental group thought aloud during training, another thought aloud during training and testing, and a third remained silent, as did a trained control group. All participants were then tested by means of a forced-choice task to establish whether learning took place. In addition, all participants provided confidence ratings and source attributions on test items and were interviewed following the test. Our results indicate that, although all experimental groups displayed learning effects, only the silent group was able to generalize the acquired knowledge to novel instances. Comparisons of concurrent and retrospective verbal report data shed light on the conflicting findings previously reported in the literature and highlight important methodological issues in implicit and explicit learning research.",""
"Relationship between perceptual learning in speech and statistical learning in younger and older adults","https://scispace.com/paper/relationship-between-perceptual-learning-in-speech-and-1sbiuwf6vr","2014","Journal Article","Frontiers in Human Neuroscience","Thordis Marisa Neger
Toni Rietveld
Esther Janse","10.3389/FNHUM.2014.00628","https://scispace.com/pdf/relationship-between-perceptual-learning-in-speech-and-1sbiuwf6vr.pdf","- **Relevance Score:** 30/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses artificial grammar task to probe implicit learning; measures block‑level performance drops, not individual trajectories or abrupt insight; lacks SRT design.","Within a few sentences, listeners learn to understand severely degraded speech such as noise-vocoded speech. However, individuals vary in the amount of such perceptual learning and it is unclear what underlies these differences. The present study investigates whether perceptual learning in speech relates to statistical learning, as sensitivity to probabilistic information may aid identification of relevant cues in novel speech input. If statistical learning and perceptual learning (partly) draw on the same general mechanisms, then statistical learning in a non-auditory modality using non-linguistic sequences should predict adaptation to degraded speech. In the present study, 73 older adults (aged over 60 years) and 60 younger adults (aged between 18 and 30 years) performed a visual artificial grammar learning task and were presented with sixty meaningful noise-vocoded sentences in an auditory recall task. Within age groups, sentence recognition performance over exposure was analyzed as a function of statistical learning performance, and other variables that may predict learning (i.e., hearing, vocabulary, attention switching control, working memory and processing speed). Younger and older adults showed similar amounts of perceptual learning, but only younger adults showed significant statistical learning. In older adults, improvement in understanding noise-vocoded speech was constrained by age. In younger adults, amount of adaptation was associated with lexical knowledge and with statistical learning ability. Thus, individual differences in general cognitive abilities explain listeners' variability in adapting to noise-vocoded speech. Results suggest that perceptual and statistical learning share mechanisms of implicit regularity detection, but that the ability to detect statistical regularities is impaired in older adults if visual sequences are presented quickly.",""
