"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Snippet","Abstract"
"The conceptual mind: New directions in the study of concepts","https://scispace.com/paper/the-conceptual-mind-new-directions-in-the-study-of-concepts-2oanv0acso","2015","Book","","Eric Margolis
Stephen Laurence","","","… Experiments on concept learning in bees have all used this … , bees succeeded in transferring the spatial relation rule to … , the performance of the bees at the beginning of the different …","The study of concepts has advanced dramatically in recent years, with exciting new findings and theoretical developments. Core concepts have been investigated in greater depth and new lines of inquiry have blossomed, with researchers from an ever broader range of disciplines making important contributions. In this volume, leading philosophers and cognitive scientists offer original essays that present the state-of-the-art in the study of concepts. These essays, all commissioned for this book, do not merely present the usual surveys and overviews; rather, they offer the latest work on concepts by a diverse group of theorists as well as discussions of the ideas that should guide research over the next decade. The book is an essential companion volume to the earlier Concepts: Core Readings, the definitive source for classic texts on the nature of concepts. The essays cover concepts as they relate to animal cognition, the brain, evolution, perception, and language, concepts across cultures, concept acquisition and conceptual change, concepts and normativity, concepts in context, and conceptual individuation. The contributors include such prominent scholars as Susan Carey, Nicola Clayton, Jerry Fodor, Douglas Medin, Joshua Tenenbaum, and Anna Wierzbicka. ContributorsAurore Avargues-Weber, Eef Ameel, Megan Bang, H. Clark Barrett, Pascal Boyer, Elisabeth Camp, Susan Carey, Daniel Casasanto, Nicola S. Clayton, Dorothy L. Cheney, Vyvyan Evans, Jerry A. Fodor, Silvia Gennari, Tobias Gerstenberg, Martin Giurfa, Noah D. Goodman, J. Kiley Hamlin, James A. Hampton, Mutsumi Imai, Charles W. Kalish, Frank Keil, Jonathan Kominsky, Stephen Laurence, Gary Lupyan, Edouard Machery, Bradford Z. Mahon, Asifa Majid, Barbara C. Malt, Eric Margolis, Douglas Medin, Nancy J. Nersessian, bethany ojalehto, Anna Papafragou, Joshua M. Plotnik, Noburo Saji, Robert M. Seyfarth, Joshua B. Tenenbaum, Sandra Waxman, Daniel A. Weiskopf, Anna Wierzbicka"
"How a honey bee solves an abstract conceptual problem","https://scispace.com/paper/wtcu5aBmdn0J","","","","D Minors","","https://www.researchgate.net/profile/Dorian-Minors/publication/319108816_How_a_honey_bee_solves_an_abstract_conceptual_problem/links/5991a30b0f7e9b09ffb009a1/How-a-honey-bee-solves-an-abstract-conceptual-problem.pdf","… concept learning in bees, using the known architecture of the … how bees might learn the MTS task and successfully transfer … In this analysis for each individual bee we had multiple …",""
"Simultaneous mastering of two abstract concepts by the miniature brain of bees","https://scispace.com/paper/simultaneous-mastering-of-two-abstract-concepts-by-the-1t1n2l5bfr","2012","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Aurore Avarguès-Weber
Adrian G. Dyer
Maud Combe
Martin Giurfa","10.1073/PNAS.1202576109","https://www.pnas.org/doi/pdf/10.1073/pnas.1202576109","… We assessed the bees’ ability to transfer the learned spatial … processing steps to resolve concept learning tasks (22). … potentially accounted for the bees’ performance in our experiments, …","Sorting objects and events into categories and concepts is a fundamental cognitive capacity that reduces the cost of learning every particular situation encountered in our daily lives. Relational concepts such as “same,” “different,” “better than,” or “larger than”—among others—are essential in human cognition because they allow highly efficient classifying of events irrespective of physical similarity. Mastering a relational concept involves encoding a relationship by the brain independently of the physical objects linked by the relation and is, therefore, consistent with abstraction capacities. Processing several concepts at a time presupposes an even higher level of cognitive sophistication that is not expected in an invertebrate. We found that the miniature brains of honey bees rapidly learn to master two abstract concepts simultaneously, one based on spatial relationships (above/below and right/left) and another based on the perception of difference. Bees that learned to classify visual targets by using this dual concept transferred their choices to unknown stimuli that offered a best match in terms of dual-concept availability: their components presented the appropriate spatial relationship and differed from one another. This study reveals a surprising facility of brains to extract abstract concepts from a set of complex pictures and to combine them in a rule for subsequent choices. This finding thus provides excellent opportunities for understanding how cognitive processing is achieved by relatively simple neural architectures."
"High-speed videography reveals how honeybees can turn a spatial concept learning task into a simple discrimination task by stereotyped flight movements and …","https://scispace.com/paper/HL36s0TC4f4J","","","","M Guiraud
M Roper
L Chittka","","https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.01347/pdf","… Performance of bees during training and transfer tests. (A) Group A (above configuration, n … to apparently more complex such as rule and “abstract concept” learning may have to be …",""
"Paper wasps form abstract concept of 'same and different'","https://scispace.com/paper/paper-wasps-form-abstract-concept-of-same-and-different-5udcspxg","2022","Journal Article","","Chloe Weise
Christian Cely Ortiz
Elizabeth A. Tibbetts","10.1098/rspb.2022.1156","","… Same-different concept learning is a form of … , honeybees were able to learn and apply same-different concepts when tested on matching and oddity tasks [6]. Further, bees transferred …","Concept formation requires animals to learn and use abstract rules that transcend the characteristics of specific stimuli. Abstract concepts are often associated with high levels of cognitive sophistication, so there has been much interest in which species can form and use concepts. A key abstract concept is that of sameness and difference, where stimuli are classified as either the same as or different than an original stimulus. Here, we used a simultaneous two-item same-different task to test whether paper wasps (Polistes fuscatus) can learn and apply a same-different concept. We trained wasps by simultaneously presenting pairs of same or different stimuli (e.g. colours). Then, we tested whether wasps could apply the concept to new stimuli of the same type (e.g. new colours) and to new stimulus types (e.g. odours). We show that wasps learned a general concept of sameness or difference and applied it to new samples and types of stimuli. Notably, wasps were able to transfer the learned rules to new stimuli in a different sensory modality. Therefore, P. fuscatus can classify stimuli based on their relationships and apply abstract concepts to novel stimulus types. These results indicate that abstract concept learning may be more widespread than previously thought."
"Matching-to-sample abstract-concept learning by dogs (Canis familiaris).","https://scispace.com/paper/matching-to-sample-abstract-concept-learning-by-dogs-canis-19yq7lbqt0","2021","Journal Article","Journal of experimental psychology. Animal learning and cognition","Lucia Lazarowski
Adam Davila
Sarah Krichbaum
Emma Cox
Jordan G. Smith
L. Paul Waggoner
Jeffrey S. Katz","10.1037/XAN0000281","","… In reports of abstract-concept learning, transfer performance is often not quite as … (same trials) or did not (different trials). Using this procedure, honeybee colonies demonstrated transfer …","The abstract concept of sameness forms the basis of higher-order cognitive operations, including mathematics and language. Historically believed to be unique to humans, evidence of abstract-concept learning in recent decades has been demonstrated in a range of phylogenetically diverse species, indicating that the ability to judge sameness relations is a general process resulting from convergent evolution. However, to date, no research has demonstrated evidence of such learning in any canid species. We trained domestic dogs (n = 6) on a two-choice olfactory matching-to-sample task using a training set of 48 odors in trial-unique sessions. Upon meeting an acquisition criterion (two consecutive sessions ≥ 83% correct), we assessed abstract-concept learning by testing for transfer to novel odors. Dogs matched novel odors with above-chance accuracy and exceeded baseline levels, satisfying previously proposed criteria for full abstract-concept learning. Our findings provide the first evidence of MTS concept learning in dogs, illustrating qualitative similarities with other species. (PsycInfo Database Record (c) 2021 APA, all rights reserved)."
"Conceptual learning by miniature brains","https://scispace.com/paper/conceptual-learning-by-miniature-brains-47bquqp0ed","2013","Journal Article","Proceedings of The Royal Society B: Biological Sciences","Aurore Avarguès-Weber
Martin Giurfa
Martin Giurfa","10.1098/RSPB.2013.1907","https://royalsocietypublishing.org/doi/pdf/10.1098/rspb.2013.1907","… Experiments on concept learning in bees have all used this … so that individual performances can be recorded. The marked … Bees trained with colors and presented in transfer tests with …","Concepts act as a cornerstone of human cognition. Humans and non-human primates learn conceptual relationships such as ‘same’, ‘different’, ‘larger than’, ‘better than’, among others. In all cases, the relationships have to be encoded by the brain independently of the physical nature of objects linked by the relation. Consequently, concepts are associated with high levels of cognitive sophistication and are not expected in an insect brain. Yet, various works have shown that the miniature brain of honeybees rapidly learns conceptual relationships involving visual stimuli. Concepts such as ‘same’, ‘different’, ‘above/below of’ or ‘left/right are well mastered by bees. We review here evidence about concept learning in honeybees and discuss both its potential adaptive advantage and its possible neural substrates. The results reviewed here challenge the traditional view attributing supremacy to larger brains when it comes to the elaboration of concepts and have wide implications for understanding how brains can form conceptual relations."
"Learning and cognition in insects","https://scispace.com/paper/learning-and-cognition-in-insects-32r6wbfg77","2015","Journal Article","Wiley Interdisciplinary Reviews: Cognitive Science","Martin Giurfa","10.1002/WCS.1348","https://www.researchgate.net/profile/Martin-Giurfa/publication/273836345_Learning_and_cognition_in_insects_Learning_and_insect_cognition/links/5a263533a6fdcc8e866bb984/Learning-and-cognition-in-insects-Learning-and-insect-cognition.pdf","… concept learning: bees were trained using 6 different stimulus sizes, from 1 × 1 to 6 × 6 cm; 15 possible combinations of sizes were presented to the bees … transfer performance of bees …","Insects possess small brains but exhibit sophisticated behavioral performances. Recent works have reported the existence of unsuspected cognitive capabilities in various insect species, which go beyond the traditional studied framework of simple associative learning. In this study, I focus on capabilities such as attention, social learning, individual recognition, concept learning, and metacognition, and discuss their presence and mechanistic bases in insects. I analyze whether these behaviors can be explained on the basis of elemental associative learning or, on the contrary, require higher-order explanations. In doing this, I highlight experimental challenges and suggest future directions for investigating the neurobiology of higher-order learning in insects, with the goal of uncovering l architectures underlying cognitive processing. © 2015 John Wiley & Sons, Ltd."
"Individual consistency in the learning abilities of honey bees: cognitive specialization within sensory and reinforcement modalities","https://scispace.com/paper/individual-consistency-in-the-learning-abilities-of-honey-1e53ybrc","2023","Journal Article","Animal Cognition","Valerie Finke
Ricarda Scheiner
Martin Giurfa
Aurore Avarguès-Weber","10.1007/s10071-022-01741-2","https://link.springer.com/content/pdf/10.1007/s10071-022-01741-2.pdf","… performance in a non-elemental visual relational concept learning task where subjects have to follow a rule … Having made a correct choice, the bee was transferred to a plexiglas spoon …","The question of whether individuals perform consistently across a variety of cognitive tasks is relevant for studies of comparative cognition. The honey bee (Apis mellifera) is an appropriate model to study cognitive consistency as its learning can be studied in multiple elemental and non-elemental learning tasks. We took advantage of this possibility and studied if the ability of honey bees to learn a simple discrimination correlates with their ability to solve two tasks of higher complexity, reversal learning and negative patterning. We performed four experiments in which we varied the sensory modality of the stimuli (visual or olfactory) and the type (Pavlovian or operant) and complexity (elemental or non-elemental) of conditioning to examine if stable correlated performances could be observed across experiments. Across all experiments, an individual's proficiency to learn the simple discrimination task was positively and significantly correlated with performance in both reversal learning and negative patterning, while the performances in reversal learning and negative patterning were positively, yet not significantly correlated. These results suggest that correlated performances across learning paradigms represent a distinct cognitive characteristic of bees. Further research is necessary to examine if individual cognitive consistency can be found in other insect species as a common characteristic of insect brains. "
"Contrasting styles in cognition and behaviour in bumblebees and honeybees","https://scispace.com/paper/contrasting-styles-in-cognition-and-behaviour-in-bumblebees-3u1i3duvpp","2015","Journal Article","Behavioural Processes","David F. Sherry
Caroline G. Strang","10.1016/J.BEPROC.2014.09.005","https://uwo.scholaris.ca/bitstreams/94d4af84-ddb2-473b-a0c4-758363e1eb43/download","… between bumblebees and honeybees in foraging and social … of bumblebee and honeybee cognition and behaviour, there … of phenomena, including concept learning, spatial cognition, …",""
