"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Student perceptions of relatedness among mathematical verbal problems","https://scispace.com/paper/student-perceptions-of-relatedness-among-mathematical-verbal-2k2mpvfphm","1979","Journal Article","Journal for Research in Mathematics Education","Edward A. Silver","10.5951/JRESEMATHEDUC.10.3.0195","","In his writings on mathematical problem solving, Polya (1957, 1962, 1965) has suggested a series of heuristic precepts that might be useful in the solution of a mathematical problem. For example, Polya has suggested that, when one is devising a plan for solving a problem, it is often useful to ""think of a related problem."" Indeed, it is reasonable to assume that many mathematics teachers suggest such advice to their students. But how do students respond to the suggestion? How have students categorized the vast number of problems that they have encountered so that they can retrieve a related problem when the suggestion is made? The answers to such questions may provide insight into the psychological implications of Polya's reasonable suggestion. In fact, the answers may help to provide an increased understanding of the modes of information processing and retrieval that students use in mathematical problem solving. Consider a person's mathematical problem-solving experience. The problems that have been solved previously have almost certainly been classified in a certain way. A person's ability to make good use of Polya's related problem heuristic advice is, at least partially, a function of the criteria that have been used in forming the categories. The criteria reveal the dimensions along which the person views problems as similar. That individuals may differ in their perceptions of the important features of common stimuli is well known. Evidence is available from many fields of study, including visual pattern processing (Garner, 1974); medical anthro-","In this paper, it is shown that a person's ability to make good use of related problem heuristic advice is, at least partially, a function of the criteria that have been used in forming the categories."
"Alternative Perspectives on Knowing Mathematics in Elementary Schools. Elementary Subjects Center Series No. 11.","https://scispace.com/paper/alternative-perspectives-on-knowing-mathematics-in-1xv122dtql","1989","","","Ralph T. Putnam","","","Many mathematics educators and researchers agree that current mathematics instruction in elementary and secondary schools focuses too much on efficient computation and not enough on mathematical understanding, problem solving, and reasoning. But beyond this agreement exist diverse views about what it means to know, understand, and learn mathematics. This paper considers various research perspectives that can inform thinking about what mathe::latics should be like in U.S. public elementary schools. To this end, the paper examines recent National Council of Teachers of Mathematics recommendations for changes in the mathematics curriculum and three major research perspectives that may inform thinking about what it means to know, understand, and learn mathematics. The first of these perspectives is that of researchers, primarily cognitive psychologists, who focus on the individual knower of mathematics. The second perspective is that of the discipline of mathematics, what it means to understand mathematics from within the discipline. The third perspective is that of ""classroom practice,"" in particular the ways in which researchers studying the teaching and learning of mathematics in classrooms have conceptualized mathematical knowledge and learning. Goals for mathematics learning are discussed. A list of 108 references is included. (Author/YP) ****************************t**Ict**************************It********** * Reproductions supplied by EDRS are the best that can be made * from the original document. ***********************************************************************","The authors examines recent National Council of Teachers of Mathematics recommendations for changes in the mathematics curriculum and three major research perspectives that may inform thinking about what it means to know, understand, and learn mathematics."
"Pólya, Problem Solving, and Education","https://scispace.com/paper/polya-problem-solving-and-education-42i0jh5jy0","1987","Journal Article","Mathematics Magazine","Alan H. Schoenfeld","10.1080/0025570X.1987.11977325","","Nineteen forty-five was both a banner year and a year of great chaos for problem solving. It was the year that Max Wertheimer's Productive Thinking, a classic study of problem solving, first appeared in English. Jacques Hadamard's ""Essay on the Psychology of Invention in the Mathematical Field"" appeared as well. So did Karl Duncker's monograph On Problem Solving. At the same time mathematics instruction in the schools was mostly drill-and-practice, since it was based on the Associationists' ""theory of bonds"" (see [16]). Drill-and-practice was under attack, however. With Wertheimer leading the charge, the Gestaltists claimed that such instruction completely missed the substance of mathematical thinking. The Gestaltists argued that rote instruction was of little value, and that when students memorized without understanding they missed the underlying essence of the mathematics they studied. Unfortunately, the Gestaltists had no theory of learning or instruction, since they believed all the real ""action"" takes place in the subconscious. Hence they had few practical classroom suggestions. Moreover, they were counterattacked by the behaviorists, who claimed that ""mind"" and ""thinking"" were useless constructs, and that all behavior (mathematical and otherwise) could be explained by stimulusresponse chains. It was against that background of psychological and pedagogical confusion that the most important problem-solving work of the time appeared. As indicated in the next section, How to Solve It was hardly Polya's first foray into the world of problem solving. It was, however, an absolutely critical one. How to Solve It marked a turning point both for its author and for problem solving. For Polya it was the first of a series of major volumes on the nature of mathematical thinking, the topic that became the focus of his work in his later years. How to Solve It was followed in 1954 by the two volumes of Mathematics and Plausible Reasoning, and in 1962 and 1965 by the two volumes of Mathematical Discovery. For mathematics education and for the world of problem solving it marked a line of demarcation between two eras, problem solving before and after Polya. Since then Polya's influence both on the study of mathematical thinking and on the study of productive thinking in general has been enormous. One major purpose of this note is to trace out the main ideas in Polya's work. Another is to trace the influence of those ideas on subsequent research into the nature of mathematical thinking.","Poria's How to Solve It as discussed by the authors was the first of a series of major volumes on the nature of mathematical thinking, the topic that became the focus of his later work in his later years."
"Teaching and Learning Mathematical Problem Solving : Multiple Research Perspectives","https://scispace.com/paper/teaching-and-learning-mathematical-problem-solving-multiple-4akydhh4ek","1985","Book","","Edward A. Silver","10.4324/9780203063545","","A provocative collection of papers containing comprehensive reviews of previous research, teaching techniques, and pointers for direction of future study. Provides both a comprehensive assessment of the latest research on mathematical problem solving, with special emphasis on its teaching, and an attempt to increase communication across the active disciplines in this area.","A comprehensive assessment of the latest research on mathematical problem solving, with special emphasis on its teaching, and an attempt to increase communication across the active disciplines in this area."
"Missing Links@@@Conceptual and Procedural Knowledge: The Case of Mathematics","https://scispace.com/paper/missing-links-conceptual-and-procedural-knowledge-the-case-16dbrcwmmk","1987","Journal Article","Journal for Research in Mathematics Education","Larry Sowder
James Hiebert","10.2307/749249","","Contents: Conceptual and Procedural Knowledge in Mathematics: An Introductory Analysis. The Notion of Principle: The Case of Counting. Children's Mastery of Written Numerals and the Construction of Basic Number Concepts. The Relationship Between Initial Meaningful and Mechanical Knowledge of Arithmetic. Conceptual Knowledge as a Foundation for Procedural Knowledge: Implications from Research on the Initial Learning or Arithmetic. Arithmetic Procedures are Induced from Examples. Using Conceptual and Procedural Knowledge: A Focus on Relationships. Procedures Over Concepts: The Acquisition of Decimal Number Knowledge. On Having and Using Geometric Knowledge. Conceptual and Procedural Knowledge in Mathematics: A Summary Analysis.","The concept of conceptual and procedural knowledge in mathematics has been studied in this paper, with a focus on relationships between concepts and relationships between conceptual knowledge as a foundation for procedural knowledge, and on the relationship between initial meaningful and mechanical knowledge of arithmetic."
"Cognitive Apprenticeship: Teaching the Craft of Reading, Writing and Mathematics","https://scispace.com/paper/cognitive-apprenticeship-teaching-the-craft-of-reading-1zjyzp2acg","1988","Journal Article","Thinking: The journal of philosophy for children","Allan Collins
John Seely Brown
Susan E. Newman","10.5840/THINKING19888129","",": Even today, many complex and important skills, such as those required for language use and social interaction, are learned informally through apprenticeshiplike methods -- i.e., methods involving not didactic teaching, but observation, coaching, and successive approximation while carrying out a variety of tasks and activities. The differences between formal schooling and apprenticeship methods are many, but for our purposes, one is most important. Perhaps as a by-product of the specialization of learning in schools, skills and knowledge taught in schools have become abstracted from their uses in the world. In apprenticeship learning, on the other hand, target skills are not only continually in use by skilled practitioners, but are instrumental to the accomplishment of meaningful tasks. Said differently, apprenticeship embeds the learning of skills and knowledge in the social and functional context of their use. This difference is not academic, but has serious implications for the nature of the knowledge that students acquire. This paper attempts to elucidate some of those implications through a proposal for the retooling of apprenticeship methods for the teaching and learning of cognitive skills. Specifically, we propose the development of a new cognitive apprenticeship to teach students the thinking and problem-solving skills involved in school subjects such as reading, writing and mathematics.","This paper proposes the development of a new cognitive apprenticeship to teach students the thinking and problem-solving skills involved in school subjects such as reading, writing and mathematics."
"Hidden dimensions in the so-called reality of a mathematics classroom","https://scispace.com/paper/hidden-dimensions-in-the-so-called-reality-of-a-mathematics-3gsj8c6qiy","1980","Journal Article","Educational Studies in Mathematics","Heinrich Bauersfeld","10.1007/BF00369158","","Teaching and learning of mathematics in classrooms is interpreted as a situation of human interaction in an institutionalized setting. Using theories and categories from different disciplines - e.g., ethnomethodology, linguistics, cross-cultural studies—a documented mathematics classroom episode is re-analyzed. The analysis of the example is used to identify four hidden dimensions in the classroom process and thus deficient areas of research: The constitution of meaning through human interaction, the impact of institutional settings, the development of personality, and the process of reducing classroom complexity. Consequences for teacher training towards more reflected classroom experience are drawn.","In this paper, the authors interpret teaching and learning of mathematics in classrooms as a situation of human interaction in an institutionalized setting and identify four hidden dimensions in the classroom process and thus deficient areas of research: the constitution of meaning through human interaction, the impact of institutional settings, the development of personality and the process of reducing classroom complexity."
"Human Problem Solving","https://scispace.com/paper/human-problem-solving-4o36638bl8","1972","Book","","Allen Newell","","",": The aim of the book is to advance the understanding of how humans think. It seeks to do so by putting forth a theory of human problem solving, along with a body of empirical evidence that permits assessment of the theory. (Author)","The aim of the book is to advance the understanding of how humans think by putting forth a theory of human problem solving, along with a body of empirical evidence that permits assessment of the theory."
"The teaching and assessing of mathematical problem solving","https://scispace.com/paper/the-teaching-and-assessing-of-mathematical-problem-solving-nt3z0fsi8f","1988","Book","","Randall I. Charles
Edward A. Silver","","","Contents: J.T. Sowder, Series Foreword. G.M.A. Stanic, J. Kilpatrick, Historical Perspectives on Problem Solving in the Mathematics Curriculum. J.G. Greeno, For the Study of Mathematics Epistemology. L.B. Resnick, Treating Mathematics as an Ill-Structured Discipline. J. Lave, S. Smith, M. Butler, Problem Solving as Everyday Practice. A.H. Schoenfeld, Problem Solving in Context(s). J.C. Campione, A.L. Brown, M.L. Connell, Metacognition: On the Importance of Understanding What You Are Doing. F.K. Lester, Jr., Reflections About Mathematical Problem-Solving Research. J. Bransford, T. Hasselbring, B. Barron, S. Kulewicz, J. Littlefield, L. Goin, Uses of Macro-Contexts to Facilitate Mathematical Thinking. L. Sowder, Choosing Operations in Solving Routine Story Problems. S.P. Marshall, Assessing Problem Solving: A Short-Term Remedy and a Long-Term Solution. E.A. Silver, J. Kilpatrick, Testing Mathematical Problem Solving. T.P. Carpenter, Teaching as Problem Solving. R.J. Shavelson, N.M. Webb, C. Stasz, D. McArthur, Teaching Mathematical Problem Solving: Insights From Teachers and Tutors. A.G. Thompson, Learning to Teach Mathematical Problem Solving: Changes in Teachers' Conceptions and Beliefs. N. Noddings.Preparing Teachers to Teach Mathematical Problem Solving. R.I. Charles, Teacher Education and Mathematical Problem Solving: Some Issues and Directions. E.A. Silver, Teaching and Assessing Mathematical Problem Solving: Toward a Research Agenda.","In this article, the authors discuss the importance of understanding what we are doing in solving problems in the context of Mathematical Problem-Solving in the Mathematics Curriculum, and discuss the difficulties and benefits of using Macro-Contexts to facilitate Mathematical Thinking."
"Metacognition in Mathematical Problem Solving","https://scispace.com/paper/metacognition-in-mathematical-problem-solving-1bsdd1b8mk","1992","Journal Article","","Philip Siew Koon Wong","10.1080/02188799208547691","","Metacognition is considered by most educationists as an element necessary for many cognitive tasks. In problem solving, it has been said that possessing knowledge alone is insufficient and problem solvers need to exhibit high level cognitive skills like “self-regulation skills” (also known as metacognitive strategies) for successful problem solving. A study on students' metacognitive strategies was carried out with over a thousand secondary and pre-university students from 12 schools. A questionnaire adapted from Biggs (1987) was administered to students at various levels (Secondary 2, Secondary 4, Pre-University 1), from different academic tracks (General, Science, Arts) and academic streams (Special, Express, and Normal). They were required to self-report on their metacognitive beliefs; their use of metacognitive strategies in mental tasks involving memory, problem solving and comprehension; and their attitudes towards the learning of various academic subjects. 20 items from the questionnaire which were...","In this article, a study on students' metacognitive strategies was carried out with over a thousand secondary and pre-university students from 12 schools, and a questionnaire adapted from Biggs (1987) was administered to students at various levels (Secondary 2, Secondary 4, Pre-University 1), from different academic tracks (General, Science, Arts) and academic streams (Special, Express, and Normal)."
"Explorations of Students' Mathematical Beliefs and Behavior.","https://scispace.com/paper/explorations-of-students-mathematical-beliefs-and-behavior-149dg1cfny","1989","Journal Article","Journal for Research in Mathematics Education","Alan H. Schoenfeld","10.5951/JRESEMATHEDUC.20.4.0338","","A questionnaire with 70 closed and 11 open questions was administered to 230 mathematics students enrolled in Grades 10 through 12, the majority of whom were enrolled in the traditional year-long 10th-grade course in plane geometry. Sections of the questionnaire dealt with the students' attributions of success or failure; their comparative perceptions of mathematics, English, and social studies; their view of mathematics as a discipline; and their attitude toward mathematics. The data, which are closely tied to a series of classroom and protocol studies, suggest the resolution of contradictory patterns of data in other attitude surveys, where students simultaneously claim that ""mathematics is mostly memorizing"" but that mathematics is a creative and useful discipline in which they learn to think.","A questionnaire with 70 closed and 11 open questions was administered to 230 mathematics students enrolled in Grades 10 through 12, the majority of whom were enrolled in the traditional year-long 10th-grade course in plane geometry as discussed by the authors."
"Treating Mathematics as an Ill-Structured Discipline.","https://scispace.com/paper/treating-mathematics-as-an-ill-structured-discipline-3wiqebx18t","1988","","","Lauren B. Resnick","","","DOCUMENT RESUME Resnick, Lauren B. Treating Mathematics Discipline. Pittsburgh Univ., Pa Development Center. Office of Educatio Washington, DC. 29 Feb 88 55p. Reports Resea MFOI/PC03 Plus CogAtive Str Elementary E mMathematic Influences Mathematic Instructi Mathema well-structured discip This leads to the anal investigating possibi ill-structured disci mathematical statem headings s ""The Natu Language""; ""Social Problem Solving,"" discussion of ea identified, incl language; (2) s content in pro scaffolding s solving. (MNS SE 049 657 as an Ill-Structured . Learning Research and nal Research and Improvement (ED),","Resnick as discussed by the authors investigated possibi ill-structured disci mathematical statem headings s ""The Natu Language""; ""Social Problem Solving,"" discussion of identified, included language; (2) s content in pro scaffolding s solving."
"Affect and mathematical problem solving : a new perspective","https://scispace.com/paper/affect-and-mathematical-problem-solving-a-new-perspective-3qtfamyrv1","1989","Book","","Douglas B. McLeod
Verna M. Adams","","","I A Theory of Affect for Mathematical Problem Solving.- 1 Affect and Learning: Causes and Consequences of Emotional Interactions.- 2 The Role of Affect in Mathematical Problem Solving.- 3 Describing the Affective Domain: Saying What We Mean.- II Studies of Learning.- 4 Affect in Schema Knowledge: Source and Impact.- 5 Aesthetic Influences on Expert Mathematical Problem Solving.- 6 Self-Confidence, Interest, Beliefs, and Metacognition: Key Influences on Problem-Solving Behavior.- 7 Information Technologies and Affect in Mathematical Experiences.- 8 Searching for Affect in the Solution of Story Problems in Mathematics.- III Studies of Teaching.- 9 Young Children's Emotional Acts While Engaged in Mathematical Problem Solving.- 10 Teaching Practices and Student Affect in Problem-Solving Lessons of Select Junior-High Mathematics Teachers.- 11 Affect and Problem Solving in an Elementary School Mathematics Classroom.- 12 Affective Factors and Computational Estimation Ability.- 13 Affective Issues in Teaching Problem Solving: A Teacher's Perspective.- IV Responses to the Theory.- 14 The Study of Affect and Mathematics: A Proposed Generic Model for Research.- 15 Psychological Conceptions of Mathematics and Emotion.- V Looking Back.- 16 Affect and Learning: Reflections and Prospects.- 17 Beliefs, Attitudes, and Emotions: New Views of Affect in Mathematics Education.- Author Index.","A theory of affect for Mathematical Problem Solving is proposed in this paper, with a focus on the role of affect in mathematical problem-solving, and a generic model for research."
"When Good Teaching Leads to Bad Results: The Disasters of 'Well-Taught' Mathematics Courses","https://scispace.com/paper/when-good-teaching-leads-to-bad-results-the-disasters-of-sc7ewpwrg5","1988","Journal Article","Educational Psychologist","Alan H. Schoenfeld","10.1207/S15326985EP2302_5","","This article describes a case study in mathematics instruction, focusing on the development of mathematical understandings that took place in a 10-grade geometry class. Two pictures of the instruction and its results emerged from the study. On the one hand, almost everything that took place in the classroom went as intended—both in terms of the curriculum and in terms of the quality of the instruction. The class was well managed and well taught, and the students did well on standard performance measures. Seen from this perspective, the class was quite successful. Yet from another perspective, the class was an important and illustrative failure. There were significant ways in which, from the mathematician's point of view, having taken the course may have done the students as much harm as good. Despite gaining proficiency at certain kinds of procedures, the students gained at best a fragmented sense of the subject matter and understood few if any of the connections that tie together the procedures that they...","In this paper, the authors describe a case study in mathematics instruction, focusing on the development of mathematical understandings that took place in a 10-grade geometry class and two pictures of the instruction and its results emerged from the study."
"Recall of Mathematical Problem Information: Solving Related Problems","https://scispace.com/paper/recall-of-mathematical-problem-information-solving-related-2mmpgc337c","1981","Journal Article","Journal for Research in Mathematics Education","Edward A. Silver","10.5951/JRESEMATHEDUC.12.1.0054","","When solving a new problem, a successful problem solver presumably uses information, procedures, and more general notions that have been obtained from previous experience and training. Gestalt psychologists (Duncker, 1945; Luchins, 1942) have demonstrated that prior experience with related problems may have a negative effect in certain new problem-solving situations. In recent years, attention has been focused on identifying the circumstances under which positive transfer occurs. Reed, Ernst, and Banerji (1974) examined performance on the ""Missionaries and Cannibals"" problem and one of its homomorphs and reported that subjects exhibited positive transfer between the similar problems only when they were told of the relationship between the problems and only when they solved the more difficult problem of the pair first. Kulm and Days (1979) used an information-theoretic approach to study transfer between problems with related structures. They reported that significant transfer occurred when subjects solved an equivalent puzzle problem (Missionaries and Cannibals) but not an equivalent algebraic problem. However, significant transfer was reported when solving a similar algebraic problem but not a similar puzzle problem. The solution of related problems appeared to help subjects focus on relevant strategies, but different problem contexts appeared to interfere with transfer. Simon and Hayes (1976) also reported that the ""cover story,"" or problem context, may have a significant effect on a subject's problem-solving performance. All the investigations cited above involved college students and, with the exception of an algebraic problem in the Kulm and Days study, all involved the solution of puzzle problems-Missionaries and Cannibals, Tower of Hanoi, and their isomorphs or homomorphs. The present study sought to extend this work by using school-age subjects and mathematical word problems of the kind usually encountered in school. Furthermore, the study looked specifically at the role of memory in transfer between related problems.","In this paper, the authors investigated the role of memory in transfer between related problems and found that the solution of related problems appeared to help subjects focus on relevant strategies, but different problem contexts appeared to interfere with transfer."
"Research issues in the learning and teaching of algebra, Vol. 4.","https://scispace.com/paper/research-issues-in-the-learning-and-teaching-of-algebra-vol-qqbbwrhutg","1989","","","Sigrid Wagner
Carolyn Kieran","","","Contents: C. Kieran, S. Wagner, The Research Agenda Conference on Algebra: Background and Issues. Part I:Past Research and Current Issues. J.A. Thorpe, Algebra: What Should We Teach and How Should We Teach It? J.R. Leitzel, Critical Considerations for the Future of Algebra Instruction. C. Kieran, The Early Learning of Algebra: A Structural Perspective. L.R. Booth, A Question of Structure. N. Herscovics, Cognitive Obstacles Encountered in the Learning of Algebra. D. Tall, Different Cognitive Obstacles in a Technological Paradigm. S. Chaiklin, Cognitive Studies of Algebra Problem Solving and Learning. R.B. Davis, Three Ways of Improving Cognitive Studies in Algebra. J.H. Larkin, Robust Performance in Algebra: The Role of the Problem Representation. P.W. Thompson, Artificial Intelligence, Advanced Technology, and Learning and Teaching Algebra. M.W. Lewis, Intelligent Tutoring Systems: First Steps and Future Directions. J.J. Kaput, Linking Representations in the Symbol Systems of Algebra. D. Kirshner, Critical Issues in Current Representation System Theory. J.T. Fey, School Algebra for the Year 2000. S.L. Senk, Toward School Algebra in the Year 2000. Part II:A Research Agenda. S. Wagner, C. Kieran, An Agenda for Research on the Learning and Teaching of Algebra. L.R. Booth, The Research Agenda in Algebra: A Mathematics Education Perspective. M.W. Lewis, The Research Agenda in Algebra: A Cognitive Science Perspective. S.L. Rachlin, The Research Agenda in Algebra: A Curriculum Development Perspective. Part III:Theoretical Considerations. R.B. Davis, Research Studies in How Humans Think About Algebra. J.H. Larkin, Eight Reasons for Explicit Theories in Mathematics Education. D. Wheeler, Contexts for Research on the Teaching and Learning of Algebra.","Contents: C.W. Kieran, An Agenda for Research on the Learning and Teaching of Algebra."
