"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Snippet","Abstract"
"Brain Performance versus Phase Transitions","https://scispace.com/paper/brain-performance-versus-phase-transitions-wcuaw8x8at","2015","Journal Article","Scientific Reports","Joaquín J. Torres
Joaquín Marro","10.1038/SREP12216","https://www.nature.com/articles/srep12216.pdf","… (equilibrium) discontinuous, first-order phase transitions. On the contrary, the transition IV→V … model, we also implemented the adjacency matrix ε ij with actual data 54 . Note that these …","We here illustrate how a well-founded study of the brain may originate in assuming analogies with phase-transition phenomena. Analyzing to what extent a weak signal endures in noisy environments, we identify the underlying mechanisms, and it results a description of how the excitability associated to (non-equilibrium) phase changes and criticality optimizes the processing of the signal. Our setting is a network of integrate-and-fire nodes in which connections are heterogeneous with rapid time-varying intensities mimicking fatigue and potentiation. Emergence then becomes quite robust against wiring topology modification—in fact, we considered from a fully connected network to the Homo sapiens connectome—showing the essential role of synaptic flickering on computations. We also suggest how to experimentally disclose significant changes during actual brain operation."
"Metastability, criticality and phase transitions in brain and its models","https://scispace.com/paper/metastability-criticality-and-phase-transitions-in-brain-and-2xjwv2ia6p","2007","Journal Article","BioSystems","Gerhard Werner","10.1016/J.BIOSYSTEMS.2006.12.001","https://web-archive.southampton.ac.uk/cogprints.org/5129/1/Criticality.pdf","… It is here the basis for proposing that the application of the twin concepts of scaling and universality of the theory of non-equilibrium phase transitions can serve as an informative …","This survey of experimental findings and theoretical insights of the past 25 years places the brain firmly into the conceptual framework of nonlinear dynamics, operating at the brink of criticality, which is achieved and maintained by self-organization. It is here the basis for proposing that the application of the twin concepts of scaling and universality of the theory of non-equilibrium phase transitions can serve as an informative approach for elucidating the nature of underlying neural-mechanisms, with emphasis on the dynamics of recursively reentrant activity flow in intracortical and cortico-subcortical neuronal loops."
"Developmental transitions: So what's new?","https://scispace.com/paper/developmental-transitions-so-what-s-new-3jhe9b2fhr","1998","Journal Article","British Journal of Development Psychology","Han L. J. van der Maas
Brian Hopkins","10.1111/J.2044-835X.1998.TB00747.X","https://hvandermaas.socsci.uva.nl/Homepage_Han_van_der_Maas/Publications_files/papers/bjdp%20intro.pdf","… A phase shift, which can be seen as a transition in real time, … for a discontinuous process which can be fitted to the data. The … to posit a cognitive conflict in the transition phase. Thus, the …","Structural approaches to development, such as Piaget's stage theory, have proved to be problematic in dealing with developmental transitions. More promising in this respect are models of qualitative change that address macroscopical phase shifts in non-linear dynamicalsystems that arise from quantitative changes at the microscopical level. In this introductory paper, we attempt to clarify the meanings of some of the core terms used in these models so as to set the scene for the subsequent contributions. We stress the relevance of recent advances in catastrophe theory for detecting developmental transitions and suggest that the concept of self-organisation as formulated in irreversible thermodynamics provides a framework for explaining them. As yet, there is a lack of convincing evidence that transitions of interest to developmental psychologists comply with principles of self-organisation that have become well-established for time-evolving systems in other disciplines such as chemistry and biology. Demonstrations of self-organisation in psychologically-relevant simulation models are a first step in attaining such evidence. In this special issue, we concentrate primarily on a common approach to the detection of transitions across a number of domains of development.However, in doing so illustrations are given of the ways in which the hypothesis of selforganisation can be used to account for the mechanisms of developmental transitions."
"Slow or sudden: Re-interpreting the learning curve for modern systems neuroscience","https://scispace.com/paper/slow-or-sudden-re-interpreting-the-learning-curve-for-modern-1ljourap","2022","Journal Article","IBRO neuroscience reports","Sharlen Moore
Kishore V. Kuchibhotla","10.1016/j.ibneur.2022.05.006","https://www.sciencedirect.com/science/article/am/pii/S2667242122000367","… Learning is fundamental to animal survival. Animals must … The slow, highly variable, and incremental learning curve … contemporary evidence that instrumental forms of reward-learning …","Learning is fundamental to animal survival. Animals must learn to link sensory cues in the environment to actions that lead to reward or avoid punishment. Rapid learning can then be highly adaptive and the difference between life or death. To explore the neural dynamics and circuits that underlie learning, however, has typically required the use of laboratory paradigms with tight control of stimuli, action sets, and outcomes. Learning curves in such reward-based tasks are reported as slow and gradual, with animals often taking hundreds to thousands of trials to reach expert performance. The slow, highly variable, and incremental learning curve remains the largely unchallenged belief in modern systems neuroscience. Here, we provide historical and contemporary evidence that instrumental forms of reward-learning can be dissociated into two parallel processes: knowledge acquisition which is rapid with step-like improvements, and behavioral expression which is slower and more variable. We further propose that this conceptual distinction may allow us to isolate the associative (knowledge-related) and non-associative (performance-related) components that influence learning. We then discuss the implications that this revised understanding of the learning curve has for systems neuroscience. "
"Phase transitions: Foundations of behavior","https://scispace.com/paper/phase-transitions-foundations-of-behavior-4559agno43","1990","Book Chapter","","J. A. S. Kelso","10.1007/978-3-642-48779-8_15","","… of phase transitions and pattern formation in human behavior in … Then a clear and abrupt jump in phase occurs to the phasing … Are there qualitative (and quantitative) changes in the …","Synergetic phase transitions afford a special window into the principles of behavior at several levels of desciption. The reason is that instabilities serve to demarcate behavioral patterns, thereby allowing a precise identification of collective variables or order parameters for patterns and their (nonlinear) dynamics. Once the, order parameter dynamics are known for particular experimental model systems, not only can they be derived or synthesized, but a number of steps of generalization becomes possible. Certain essential psychological functions such as the perception of dynamic visual and speech patterns, intentional behavioral change and learning a novel behavioral pattern are addressed here. All observed phenomena may be expressed in dynamical language."
"Phase transitions and criticality in the collective behavior of animals—self-organization and biological function","https://scispace.com/paper/Vu8LeX44sTcJ","","","","P Romanczuk
BC Daniels","","https://arxiv.org/pdf/2211.03879","… review relevant phase transitions exhibited by animal collectives, … Yet animal groups are composed of individuals with a … of the phase transitions to a discontinuous one. However, the …",""
"Cognitive phase transitions in the cerebral cortex-enhancing the neuron doctrine by modeling neural fields","https://scispace.com/paper/0b-n74sJ2roJ","","","","R Kozma
WJ Freeman","","","… Our premise is that the repetitive sudden transitions observed … complex non-convergent trajectory influenced by the subject’… human brains and intelligence and their possible resolution. …",""
"Long-range cortical synchronization supports abrupt visual learning","https://scispace.com/paper/long-range-cortical-synchronization-supports-abrupt-visual-14qp7n2wco","2021","Posted Content","bioRxiv","Bennett A. Csorba
Matthew R. Krause
Theodoros P. Zanos
Christopher C. Pack","10.1101/2021.08.03.454994","https://www.cell.com/current-biology/pdfExtended/S0960-9822(22)00598-X","… and rate of learning for all images for an individual animal (… a pre-learning phase (before N 50 , top row), a post-learning … our data, as synchronization levels measured before learning …","Visual plasticity declines sharply after the critical period, yet we easily learn to recognize new faces and places even as adults. Such learning is often characterized by a moment of insight, an abrupt and dramatic improvement in recognition. The mechanisms that support abrupt learning are unknown, but one hypothesis is that they involve changes in synchronization between brain regions. To test this hypothesis, we used a behavioral task in which non-human primates rapidly learned to recognize novel images and to associate them with specific responses. Simultaneous recordings from inferotemporal and prefrontal cortices revealed a transient synchronization of neural activity between these areas that peaked around the moment of insight. Synchronization was strongest between inferotemporal sites that encoded images and reward-sensitive prefrontal sites. Moreover, its magnitude intensified gradually over image exposures, suggesting that abrupt learning culminates from the search for informative signals within a circuit linking sensory information to task demands."
"Dynamics of representational change: entropy, action, and cognition.","https://scispace.com/paper/dynamics-of-representational-change-entropy-action-and-2d91sv3ufk","2009","Journal Article","Journal of Experimental Psychology: Human Perception and Performance","Damian G. Stephen
James A. Dixon
Robert W. Isenhower","10.1037/A0014510","https://www.researchgate.net/profile/Damian-Kelty-Stephen/publication/40455355_Dynamics_of_Representational_Change_Entropy_Action_and_Cognition/links/0912f50bccf485bc58000000/Dynamics-of-Representational-Change-Entropy-Action-and-Cognition.pdf","… dynamics is to quantify a system’s trajectory in phase space. … , as evidenced by their sudden shift to classifying gears as … how it changes around phase transitions, using the Lorenz …","Explaining how the cognitive system can create new structures has been a major challenge for cognitive science. Self-organization from the theory of nonlinear dynamics offers an account of this remarkable phenomenon. Two studies provide an initial test of the hypothesis that the emergence of new cognitive structure follows the same universal principles as emergence in other domains (e.g., fluids, lasers). In both studies, participants initially solved gear-system problems by manually tracing the force across a system of gears. Subsequently, they discovered that the gears form an alternating sequence, thereby demonstrating a new cognitive structure. In both studies, dynamical analyses of action during problem solving predicted the spontaneous emergence of the new cognitive structure. Study 1 showed that a peak in entropy, followed by negentropy, key indicators of self-organization, predicted discovery of alternation. Study 2 replicated these effects, and showed that increasing environmental entropy accelerated discovery, a classic prediction from dynamics. Additional analyses based on the relationship between phase transitions and power-law behavior provide converging evidence. The studies provide an initial demonstration of the emergence of cognitive structure through self-organization."
"Phase transitions of brain evolution that produced human language and beyond","https://scispace.com/paper/phase-transitions-of-brain-evolution-that-produced-human-1tlisouvsp","2020","Journal Article","Neuroscience Research","Rafael Vieira Bretas
Yumiko Yamazaki
Atsushi Iriki","10.1016/J.NEURES.2019.11.010","","… human cognitive capacities to the next threshold required for a novel mode of language. … of discontinuous qualitative differences induced from continuous quantitative differences? …",""
