"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Snippet","Abstract"
"Probabilities in implicit learning","https://scispace.com/paper/probabilities-in-implicit-learning-3ux9sa85kh","2011","Journal Article","Perception","Philip Tseng
Tzu Yu Hsu
Ovid J.L. Tzeng
Ovid J.L. Tzeng
Daisy L. Hung
Chi Hung Juan
Chi Hung Juan","10.1068/P6833","","… information to pass certain memory threshold before it can be … In addition, the 26 condition also enjoyed a faster RT than … individual context can be computationally costly; yet learning …","The visual system possesses a remarkable ability in learning regularities from the environment. In the case of contextual cuing, predictive visual contexts such as spatial configurations are implicitly learned, retained, and used to facilitate visual search—all without one's subjective awareness and conscious effort. Here we investigated whether implicit learning and its facilitatory effects are sensitive to the statistical property of such implicit knowledge. In other words, are highly probable events learned better than less probable ones even when such learning is implicit? We systematically varied the frequencies of context repetition to alter the degrees of learning. Our results showed that search efficiency increased consistently as contextual probabilities increased. Thus, the visual contexts, along with their probability of occurrences, were both picked up by the visual system. Furthermore, even when the total number of exposures was held constant between each probability, the highest probability ..."
"Procedural memory in infancy: Evidence from implicit sequence learning in an eye-tracking paradigm","https://scispace.com/paper/procedural-memory-in-infancy-evidence-from-implicit-sequence-1jk6m9b1hs","2020","Journal Article","Journal of Experimental Child Psychology","Felix-Sebastian Koch
Anett Sundqvist
Ulrika Birberg Thornberg
Sandra Nyberg
Jarrad A. G. Lum
Michael T. Ullman
Rachel Barr
Mary Rudner
Mikael Heimann","10.1016/J.JECP.2019.104733","https://www.diva-portal.org/smash/get/diva2:1417576/FULLTEXT01.pdf","… Procedural memory underpins the learning of skills and habits. It is often tested in children and adults with sequence learning on the serial reaction time … investigated procedural memory …",""
"Is implicit learning perceptually inflexible? New evidence using a simple cued reaction-time task","https://scispace.com/paper/is-implicit-learning-perceptually-inflexible-new-evidence-tyn1quubk5","2008","Journal Article","Learning and Motivation","Caroline Tomiczek
Darren Burke","10.1016/J.LMOT.2007.07.001","https://www.researchgate.net/profile/Darren-Burke-3/publication/222578747_Is_implicit_learning_perceptually_inflexible_New_evidence_using_a_simple_cued_reaction-time_task/links/5acaac620f7e9bcd5198b2e6/Is-implicit-learning-perceptually-inflexible-New-evidence-using-a-simple-cued-reaction-time-task.pdf","… Implicit learning in a simple cued reaction-time task. Learning and Motivation 31, 364–380] … and explicit cognition are underscored by independent systems that have evolved to …",""
"Assessing processing-based measures of implicit statistical learning: three serial reaction time experiments do not reveal artificial grammar learning","https://scispace.com/paper/assessing-processing-based-measures-of-implicit-statistical-3s8pvchnfwcf","2024","Journal Article","PLOS ONE","Holly E. Jenkins
Phyllis Leung
F. Smith
Nick Riches
Benjamin Wilson","10.1371/journal.pone.0308653","https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0308653&type=printable","… often learn about this structure via implicit statistical learning, … assess individual differences in implicit statistical learning in … Given that this experiment failed to show implicit learning, we …","Implicit statistical learning, whereby predictable relationships between stimuli are detected without conscious awareness, is important for language acquisition. However, while this process is putatively implicit, it is often assessed using measures that require explicit reflection and conscious decision making. Here, we conducted three experiments combining an artificial grammar learning paradigm with a serial reaction time (SRT-AGL) task, to measure statistical learning of adjacent and nonadjacent dependencies implicitly, without conscious decision making. Participants viewed an array of six visual stimuli and were presented with a sequence of three auditory (nonsense words, Expt. 1; names of familiar objects, Expt. 2) or visual (abstract shapes, Expt. 3) cues and were asked to click on the corresponding visual stimulus as quickly as possible. In each experiment, the final stimulus in the sequence was predictable based on items earlier in the sequence. Faster responses to this predictable final stimulus compared to unpredictable stimuli would provide evidence of implicit statistical learning, without requiring explicit decision making or conscious reflection. Despite previous positive results (Christiansen et al. 2009 and Misyak et al. 2010) we saw little evidence of implicit statistical learning in any of the experiments, suggesting that in this case, these SRT-AGL tasks were not an effective measure implicit statistical learning."
"Modeling implicit learning in a cross-modal audio-visual serial reaction time task","https://scispace.com/paper/modeling-implicit-learning-in-a-cross-modal-audio-visual-54hqwpzczb","2019","Journal Article","Cognitive Systems Research","Philipp Taesler
Julia Jablonowski
Qiufang Fu
Michael Rose","10.1016/J.COGSYS.2018.10.002","","… task familiarity effect, plus two separate minima for the predictable and deviant learning curve. To test, whether we could model the onset of the reaction time benefit for predictable trials, …",""
"Evaluating the relationship between explicit and implicit knowledge in a sequential reaction time task.","https://scispace.com/paper/evaluating-the-relationship-between-explicit-and-implicit-5eza3fdtln","1999","Journal Article","Journal of Experimental Psychology: Learning, Memory and Cognition","David R. Shanks
Theresa Johnstone","10.1037//0278-7393.25.6.1435","","… useful tool for studying implicit learning. In the typical procedure… implicit and explicit knowledge at the verbal report threshold, … We performed separate two-way ANOVAs, with blocks as a …","Can knowledge underlying a simple perceptual-motor skill be unconscious? Three experiments (a) trained participants on a 4-choice reaction time (RT) task in which the stimulus on each trial was determined by a repeating 12-element sequence and (b) studied the extent to which participants' knowledge of this sequence was implicit, that is, unavailable for conscious access. Participants proved via an indirect test to have acquired knowledge of the sequence, because their RTs increased when the sequence was changed. To evaluate whether this knowledge was consciously accessible, participants were asked to perform an ""objective"" free-generation or recognition test of sequence knowledge. Results show that sequence knowledge is fully accessible on these objective tests. Moreover, it is demonstrated in this procedure that old-new recognition cannot be explained by unconscious attribution of perceptual-motor fluency. The question is raised whether distinct implicit (procedural) and explicit (declarative) forms of knowledge are acquired when participants learn a perceptual-motor skill."
"Sequential implicit learning ability predicts growth in reading skills in typical readers and children with dyslexia","https://scispace.com/paper/sequential-implicit-learning-ability-predicts-growth-in-1g0r9ovrn9","2019","Journal Article","Scientific Studies of Reading","Sanne W. van der Kleij
Margriet A. Groen
Eliane Segers
Ludo Verhoeven","10.1080/10888438.2018.1491582","https://www.tandfonline.com/doi/pdf/10.1080/10888438.2018.1491582","… Moreover, individual differences in implicit learning were … , accuracy and response speed on the implicit learning tasks … The learning curve of the training phase (block) was modeled…","This study investigated in a longitudinal design how 74 Dutch children with dyslexia and 39 typically developing peers differed in sequential versus spatial implicit learning and overnight consolidation, and it examined whether implicit learning related to (pseudo)word reading development in Grades 5 and 6. The results showed that sequential, but not spatial, learning predicted growth in reading skills in children with and without dyslexia. Sequential implicit learning was also related to growth in pseudoword reading skills during an intervention in children with dyslexia, retrospectively. Furthermore, children with dyslexia had longer reaction times in general but did not differ from typical readers in how well or how quickly they learned either on an implicit learning task or in their overnight consolidation."
"Operating characteristics of the implicit learning system supporting serial interception sequence learning.","https://scispace.com/paper/operating-characteristics-of-the-implicit-learning-system-mqayfciyvo","2012","Journal Article","Journal of Experimental Psychology: Human Perception and Performance","Daniel J. Sanchez
Paul J. Reber","10.1037/A0026347","https://scispace.com/pdf/operating-characteristics-of-the-implicit-learning-system-mqayfciyvo.pdf","… Instead of making a choice reaction time response, … long across two training sessions on separate days. The key … The learning curve (a) shows the gradual sequence learning …","The memory system that supports implicit perceptual-motor sequence learning relies on brain regions that operate separately from the explicit, medial temporal lobe memory system. The implicit learning system therefore likely has distinct operating characteristics and information processing constraints. To attempt to identify the limits of the implicit sequence learning mechanism, participants performed the serial interception sequence learning (SISL) task with covertly embedded repeating sequences that were much longer than most previous studies: ranging from 30 to 60 (Experiment 1) and 60 to 90 (Experiment 2) items in length. Robust sequence-specific learning was observed for sequences up to 80 items in length, extending the known capacity of implicit sequence learning. In Experiment 3, 12-item repeating sequences were embedded among increasing amounts of irrelevant nonrepeating sequences (from 20 to 80% of training trials). Despite high levels of irrelevant trials, learning occurred across conditions. A comparison of learning rates across all three experiments found a surprising degree of constancy in the rate of learning regardless of sequence length or embedded noise. Sequence learning appears to be constant with the logarithm of the number of sequence repetitions practiced during training. The consistency in learning rate across experiments and conditions implies that the mechanisms supporting implicit sequence learning are not capacity-constrained by very long sequences nor adversely affected by high rates of irrelevant sequences during training."
"Implicit oculomotor sequence learning in humans: Time course of offline processing","https://scispace.com/paper/implicit-oculomotor-sequence-learning-in-humans-time-course-3a4u0lfciw","2006","Journal Article","Brain Research","Geneviève Albouy
Perrine Ruby
Christophe Phillips
André Luxen
Philippe Peigneux
Pierre Maquet","10.1016/J.BRAINRES.2006.03.076","https://www.academia.edu/download/30762379/Albouy_CognBrainRes_06.pdf","… learning and generalizes to the implicit learning of a sequence of eye movements. To assess this hypothesis, we have created the serial oculomotor reaction time … allow an individual to …",""
"Specific deficit in implicit motor sequence learning following spinal cord injury","https://scispace.com/paper/specific-deficit-in-implicit-motor-sequence-learning-1v95ws2mlr","2016","Journal Article","PLOS ONE","Ayala Bloch
Dror Tamir
Eli Vakil
Gabi Zeilig
Gabi Zeilig","10.1371/JOURNAL.PONE.0158396","https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0158396&type=printable","… reaction time (SRT) task, which was used to assess implicit … deviated notably from the learning curve displayed by the … that individuals with SCI can exhibit implicit learning deficits in …","Background
Physical and psychosocial rehabilitation following spinal cord injury (SCI) leans heavily on learning and practicing new skills. However, despite research relating motor sequence learning to spinal cord activity and clinical observations of impeded skill-learning after SCI, implicit procedural learning following spinal cord damage has not been examined."
