"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Snippet","Abstract"
"Amphetamine exerts dose-dependent changes in prefrontal cortex attractor dynamics during working memory","https://scispace.com/paper/amphetamine-exerts-dose-dependent-changes-in-prefrontal-4ni5i7bkqj","2015","Journal Article","The Journal of Neuroscience","Christopher C. Lapish
Emili Balaguer-Ballester
Jeremy K. Seamans
Anthony G. Phillips
Daniel Durstewitz","10.1523/JNEUROSCI.2421-14.2015","https://www.jneurosci.org/content/jneuro/35/28/10172.full.pdf","… analysis, and machine learning methods to assess dynamic … among conditions (and rule out any possibly confounding … neural trajectories and task-epoch-specific population states …","Modulation of neural activity by monoamine neurotransmitters is thought to play an essential role in shaping computational neurodynamics in the neocortex, especially in prefrontal regions. Computational theories propose that monoamines may exert bidirectional (concentration-dependent) effects on cognition by altering prefrontal cortical attractor dynamics according to an inverted U-shaped function. To date, this hypothesis has not been addressed directly, in part because of the absence of appropriate statistical methods required to assess attractor-like behavior in vivo. The present study used a combination of advanced multivariate statistical, time series analysis, and machine learning methods to assess dynamic changes in network activity from multiple single-unit recordings from the medial prefrontal cortex (mPFC) of rats while the animals performed a foraging task guided by working memory after pretreatment with different doses of d-amphetamine (AMPH), which increases monoamine efflux in the mPFC. A dose-dependent, bidirectional effect of AMPH on neural dynamics in the mPFC was observed. Specifically, a 1.0 mg/kg dose of AMPH accentuated separation between task-epoch-specific population states and convergence toward these states. In contrast, a 3.3 mg/kg dose diminished separation and convergence toward task-epoch-specific population states, which was paralleled by deficits in cognitive performance. These results support the computationally derived hypothesis that moderate increases in monoamine efflux would enhance attractor stability, whereas high frontal monoamine levels would severely diminish it. Furthermore, they are consistent with the proposed inverted U-shaped and concentration-dependent modulation of cortical efficiency by monoamines."
"Species-conserved mechanisms of abstract rule learning promote cognitive flexibility in complex environments","https://scispace.com/paper/PMBYebE8JQ8J","","","","A Meyer-Lindenberg
H Toutounji
D Durstewitz","","https://www.biorxiv.org/content/10.1101/2022.11.14.516439.full.pdf","… However, a key challenge on that path is the explanatory gap … and neural predictions made by different learning models and … The classifier learns a mean neural population vector for …",""
"Reconstructing computational system dynamics from neural data with recurrent neural networks","https://scispace.com/paper/reconstructing-computational-system-dynamics-from-neural-2093zzc35o","2023","","Nature Reviews Neuroscience","Daniel Durstewitz
Georgia Koppe
Max Ingo Thurm","10.1038/s41583-023-00740-7","","… Similar transitions have been observed in rat prefrontal neurons … in neural population representations during rule-learning … studying neural trajectories in the macaque premotor cortex …",""
"Replay of behavioral sequences in the medial prefrontal cortex during rule switching","https://scispace.com/paper/replay-of-behavioral-sequences-in-the-medial-prefrontal-3sdnkt691t","2020","Journal Article","Neuron","Karola Kaefer
Michele Nardin
Karel Blahna
Jozsef Csicsvari","10.1016/J.NEURON.2020.01.015","https://www.cell.com/neuron/pdfExtended/S0896-6273(20)30041-6","… of awake trajectory replay with rule-switching performance. … The decoding quality of a neural ensemble was tested on rate … timing in the hippocampal-prefrontal network upon learning …",""
"Reconstructing computational dynamics from neural measurements with recurrent neural networks","https://scispace.com/paper/reconstructing-computational-dynamics-from-neural-frvkzebn","2022","Posted Content","bioRxiv","Daniel Durstewitz
Georgia Koppe
Max Ingo Thurm","10.1101/2022.10.31.514408","https://www.biorxiv.org/content/10.1101/2022.10.31.514408.full.pdf","… in neural population representations during rule learning or … embedding of trajectories of the bursting neuron model on the … recorded from the rat prefrontal cortex during a rule-shift task (…","Mechanistic and computational models in neuroscience usually take the form of systems of differential or time-recursive equations. The spatio-temporal behavior of such systems is the subject of dynamical systems theory (DST). DST provides a powerful mathematical toolbox for describing and analyzing neurobiological processes at any level, from molecules to behavior, and has been a mainstay of computational neuroscience for decades. Recently, recurrent neural networks (RNNs) became a popular machine learning tool for studying the nonlinear dynamics underlying neural or behavioral observations. By training RNNs on the same behavioral tasks as employed for animal subjects and dissecting their inner workings, insights and hypotheses about the neuro-computational underpinnings of behavior could be generated. Alternatively, RNNs may be trained directly on the physiological and behavioral time series at hand. Ideally, the once trained RNN would then be able to generate data with the same temporal and geometrical properties as those observed. This is called dynamical systems reconstruction, a burgeoning field in machine learning and nonlinear dynamics. Through this more powerful approach the trained RNN becomes a surrogate for the experimentally probed system, as far as its dynamical and computational properties are concerned. The trained system can then be systematically analyzed, probed and simulated. Here we will review this highly exciting and rapidly expanding field, including recent trends in machine learning that may as yet be less well known in neuroscience. We will also discuss important validation tests, caveats, and requirements of RNN-based dynamical systems reconstruction. Concepts and applications will be illustrated with various examples from neuroscience."
"Statistical approaches for reconstructing neuro-cognitive dynamics from high-dimensional neural recordings","https://scispace.com/paper/statistical-approaches-for-reconstructing-neuro-cognitive-5feyk22vut","2010","Journal Article","E-neuroforum","Daniel Durstewitz
Emili Balaguer-Ballester","10.1007/S13295-010-0011-0","","… current neural population state to the two rule steady states as a … the neural dynamics in rat prefrontal cortex accompanying … of the neural trajectory to the two rule steady states shown in …","Recent advances in multiple single-unit recording and optical imaging techniques now routinely enable observation of the activity from tens to hundreds of neurons simultaneously. The result is high-dimensional multivariate time series which offer an unprecedented range of possibilities for gaining insight into the detailed spatio-temporal neural dynamics underlying cognition. For instance, they may pave the way for reliable single-trial analyses, for investigating the role of higher-order correlations in neural coding, the mechanisms of neural ensemble formation, or more generally of transitions among attractor states accompanying cognitive processes. At the same time, exploiting the information in these multivariate time series may require more sophisticated statistical methods beyond the commonly employed repertoire. Here we review, using specific experimental examples, some of these methods for visualizing structure in high-dimensional data sets, for statistical inference about the apparent structure, for single-trial analysis of neural time series, and for reconstructing some of the dynamical properties of neural systems that can only be inferred from simultaneous recordings."
"Time Series from a Nonlinear Dynamical Systems Perspective","https://scispace.com/paper/time-series-from-a-nonlinear-dynamical-systems-perspective-2wg8wzqygc","2017","Book Chapter","","Daniel Durstewitz","10.1007/978-3-319-59976-2_9","","… α > 3.57: The system’s state trajectory starts to densely fill a … external input to the excitatory neuron population, but we will … trial) for a prefrontal cortex neuron (recordings kindly provided …","Nonlinear dynamics is a huge field in mathematics and physics, and we will hardly be able to scratch the surface here. Nevertheless, this field is so tremendously important for our theoretical understanding of brain function and time series phenomena that I felt a book on statistical methods in neuroscience should not go without discussing at least some of its core concepts. Having some grasp of nonlinear dynamical systems may give important insights into how the observed time series were generated. In fact, nonlinear dynamics provides a kind of universal language for mathematically describing the deterministic part of the dynamical systems generating the observed time series—we will see later (Sect. 9.3) how to connect these ideas to stochastic processes and statistical inference. ARMA and state space models as discussed in Sects. 7.2 and 7.5 are examples of discrete-time, linear dynamical systems driven by noise. However, linear dynamical systems can only exhibit a limited repertoire of dynamical behaviors and typically do not capture a number of prominent and computationally important phenomena observed in physiological recordings. In the following, we will distinguish between models that are defined in discrete time (Sect. 9.1), as all the time series models discussed so far, and continuous-time models (Sect. 9.2)."
"Neural correlates of rules and conflict in medial prefrontal cortex during decision and feedback epochs","https://scispace.com/paper/neural-correlates-of-rules-and-conflict-in-medial-prefrontal-2lit3ofrmt","2015","Journal Article","Frontiers in Behavioral Neuroscience","Gregory B. Bissonette
Matthew R. Roesch","10.3389/FNBEH.2015.00266","https://www.frontiersin.org/journals/behavioral-neuroscience/articles/10.3389/fnbeh.2015.00266/pdf","… high conflict trials in a separate population of mPFC neurons. … (bottom of box) and general drive path (dashed line) for five rats. … rule increases early in the block and wanes with learning. …","The ability to properly adjust behavioral responses to cues in a changing environment is crucial for survival. Activity in the medial Prefrontal Cortex (mPFC) is thought to both represent rules to guide behavior as well as detect and resolve conflicts between rules in changing contingencies. However, while lesion and pharmacological studies have supported a crucial role for mPFC in this type of set-shifting, an understanding of how mPFC represents current rules or detects and resolves conflict between different rules is unclear. Here, we directly address the role of rat mPFC in shifting rule based behavioral strategies using a novel behavioral task designed to tease apart neural signatures of rules, conflict and direction. We demonstrate that activity of single neurons in rat mPFC represent distinct rules. Further, we show increased firing on high conflict trials in a separate population of mPFC neurons. Reduced firing in both populations of neurons was associated with poor performance. Moreover, activity in both populations increased and decreased firing during the outcome epoch when reward was and was not delivered on correct and incorrect trials, respectively. In addition, outcome firing was modulated by the current rule and the degree of conflict associated with the previous decision. These results promote a greater understanding of the role that mPFC plays in switching between rules, signaling both rule and conflict to promote improved behavioral performance."
"The claustrum-medial prefrontal cortex network controls attentional set-shifting","https://scispace.com/paper/the-claustrum-medial-prefrontal-cortex-network-controls-4v8unavdco","2020","Posted Content","bioRxiv","Leon Fodoulian
Olivier Gschwend
Chieko Huber
Sophie Mutel
Rodrigo F. Salazar
Roberta Leone
Jean-Rodolphe Renfer
Kazadi Ekundayo
Ivan Rodriguez
Alan Carleton","10.1101/2020.10.14.339259","https://www.biorxiv.org/content/10.1101/2020.10.14.339259.full.pdf","… with other neuronal populations of the insular cortex (… (Figure 3J), population vectors defined a unique trajectory. It reflected … learning of the block rule (Figures 3K and S2G). Indeed, a …","In various mental disorders, dysfunction of the prefrontal cortex contributes to cognitive deficits. Here we studied how the claustrum (CLA), a nucleus sharing reciprocal connections with the cortex, may participate in these cognitive impairments. We show that specific ensembles of CLA and of medial prefrontal cortex (mPFC) neurons are activated during a task requiring cognitive control such as attentional set-shifting, i.e. the ability to shift attention towards newly relevant stimulus-reward associations while disengaging from irrelevant ones. CLA neurons exert a direct excitatory input on mPFC pyramidal cells, and chemogenetic inhibition of CLA neurons suppresses the formation of specific mPFC assemblies during attentional set-shifting. Furthermore, impairing the recruitment of specific CLA assemblies through opto/chemogenetic manipulations prevents attentional set-shifting. In conclusion, we propose that the CLA controls the reorganization of mPFC ensembles to enable attentional set-shifting, emphasizing a potential role of the CLA-mPFC network in attentional dysfunctions."
"Reconstructing Neural Dynamics Underlying Cognitive Flexibility Using Parameter-Evolving RNNs","https://scispace.com/paper/yiBZS9hIbAwJ","","","","MI Thurm","","https://archiv.ub.uni-heidelberg.de/volltextserver/37427/1/Max_Ingo_Thurm_Thesis_ubpup.pdf","… hidden state trajectories of RNNs solving artificial rule-learning tasks… Daniel Durstewitz. I am thankful for the opportunities he created … population model illustrating the bistable dynamics …",""
