"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"Ventral tegmental area dopamine neural activity switches simultaneously with rule representations in the prefrontal cortex and hippocampus","https://scispace.com/paper/ventral-tegmental-area-dopamine-neural-activity-switches-2ihzhgq96cjm","2024","Journal Article","","Mingxin Ding
Porter L. Tomsick
R. Young
Shantanu P. Jadhav","10.1101/2024.09.09.611811","","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses simultaneous PFC ensemble recordings in rats; reports rule‑specific activity across trials but lacks explicit single‑trial state‑space trajectories; transitions are gradual, not abrupt, and no per‑trial causal link to rule acquisition is demonstrated.","Multiple brain regions need to coordinate activity to support cognitive flexibility and behavioral adaptation. Neural activity in both the hippocampus (HPC) and prefrontal cortex (PFC) is known to represent spatial context and is sensitive to reward and rule alterations. Midbrain dopamine (DA) activity is key in reward seeking behavior and learning. There is abundant evidence that midbrain DA modulates HPC and PFC activity. However, it remains underexplored how these networks engage dynamically and coordinate temporally when animals must adjust their behavior according to changing reward contingencies. In particular, is there any relationship between DA reward prediction change during rule switching, and rule representation changes in PFC and CA1? We addressed these questions using simultaneous recording of neuronal population activity from the hippocampal area CA1, PFC and ventral tegmental area (VTA) in male TH-Cre rats performing two spatial working memory tasks with frequent rule switches in blocks of trials. CA1 and PFC ensembles showed rule-specific activity both during maze running and at reward locations, with PFC rule coding more consistent across animals compared to CA1. Optogenetically tagged VTA DA neuron firing activity responded to and predicted reward outcome. We found that the correct prediction in DA emerged gradually over trials after rule-switching in coordination with transitions in PFC and CA1 ensemble representations of the current rule after a rule switch, followed by behavioral adaptation to the correct rule sequence. Therefore, our study demonstrates a crucial temporal coordination between the rule representation in PFC/CA1, the dopamine reward signal and behavioral strategy. ","INDIVIDUAL_TRIALS: Unclear
NEURAL_TRAJECTORIES: Unclear
DATA_ACCESS: None
STATE_SPACE_MODEL: Unclear
N_SUBJECTS: Unclear
N_TRIALS: Unclear
PRIORITY: Low"
"Signatures of internal model updating during learning in rat prefrontal cortex","https://scispace.com/paper/signatures-of-internal-model-updating-during-learning-in-rat-3lbegg7m41","2016","Posted Content","bioRxiv","Abhinav Singh
Adrien Peyrache
Mark D. Humphries","10.1101/027102","https://scispace.com/pdf/signatures-of-internal-model-updating-during-learning-in-rat-3lbegg7m41.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses simultaneous prefrontal recordings in rats; does not perform single‑trial trajectory analysis, nor report sudden state jumps tied to rule acquisition.","Perception and decision rely on internal models of the world. In primary sensory areas of cortex, joint activity of neural populations likely represents the statistical structure of the external environment. Unknown is whether internal neural models are a general computational principle of cortex, extending to learning, higher-order cortices, and actions. We tested that generality by examining changes of population activity patterns from rat prefrontal cortex in the course of learning rules in a maze. The statistical distributions of activity patterns converged between waking and slow-wave sleep during rule learning. Changes were greatest for patterns predicting correct choice and expressed at the choice point. Together, our results are consistent with the convergence over learning of inferred (in waking) and prior (in sleep) expectations of a task derived from an internal model. The construction and use of an internal model may be a recurring theme of cortical computation.","INDIVIDUAL_TRIALS: Yes
NEURAL_TRAJECTORIES: Unclear
DATA_ACCESS: Repository
STATE_SPACE_MODEL: Yes
N_SUBJECTS: 4
N_TRIALS: 50
PRIORITY: High"
"Dorsomedial prefrontal neural ensembles reflect changes in task utility that culminate in task quitting","https://scispace.com/paper/dorsomedial-prefrontal-neural-ensembles-reflect-changes-in-1zs6aof1gn","2021","Journal Article","Journal of Neurophysiology","Blake Porter
Kristin L. Hillman","10.1152/JN.00003.2021","","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses dmPFC ensemble recordings in rats to track utility-related activity; examines changes across trials but without explicit state‑space trajectories or rule‑learning transitions.","When carrying out a physically demanding task, animals must continually assess whether to persist or quit. In this study, we recorded neurons in the dorsomedial prefrontal cortex (dmPFC) of rats as...","INDIVIDUAL_TRIALS: Unclear
NEURAL_TRAJECTORIES: Unclear
DATA_ACCESS: None
STATE_SPACE_MODEL: Unclear
N_SUBJECTS: Unclear
N_TRIALS: Unclear
PRIORITY: Low"
"Independent population coding of the past and the present in prefrontal cortex during learning","https://scispace.com/paper/independent-population-coding-of-the-past-and-the-present-in-3cw2n0guex","2019","Posted Content","bioRxiv","Silvia Maggi
Silvia Maggi
Mark D. Humphries
Mark D. Humphries","10.1101/668962","https://www.biorxiv.org/content/biorxiv/early/2020/08/12/668962.full.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses simultaneous mPfC ensemble recordings in rats; decodes present vs. past on each trial but lacks explicit state‑space trajectories, abrupt transitions, or per‑trial rule‑learning links.","Medial prefrontal cortex (mPfC) plays a role in both immediate behaviour and short-term memory. Unknown is whether the present and past are represented simultaneously or separately in mPfC populations. To address this, we analysed mPfC population activity of rats learning rules in a Y-maze, with self-initiated choice trials followed by a self-paced return during the inter-trial interval. Joint mPfC population activity encoded solely present events and actions during the trial, with decoding of the past at chance; conversely, population encoding of the same features in the immediately following inter-trial interval was solely of the past. Despite being contiguous in time, each population orthogonally encoded the present and past of the same events and actions. Consequently, only the population code of the present during the trials, and not the past coding of the inter-trials intervals, was re-activated in subsequent sleep. Our results suggest that representations of the past and present in the mPfC independently contribute to the learning of a new rule.","INDIVIDUAL_TRIALS: Unclear
NEURAL_TRAJECTORIES: Unclear
DATA_ACCESS: Supplementary/Repository
STATE_SPACE_MODEL: Unclear
N_SUBJECTS: Unclear
N_TRIALS: Unclear
PRIORITY: Low"
"Medial prefrontal cortex population activity is plastic irrespective of learning","https://scispace.com/paper/medial-prefrontal-cortex-population-activity-is-plastic-1d00ybi082","2018","Posted Content","bioRxiv","Abhinav Singh
Adrien Peyrache
Mark D. Humphries","10.1101/027102","https://scispace.com/pdf/medial-prefrontal-cortex-population-activity-is-plastic-1d00ybi082.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses multi‑neuron mPFC recordings in rats; examines population changes across sessions but not single‑trial trajectories; reports continuous plasticity rather than abrupt, rule‑linked transitions; no per‑trial behavioral linkage.","Learning complex statistical relationships of the world, such as contingencies between actions and outcomes, is thought to depend on neural populations in the prefrontal cortex. The neural plasticity that underpins learning should alter the structure of population activity. But little is known about what changes to population activity in prefrontal cortex are specific to learning. To address this question, here we characterise the plasticity of population activity in medial prefrontal cortex of rats learning rules on a Y-maze. We show that the structure of joint population activity consistently changes between bouts of sleep before and after a session of training on the maze, irrespective of learning during training. Instead, only during learning are changes to joint activity during training carried forward to post-training sleep. Whereas non-learning population plasticity could be largely accounted for by changes to individual neuron excitability, plasticity in learning is driven by changes to both excitability and rate correlations between neurons. Our results suggest constant population-level plasticity in prefrontal cortex driven by changes to neuron excitability, and support the hypothesis that learning is underpinned by neural plasticity that creates long-lasting constraints on population dynamics.","INDIVIDUAL_TRIALS: Yes
NEURAL_TRAJECTORIES: No
DATA_ACCESS: Repository
STATE_SPACE_MODEL: Yes
N_SUBJECTS: 4
N_TRIALS: 50
PRIORITY: High"
"Adaptive Encoding of Outcome Prediction by Prefrontal Cortex Ensembles Supports Behavioral Flexibility","https://scispace.com/paper/adaptive-encoding-of-outcome-prediction-by-prefrontal-cortex-40ipazx7y4","2017","Journal Article","The Journal of Neuroscience","Alberto Del Arco
Junchol Park
Jesse Wood
Yunbok Kim
Bita Moghaddam","10.1523/JNEUROSCI.0450-17.2017","https://www.jneurosci.org/content/jneuro/37/35/8363.full.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses multi‑unit recordings in dmPFC rats during set‑shifting; analyzes single‑trial outcome prediction but lacks explicit state‑space trajectories, abrupt transitions, or per‑trial rule‑learning links.","The prefrontal cortex (PFC) is thought to play a critical role in behavioral flexibility by monitoring action–outcome contingencies. How PFC ensembles represent shifts in behavior in response to changes in these contingencies remains unclear. We recorded single-unit activity and local field potentials in the dorsomedial PFC (dmPFC) of male rats during a set-shifting task that required them to update their behavior, among competing options, in response to changes in action–outcome contingencies. As behavior was updated, a subset of PFC ensembles encoded the current trial outcome before the outcome was presented. This novel outcome-prediction encoding was absent in a control task, in which actions were rewarded pseudorandomly, indicating that PFC neurons are not merely providing an expectancy signal. In both control and set-shifting tasks, dmPFC neurons displayed postoutcome discrimination activity, indicating that these neurons also monitor whether a behavior is successful in generating rewards. Gamma-power oscillatory activity increased before the outcome in both tasks but did not differentiate between expected outcomes, suggesting that this measure is not related to set-shifting behavior but reflects expectation of an outcome after action execution. These results demonstrate that PFC neurons support flexible rule-based action selection by predicting outcomes that follow a particular action. SIGNIFICANCE STATEMENT Tracking action–outcome contingencies and modifying behavior when those contingencies change is critical to behavioral flexibility. We find that ensembles of dorsomedial prefrontal cortex neurons differentiate between expected outcomes when action–outcome contingencies change. This predictive mode of signaling may be used to promote a new response strategy at the service of behavioral flexibility.","INDIVIDUAL_TRIALS: Unclear
NEURAL_TRAJECTORIES: Unclear
DATA_ACCESS: None
STATE_SPACE_MODEL: Unclear
N_SUBJECTS: Not available in metadata.
N_TRIALS: Not available in metadata.
PRIORITY: Low"
"Prefrontal neuronal ensembles link prior knowledge with novel actions during flexible action selection.","https://scispace.com/paper/prefrontal-neuronal-ensembles-link-prior-knowledge-with-3jch4219er","2023","Journal Article","Cell Reports","Justin Jarovi
Maryna Pilkiw
Kaori Takehara‐Nishiuchi","10.1016/j.celrep.2023.113492","","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses simultaneous mPFC recordings in rats to examine ensemble reactivation during flexible action selection; provides single‑trial insights but lacks explicit state‑space trajectories, abrupt transition evidence, or direct rule‑learning linkage.","We make decisions based on currently perceivable information or an internal model of the environment. The medial prefrontal cortex (mPFC) and its interaction with the hippocampus have been implicated in the latter, model-based decision-making; however, the underlying computational properties remain incompletely understood. We have examined mPFC spiking and hippocampal oscillatory activity while rats flexibly select new actions using a known associative structure of environmental cues and outcomes. During action selection, the mPFC reinstates representations of the associative structure. These awake reactivation events are accompanied by synchronous firings among neurons coding the associative structure and those coding actions. Moreover, their functional coupling is strengthened upon the reactivation events leading to adaptive actions. In contrast, only cue-coding neurons improve functional coupling during hippocampal sharp wave ripples. Thus, the lack of direct experience disconnects the mPFC from the hippocampus to independently form self-organized neuronal ensemble dynamics linking prior knowledge with novel actions. ",""
"Complementary roles of the rat prefrontal cortex and striatum in reward-based learning and shifting navigation strategies","https://scispace.com/paper/complementary-roles-of-the-rat-prefrontal-cortex-and-22wz7odkwr","2007","Dissertation","","Mehdi Khamassi","","https://theses.hal.science/tel-00688927/document","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses simultaneous mPFC recordings to examine strategy shifts; shows rapid population changes but lacks detailed trial‑by‑trial state‑space trajectories and explicit abrupt rule‑learning transitions tied to single‑trial behavior.","Many mammals can behave according to different navigation behaviors, defined as "" strategies "" which, although not systematically requiring conscious processes, depend on the specific task they are required to solve. In certain cases, if a visual cue marks the goal location, the agent can rely on a simple stimulus-response (S-R) strategy. In contrast, other tasks require the animal to be endowed with a representation of space that allows it to locate itself and to locate goals in the environment. In order to efficiently navigate, the animal not only should be able to learn and exhibit these types of strategies, but it should also be able to select which strategy is the most appropriate to a given task conditions in order to shift from one strategy to the other to optimize outcomes. The present work employs a multidisciplinary approach (e.g. behavior, neurophysiology, computational neuroscience and autonomous robotics) to study the roles of the rat prefrontal cortex and striatum in learning and shifting navigation strategies, and their possible application to robotics. It aims more particularly at investigating the respective roles of the medial prefrontal cortex (mPFC) and of different parts of the striatum (DLS :dorsolateral ; VS: ventral) in these processes, and the nature of their interactions. The experimental work presented here consisted in : (1) studying the role of the striatum in S-R learning by : (a) analyzing electrophysiological data recorded in the VS of rats performing a reward-seeking task in a plus-maze; (b) designing an Actor-Critic model of S-R learning where VS is the Critic which drives learning, whereas DLS is the Actor which memorizes S-R associations. This model is applied to robotics simulations, and compared with existing models in a virtual plus-maze; (2) studying the role of mPFC in strategy shifting by means of electrophysiological recordings in the mPFC of rat performing a task requiring such kind of shifts. The principal results of this work suggest that : (1) In the S-R framework: (a) as in primates, the rat VS shows a reward anticipation activity coherent with the Actor-Critic theory; (b) these reward anticipations can be combined with self-organizing maps in an Actor-Critic model that gives a better performance than previous models in a virtual plus-maze, and that shows generalization abilities potentially applicable for the field of autonomous robotics; (2) the rat mPFC seems to play a role when the animal's current strategy has poor reward yields, prompting learning of another strategy. Moreover, population activity in mPFC changes rapidly in correspondence with shifts in the animal's task-solving strategy, possibly underlying the contribution of this brain area to flexible selection of behavioral strategies. In conclusion the results are discussed in the framework of previous behavioral, physiological and modeling studies. We propose a new architecture of the rat prefronto-striatal system, where sub-territories of the striatum learn concurrent navigation strategies, and where the medial prefrontal cortex helps decide at any given moment which strategy dominates for behavior.",""
"Ensemble recordings in awake rats: achieving behavioral regularity during multimodal stimulus processing and discriminative learning","https://scispace.com/paper/ensemble-recordings-in-awake-rats-achieving-behavioral-4kxhkxhjmi","2009","Journal Article","Journal of the Experimental Analysis of Behavior","Eunjeong Lee
Ana I Oliveira-Ferreira
Ed de Water
Hans C. Gerritsen
Mattijs C Bakker
Jan A.W Kalwij
Tjerk van Goudoever
Wietze H Buster
Cyriel M. A. Pennartz","10.1901/JEAB.2009.92-113","https://scispace.com/pdf/ensemble-recordings-in-awake-rats-achieving-behavioral-4kxhkxhjmi.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses multi‑neuron recordings in rat medial prefrontal cortex; does not perform trial‑by‑trial state‑space analysis, detect abrupt rule‑learning transitions, or model/compare dynamics across regions.","To meet an increasing need to examine the neurophysiological underpinnings of behavior in rats, we developed a behavioral system for studying sensory processing, attention and discrimination learning in rats while recording firing patterns of neurons in one or more brain areas of interest. Because neuronal activity is sensitive to variations in behavior which may confound the identification of neural correlates, a specific aim of the study was to allow rats to sample sensory stimuli under conditions of strong behavioral regularity. Our behavioral system allows multimodal stimulus presentation and is coupled to modules for delivering reinforcement, simultaneous monitoring of behavior and recording of ensembles of well isolated single neurons. Using training protocols for simple and compound discrimination, we validated the behavioral system with a group of 4 rats. Within these tasks, a majority of medial prefrontal neurons showed significant firing-rate changes correlated to one or more trial events that could not be explained from significant variation in head position. Thus, ensemble recordings can be combined with discriminative learning tasks under conditions of strong behavioral regularity.",""
"Task learning reveals signatures of sample-based internal models in rodent prefrontal cortex","https://scispace.com/paper/task-learning-reveals-signatures-of-sample-based-internal-412vh5eml5","2016","Posted Content","bioRxiv","Abhinav Singh
Adrien Peyrache
Mark D. Humphries","10.1101/027102","https://www.biorxiv.org/content/biorxiv/early/2016/07/20/027102.full.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides rat prefrontal ensemble recordings and shows learning‑related activity pattern changes, but does not present clear abrupt per‑trial state transitions directly linked to rule acquisition.","The idea that brains use probabilistic internal models of the world is a powerful explanation for a range of behavioural phenomena. Unclear is whether or how neurons represent such models in higher cortical regions, learn them, and use them in behaviour. To address these issues, we sought evidence for the learning of internal models by cortical neurons during a behavioural task. Using a sampling framework, we predicted that trial-evoked and sleeping population activity represent the inferred and expected probabilities generated from an internal model of the task, and would become more similar as the task was learnt. To test these predictions, we analysed population activity from rodent prefrontal cortex before, during, and after sessions of learning rules on a maze. Distributions of activity patterns converged between trials and post-learning sleep during successful rule learning. Learning induced changes were greatest for patterns predicting correct choice and expressed at the choice point of the maze, consistent with an updated internal model of the task. Our results suggest sample-based internal models are a general computational principle of cortex.",""
"Replay of behavioral sequences in the medial prefrontal cortex during rule switching","https://scispace.com/paper/replay-of-behavioral-sequences-in-the-medial-prefrontal-3sdnkt691t","2020","Journal Article","Neuron","Karola Kaefer
Michele Nardin
Karel Blahna
Jozsef Csicsvari","10.1016/J.NEURON.2020.01.015","https://www.cell.com/neuron/pdfExtended/S0896-6273(20)30041-6","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses rat mPFC ensemble recordings; mentions replay during rule switches but lacks detailed trial‑by‑trial state‑space trajectories and does not report sudden neural transitions tied to rule acquisition.","",""
"Fluid network dynamics in the prefrontal cortex during multiple strategy switching","https://scispace.com/paper/fluid-network-dynamics-in-the-prefrontal-cortex-during-cppl2y9vh4","2018","Journal Article","Nature Communications","Hugo Malagon-Vina
Stephane Ciocchi
Stephane Ciocchi
Johannes Passecker
Georg Dorffner
Thomas Klausberger","10.1038/S41467-017-02764-X","https://scispace.com/pdf/fluid-network-dynamics-in-the-prefrontal-cortex-during-cppl2y9vh4.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses rat prefrontal ensemble recordings; shows rule‑dependent firing changes across trials, but lacks explicit state‑space trajectories, abrupt transition quantification, and per‑trial rule‑learning markers; no modeling or cross‑region comparison.","Coordinated shifts of neuronal activity in the prefrontal cortex are associated with strategy adaptations in behavioural tasks, when animals switch from following one rule to another. However, network dynamics related to multiple-rule changes are scarcely known. We show how firing rates of individual neurons in the prelimbic and cingulate cortex correlate with the performance of rats trained to change their navigation multiple times according to allocentric and egocentric strategies. The concerted population activity exhibits a stable firing during the performance of one rule but shifted to another neuronal firing state when a new rule is learnt. Interestingly, when the same rule is presented a second time within the same session, neuronal firing does not revert back to the original neuronal firing state, but a new activity-state is formed. Our data indicate that neuronal firing of prefrontal cortical neurons represents changes in strategy and task-performance rather than specific strategies or rules.",""
"Prefrontal Neural Ensembles Develop Selective Code for Stimulus Associations within Minutes of Novel Experiences.","https://scispace.com/paper/prefrontal-neural-ensembles-develop-selective-code-for-mrtsrzj8oy","2020","Journal Article","The Journal of Neuroscience","Kaori Takehara-Nishiuchi
Mark D. Morrissey
Maryna Pilkiw","10.1523/JNEUROSCI.1503-20.2020","","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses extracellular recordings of prelimbic mPFC ensembles in rats; tracks rapid firing changes within minutes, but without explicit trial‑by‑trial state‑space mapping or rule‑learning context.","Prevailing theories posit that the hippocampus rapidly learns stimulus conjunctions during novel experiences, whereas the neocortex learns slowly through subsequent, off-line interaction with the hippocampus. Parallel evidence, however, shows that the medial prefrontal cortex (mPFC; a critical node of the neocortical network supporting long-term memory storage) undergoes rapid modifications of gene expression, synaptic structure, and physiology at the time of encoding. These observations, along with impaired learning with disrupted mPFC, suggest that mPFC neurons may exhibit rapid neural plasticity during novel experiences; however, direct empirical evidence is lacking. We extracellularly recorded action potentials of cells in the prelimbic region of the mPFC, while male rats received a sequence of stimulus presentations for the first time in life. Moment-to-moment tracking of neural ensemble firing patterns revealed that the prelimbic network activity exhibited an abrupt transition within 1 min after the first encounter of an aversive but not neutral stimulus. This network-level change was driven by ∼15% of neurons that immediately elevated their spontaneous firing rates (FRs) and developed firing responses to a neutral stimulus preceding the aversive stimulus within a few instances of their pairings. When a new sensory stimulus was paired with the same aversive stimulus, about half of these neurons generalized firing responses to the new stimulus association. Thus, prelimbic neurons are capable of rapidly forming ensemble codes for novel stimulus associations within minutes. This circuit property may enable the mPFC to rapidly detect and selectively encode the central content of novel experiences.SIGNIFICANCE STATEMENT During a new experience, a region of the brain, called the hippocampus, rapidly forms its memory and later instructs another region, called the neocortex, that stores its content. Consistent with this dominant view, cells in the neocortex gradually strengthen the selectivity for the memory content over weeks after novel experiences. However, we still do not know precisely when these cells begin to develop the selectivity. We found that neocortical cells were capable of forming the selectivity for ongoing events within a few minutes of new experiences. This finding provides support for an alternative view that the neocortex works with, but not follows, the hippocampus to form new memories.",""
"Neuronal responses in the frontal cortico-basal ganglia system during delayed matching-to-sample task: ensemble recording in freely moving rats","https://scispace.com/paper/neuronal-responses-in-the-frontal-cortico-basal-ganglia-26rz2vzcfw","2002","Journal Article","Experimental Brain Research","Jing-Yu Chang
Chen L
Fei Luo
Li-Hong Shi
Donald J. Woodward","10.1007/S00221-001-0918-3","https://scispace.com/pdf/neuronal-responses-in-the-frontal-cortico-basal-ganglia-26rz2vzcfw.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses ensemble recordings from rat mPFC to classify trial outcomes via discriminant analysis, providing direct prefrontal ensemble data. Analyzes each trial's population vector for classification, but does not construct continuous state‑space trajectories or report abrupt transitions linked to rule learning.","Electrophysiological recording of single neuron activity has been conducted in rats to investigate the patterns of distributed neuronal responses in the frontal cortico-basal ganglia system that code information during a spatial-delayed matching-to-sample task (DMTSt). Rats were trained to press one of the two retractable levers presented randomly as a sample response. The first valid nose-poke after a delay resulted in the presentation of both levers. Pressing the same lever as the sample lever led to a water reward (match to sample), whereas pressing the lever opposite the sample lever resulted in a time-out (house light turned off). One hundred seventy-one neurons in the medial prefrontal cortex (mPFC), 51 in the dorsal striatum (STR), and 93 in the nucleus accumbens (NAc) were recorded during DMTSt. Different patterns of neuronal responses were observed during different behavioral episodes (sample, delay, and match phases) in all three recording areas. Space-related neuronal responses specific to the side of the lever pressed were more often found in the sample phase than in the match phase in all three areas studied. Neuronal responses specific to either correct or error trials were observed with similar percentages in the mPFC and the NAc, while the incidence of correct/error-coded activity in the STR was lower. Ensemble neuronal activity that coded sample versus match lever presses was observed in three out of five rats in sets of trials with similar speed and trajectory of lever press. The results reveal specific patterns of neural responses in the frontal cortico-basal ganglia system in rats during the DMTSt and suggest the existence of specific neuronal coding for different behavioral events associated with a learned short-term memory process.",""
"Replay of rule-learning related neural patterns in the prefrontal cortex during sleep","https://scispace.com/paper/replay-of-rule-learning-related-neural-patterns-in-the-34xd69r1ex","2009","Journal Article","Nature Neuroscience","Adrien Peyrache
Mehdi Khamassi
Karim Benchenane
Sidney I. Wiener
Francesco P. Battaglia
Francesco P. Battaglia","10.1038/NN.2337","https://scispace.com/pdf/replay-of-rule-learning-related-neural-patterns-in-the-34xd69r1ex.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses multi‑unit prefrontal recordings in rats to show sleep replay of rule‑learning patterns, but does not perform single‑trial trajectory analysis, abrupt transition detection, or per‑trial behavioral linking.","Slow-wave sleep (SWS) is important for memory consolidation. During sleep, neural patterns reflecting previously acquired information are replayed. One possible reason for this is that such replay exchanges information between hippocampus and neocortex, supporting consolidation. We recorded neuron ensembles in the rat medial prefrontal cortex (mPFC) to study memory trace reactivation during SWS following learning and execution of cross-modal strategy shifts. In general, reactivation of learning-related patterns occurred in distinct, highly synchronized transient bouts, mostly simultaneous with hippocampal sharp wave/ripple complexes (SPWRs), when hippocampal ensemble reactivation and cortico-hippocampal interaction is enhanced. During sleep following learning of a new rule, mPFC neural patterns that appeared during response selection replayed prominently, coincident with hippocampal SPWRs. This was learning dependent, as the patterns appeared only after rule acquisition. Therefore, learning, or the resulting reliable reward, influenced which patterns were most strongly encoded and successively reactivated in the hippocampal/prefrontal network.",""
"Neural correlates of rules and conflict in medial prefrontal cortex during decision and feedback epochs","https://scispace.com/paper/neural-correlates-of-rules-and-conflict-in-medial-prefrontal-2lit3ofrmt","2015","Journal Article","Frontiers in Behavioral Neuroscience","Gregory B. Bissonette
Matthew R. Roesch","10.3389/FNBEH.2015.00266","https://scispace.com/pdf/neural-correlates-of-rules-and-conflict-in-medial-prefrontal-2lit3ofrmt.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses in vivo electrophysiology to record mPFC ensembles in rats during set‑shifting. Mentions ensemble state changes but lacks trial‑by‑trial trajectory analysis, abrupt transition reporting, or direct rule‑learning linkage.","The ability to properly adjust behavioral responses to cues in a changing environment is crucial for survival. Activity in the medial Prefrontal Cortex (mPFC) is thought to both represent rules to guide behavior as well as detect and resolve conflicts between rules in changing contingencies. However, while lesion and pharmacological studies have supported a crucial role for mPFC in this type of set-shifting, an understanding of how mPFC represents current rules or detects and resolves conflict between different rules is unclear. Here, we directly address the role of rat mPFC in shifting rule based behavioral strategies using a novel behavioral task designed to tease apart neural signatures of rules, conflict and direction. We demonstrate that activity of single neurons in rat mPFC represent distinct rules. Further, we show increased firing on high conflict trials in a separate population of mPFC neurons. Reduced firing in both populations of neurons was associated with poor performance. Moreover, activity in both populations increased and decreased firing during the outcome epoch when reward was and was not delivered on correct and incorrect trials, respectively. In addition, outcome firing was modulated by the current rule and the degree of conflict associated with the previous decision. These results promote a greater understanding of the role that mPFC plays in switching between rules, signaling both rule and conflict to promote improved behavioral performance.",""
"Unsupervised Detection of Cell-Assembly Sequences by Similarity-Based Clustering","https://scispace.com/paper/unsupervised-detection-of-cell-assembly-sequences-by-2yl2w5d46w","2019","Journal Article","Frontiers in Neuroinformatics","Keita Watanabe
Tatsuya Haga
Masami Tatsuno
David R. Euston
Tomoki Fukai
Tomoki Fukai","10.3389/FNINF.2019.00039","https://scispace.com/pdf/unsupervised-detection-of-cell-assembly-sequences-by-2yl2w5d46w.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses prefrontal rat ensemble recordings to detect cell‑assembly sequences; clusters sequences but does not construct trial‑by‑trial state trajectories or identify abrupt rule‑learning transitions, nor model or compare across brain regions.","Neurons which fire in a fixed temporal pattern (i.e., ""cell assemblies"") are hypothesized to be a fundamental unit of neural information processing. Several methods are available for the detection of cell assemblies without a time structure. However, the systematic detection of cell assemblies with time structure has been challenging, especially in large datasets, due to the lack of efficient methods for handling the time structure. Here, we show a method to detect a variety of cell-assembly activity patterns, recurring in noisy neural population activities at multiple timescales. The key innovation is the use of a computer science method to comparing strings (""edit similarity""), to group spikes into assemblies. We validated the method using artificial data and experimental data, which were previously recorded from the hippocampus of male Long-Evans rats and the prefrontal cortex of male Brown Norway/Fisher hybrid rats. From the hippocampus, we could simultaneously extract place-cell sequences occurring on different timescales during navigation and awake replay. From the prefrontal cortex, we could discover multiple spike sequences of neurons encoding different segments of a goal-directed task. Unlike conventional event-driven statistical approaches, our method detects cell assemblies without creating event-locked averages. Thus, the method offers a novel analytical tool for deciphering the neural code during arbitrary behavioral and mental processes.",""
"Attracting dynamics of frontal cortex ensembles during memory-guided decision-making","https://scispace.com/paper/attracting-dynamics-of-frontal-cortex-ensembles-during-492q5j0dhd","2011","Journal Article","PLOS Computational Biology","Emili Balaguer-Ballester
Christopher C. Lapish
Jeremy K. Seamans
Daniel Durstewitz","10.1371/JOURNAL.PCBI.1002057","https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1002057&type=printable","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Records rat ACC ensembles; builds high‑dimensional state spaces but lacks abrupt rule‑learning transitions or trial‑by‑trial rule‑learning links.","A common theoretical view is that attractor-like properties of neuronal dynamics underlie cognitive processing. However, although often proposed theoretically, direct experimental support for the convergence of neural activity to stable population patterns as a signature of attracting states has been sparse so far, especially in higher cortical areas. Combining state space reconstruction theorems and statistical learning techniques, we were able to resolve details of anterior cingulate cortex (ACC) multiple single-unit activity (MSUA) ensemble dynamics during a higher cognitive task which were not accessible previously. The approach worked by constructing high-dimensional state spaces from delays of the original single-unit firing rate variables and the interactions among them, which were then statistically analyzed using kernel methods. We observed cognitive-epoch-specific neural ensemble states in ACC which were stable across many trials (in the sense of being predictive) and depended on behavioral performance. More interestingly, attracting properties of these cognitively defined ensemble states became apparent in high-dimensional expansions of the MSUA spaces due to a proper unfolding of the neural activity flow, with properties common across different animals. These results therefore suggest that ACC networks may process different subcomponents of higher cognitive tasks by transiting among different attracting states.",""
