"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"Are there phase transitions in the development of eye-hand coordination?","https://scispace.com/paper/are-there-phase-transitions-in-the-development-of-eye-hand-4ynwbhcrex","1994","","","R. H. Wimmers
G. J. P. Savelsbergh
P. J. Beek
Brian Hopkins","","https://scispace.com/pdf/are-there-phase-transitions-in-the-development-of-eye-hand-4ynwbhcrex.pdf","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses phase‑transition framework for infant eye‑hand development; provides individual longitudinal data with modest quantitative analysis; no cross‑species comparison or review component.","",""
"Cognitive phase transitions in the cerebral cortex-enhancing the neuron doctrine by modeling neural fields","https://scispace.com/paper/0b-n74sJ2roJ","","","","R Kozma
WJ Freeman","","","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Models cortical phase transitions with neural field simulations, but provides no cross-species learning data, quantitative learning curves, or review synthesis.","",""
"Characterizing the dynamic learning process: Implications of a quantitative analysis","https://scispace.com/paper/characterizing-the-dynamic-learning-process-implications-of-3sicgk6p4o","2024","Journal Article","Behavioural Brain Research","Meilin Wu
Fuhong Liu
Hao Wang
Li Yao
Chunling Wei
Qi Zheng
Jing Han
Zhiqiang Liu
Yihui Liu
Haijun Duan
Wei Ren
Zongpeng Sun","10.1016/j.bbr.2024.114915","","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides quantitative change‑point analysis of abrupt learning in mice, but lacks cross‑species comparison or review scope; includes individual trajectories and neuropharmacology.","Understanding the neural mechanisms involved in learning processes is crucial for unraveling the complexities of behavior and cognition. Sudden change from the untrained level to the fully-learned level is a pivotal feature of instrumental learning. However, the concept of change point and suitable methods to conveniently analyze the characteristics of sudden change in groups remain elusive, which might hinder a fuller understanding of the neural mechanism underlying dynamic leaning process. In the current study, we investigated the learning processes of mice that were trained in an aversive instrumental learning task, and introduced a novel strategy to analyze behavioral variations in instrumental learning, leading to improved clarity on the concept of sudden change and enabling comprehensive group analysis. By applying this novel strategy, we examined the effects of cocaine and a cannabinoid receptor agonist on instrumental learning. Intriguingly, our analysis revealed significant differences in timing and occurrence of sudden changes that were previously overlooked using traditional analysis. Overall, our research advances understanding of behavioral variation during instrumental learning and the interplay between learning behaviors and neurotransmitter systems, contributing to a deeper comprehension of learning processes and informing future investigations and therapeutic interventions. ",""
"Modeling learning and strategy formation as phase transitions in cortical networks","https://scispace.com/paper/modeling-learning-and-strategy-formation-as-phase-4ynauot032","2016","Proceedings Article","Systems, Man and Cybernetics","Robert Kozma
Yury Sokolov
Marko Puljic
Sanquing Hu
Miklós Ruszinkó","10.1109/SMC.2016.7844874","https://scispace.com/pdf/modeling-learning-and-strategy-formation-as-phase-4ynauot032.pdf","- **Relevance Score:** 13/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Models learning as phase‑transition dynamics with simulations and ECoG data, but lacks cross‑species comparison, individual trajectories, or review synthesis.","Learning in the mammalian brain is commonly modeled through changing synaptic connections in cortical networks. Dynamical brain models indicate that learning leads to the formation of limit cycle oscillations across cortical areas and that the oscillatory regimes re-emerge when the learnt input is presented to the system. In this work, learning is modeled using a graph-theoretical model, which captures salient characteristics of the learning process. We introduce a random graph that combines a torus with lattice edges and additional random edges, which have power law length distribution. On this graph, we consider bootstrap percolation with excitatory and inhibitory vertices. Theoretical and numerical studies indicate the presence of various dynamical regimes on these graphs. Here, the transitions between fixed-point and limit cycle attractors are analyzed. We link this transition to changes in cortical networks during category learning, which have been observed in animal experiments using electro-cortiograph (ECoG) arrays over sensory cortices. We discuss how learning leads to categorization and strategy formation, and how the theoretical modeling results can be used for designing learning and adaptation in computationally aware intelligent machines.",""
"A reinforcement-based mechanism for discontinuous learning","https://scispace.com/paper/a-reinforcement-based-mechanism-for-discontinuous-learning-lhadk2uk","2022","Journal Article","Proceedings of the National Academy of Sciences","Ana Lucia De Mello Machado","10.1073/pnas.2215352119","","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses RL models and mouse maze data to quantify abrupt learning jumps; provides numerical predictions and wave dynamics. Lacks cross‑species comparison, individual‑level analysis, and is not a review.","Problem-solving and reasoning involve mental exploration and navigation in sparse relational spaces. A physical analogue is spatial navigation in structured environments such as a network of burrows. Recent experiments with mice navigating a labyrinth show a sharp discontinuity during learning, corresponding to a distinct moment of “sudden insight” when mice figure out long, direct paths to the goal. This discontinuity is seemingly at odds with reinforcement learning (RL), which involves a gradual build-up of a value signal during learning. Here, we show that biologically plausible RL rules combined with persistent exploration generically exhibit discontinuous learning. In tree-like structured environments, positive feedback from learning on behavior generates a “reinforcement wave” with a steep profile. The discontinuity occurs when the wave reaches the starting point. By examining the nonlinear dynamics of reinforcement propagation, we establish a quantitative relationship between the learning rule, the agent’s exploration biases, and learning speed. Predictions explain existing data and motivate specific experiments to isolate the phenomenon. Additionally, we characterize the exact learning dynamics of various RL rules for a complex sequential task. ",""
"Application of piecewise hierarchical linear growth modeling to the study of continuity in behavioral development of baboons (Papio hamadryas).","https://scispace.com/paper/application-of-piecewise-hierarchical-linear-growth-modeling-4v26pssmxb","2004","Journal Article","Journal of Comparative Psychology","María Victoria Hernández-Lloreda
Fernando Colmenares
Rosario Martínez-Arias","10.1037/0735-7036.118.3.316","","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses piecewise hierarchical linear models to quantify abrupt behavioral shifts in baboon mothers, providing statistical evidence of discontinuities at the individual level, but lacks cross‑species comparison, learning focus, phase‑transition framing, or review scope.","In behavioral science, developmental discontinuities are thought to arise when the association between an outcome measure and the underlying process changes over time. Sudden changes in behavior across time are often taken to indicate that a reorganization in the outcome-process relationship may have occurred. The authors proposed in this article the use of piecewise hierarchical linear growth modeling as a statistical methodology to search for discontinuities in behavioral development and illustrated its possibilities by applying 2-piece hierarchical linear models to the study of developmental trajectories of baboon (Papio hamadryas) mothers' behavior during their infants' 1st year of life. The authors provided empirical evidence that piecewise growth modeling can be used to determine whether abrupt changes in development trajectories are tied to changes in the underlying process.",""
"Abrupt Strategy Change Underlies Gradual Performance Change: Bayesian Hierarchical Models of Component and Aggregate Strategy Use","https://scispace.com/paper/abrupt-strategy-change-underlies-gradual-performance-change-4ge0rlacne","2017","Journal Article","Journal of Experimental Psychology: Learning, Memory and Cognition","Sarah K. A. Wynton
Jeromy Anglim","10.1037/XLM0000404","","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses Bayesian hierarchical models to quantify abrupt component‑strategy shifts and gradual aggregate changes in human participants; lacks cross‑species comparison or review scope, and only indirectly frames changes as phase‑transition‑like.","While researchers have often sought to understand the learning curve in terms of multiple component processes, few studies have measured and mathematically modeled these processes on a complex task. In particular, there remains a need to reconcile how abrupt changes in strategy use can co-occur with gradual changes in task completion time. Thus, the current study aimed to assess the degree to which strategy change was abrupt or gradual, and whether strategy aggregation could partially explain gradual performance change. It also aimed to show how Bayesian methods could be used to model the effect of practice on strategy use. To achieve these aims, 162 participants completed 15 blocks of practice on a complex computer-based task-the Wynton-Anglim booking (WAB) task. The task allowed for multiple component strategies (i.e., memory retrieval, information reduction, and insight) that could also be aggregated to a global measure of strategy use. Bayesian hierarchical models were used to compare abrupt and gradual functions of component and aggregate strategy use. Task completion time was well-modeled by a power function, and global strategy use explained substantial variance in performance. Change in component strategy use tended to be abrupt, whereas change in global strategy use was gradual and well-modeled by a power function. Thus, differential timing of component strategy shifts leads to gradual changes in overall strategy efficiency, and this provides one reason for why smooth learning curves can co-occur with abrupt changes in strategy use. (PsycINFO Database Record",""
"Flexible behavior or flexible methods? A cross-taxon review of experimental designs in reversal learning","https://scispace.com/paper/flexible-behavior-or-flexible-methods-a-cross-taxon-review-u72p3x9m733i","2025","Journal Article","","Nicolás Alessandroni
Rachael Miller
Drew Altschul
Lisa P. Barrett
Marina Bazhydai
Mahmoud Medhat Elsherif
Julia Espinosa
Biljana Gjoneska
Yseult Héjja‐Brichard
Valeria Mazza
Annika Paukner
Ekaterina Pronizius
Michael J. Proulx
Muhammad A. J. Qadri
Olivia T. Reilly
Raoul Schwing
Carla Sebastián‐Enesco
Vedrana Šlipogor
Alexandra A. de Sousa
Ingmar Visser
Justin Yeager
Martin Zettersten
Krista Byers‐Heinlein
Josep Call
Ludwig Huber
Lars Chittka
Laurent Prétôt","10.31234/osf.io/mvche_v3","https://scispace.compdf/flexible-behavior-or-flexible-methods-a-cross-taxon-review-u72p3x9m733i.pdf","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Reviews reversal‑learning designs across taxa, offering a comparative overview but lacks focus on abrupt, discontinuous learning jumps, quantitative jump analyses, or individual‑level trajectories.","Behavioral flexibility—the ability to adapt behavior in response to changing conditions—is widely recognized as a key feature of animal cognition. It is often measured using reversal learning tasks, where individuals must inhibit a previously rewarded response and adopt a new one after contingencies shift. Despite its widespread use, the comparability of these tasks across species remains unclear. We conducted a systematic review of 206 empirical studies (2014–2023) spanning eight major taxonomic groups: invertebrates, fishes, amphibians and reptiles, birds, rodents, other mammals, non-human primates, and humans. For each study, we extracted variables related to taxon coverage, sampling, learning and reversal criteria, cue types, and outcome measures. Analyses included nonparametric tests to assess group-level differences, linear discriminant analyses to explore multivariate structure, and model-based robustness checks. Our findings reveal three fundamental obstacles to reliable cross-species inference. First, research effort is highly imbalanced: birds, rodents, and humans accounted for over half of all study cells, while most animal diversity—especially invertebrates and amphibians and reptiles—remains virtually untested, with less than 1% of described species included per taxon. Second, research is taxonomically siloed: 99% of studies focus on a single group, limiting opportunities for direct comparison. Third, and most critically, methodological standards diverge dramatically across taxa. Humans were consistently held to the strictest learning criteria (median threshold 90%), while birds, invertebrates, and fishes most often used lower thresholds (80–84%). Overtraining was implemented in two-thirds of amphibian and reptile studies but was rare (less than 30%) elsewhere. The number of reversal phases differed more than threefold among groups. Nearly all studies of amphibians, reptiles, fishes, and invertebrates used single-reversal designs, whereas multi-reversal protocols were much more common in humans and non-human primates. Sample sizes—both per cell and per study—, evaluation window lengths, cue types, and outcome metrics also displayed taxon-specific patterns. These systematic differences in experimental design introduce structural asymmetries that complicate cross-taxon comparisons, blurring the line between true cognitive variation and methodological artifacts. Although research to date has advanced our understanding, further progress will depend on greater methodological coordination and broader taxonomic coverage. Emerging large-scale collaborations are beginning to address these gaps, offering a promising path toward a more robust and equitable science of behavioral flexibility. ",""
"The Sweet Spot: When Children’s Developing Abilities, Brains, and Knowledge Make Them Better Learners Than Adults","https://scispace.com/paper/the-sweet-spot-when-childrens-developing-abilities-brains-1doeo62f","2022","Journal Article","Perspectives on Psychological Science","Samantha Gualtieri
Amy S. Finn","10.1177/17456916211045971","https://journals.sagepub.com/doi/pdf/10.1177/17456916211045971","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Comprehensive review of child‑adult learning advantages; lacks cross‑species data, quantitative trajectories, individual analyses, or phase‑transition framing.","Cognitive development is marked by age-related improvements across a number of domains, as young children perform worse than their older counterparts on most tasks. However, there are cases in which young children, and even infants, outperform older children and adults. So when, and why, does being young sometimes confer an advantage? This article provides a comprehensive examination of the peculiar cases in which younger children perform better. First, we outline the specific instances in which younger is better across domains, including mastering language, using probabilistic information, detecting causal relations, remembering certain information, and even solving problems. We then examine how children’s reduced cognitive abilities, ongoing brain development, more limited prior knowledge, and heightened tendency to explore benefits their learning, reasoning, perception, and memory from a mechanistic perspective. We hold that considering all of these factors together is essential for understanding the ways in which children’s learning is unique and that science has much to learn from a careful consideration of childhood.",""
"Fast and slow transitions in frontal ensemble activity during flexible sensorimotor behavior","https://scispace.com/paper/fast-and-slow-transitions-in-frontal-ensemble-activity-u9b5iuhz5k","2016","Journal Article","Nature Neuroscience","Michael J. Siniscalchi
Victoria Phoumthipphavong
Farhan Ali
Marc Lozano
Alex C. Kwan","10.1038/NN.4342","https://pmc.ncbi.nlm.nih.gov/articles/PMC5003707/pdf/nihms796564.pdf","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides detailed quantitative analysis of abrupt ensemble transitions in mice, but lacks cross‑species comparison, review scope, and explicit phase‑transition framing.","The ability to shift between repetitive and goal-directed actions is a hallmark of cognitive control. Previous studies have reported that adaptive shifts in behavior are accompanied by changes of neural activity in frontal cortex. However, neural and behavioral adaptations can occur at multiple time scales, and their relationship remains poorly defined. Here we developed an adaptive sensorimotor decision-making task for head-fixed mice, requiring them to shift flexibly between multiple auditory-motor mappings. Two-photon calcium imaging of secondary motor cortex (M2) revealed different ensemble activity states for each mapping. When adapting to a conditional mapping, transitions in ensemble activity were abrupt and occurred before the recovery of behavioral performance. By contrast, gradual and delayed transitions accompanied shifts toward repetitive responding. These results demonstrate distinct ensemble signatures associated with the start versus end of sensory-guided behavior and suggest that M2 leads in engaging goal-directed response strategies that require sensorimotor associations.",""
"Learning in a changing environment.","https://scispace.com/paper/learning-in-a-changing-environment-21jcht986c","2010","Journal Article","Journal of Experimental Psychology: General","Maarten Speekenbrink
David R. Shanks","10.1037/A0018620","https://scispace.com/pdf/learning-in-a-changing-environment-21jcht986c.pdf","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides quantitative human data on abrupt vs gradual learning; lacks cross-species comparison or phase‑transition framing, and focuses on group‑level analysis.","Multiple cue probability learning studies have typically focused on stationary environments. We present three experiments investigating learning in changing
environments. A fine-grained analysis of the learning dynamics shows that participants were responsive to both abrupt and gradual changes in cue-outcome relations. We found no evidence that participants adapted to these types of change in qualitatively different ways. Also, in contrast to earlier claims that these tasks are learned implicitly, participants showed good insight into what
they learned. By fitting formal learning models, we investigated whether participants learned global functional relationships or made localized predictions from
similar experienced exemplars. Both a local (the Associative Learning Model) and a global learning model (the novel Bayesian Linear Filter) fitted the data
of the first two experiments. However, the results of Experiment 3, which was specifically designed to discriminate between local and global learning models,
provided more support for global learning models. Finally, we present a novel model to account for the cue competition effects found in previous research and displayed by some of our participants.",""
"The phase transition in human cognition","https://scispace.com/paper/the-phase-transition-in-human-cognition-3mzor5y2i6","2009","Journal Article","New Mathematics and Natural Computation","Michael J. Spivey
Sarah Anderson
Rick Dale","10.1142/S1793005709001234","https://scispace.com/pdf/the-phase-transition-in-human-cognition-3mzor5y2i6.pdf","- **Relevance Score:** 10/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses phase‑transition framework to explain abrupt shifts in human cognition; lacks cross‑species data, quantitative trajectories, individual‑level analysis, or review synthesis.","This article attempts to build a bridge between cognitive psychology and computational neuroscience, perhaps allowing each group to understand the other's theoretical insights and sympathize with the other's methodological challenges. In briefly discussing a collection of conceptual demonstrations, neural network and dynamical system simulations, and human experimental results, we highlight the importance of the concept of phase transition to understand cognitive function. Our goal is to show that viewing cognition as a self-organizing process (involving phase transitions, criticality, and autocatalysis) affords a more natural explanation of these data over traditional approaches inspired by a sequence of linear filters (involving detection, recognition, and then response selection).",""
"Why do phase transitions matter in minds?","https://scispace.com/paper/why-do-phase-transitions-matter-in-minds-b8ook0ntho","2018","","","Robert Kozma
Jeffery Jonathan Joshua Davis","","","- **Relevance Score:** 10/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses phase‑transition framework to explain sudden insight; provides quantitative indices for abrupt changes, but focuses on humans only, no cross‑species or review component.","",""
"Statistical physics of learning : Phase transitions in multilayered neural networks","https://scispace.com/paper/statistical-physics-of-learning-phase-transitions-in-4eo3f73snd","2000","Book Chapter","","Michael Biehl
M. Ahr
E. Schlösser","10.1007/BFB0108398","","- **Relevance Score:** 10/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses phase‑transition framework to explain abrupt performance jumps in multilayer networks. Provides quantitative model showing discontinuous learning curves. No empirical learners, species comparison, or review.","The statistical physics of disordered systems provides tools for the investigation of learning processes in adaptive information processing. The methods and objectives of this approach are exemplified in terms of a specific model scenario: the supervised learning of a rule with a multilayered neural network. The model exhibits a discontinuous dependence of the student performance on the number of example data. This phenomenon can be interpreted as a symmetry breaking phase transition, which results from the competition of (formal) energy and entropy.",""
"Human Intelligence and General Collective Intelligence as Phase Changes in Animal Intelligence","https://scispace.com/paper/human-intelligence-and-general-collective-intelligence-as-p9sdw0opmk","2020","Posted Content","","Williams Ae","10.31234/OSF.IO/DR8QN","https://scispace.com/pdf/human-intelligence-and-general-collective-intelligence-as-p9sdw0opmk.pdf","- **Relevance Score:** 10/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses phase‑transition framework to argue human intelligence is a qualitative leap from animal cognition, but lacks empirical data, individual trajectories, or systematic cross‑species learning comparisons.","The hypothesis that human intelligence represents a phase transition in animal intelligence is explored, as is the hypothesis that General Collective Intelligence (GCI), which has been defined as a system that organizes groups into a single collective cognition with the potential for vastly greater general problem-solving ability than that of any individual in the group, represents a phase transition in human intelligence. At these phase transitions, cognition can be demonstrated to gain the capacity for exponentially greater general problem-solving ability. If valid, then when generalized as an Nth order pattern, these N phase transitions represent successively more powerful super-intelligences, where each of these super-intelligences can potentially be implemented as an Artificial General Intelligence (AGI), or as a General Collective Intelligence (GCI).",""
"Preschool Mathematics Intervention Can Significantly Improve Student Learning Trajectories Through Elementary School","https://scispace.com/paper/preschool-mathematics-intervention-can-significantly-improve-37hli5v9n3","2019","Journal Article","AERA Open","Denis Dumas
Daniel McNeish
Julie Sarama
Douglas H. Clements","10.1177/2332858419879446","https://scispace.com/pdf/preschool-mathematics-intervention-can-significantly-improve-37hli5v9n3.pdf","- **Relevance Score:** 10/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Models each child’s nonlinear growth curve individually. No cross‑species comparison, no abrupt‑jump analysis, no phase‑transition framing, and it is original research, not a review.","Perhaps more than at any other time in history, the development of mathematical skill is critical for the long-term success of students. Unfortunately, on average, U.S. students lag behind their pe...",""
"Development and modeling of combined components of the information environment","https://scispace.com/paper/development-and-modeling-of-combined-components-of-the-1w7tj1kw","2022","Journal Article","Eastern-European Journal of Enterprise Technologies","Aliya Aitymova
A.V. Shaporeva
Oksana Kopnova
A. Kushumbayev
Zh.K. Aitymov","10.15587/1729-4061.2022.255084","https://scispace.com/pdf/development-and-modeling-of-combined-components-of-the-1w7tj1kw.pdf","- **Relevance Score:** 10/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on individualized student learning paths using predictive modeling; lacks discontinuous learning, cross‑species comparison, phase‑transition framing, and review or neural data.","The relevance of the study is due to the problem of forming the concept of the information environment from the point of view of management. The theoretical foundations for the construction and practical application of the information environment of educational institutions are given, a model of an individual educational trajectory is designed, and the methodology for modeling the information environment of educational institutions based on systems theory is described. This is important, since the information environment helps to improve the efficiency and quality of the educational process through the implementation of information technology capabilities. An individual educational trajectory is considered as a process of making a decision by a student based on a system of individual values and personal meanings; contains a qualification model of a specialist in the world of professions and opportunities for the implementation of vital plans. The qualification model of a specialist includes a qualification portrait of a specialist, regulatory requirements – a set of linguistic assessments and a set of numerical assessments that meet the requirements of employers.
As a result of the study, a systematic approach was applied, which makes it possible to determine the limitations of the system's functioning, the procedure for planning activities and the system for stimulating elements of the organization. A detailed review of the main models of interaction between the elements of the organization is made: bureaucratic, democratic participation and parity compromise. The bureaucratic model is characterized by a clear hierarchy of rules and decisions, strict regulation of job descriptions. The model of democratic participation is focused on the development of creative abilities of an employee, when, performing a particular function, he expects to achieve personal goals, directing his efforts to achieve the goals of the organization.
The results of the study are aimed at an effective choice of interaction models depending on the main elements of systemic activities in educational institutions related to improving the quality of work and education",""
"Dissecting the Complexities of Learning With Infinite Hidden Markov Models","https://scispace.com/paper/dissecting-the-complexities-of-learning-with-infinite-hidden-36sp2ai8fc","2023","Preprint","","Sebastian A. Bruijns
Kcénia Bougrova
Inês C. Laranjeira
Petrina Lau
Guido T. Meijer
Nathaniel J Miska
Jean‐Paul Noel
Alejandro Pan-Vazquez
Noam Roth
Karolina Socha
Anne E. Urai
Peter Dayan","10.1101/2023.12.22.573001","https://scispace.compdf/dissecting-the-complexities-of-learning-with-infinite-hidden-36sp2ai8fc.pdf","- **Relevance Score:** 7/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses infinite HMM to model individual animal learning trajectories with quantitative state‑change analysis; lacks cross‑species comparison or review scope, only loosely frames fast/slow changes as regime shifts.","Abstract Learning to exploit the contingencies of a complex experiment is not an easy task for animals. Individuals learn in an idiosyncratic manner, revising their approaches multiple times as they are shaped, or shape themselves, and potentially end up with different strategies. Their long-run learning curves are therefore a tantalizing target for the sort of individualized quantitative characterizations that sophisticated modelling can provide. However, any such model requires a flexible and extensible structure which can capture radically new behaviours as well as slow changes in existing ones. To this end, we suggest a dynamic input-output infinite hidden semi-Markov model, whose latent states are associated with specific components of behaviour. This model includes an infinite number of potential states and so has the capacity to describe substantially new behaviours by unearthing extra states; while dynamics in the model allow it to capture more modest adaptations to existing behaviours. We individually fit the model to data collected from more than 100 mice as they learned a contrast detection task over tens of sessions and around fifteen thousand trials each. Despite large individual differences, we found that most animals progressed through three major stages of learning, the transitions between which were marked by distinct additions to task understanding. We furthermore showed that marked changes in behaviour are much more likely to occur at the very beginning of sessions, i.e. after a period of rest, and that response biases in earlier stages are not predictive of biases later on in this task. ",""
"Phase transitions in learning","https://scispace.com/paper/phase-transitions-in-learning-21lmzsvbv5","1997","","","G. Vetter
M. Stadler
John-Dylan Haynes","","","- **Relevance Score:** 7/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses phase‑transition language to interpret abrupt learning jumps; mentions humans and animals, providing quantitative curves, but lacks individual‑level analysis and is not a review.","",""
"Brain Performance versus Phase Transitions","https://scispace.com/paper/brain-performance-versus-phase-transitions-wcuaw8x8at","2015","Journal Article","Scientific Reports","Joaquín J. Torres
Joaquín Marro","10.1038/SREP12216","https://www.nature.com/articles/srep12216.pdf","- **Relevance Score:** 7/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses phase‑transition framework to explain signal processing in heterogeneous integrate‑and‑fire networks, but lacks discontinuous learning, cross‑species comparison, individual trajectories, or review synthesis.","We here illustrate how a well-founded study of the brain may originate in assuming analogies with phase-transition phenomena. Analyzing to what extent a weak signal endures in noisy environments, we identify the underlying mechanisms, and it results a description of how the excitability associated to (non-equilibrium) phase changes and criticality optimizes the processing of the signal. Our setting is a network of integrate-and-fire nodes in which connections are heterogeneous with rapid time-varying intensities mimicking fatigue and potentiation. Emergence then becomes quite robust against wiring topology modification—in fact, we considered from a fully connected network to the Homo sapiens connectome—showing the essential role of synaptic flickering on computations. We also suggest how to experimentally disclose significant changes during actual brain operation.",""
"Dissociating task acquisition from expression during learning reveals latent knowledge","https://scispace.com/paper/dissociating-task-acquisition-from-expression-during-3wyh5tbi8w","2018","Posted Content","bioRxiv","Kishore V. Kuchibhotla
Tom Hindmarsh Sten
Tom Hindmarsh Sten
Eleni S. Papadoyannis
Eleni S. Papadoyannis
Sarah Elnozahy
Kelly Fogelson
Rupesh Kumar
Yves Boubenec
Peter C. Holland
Srdjan Ostojic
Robert C. Froemke
Robert C. Froemke
Robert C. Froemke","10.1101/489450","https://scispace.com/pdf/dissociating-task-acquisition-from-expression-during-3wyh5tbi8w.pdf","- **Relevance Score:** 7/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Compares mice, rats, ferrets using probe trials; provides performance metrics but lacks clear abrupt jump analysis; focuses on group data; discusses context effects with phase‑transition language; original experimental study, not a review.","SUMMARY Performance on cognitive tasks during learning is used to measure intelligence, yet it remains controversial since such testing is susceptible to contextual factors. To what extent does performance during learning depend on the testing context, rather than underlying knowledge? We trained mice, rats and ferrets on a range of tasks to examine how testing context impacts the acquisition of knowledge versus its expression. We interleaved reinforced trials with “probe” trials in which we omitted reinforcement. Across tasks, each animal species performed remarkably better in probe trials during learning and inter-animal variability was strikingly reduced. Reinforcement feedback is thus critical for learning-related plasticity but, paradoxically, masks the expression of underlying knowledge. We capture these results with a network model in which learning occurs during reinforced trials while context modulates only the read-out parameters. Probing learning by omitting reinforcement thus uncovers latent knowledge and identifies context—not “smartness”—as the major source of individual variability. HIGHLIGHTS Knowledge acquisition and expression can be segregated by the introduction of non-reinforced probe trials across a variety of animal species and behavioral tasks. Animals learn much faster and in a more stereotyped way in non-reinforced probe trials than their performance in the presence of reinforcement suggests. Underperformance and variability in performance arise from sensitivity to the behavioral testing context, not acquisition of sensorimotor associations. A circuit model accounts for context-dependent performance by modulating the integration of sensorimotor associations. eTOC Kuchibhotla et al. show the acquisition and expression of knowledge can be behaviorally dissociated in mice, rats, and ferrets across a variety of sensorimotor tasks. Across animals, variability in performance arises from the testing context, not underlying aptitude.",""
"Dissociating task acquisition from expression during learning reveals latent knowledge","https://scispace.com/paper/dissociating-task-acquisition-from-expression-during-48n8a2o8fv","2019","Journal Article","Nature Communications","Kishore V. Kuchibhotla
Tom Hindmarsh Sten
Tom Hindmarsh Sten
Tom Hindmarsh Sten
Eleni S. Papadoyannis
Eleni S. Papadoyannis
Sarah Elnozahy
Kelly Fogelson
Rupesh Kumar
Yves Boubenec
Peter C. Holland
Srdjan Ostojic
Robert C. Froemke
Robert C. Froemke
Robert C. Froemke","10.1038/S41467-019-10089-0","https://scispace.com/pdf/dissociating-task-acquisition-from-expression-during-48n8a2o8fv.pdf","- **Relevance Score:** 7/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Compares mice, rats, ferrets on probe vs reinforced trials, providing quantitative performance data, but lacks focus on abrupt learning jumps, individual trajectories, or phase‑transition theory; not a review.","Performance on cognitive tasks during learning is used to measure knowledge, yet it remains controversial since such testing is susceptible to contextual factors. To what extent does performance during learning depend on the testing context, rather than underlying knowledge? We trained mice, rats and ferrets on a range of tasks to examine how testing context impacts the acquisition of knowledge versus its expression. We interleaved reinforced trials with probe trials in which we omitted reinforcement. Across tasks, each animal species performed remarkably better in probe trials during learning and inter-animal variability was strikingly reduced. Reinforcement feedback is thus critical for learning-related behavioral improvements but, paradoxically masks the expression of underlying knowledge. We capture these results with a network model in which learning occurs during reinforced trials while context modulates only the read-out parameters. Probing learning by omitting reinforcement thus uncovers latent knowledge and identifies context- not ""smartness""- as the major source of individual variability.",""
"Modelling cognitive developmental transitions in neural networks: bifurcations in an adaptive resonance theory model","https://scispace.com/paper/modelling-cognitive-developmental-transitions-in-neural-1nph2ipq6r","2007","","","Maartje E. J. Raijmakers
D. Mareschal
S. Sirois
G. Westermann
M. Johnson","","","- **Relevance Score:** 7/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses ART modeling to illustrate phase‑transition‑like learning jumps, providing simulated quantitative curves; lacks cross‑species data, individual learner analysis, and review scope.","This chapter adopts a different solution to the question of stage transitions in development. It emphasises the dynamic nature of the neural information processing that underlies cognitive development. New evidence examining the details of children's responses suggests that many of them show 'catastrophe flags' characteristic of such transitions at critical developmental junctions. The discussion shows that these kinds of transitions can take place in recurrent neural networks in which activation is allowed to spread in all directions. It demonstrates this using an adaptive resonance theory (ART) network to model discontinuities in concept learning.",""
