"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"New Caledonian crows show behavioural flexibility when manufacturing their tools","https://scispace.com/paper/new-caledonian-crows-show-behavioural-flexibility-when-2klvc44ur1","2017","Journal Article","Behaviour","Brenna Knaebe
Alex H. Taylor
Douglas Elliffe
Russell D. Gray","10.1163/1568539X-00003411","","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows to test tool‑length flexibility, but tools are single pieces, no individual latency timings, no insight claims, and no linking of latency to compound tool construction.","New Caledonian crows have demonstrated flexible behaviour when using tools and solving novel problems However, we do not know whether this flexibility extends to tool manufacture Here, we show that these crows respond to different tool-using problems by altering the length of the tools that they manufacture; on average, crows made shorter tools for tasks requiring short tools and longer tools for tasks requiring long tools They continued to do so when they could not simultaneously see the tool-manufacturing material and the apparatus requiring the use of a tool Despite altering the length of their tools, the crows frequently did not make tools short or long enough to reliably extract the bait, though this may have been due to shortcomings in the task presented to them Our results demonstrate that these crows have a degree of behavioural flexibility when making tools, which may be used in the wild during foraging","INDIVIDUAL_TRIALS: No
PERFORMANCE_DATA: Yes
DATA_ACCESS: None
INSIGHT_EVIDENCE: No
N_INDIVIDUALS: Unclear
N_TRIALS: Unclear
PRIORITY: Unclear"
"Bending and Unbending of Tools by New Caledonian Crows (Corvus Moneduloides) in a Problem-Solving Context","https://scispace.com/paper/bending-and-unbending-of-tools-by-new-caledonian-crows-2amchuyhvh","2021","Journal Article","Animal Behavior and Cognition","Magdalena van Buuren
Jessica Alfredsson
Berenika Mioduszewska
Sabine Tebbich
Auguste Marie Philippa von Bayern","10.26451/ABC.08.02.07.2021","","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on New Caledonian crows' tool bending/unbending, but uses single pliable tools, lacks individual latency data, and attributes solutions to trial‑and‑error rather than insight.","New Caledonian crows (NCCs) are proficient tool manufacturers and flexible problem solvers. A study reporting innovative hook bending by a captive individual in 2002 (Weir et al., 2002), has since been cited as a remarkable case of causal reasoning in animals. Recently, however, tool bending has been found to form part of the species’ natural behavioral repertoire. Yet, further studies examining the flexibility of this behavior in controlled novel problem-solving contexts are lacking. We tested 17 captive NCCs, in one tool bending and three unbending problem-solving experiments. In the first study, two groups of five subjects were trained to select inflexible straight or hooked tools respectively for retrieving food from an apparatus. In the subsequent test, the crows were supplied with the wrong, but now pliable, type of tool. Three subjects made hooks while one subject straightened tools consistently. In the second study, 13 subjects, including five from Study 1, were tested. Ten subjects received an unbending task with a Z-shaped tool without prior training. Both angles needed to be straightened for the tool to become sufficiently long for reward retrieval. Four subjects solved the task at least once, and two did so consistently. Eight subjects, including the previous solvers, were challenged with yet another apparatus, requiring novel unbending behavior. One crow succeeded in both unbending tasks consistently. Our results show that NCCs can flexibly bend or unbend pliant material to create tools for solving novel tasks. The underlying cognitive mechanisms seemingly varied across individuals although trial-and-error learning prevailed.","INDIVIDUAL_TRIALS: Unclear
PERFORMANCE_DATA: Unclear
DATA_ACCESS: None
INSIGHT_EVIDENCE: Unclear
N_INDIVIDUALS: 17
N_TRIALS: Unclear
PRIORITY: Low"
"Tool-related Cognition in New Caledonian Crows","https://scispace.com/paper/tool-related-cognition-in-new-caledonian-crows-43gzbxo7vi","2006","Journal Article","Comparative Cognition & Behavior Reviews","Lucas A. Bluff
Alex A. S. Weir
Christian Rutz
Joanna H. Wimpenny
Alex Kacelnik","10.3819/CCBR.2008.20001","https://scispace.com/pdf/tool-related-cognition-in-new-caledonian-crows-43gzbxo7vi.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on New Caledonian crows' tool behavior; reports a crow bending material (single‑piece modification) but lacks multi‑component tool data, individual latency timings, and explicit insight claims linking latency to tool construction.","The extent to which non-humans understand their physical world is controversial, due to conceptual and empirical difficul - ties. We examine the evidence for physical understanding in the remarkable tool-oriented behaviour of New Caledonian crows, which make several types of tool in the wild and show prolific tool-related behaviour in captivity. We summarize our own research into the cognitive processes involved in tool behaviour in this species, and review comparable studies in other birds and primates. Our main laboratory findings are: tool-related behaviour emerges in juvenile crows that had no opportunity to learn from others; adult crows can make or select tools of the appropriate length or diameter for tasks; and one crow, at least, can bend and unbend novel material to match task requirements. Although these observations are striking, they do not prove that this species is capable of understanding physical causality, as one cannot exclude explanations based on inherited proclivities, associative learning, and generalisation. Despite this, we argue that the conventional mechanisms become less likely as such observations accumulate. We conclude that while no adequate, non-verbal test for understanding exists, continued work with New Caledonian crows will help us to ask the right questions.","INDIVIDUAL_TRIALS: Yes
PERFORMANCE_DATA: Yes
DATA_ACCESS: Figures
INSIGHT_EVIDENCE: Unclear
N_INDIVIDUALS: 2
N_TRIALS: 20 (for length selection, first trials), 30 (for diameter manufacture), 110 (for trap-tube)
PRIORITY: Medium"
"Do New Caledonian crows solve physical problems through causal reasoning","https://scispace.com/paper/do-new-caledonian-crows-solve-physical-problems-through-4xcjtz9o52","2009","Journal Article","Proceedings of The Royal Society B: Biological Sciences","Alex H. Taylor
Gavin R. Hunt
Felipe S. Medina
Russell D. Gray","10.1098/RSPB.2008.1107","https://scispace.com/pdf/do-new-caledonian-crows-solve-physical-problems-through-4xcjtz9o52.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows to test causal reasoning; no multi‑component tool building or latency measurements; hints at sudden insight in trap‑table task but lacks integrated tool‑latency analysis.","The extent to which animals other than humans can reason about physical problems is contentious. The benchmark test for this ability has been the trap-tube task. We presented New Caledonian crows with a series of two-trap versions of this problem. Three out of six crows solved the initial trap-tube. These crows continued to avoid the trap when the arbitrary features that had previously been associated with successful performances were removed. However, they did not avoid the trap when a hole and a functional trap were in the tube. In contrast to a recent primate study, the three crows then solved a causally equivalent but visually distinct problem—the trap-table task. The performance of the three crows across the four transfers made explanations based on chance, associative learning, visual and tactile generalization, and previous dispositions unlikely. Our findings suggest that New Caledonian crows can solve complex physical problems by reasoning both causally and analogically about causal relations. Causal and analogical reasoning may form the basis of the New Caledonian crow's exceptional tool skills.","INDIVIDUAL_TRIALS: Yes
PERFORMANCE_DATA: Yes
DATA_ACCESS: Figures
INSIGHT_EVIDENCE: No
N_INDIVIDUALS: 6
N_TRIALS: 150
PRIORITY: High"
"New Caledonian Crows Use Mental Representations to Solve Metatool Problems","https://scispace.com/paper/new-caledonian-crows-use-mental-representations-to-solve-4qk40ui895","2019","Journal Article","Current Biology","Romana Gruber
Martina Schiestl
Markus Boeckle
Anna Frohnwieser
Rachael Miller
Russell D. Gray
Russell D. Gray
Nicola S. Clayton
Alex H. Taylor","10.1016/J.CUB.2019.01.008","https://www.repository.cam.ac.uk/bitstream/1810/288590/3/Gruber_et_al.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on New Caledonian crows solving metatool tasks; lacks compound tool building, latency timing, and explicit insight claims; introduces a novel multi‑step tool context.","","INDIVIDUAL_TRIALS: Unclear
PERFORMANCE_DATA: Unclear
DATA_ACCESS: Repository
INSIGHT_EVIDENCE: Unclear
N_INDIVIDUALS: Unclear
N_TRIALS: Unclear
PRIORITY: Low"
"Tool selectivity in a non-primate, the New Caledonian crow (Corvus moneduloides).","https://scispace.com/paper/tool-selectivity-in-a-non-primate-the-new-caledonian-crow-219n3o6h1r","2002","Journal Article","Animal Cognition","Jackie Chappell
Alex Kacelnik","10.1007/S10071-002-0130-2","","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows as central subject; does not involve compound tools, latency measurements, or insight claims, nor discuss broader comparative or evolutionary contexts.","We present an experiment showing that New Caledonian crows are able to choose tools of the appropriate size for a novel task, without trial-and-error learning. This species is almost unique amongst all animal species (together with a few primates) in the degree of use and manufacture of polymorphic tools in the wild. However, until now, the flexibility of their tool use has not been tested. Flexibility, including the ability to select an appropriate tool for a task, is considered to be a hallmark of complex cognitive adaptations for tool use. In experiment 1, we tested the ability of two captive birds (one male, one female), to select a stick (from a range of lengths provided) matching the distance to food placed in a horizontal transparent pipe. Both birds chose tools matching the distance to their target significantly more often than would be expected by chance. In experiment 2, we used a similar task, but with the tools placed out of sight of the food pipe, such that the birds had to remember the distance of the food before selecting a tool. The task was completed only by the male, who chose a tool of sufficient length significantly more often than chance but did not show a preference for a matching length.","INDIVIDUAL_TRIALS: Unclear
PERFORMANCE_DATA: Unclear
DATA_ACCESS: None
INSIGHT_EVIDENCE: Yes
N_INDIVIDUALS: 2
N_TRIALS: Unclear
PRIORITY: Medium"
"The development of pandanus tool manufacture in wild New Caledonian crows","https://scispace.com/paper/the-development-of-pandanus-tool-manufacture-in-wild-new-2wxrappp8j","2010","Journal Article","Behaviour","Jennifer C. Holzhaider
Gavin R. Hunt
Russell D. Gray","10.1163/000579510X12629536366284","https://scispace.com/pdf/the-development-of-pandanus-tool-manufacture-in-wild-new-2wxrappp8j.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows as primary subjects; focuses on single-piece pandanus tools, lacking compound construction, latency metrics, or insight claims. References classic works and discusses evolution, but does not meet core criteria.","New Caledonian crows have remarkably complex tool manufacturing abilities. Here we document the ontogeny of pandanus tool manufacture in wild NC crows. Our results show that the development of wide pandanus tool manufacture is a lengthy process comparable to the development of tool use in primates. Juveniles pass through four main stages of tool manufacture before they acquire adult-like proficiency. By 10 to 12 months of age most juveniles can manufacture tools with adult-like competency, but adult-like speed in manufacture and tool use is only reached in their second year. Whilst individual trial and error learning appears to play a major role in juveniles' development of pandanus tool skills, this development takes place in an environment scaffolded by parental birds. Juveniles stay close to their parents for their first year and have ample opportunity to observe parental tool manufacture and use. Parents influence the juveniles' early learning by leading them to Pandanus sp. trees where they provide discarded tools for early tool use. Exposure to parental tools might help juveniles form a mental template of functional tool design and, thus, facilitate the faithful transmission of local design traditions.","INDIVIDUAL_TRIALS: Yes
PERFORMANCE_DATA: Yes
DATA_ACCESS: Figures
INSIGHT_EVIDENCE: No
N_INDIVIDUALS: 6
N_TRIALS: 716
PRIORITY: High"
"Selection of tool diameter by New Caledonian crows Corvus moneduloides.","https://scispace.com/paper/selection-of-tool-diameter-by-new-caledonian-crows-corvus-4a8kdqyl9o","2004","Journal Article","Animal Cognition","Jackie Chappell
Alex Kacelnik","10.1007/S10071-003-0202-Y","https://scispace.com/pdf/selection-of-tool-diameter-by-new-caledonian-crows-corvus-4a8kdqyl9o.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows as central subjects, showing selective tool diameter adjustment. No compound multi‑component tools, latency timings, or insight claims. Lacks key citations and chimp comparisons, but introduces a novel diameter‑selection task and discusses its significance for avian cognition evolution.","One important element of complex and flexible tool use, particularly where tool manufacture is involved, is the ability to select or manufacture appropriate tools anticipating the needs of any given task—an ability that has been rarely tested in non-primates. We examine aspects of this ability in New Caledonian crows—a species known to be extraordinary tool users and manufacturers. In a 2002 study, Chappell and Kacelnik showed that these crows were able to select a tool of the appropriate length for a task among a set of different lengths, and in 2002, Weir, Chappell and Kacelnik showed that New Caledonian crows were able to shape unfamiliar materials to create a usable tool for a specific task. Here we examine their handling of tool diameter. In experiment 1, we show that when facing three loose sticks that were usable as tools, they preferred the thinnest one. When the three sticks were presented so that one was loose and the other two in a bundle, they only disassembled the bundle when their preferred tool was tied. In experiment 2, we show that they manufacture, and modify during use, a tool of a suitable diameter from a tree branch, according to the diameter of the hole through which the tool will have to be inserted. These results add to the developing picture of New Caledonian crows as sophisticated tool users and manufacturers, having an advanced level of folk physics.","INDIVIDUAL_TRIALS: No
PERFORMANCE_DATA: Yes
DATA_ACCESS: Supplementary/Figures
INSIGHT_EVIDENCE: No
N_INDIVIDUALS: 2
N_TRIALS: 30
PRIORITY: High"
"Species-wide manufacture of stick-type tools by New Caledonian crows","https://scispace.com/paper/species-wide-manufacture-of-stick-type-tools-by-new-2zo3kubmrs","2002","Journal Article","Emu","Gavin R. Hunt
Russell D. Gray","10.1071/MU01056","https://scispace.com/pdf/species-wide-manufacture-of-stick-type-tools-by-new-2zo3kubmrs.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Describes diverse stick tools made by New Caledonian crows, but lacks compound tools, latency measurements, insight claims, and comparative or evolutionary discussion.","We describe 15 additional stick-type tools collected from New Caledonian Crows since the first detailed description of these tools in 1996. All 15 tools were plant material and most were manufactured from living plants. Eleven of the tools were twigs or the midribs of leaves, one was a section of bamboo stem, and the remaining three tools were sections of fern stolon. Nine tools were hooked, including examples of two new varieties of these tools made from a thorny vine and fern stolon. The use of a diverse range of raw material to manufacture tools, and material-specific tool-making techniques further demonstrates flexibility and innovation in Crows' tool manufacture. Our findings indicate that stick-type tools are used widely by Crows and that they are used throughout the year. New Caledonian Crows join hominids and Chimpanzees as species with the flexible and widespread manufacture of stick-type tools. They join hominids as species with the widespread manufacture of distinct types of tools.","INDIVIDUAL_TRIALS: No
PERFORMANCE_DATA: No
DATA_ACCESS: Figures
INSIGHT_EVIDENCE: No
N_INDIVIDUALS: Unclear
N_TRIALS: Unclear
PRIORITY: Low"
"Cognitive processes associated with sequential tool use in New Caledonian crows.","https://scispace.com/paper/cognitive-processes-associated-with-sequential-tool-use-in-1y2625ck48","2009","Journal Article","PLOS ONE","Joanna H. Wimpenny
Alex A. S. Weir
Lisa Clayton
Christian Rutz
Alex Kacelnik","10.1371/JOURNAL.PONE.0006471","https://scispace.com/pdf/cognitive-processes-associated-with-sequential-tool-use-in-1y2625ck48.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows as the central experimental subject; does not report birds building multi‑component tools, lacks individual latency timings, and provides no sudden‑insight narrative linking tool construction to timing.","Background: Using tools to act on non-food objects—for example, to make other tools—is considered to be a hallmark of human intelligence, and may have been a crucial step in our evolution. One form of this behaviour, ‘sequential tool use’, has been observed in a number of non-human primates and even in one bird, the New Caledonian crow (Corvus moneduloides). While sequential tool use has often been interpreted as evidence for advanced cognitive abilities, such as planning and analogical reasoning, the behaviour itself can be underpinned by a range of different cognitive mechanisms, which have never been explicitly examined. Here, we present experiments that not only demonstrate new tool-using capabilities in New Caledonian crows, but allow examination of the extent to which crows understand the physical interactions involved. Methodology/Principal Findings: In two experiments, we tested seven captive New Caledonian crows in six tasks requiring the use of up to three different tools in a sequence to retrieve food. Our study incorporated several novel features: (i) we tested crows on a three-tool problem (subjects were required to use a tool to retrieve a second tool, then use the second tool to retrieve a third one, and finally use the third one to reach for food); (ii) we presented tasks of different complexity in random rather than progressive order; (iii) we included a number of control conditions to test whether tool retrieval was goal-directed; and (iv) we manipulated the subjects’ pre-testing experience. Five subjects successfully used tools in a sequence (four from their first trial), and four subjects repeatedly solved the three-tool condition. Sequential tool use did not require, but was enhanced by, pre-training on each element in the sequence (‘chaining’), an explanation that could not be ruled out in earlier studies. By analyzing tool choice, tool swapping and improvement over time, we show that successful subjects did not use a random probing strategy. However, we find no firm evidence to support previous claims that sequential tool use demonstrates analogical reasoning or human-like planning. Conclusions/Significance: While the ability of subjects to use three tools in sequence reveals a competence beyond that observed in any other species, our study also emphasises the importance of parsimony in comparative cognitive science: seemingly intelligent behaviour can be achieved without the involvement of high-level mental faculties, and detailed analyses are necessary before accepting claims for complex cognitive abilities.","INDIVIDUAL_TRIALS: Yes
PERFORMANCE_DATA: Yes
DATA_ACCESS: Figures
INSIGHT_EVIDENCE: Yes
N_INDIVIDUALS: 6 (Experiment 1), 3 (Experiment 2)
N_TRIALS: ""three or four trials per condition"" (Experiment 1), ""at least 9 trials of each of the 6 conditions"" plus ""at least 11 additional trials of the three-tool (Tertiary) condition"" and ""30 'Length-Only' trials"" (Experiment 2)
PRIORITY: High"
"How insightful is ‘insight’? New Caledonian crows do not attend to object weight during spontaneous stone dropping","https://scispace.com/paper/how-insightful-is-insight-new-caledonian-crows-do-not-attend-34xhgcmylj","2016","Journal Article","PLOS ONE","Patrick Neilands
Sarah A. Jelbert
Alexis J. Breen
Martina Schiestl
Alex H. Taylor","10.1371/JOURNAL.PONE.0167419","https://scispace.com/pdf/how-insightful-is-insight-new-caledonian-crows-do-not-attend-34xhgcmylj.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on New Caledonian crows' stone dropping, but lacks compound tools, latency data, and explicit insight‑latency links; mentions spontaneous dropping without strong insight claim.","Work was funded by a Rutherford Discovery Fellowship from the Royal Society of New Zealand (AHT). SAJ would like to thank the ERC for funding. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","INDIVIDUAL_TRIALS: Yes
PERFORMANCE_DATA: Yes
DATA_ACCESS: Supplementary
INSIGHT_EVIDENCE: Yes
N_INDIVIDUALS: 12
N_TRIALS: 20 (Object handling pre-test), 3-10 (Block dropping experiment), 10-20 (Stone dropping training and preference test)
PRIORITY: High"
"Manufacture and use of hook-tools by New Caledonian crows","https://scispace.com/paper/manufacture-and-use-of-hook-tools-by-new-caledonian-crows-1f98rqetay","1996","Journal Article","Nature","Gavin R. Hunt","10.1038/379249A0","","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows as the central subject, detailing hook-tool manufacture. No multi‑component tools, latency measurements, or insight claims; thus only the species focus criterion is met.","TOOL behaviour in wild birds has been described as mostly stereotyped1,2, and tool manufacture involves little modification of material3–5. Here I report in New Caledonian crows Corvus moneduloides the manufacture and use of two different types of hook tool to aid prey capture: hooked-twig and stepped-cut barbed pandanus leaf. Crow tool manufacture had three features new to tool use in free-living nonhumans: a high degree of standardization, distinctly discrete tool types with definite imposition of form in tool shaping, and the use of hooks. These features only first appeared in the stone6 and bone7 tool-using cultures of early humans after the Lower Palaeolithic6,7, which indicates that crows have achieved a considerable technical capability in their tool manufacture and use.","INDIVIDUAL_TRIALS: Unclear
PERFORMANCE_DATA: Unclear
DATA_ACCESS: None
INSIGHT_EVIDENCE: Unclear
N_INDIVIDUALS: Not available in metadata.
N_TRIALS: Not available in metadata.
PRIORITY: Not available in metadata."
"Mental template matching is a potential cultural transmission mechanism for New Caledonian crow tool manufacturing traditions","https://scispace.com/paper/mental-template-matching-is-a-potential-cultural-38757wndm1","2018","Journal Article","Scientific Reports","Sarah A. Jelbert
Sarah A. Jelbert
Roger J. Hosking
Adrian H. Taylor
Russell D. Gray
Russell D. Gray
Russell D. Gray","10.1038/S41598-018-27405-1","https://scispace.com/pdf/mental-template-matching-is-a-potential-cultural-38757wndm1.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows as central subjects; does not report multi‑element tool building, lacks individual latency measurements, and makes no claim of sudden insight linking latency to tool construction.","Cumulative cultural evolution occurs when social traditions accumulate improvements over time. In humans cumulative cultural evolution is thought to depend on a unique suite of cognitive abilities, including teaching, language and imitation. Tool-making New Caledonian crows show some hallmarks of cumulative culture; but this claim is contentious, in part because these birds do not appear to imitate. One alternative hypothesis is that crows’ tool designs could be culturally transmitted through a process of mental template matching. That is, individuals could use or observe conspecifics’ tools, form a mental template of a particular tool design, and then reproduce this in their own manufacture – a process analogous to birdsong learning. Here, we provide the first evidence supporting this hypothesis, by demonstrating that New Caledonian crows have the cognitive capacity for mental template matching. Using a novel manufacture paradigm, crows were first trained to drop paper into a vending machine to retrieve rewards. They later learnt that only items of a particular size (large or small templates) were rewarded. At test, despite being rewarded at random, and with no physical templates present, crows manufactured items that were more similar in size to previously rewarded, than unrewarded, templates. Our results provide the first evidence that this cognitive ability may underpin the transmission of New Caledonian crows’ natural tool designs.","INDIVIDUAL_TRIALS: No
PERFORMANCE_DATA: Yes
DATA_ACCESS: Figures
INSIGHT_EVIDENCE: No
N_INDIVIDUALS: 8
N_TRIALS: 20 pieces per bird
PRIORITY: Medium"
"New Caledonian crows' basic tool procurement is guided by heuristics, not matching or tracking probe site characteristics.","https://scispace.com/paper/new-caledonian-crows-basic-tool-procurement-is-guided-by-9k6zrtro0l","2021","Journal Article","Animal Cognition","Gavin R. Hunt","10.1007/S10071-020-01427-7","","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows as primary subject; lacks compound tools, latency data, or insight evidence, focusing on heuristic‑driven tool procurement.","Contrasting findings made it unclear what cognitive processes New Caledonian crows use to procure suitable tools to solve tool tasks. Most previous studies suggested that their tool procurement is achieved by either trial and error or a simple heuristic. The latter provides a fast and cognitively efficient method for stable, routinized behaviour based on past experience with little or no deliberate decision-making. However, early papers by Chappell and Kacelnik reported that two New Caledonian crows procured tools after closely assessing the tool characteristics required for the task, thus using deliberate decision-making, or a 'customized strategy'. Here, I tested eight New Caledonian crows to determine their default behaviour in basic tool procurement tasks as a check on whether or not they use customized strategies. I used two rigorous experiments closely based on Chappell and Kacelnik's experiments. The crows did not use a customized strategy in either experiment, but their behaviour was clearly consistent with tool procurement predominantly guided by a familiarity heuristic. I discuss potential methodological issues that may have led to different conclusions in Chappell and Kacelnik's studies. Heuristic-guided, routinized behaviour in tool procurement has potential implications for understanding how standardization occurs in the early evolution of complex tool manufacture, both in New Caledonian crows and early humans.","INDIVIDUAL_TRIALS: Unclear
PERFORMANCE_DATA: Unclear
DATA_ACCESS: None
INSIGHT_EVIDENCE: No
N_INDIVIDUALS: 8
N_TRIALS: Unclear
PRIORITY: Low"
"Reasoning, Physical & Social Cognition in New Caledonian crows","https://scispace.com/paper/reasoning-physical-social-cognition-in-new-caledonian-crows-pd7c044qvk","2016","Dissertation","","Sarah Jelbert","","https://www.researchgate.net/profile/Sarah-Jelbert-2/publication/320020786_Reasoning_Physical_Social_Cognition_in_New_Caledonian_crows/links/59c90904458515548f3da110/Reasoning-Physical-Social-Cognition-in-New-Caledonian-crows.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on New Caledonian crow cognition across reasoning, cooperation, and cultural tool transmission, but lacks compound tool creation, individual latency metrics, and explicit insight claims.","","INDIVIDUAL_TRIALS: No
PERFORMANCE_DATA: No
DATA_ACCESS: None
INSIGHT_EVIDENCE: No
N_INDIVIDUALS: Not available in metadata.
N_TRIALS: Not available in metadata.
PRIORITY: Low"
"A novel tool-use mode in animals: New Caledonian crows insert tools to transport objects","https://scispace.com/paper/a-novel-tool-use-mode-in-animals-new-caledonian-crows-insert-8sfrn9v8q4","2016","Journal Article","Animal Cognition","Ivo Jacobs
Auguste Marie Philippa von Bayern
Auguste Marie Philippa von Bayern
Mathias Osvath","10.1007/S10071-016-1016-Z","https://scispace.com/pdf/a-novel-tool-use-mode-in-animals-new-caledonian-crows-insert-8sfrn9v8q4.pdf","- **Relevance Score:** 18/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on New Caledonian crows and reports a new insert‑and‑transport tool mode, but lacks compound tools, latency measurements, insight claims, and comparative discussions; touches on evolutionary significance.","New Caledonian crows (Corvus moneduloides) rely heavily on a range of tools to extract prey. They manufacture novel tools, save tools for later use, and have morphological features that facilitate tool use. We report six observations, in two individuals, of a novel tool-use mode not previously reported in non-human animals. Insert-and-transport tool use involves inserting a stick into an object and then moving away, thereby transporting both object and tool. All transported objects were non-food objects. One subject used a stick to transport an object that was too large to be handled by beak, which suggests the tool facilitated object control. The function in the other cases is unclear but seems to be an expression of play or exploration. Further studies should investigate whether it is adaptive in the wild and to what extent crows can flexibly apply the behaviour in experimental settings when purposive transportation of objects is advantageous.","INDIVIDUAL_TRIALS: Yes
PERFORMANCE_DATA: No
DATA_ACCESS: Supplementary
INSIGHT_EVIDENCE: Yes
N_INDIVIDUALS: 2
N_TRIALS: 6
PRIORITY: High"
"On the evolutionary and ontogenetic origins of tool-oriented behaviour in New Caledonian crows (Corvus moneduloides).","https://scispace.com/paper/on-the-evolutionary-and-ontogenetic-origins-of-tool-oriented-m8aznilkd5","2011","Journal Article","Biological Journal of The Linnean Society","Ben Kenward
Christian Schloegl
Christian Rutz
Alexander A. S. Weir
Thomas Bugnyar
Alex Kacelnik","10.1111/J.1095-8312.2011.01613.X","https://www.benkenward.com/articles/CrowRavenKenwardEtAlForDistribution.pdf","- **Relevance Score:** 18/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on New Caledonian crows' evolutionary and developmental origins of tool use, offering strong evolutionary context but lacks experimental compound‑tool data, latency measurements, insight demonstrations, or comparative chimpanzee discussion.","New Caledonian crows (Corvus moneduloides) are prolific tool users in captivity and in the wild, and have an inherited predisposition to express tool-oriented behaviours. To further understand the evolution and development of tool use, we compared the development of object manipulation in New Caledonian crows and common ravens (Corvus corax), which do not routinely use tools. We found striking qualitative similarities in the ontogeny of tool-oriented behaviour in New Caledonian crows and food-caching behaviour in ravens. Given that the common ancestor of New Caledonian crows and ravens was almost certainly a caching species, we therefore propose that the basic action patterns for tool use in New Caledonian crows may have their evolutionary origins in caching behaviour. Noncombinatorial object manipulations had similar frequencies in the two species. However, frequencies of object combinations that are precursors to functional behaviour increased in New Caledonian crows and decreased in ravens throughout the study period, ending 6 weeks post-fledging. These quantitative observations are consistent with the hypothesis that New Caledonian crows develop tool-oriented behaviour because of an increased motivation to perform object combinations that facilitate the necessary learning.","INDIVIDUAL_TRIALS: Unclear
PERFORMANCE_DATA: Unclear
DATA_ACCESS: None
INSIGHT_EVIDENCE: Unclear
N_INDIVIDUALS: Unclear
N_TRIALS: Unclear
PRIORITY: Low"
"Innovative tool-modifications and tool selectivity in new caledonian crows (corvus moneduloides)","https://scispace.com/paper/innovative-tool-modifications-and-tool-selectivity-in-new-185x0o81dx","2012","","","Jessica Alfredsson","","https://scispace.com/pdf/innovative-tool-modifications-and-tool-selectivity-in-new-185x0o81dx.pdf","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows as primary subjects; lacks multi‑component tool building, individual latency timings, and any claim of sudden insight linking tool construction to speed.","Tool-use and tool-manufacture are thought to require high cognitive skills and have been considered as an exclusive attribute to primates. Recent observations of New Caledonian crows (NCCs) challen ...","INDIVIDUAL_TRIALS: Yes
PERFORMANCE_DATA: Yes
DATA_ACCESS: Figures
INSIGHT_EVIDENCE: Yes
N_INDIVIDUALS: 13
N_TRIALS: Unclear
PRIORITY: High"
