"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Snippet","Abstract"
"A plea for self-regulated learning as a process: Modelling, measuring and intervening","https://scispace.com/paper/a-plea-for-self-regulated-learning-as-a-process-modelling-2lxmtq5rph","2011","Journal Article","Psychological test and assessment modeling","Julia Klug
Sabine Ogrin
Sylvana Keller
Alice Ihringer
Bernhard Schmitz","","https://www.academia.edu/download/33752619/Final.pdf","… diaries students did better in a mathematical problem-solving test. We will address the topic … an individual student’s self-regulated learning trajectory. Similar to the analysis of a single …","Self-regulated learning is regarded as a necessary prerequisite for life-long learning. Some of the existing models consider self-regulated learning as a process (e.g. Zimmerman, 2000; Schmitz & Wiese, 2006). Taking a process perspective on self-regulated learning gives us new insights in selfregulation processes, which allows using suitable methods for measuring self-regulation processes and allows evaluating the effectiveness of training programs more precisely. In this article, we want to advocate the process view on self-regulated learning by explaining its possibilities and advantages. We present a process model, show methods of measuring processes and ways to analyze processes. Specially, we present empirical examples for studies performing a process approach which try to enhance self-regulated learning. Finally, we offer practical advice on developing effective interventions and instruments from a process perspective."
"Uncovering the interplay of oscillatory processes during creative problem solving: A dynamic modeling approach","https://scispace.com/paper/uncovering-the-interplay-of-oscillatory-processes-during-iu4yy8uo","2023","Journal Article","Creativity Research Journal","Yuhua Yu
Yongtaek Oh
John Kounios
Mark Beeman","10.1080/10400419.2023.2172871","https://pmc.ncbi.nlm.nih.gov/articles/PMC10745236/pdf/nihms-1952380.pdf","… We focused on trial-by-trial decoding via HMM, to derive a rich characterization of the underlying mental process. Finally, by examining the topography of the hidden states, together with …","To solve a new problem, people spontaneously engage multiple cognitive processes. Previous work has identified a diverse set of oscillatory components critical at different stages of creative problem solving. In this project, we use hidden state modeling to untangle the roles of oscillation processes over time as people solve puzzles. Building on earlier work, we further developed analytical methods, such as incorporating source separating techniques and identifying the optimal number of states using cross-validation. We extracted brain states characterized by spatio-spectral topographies from time-resolved EEG spectral powers. The data driven approach allowed us to infer the dynamic, trial-by-trial, state sequences, and provided a comprehensive depiction of how various oscillation components interact recurrently throughout the trial. The properties of the states suggest their dissociable cognitive functions. For example, we identified three states with dominant activation in alpha bands but having distinct spatial distributions. People were differentially engaged in these states depending on the stages (e.g., onset or response) and outcomes of the trials (solved with insight or analysis). The current approach, applicable to many tasks requiring extended trial duration, can potentially reconcile findings from previous EEG studies and drive new hypotheses to further our understanding of the complex creative process. "
"Dynamics of hidden brain states when people solve verbal puzzles","https://scispace.com/paper/dynamics-of-hidden-brain-states-when-people-solve-verbal-e6xxajec","2022","Journal Article","NeuroImage","Yuhua Yu
Yongtaek Oh
John Kounios
Mark Beeman","10.1016/j.neuroimage.2022.119202","","When people try to solve a problem, they go through distinct steps (encoding, ideation, evaluation, etc.) recurrently and spontaneously. To disentangle different cognitive processes that …",""
"Effects of Chunking Intervention on Enhancing Geometry Performance in High School Students With Mathematics Learning Difficulties","https://scispace.com/paper/s7CerM5GgjsJ","","","","MAA Alhadi","","https://rucore.libraries.rutgers.edu/rutgers-lib/71792/PDF/1/","… for high school students with math learning difficulties in geometry … of high school students with math learning difficulties. … The single-subject research methodology is sometimes …",""
"Short-term cognitive training recapitulates hippocampal functional changes associated with one year of longitudinal skill development","https://scispace.com/paper/short-term-cognitive-training-recapitulates-hippocampal-3t71673z7z","2017","Journal Article","Trends in Neuroscience and Education","Miriam Rosenberg-Lee
Miriam Rosenberg-Lee
Teresa Iuculano
Se Ri Bae
Jennifer Richardson
Shaozheng Qin
Dietsje Jolles
Dietsje Jolles
Vinod Menon","10.1016/J.TINE.2017.12.001","https://pmc.ncbi.nlm.nih.gov/articles/PMC11003737/pdf/nihms-1913122.pdf","Objective A goal of developmental cognitive neuroscience is to uncover brain mechanisms underlying successful learning. While longitudinal studies capture brain changes following ‘…",""
"Understanding Individual Differences in Learning Strategies, Cognitive Characteristics and Task Demands: One-Size Does Not Fit All but Tailoring is Difficult","https://scispace.com/paper/1WyhIMOQebIJ","","","","T Haile","","https://digital.lib.washington.edu/bitstreams/cd2727aa-f26c-476d-9ae1-d0cd0d9922c2/download","… Idiographic computational models and parameter estimation based on the ACT-R cognitive … Results showed that participants fit diverse memory strategies, with idiographic modeling …",""
"Cognitive Underpinnings of Math Learning and Early Play Based Intervention","https://scispace.com/paper/cognitive-underpinnings-of-math-learning-and-early-play-53st9d27ph","2017","","","Chloe Teressa Green","","https://search.proquest.com/openview/9baf1d74b05058d453a4d9bb7af1c8c1/1.pdf?pq-origsite=gscholar&cbl=18750","For my graduate research presented in this dissertation, I employed cognitive development theory to evaluate key cognitive abilities that contribute to both typical and atypical …","For my graduate research presented in this dissertation, I employed cognitive development theory to evaluate key cognitive abilities that contribute to both typical and atypical mathematical learning in children and adolescence. I incorporated these findings into a novel play-based intervention for children at-risk for math learning disabilities (MLD). My dissertation work is represented in the following three papers.In the first paper, I synthesized literature identifying the common cognitive precursors to math learning disabilities. I analyzed how core numerical processing weaknesses (e.g. number sense) in early childhood, restrict the developmental plasticity of mathematical learning. Furthermore, I identified how common weaknesses in other domain-general cognitive abilities (e.g. working memory and processing speed) serve to further exacerbate mathematical learning weaknesses in MLD. Taken together, these findings inform theoretically grounded approaches used to identify children with MLD, and identified promising approaches to early intervention.In the second paper, I sought to characterize the cognitive factors that are most predictive of future math achievement in typically developing children and adolescents. I analyzed data from a longitudinal study of children between 6 and 21 years old who completed abattery of neuropsychological testing at 3 time points over the course of 5 years. I was specifically interested in the role of fluid reasoning (FR), or the ability to think logically to solve novel problems. Fluid reasoning has not been particularly well characterized in relation to math achievement. Structural equation modeling was employed to compare the relative contribution of spatial abilities, verbal reasoning, age, and FR in predicting future math achievement. This model accounted for nearly 90% of the variance in future math achievement. In this model, FR was the only significant predictor of future math achievement; age, vocabulary, and spatial skills were not significant predictors. The findings build on Cattell’s conceptualization of FR as a scaffold for learning, showing that this domain-general ability supports the acquisition of rudimentary math skills as well as the ability to solve more complex mathematical problems.In the third paper, I pilot-tested a novel game-play intervention for children at risk for math learning disabilities. The intervention involved playing numeracy and cognitive speed games four days per week for 14 weeks. A single-case-study design was employed to evaluate response to intervention in 3 first- and second-grade students. The intervention took place during an after-school program. All three students demonstrated a significant improvement in weekly arithmetic fluency and marginal improvements in processing speed. However, there was variability during baseline testing in arithmetic fluency scores, limiting causal inference. This study provides preliminary evidence to suggest that game-based interventions that train basic numeracy and processing speed skills, may serve as an effective preventative approach that builds on children’s intrinsic motivation to engage in playful learning."
"Teaching multiplicative thinking with virtual representations to children with mathematics difficulty","https://scispace.com/paper/teaching-multiplicative-thinking-with-virtual-ty8xaw4lkb","2023","Journal Article","Remedial and Special Education","Rajiv Satsangi
Stephanie D. Sigmon","10.1177/07419325231206483","","… A functional relation was established via a single-subject multiple probe design between the treatment and students’ accuracy performance. Baseline-corrected Tau estimates confirmed …","Whole number computations are a critical skill that serves as a foundation upon which higher-order concepts in mathematics are taught to children. To facilitate their instruction, educators often use multiple representations to support a child’s cognition. Representations with physical manipulatives are widely studied through a graduated instructional sequence featuring concrete, representational, and abstract stages of learning. In contrast, research on representational sequences featuring virtual manipulatives is less robust. Thus, this study evaluated an instructional strategy with virtual manipulatives, static representational drawings, and abstract algorithms to teach multiplication to three elementary students with mathematics difficulty. A functional relation was established via a single-subject multiple probe design between the treatment and students’ accuracy performance. Baseline-corrected Tau estimates confirmed a medium effect size for all three students, while student performance on measures assessing the number of errors committed and the duration of sessions also returned favorable findings. "
"Learning Through Activity: A developing integrated theory of mathematics learning and teaching","https://scispace.com/paper/learning-through-activity-a-developing-integrated-theory-of-i1waq87mom","2017","","","Martin Simon","","https://hal.science/hal-01948860/document","… The data derived from a single-subject teaching experiment focusing on learning fraction … of students in the critical activity of mathematical problem solving, attacking a problem for which …","Sociocultural theory (Vygotsky, 1978) has left the process of internalization relatively unexplored. In the Learning Through Activity (LTA) research program, we use basic constructs of constructivism to address this issue. The goal of our empirical and theoretical work has been to elaborate an integrated theory of mathematics learning and teaching. Towards this end and grounded in our empirical research, we have engaged in explicating reflective abstraction for mathematical concepts and developing a design approach for fostering reflective abstraction. The LTA approach is complimentary to a problem-solving approach; learning engendered by the LTA approach is not dependent on the uncertainty inherent in solving authentic problems."
"Learning of Division Operation for Mental Retardations' Student through Math GASING.","https://scispace.com/paper/learning-of-division-operation-for-mental-retardations-1efkrpe5mn","2019","Journal Article","Journal on Mathematics Education","Laila Fatika Nuari
Rully Charitas Indra Prahmana
Irma Fatmawati","10.22342/JME.10.1.6913.127-142","https://files.eric.ed.gov/fulltext/EJ1204814.pdf","This study aims to look at tenth-grade a mental retardation student in solving the problem of a division operation. The method used is Single Subject Research (SSR) with learning …","This study aims to look at tenth-grade a mental retardation student in solving the problem of a division operation. The method used is Single Subject Research (SSR) with learning outcomes as variables that are measured and describe student learning activities in solving problems using Math GASING. The data collection technique is done by video recorder, documentation and test questions. The instruments are a video that is to see student activities during the study, photos to see the results of student work, and work the answer to see student answers to the questions given. Analysis of this research data is analyzed in conditions and between conditions. The results of the research carried out obtained that student experienced an increase in solving the division questions and the student gave a good response to the behavior carried out with Math GASING."
